ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000004.SZ,20260703,国华退,0.45,9.7561,4.96,2673076.0,1277293.0,1758769.41,3036062.41,481476.41,18.01,113.58,56830080.6,退市整理期
000506.SZ,20260703,招金黄金,13.87,9.9921,2.92,1006370120.0,143682523.88,216989710.16,360672234.04,73307186.28,7.28,35.84,12881165549.07,连续三个交易日内，涨幅偏离值累计达到20%的证券
000566.SZ,20260703,海南海药,6.14,1.6556,27.67,2194105928.0,279408735.57,182934819.97,462343555.54,-96473915.6,-4.4,21.07,7961956786.62,日换手率达到20%的前5只证券
000576.SZ,20260703,甘化科工,8.14,10.0,5.63,280654452.0,42205475.0,93717574.17,135923049.17,51512099.17,18.35,48.43,3531256224.54,连续三个交易日内，涨幅偏离值累计达到20%的证券
000592.SZ,20260703,平潭发展,6.98,-10.0515,13.74,1863641622.0,401791971.74,151872444.72,553664416.46,-249919527.02,-13.41,29.71,13367345294.02,日跌幅偏离值达到7%的前5只证券
000595.SZ,20260703,宝塔实业,6.24,10.0529,1.34,103089945.0,44165823.0,42401727.0,86567550.0,-1764096.0,-1.71,83.97,7105215723.84,连续三个交易日内，涨幅偏离值累计达到20%的证券
000656.SZ,20260703,金科股份,1.3,10.1695,0.07,14173972.0,4419295.62,10516748.0,14936043.62,6097452.38,43.02,105.38,9863553709.1,连续三个交易日内，涨幅偏离值累计达到20%的证券
000838.SZ,20260703,*ST发展,1.77,4.7337,1.9,96595868.0,10596221.0,18108766.44,28704987.44,7512545.44,7.78,29.72,1865165563.35,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000908.SZ,20260703,石药景峰,6.88,10.08,8.86,598622860.0,62693625.42,55581591.9,118275217.32,-7112033.52,-1.19,19.76,6052846158.88,连续三个交易日内，涨幅偏离值累计达到20%的证券
000975.SZ,20260703,山金国际,19.84,9.9778,2.65,3231971328.0,476246385.64,723611189.98,1199857575.62,247364804.34,7.65,37.12,50061028369.28,连续三个交易日内，涨幅偏离值累计达到20%的证券
