ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
002896.SZ,20260703,1min,241,1,10:10:00,15:00:00,1,0,1.1212,0,,0.0,58.2726,0.013793,0.0,31,0.0,57.0,68.1318,10.2,neutral_limitup
002979.SZ,20260703,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.017118,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002981.SZ,20260703,1min,241,1,10:07:00,15:00:00,1,0,1.3507,0,,0.0,56.8957,0.016729,0.0,31,0.0,57.0,67.7187,10.2,neutral_limitup
002988.SZ,20260703,1min,241,1,14:07:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.020365,0.0,31,0.0,45.0,64.75,12.0,neutral_limitup
003011.SZ,20260703,1min,241,1,13:55:00,15:00:00,2,1,0.7177,1,3.0,90.0,80.1938,0.024029,0.0,31,0.0,53.0,72.9081,17.25,neutral_limitup
003021.SZ,20260703,1min,241,1,13:05:00,15:00:00,1,0,1.5774,0,,0.0,55.5357,0.027251,0.0,31,0.0,45.0,61.9107,12.0,neutral_limitup
003028.SZ,20260703,1min,241,1,13:04:00,15:00:00,1,0,0.5282,0,,0.0,61.8306,0.015432,0.0,31,0.0,45.0,63.7992,12.0,neutral_limitup
300018.SZ,20260703,1min,241,1,10:18:00,15:00:00,3,16,2.116,16,2.3125,93.4375,0.0,0.033376,0.0,30,12.0,0.0,22.0,54.6406,high_open_board_risk
300129.SZ,20260703,1min,241,1,10:51:00,15:00:00,2,1,2.8222,1,93.0,20.0,43.0668,0.018758,0.0,31,0.0,51.0,60.87,35.05,neutral_limitup
300580.SZ,20260703,1min,241,1,13:05:00,15:00:00,1,0,1.3482,0,,0.0,56.9106,0.006789,0.0,31,0.0,45.0,62.3232,12.0,neutral_limitup
300718.SZ,20260703,1min,241,1,13:14:00,15:00:00,1,0,0.0647,0,,0.0,64.6115,0.019167,0.0,31,0.0,45.0,64.6335,12.0,neutral_limitup
300779.SZ,20260703,1min,241,1,10:18:00,15:00:00,1,0,0.3543,0,,0.0,62.8741,0.006192,0.0,31,0.0,57.0,69.5122,10.2,neutral_limitup
300912.SZ,20260703,1min,241,1,09:46:00,15:00:00,1,1,1.9608,1,1.0,100.0,76.2353,0.007233,0.0,31,0.0,80.0,83.8706,10.7,healthy_limitup
300985.SZ,20260703,1min,241,1,13:02:00,15:00:00,1,0,1.3892,0,,0.0,56.665,0.015556,0.0,31,0.0,45.0,62.2495,12.0,neutral_limitup
301199.SZ,20260703,1min,241,1,14:06:00,15:00:00,1,0,0.9398,0,,0.0,59.3609,0.042453,0.0,31,0.0,45.0,63.0583,12.0,neutral_limitup
301379.SZ,20260703,1min,241,1,09:39:00,15:00:00,3,3,4.7264,3,4.3333,88.6667,31.6751,0.059955,0.0,30,12.0,54.7333,56.1325,35.7233,high_open_board_risk
301499.SZ,20260703,1min,241,1,13:47:00,15:00:00,1,0,0.5757,0,,0.0,61.5458,0.027069,0.0,31,0.0,45.0,63.7137,12.0,neutral_limitup
301596.SZ,20260703,1min,241,1,13:10:00,15:00:00,1,2,0.766,2,1.0,100.0,71.4041,0.013676,0.0,31,0.0,45.0,66.6712,23.65,neutral_limitup
600143.SH,20260703,1min,241,1,11:27:00,15:00:00,1,1,0.1176,1,1.0,100.0,87.2945,0.01415,0.0,31,0.0,55.0,75.9384,14.45,healthy_limitup
600376.SH,20260703,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.021069,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
600391.SH,20260703,1min,241,1,09:39:00,15:00:00,2,1,1.3795,1,3.0,90.0,76.223,0.016158,0.0,31,0.0,78.0,82.9669,13.5,healthy_limitup
600530.SH,20260703,1min,241,1,09:51:00,15:00:00,1,0,0.8772,0,,0.0,59.7368,0.00918,0.0,31,0.0,70.0,74.4211,8.25,neutral_limitup
600580.SH,20260703,1min,241,1,10:03:00,15:00:00,1,0,0.6961,0,,0.0,60.8233,0.016464,0.0,31,0.0,57.0,68.897,10.2,neutral_limitup
600592.SH,20260703,1min,241,1,13:19:00,15:00:00,2,1,0.6824,1,4.0,90.0,80.4057,0.010935,0.0,31,0.0,53.0,72.9717,17.25,neutral_limitup
600769.SH,20260703,1min,241,1,11:18:00,15:00:00,3,0,1.1019,0,,0.0,58.3884,0.006482,0.0,31,0.0,45.0,62.7665,12.0,neutral_limitup
600793.SH,20260703,1min,241,1,09:30:00,15:00:00,1,0,0.0625,0,,0.0,64.6252,0.017146,0.0,31,0.0,70.0,75.8876,8.25,healthy_limitup
600801.SH,20260703,1min,241,1,09:47:00,15:00:00,1,0,2.1535,0,,0.0,52.079,0.011011,0.0,31,0.0,70.0,72.1237,8.25,neutral_limitup
600841.SH,20260703,1min,241,1,13:03:00,15:00:00,1,0,1.3413,0,,0.0,56.9523,0.031124,0.0,31,0.0,45.0,62.3357,12.0,neutral_limitup
600988.SH,20260703,1min,241,1,09:32:00,15:00:00,1,0,0.7685,0,,0.0,60.389,0.01591,0.0,31,0.0,70.0,74.6167,8.25,neutral_limitup
600990.SH,20260703,1min,241,1,14:28:00,15:00:00,1,0,1.6205,0,,0.0,55.2771,0.168852,0.0,31,0.0,45.0,61.8331,12.0,neutral_limitup
601069.SH,20260703,1min,241,1,09:35:00,15:00:00,1,0,0.6175,0,,0.0,61.2949,0.028919,0.0,31,0.0,70.0,74.8885,8.25,neutral_limitup
601100.SH,20260703,1min,241,1,14:19:00,15:00:00,1,0,0.3617,0,,0.0,62.83,0.027923,0.0,31,0.0,45.0,64.099,12.0,neutral_limitup
601177.SH,20260703,1min,241,1,09:44:00,15:00:00,1,0,0.7687,0,,0.0,60.3878,0.011953,0.0,31,0.0,70.0,74.6164,8.25,neutral_limitup
601689.SH,20260703,1min,241,1,13:10:00,15:00:00,2,2,0.5126,2,4.5,88.0,68.7246,0.014908,0.0,31,0.0,42.6,64.7874,27.01,neutral_limitup
603012.SH,20260703,1min,241,1,13:39:00,15:00:00,1,0,0.2268,0,,0.0,63.6395,0.038847,0.0,31,0.0,45.0,64.3418,12.0,neutral_limitup
603013.SH,20260703,1min,241,1,13:13:00,15:00:00,1,0,0.906,0,,0.0,59.564,0.014497,0.0,31,0.0,45.0,63.1192,12.0,neutral_limitup
