ts_code,trade_date,close,open,high,low,vol,amount,vwap
000011.SZ,20260910,9.21,9.19,9.23,9.19,262500.0,2414372.0,9.2
000019.SZ,20260910,8.3,8.28,8.4,8.26,2967080.0,24597780.48,8.29
000020.SZ,20260910,14.42,14.42,14.5,14.31,1519100.0,21896588.8,14.41
000059.SZ,20260910,6.15,6.1,6.15,6.1,1871200.0,11435719.68,6.11
000523.SZ,20260910,4.8,4.8,4.8,4.8,6798979.84,32635105.28,4.8
000560.SZ,20260910,3.09,3.07,3.11,3.07,13670599.68,42058995.2,3.08
000565.SZ,20260910,7.0,7.02,7.02,6.93,2095400.0,14685345.28,7.01
000620.SZ,20260910,3.24,3.24,3.27,3.24,6747598.72,21887336.96,3.24
000679.SZ,20260910,6.94,6.91,6.98,6.91,748300.0,5173079.04,6.91
000759.SZ,20260910,8.97,8.95,9.14,8.84,12889217.28,115456348.16,8.96
000833.SZ,20260910,22.95,23.0,23.03,22.9,1304800.0,29997388.8,22.99
000890.SZ,20260910,8.76,8.77,8.81,8.76,2204600.0,19354232.32,8.78
000912.SZ,20260910,4.91,4.8,4.91,4.78,8399200.0,40415173.12,4.81
000928.SZ,20260910,5.72,5.72,5.74,5.69,443900.0,2540972.96,5.72
000930.SZ,20260910,6.79,6.84,6.85,6.73,15062100.48,102879866.88,6.83
000972.SZ,20260910,4.67,4.71,4.71,4.57,12115299.84,56971673.6,4.7
000978.SZ,20260910,9.69,9.69,9.69,9.69,8218700.16,79639198.72,9.69
000980.SZ,20260910,2.15,2.16,2.17,2.11,51319301.12,110651269.12,2.16
000993.SZ,20260910,11.85,11.77,11.85,11.75,4017614.08,47329510.4,11.78
002040.SZ,20260910,10.98,10.98,10.98,10.98,5849200.0,64224215.04,10.98
002068.SZ,20260910,10.1,10.01,10.22,10.01,6711500.16,67349207.04,10.04
002093.SZ,20260910,7.44,7.45,7.48,7.4,1142900.0,8513891.2,7.45
002095.SZ,20260910,15.75,15.78,15.8,15.66,414100.0,6533964.16,15.78
002172.SZ,20260910,5.03,5.0,5.04,5.0,19672299.52,98592972.8,5.01
002194.SZ,20260910,10.63,10.67,10.75,10.62,1943800.0,20741468.16,10.67
002264.SZ,20260910,7.39,7.4,7.48,7.37,1765900.0,13074935.04,7.4
002274.SZ,20260910,6.65,6.63,6.69,6.63,1806600.0,11985415.68,6.63
002285.SZ,20260910,2.47,2.46,2.47,2.46,2406800.0,5921575.04,2.46
002286.SZ,20260910,9.36,9.33,9.4,9.25,1762900.0,16440426.24,9.33
002295.SZ,20260910,11.31,11.4,11.5,11.17,4768499.84,54314700.8,11.39
002312.SZ,20260910,9.46,9.45,9.53,9.45,2595500.0,24557363.2,9.46
002343.SZ,20260910,5.85,5.9,5.92,5.81,1961500.0,11572629.76,5.9
002349.SZ,20260910,8.9,9.0,9.0,8.83,7482899.84,67240985.6,8.99
002357.SZ,20260910,12.86,12.93,12.93,12.86,325100.0,4202158.08,12.93
002365.SZ,20260910,15.49,15.51,15.52,15.44,296800.0,4602664.96,15.51
002377.SZ,20260910,3.47,3.42,3.47,3.42,24435299.84,84313538.56,3.45
002383.SZ,20260910,7.78,7.8,7.84,7.75,2319800.0,18100345.6,7.8
002403.SZ,20260910,12.62,12.49,12.65,12.49,2691299.84,33682063.36,12.52
002470.SZ,20260910,2.65,2.78,2.8,2.64,63328901.12,175556116.48,2.77
002579.SZ,20260910,17.03,17.01,17.14,17.01,4687400.0,79851801.6,17.04
002702.SZ,20260910,6.62,6.6,6.7,6.58,9394520.32,62110760.96,6.61
002790.SZ,20260910,8.46,8.46,8.46,8.46,4627299.84,39146959.36,8.46
002909.SZ,20260910,8.62,8.6,8.76,8.6,5489102.72,47310151.68,8.62
002980.SZ,20260910,133.05,134.0,134.0,133.02,172500.0,23087475.2,133.84
002999.SZ,20260910,7.23,7.27,7.33,7.19,3526200.0,25657041.92,7.28
600108.SH,20260910,5.85,5.8,5.85,5.8,25581591.04,148395868.16,5.8
600162.SH,20260910,5.22,5.22,5.22,5.22,1155300.0,6030666.24,5.22
600192.SH,20260910,8.36,8.27,8.36,8.2,2322004.0,19213066.24,8.27
600227.SH,20260910,4.91,4.87,4.91,4.87,4376200.0,21315452.16,4.87
600354.SH,20260910,10.81,10.81,10.81,10.81,2197900.0,23759301.12,10.81
600596.SH,20260910,12.25,12.25,12.25,12.25,2100287.04,25728517.12,12.25
600691.SH,20260910,3.47,3.47,3.47,3.47,7230899.84,25091223.04,3.47
600722.SH,20260910,20.58,20.58,20.58,20.58,1954200.0,40217436.16,20.58
600737.SH,20260910,19.48,19.48,19.48,19.48,4484199.04,87352197.12,19.48
600769.SH,20260910,16.32,16.32,16.32,16.32,78300.0,1277856.0,16.32
600792.SH,20260910,5.37,5.39,5.39,5.36,8980300.16,48403302.4,5.39
600865.SH,20260910,16.44,16.44,16.44,16.44,4393000.0,72220917.76,16.44
600880.SH,20260910,4.6,4.6,4.6,4.6,2273100.0,10456259.84,4.6
600881.SH,20260910,1.98,1.97,1.99,1.97,2720499.84,5364558.08,1.97
600903.SH,20260910,7.48,7.48,7.48,7.48,2186800.0,16357263.36,7.48
601595.SH,20260910,22.6,22.6,22.6,22.6,326400.0,7376640.0,22.6
601949.SH,20260910,6.83,6.83,6.83,6.83,4685299.84,32000599.04,6.83
601952.SH,20260910,10.36,10.28,10.36,10.27,722246.0,7427822.72,10.28
601999.SH,20260910,7.02,7.02,7.02,7.02,1600100.0,11232701.44,7.02
603042.SH,20260910,18.49,18.49,18.49,18.49,3657900.16,67634570.24,18.49
603075.SH,20260910,20.4,20.32,20.42,20.32,150800.0,3065180.16,20.33
603077.SH,20260910,2.52,2.52,2.52,2.52,4593900.16,11576628.48,2.52
603163.SH,20260910,84.86,84.86,84.86,84.86,62600.0,5312236.16,84.86
603353.SH,20260910,39.5,39.5,39.5,39.5,118800.0,4692600.0,39.5
603580.SH,20260910,66.94,66.94,66.94,66.94,123400.0,8260396.16,66.94
603619.SH,20260910,25.7,25.7,25.7,25.7,1094100.0,28118369.28,25.7
603626.SH,20260910,20.09,20.09,20.09,20.09,453700.0,9114833.28,20.09
603679.SH,20260910,25.34,25.34,25.34,25.34,111100.0,2815273.92,25.34
603823.SH,20260910,58.46,58.38,58.46,58.38,271500.0,15850270.72,58.38
603900.SH,20260910,7.82,7.82,7.82,7.82,2197700.0,17186013.44,7.82
603938.SH,20260910,46.35,46.35,46.35,46.35,1114000.0,51633899.52,46.35
603999.SH,20260910,6.62,6.6,6.64,6.6,1895800.0,12521852.16,6.61
605077.SH,20260910,14.4,14.4,14.4,14.4,1786000.0,25718400.0,14.4
605162.SH,20260910,11.13,11.13,11.13,11.13,1289500.0,14352134.4,11.13
605177.SH,20260910,22.89,23.0,23.0,22.89,117500.0,2702280.96,23.0
