ts_code,trade_date,close,open,high,low,vol,amount,vwap
000055.SZ,20260918,3.72,3.71,3.74,3.71,995100.0,3693641.92,3.71
000592.SZ,20260918,8.3,8.29,8.36,8.29,5384949.76,44693278.72,8.3
000670.SZ,20260918,7.73,7.76,7.79,7.71,1191700.0,9252542.08,7.76
000720.SZ,20260918,4.01,4.01,4.02,4.0,1528300.0,6129918.72,4.01
000731.SZ,20260918,7.89,7.9,7.9,7.85,211300.0,1668824.96,7.9
000753.SZ,20260918,5.12,5.1,5.12,5.1,908200.0,4632431.04,5.1
000993.SZ,20260918,18.65,18.3,18.78,18.3,4776570.88,87599994.88,18.34
001209.SZ,20260918,18.1,17.99,18.14,17.84,878200.0,15789460.48,17.98
001216.SZ,20260918,21.4,20.98,21.6,20.96,4847622.08,101884211.2,21.02
001326.SZ,20260918,92.55,93.08,93.52,92.41,301200.0,28048391.68,93.12
001378.SZ,20260918,23.17,23.17,23.31,23.0,425000.0,9850028.16,23.18
002068.SZ,20260918,10.19,10.14,10.3,10.13,4548400.0,46153282.56,10.15
002095.SZ,20260918,16.4,16.46,16.55,16.36,1031200.0,16970400.0,16.46
002137.SZ,20260918,8.53,8.53,8.55,8.49,5428099.84,46304906.24,8.53
002161.SZ,20260918,6.67,6.65,6.73,6.65,1066300.0,7103781.76,6.66
002281.SZ,20260918,194.0,193.99,195.0,193.99,968418.0,187982602.24,194.11
002285.SZ,20260918,2.61,2.6,2.63,2.6,11111700.48,28912040.96,2.6
002300.SZ,20260918,7.9,7.9,7.93,7.89,1491100.0,11783166.72,7.9
002303.SZ,20260918,5.75,5.68,5.79,5.68,2207771.04,12584925.44,5.7
002383.SZ,20260918,7.87,7.86,7.9,7.85,575000.0,4521504.0,7.86
002388.SZ,20260918,7.07,7.05,7.12,7.05,1324900.0,9348933.76,7.06
002396.SZ,20260918,38.29,38.18,38.48,38.17,1487620.96,56837468.16,38.21
002442.SZ,20260918,5.54,5.51,5.59,5.51,2121700.0,11708674.56,5.52
002489.SZ,20260918,3.03,3.04,3.04,3.01,607700.0,1844360.0,3.04
002491.SZ,20260918,24.22,24.05,24.28,24.05,3906096.96,94066892.8,24.08
002577.SZ,20260918,20.95,20.84,21.1,20.84,970300.0,20258901.76,20.88
002584.SZ,20260918,9.91,9.72,9.94,9.72,18962499.84,184797143.04,9.75
002617.SZ,20260918,7.0,6.96,7.02,6.95,3999557.12,27863744.0,6.97
002631.SZ,20260918,12.15,12.15,12.26,12.14,2334500.0,28381803.52,12.16
