signal_date,buy_date,target_exit_date,actual_exit_date,exit_delay_days,ts_code,name,industry,stage,source_rank,d_close,buy_open,auction_vwap,auction_amount,auction_truth_source,exit_open,actual_buy_gap,gross_return,net_return,profit_hit,big_loss_hit,continuation_limit_up_hit,exit_on_time,market_fill,public_market_buyable,actual_order_fill_observed,actual_order_fill,mechanism_limit_pct,fill_reason,exit_reason,exit_policy_version,take_profit_pct,stop_loss_pct,latest_exit_time,history_source,history_contract_version,prior_probability,strength_score,theme_boost,final_score,intraday_quality,intraday_risk,intraday_hard_risk,auction_strength,intraday_confidence,stage_quality,stage_risk,stage_prior,limit_times,open_board_count,reseal_score,late_withdraw,d_return,d_range,d_turnover_proxy,d_amount_log,limit_open_times,limit_first_time_minutes,limit_last_time_minutes,limit_fd_amount_log,limit_seal_to_amount,limit_seal_to_float_mv,d_turnover_rate,d_volume_ratio,d_float_mv_log,order_to_d_amount,order_to_float_mv,is_hot_board,board_rank,board_limit_up_count,d_amount_percentile,market_median_return,market_up_ratio,market_return_dispersion,market_equal_weight_return,market_down_ratio,market_strong_up_ratio,market_strong_down_ratio,market_limit_up_count_log,market_limit_down_count_log,market_limit_up_down_log_ratio,market_failed_limit_up_rate,market_reseal_rate,market_prev_limit_up_mean_return,market_prev_limit_up_positive_rate,market_prev_limit_up_open_gap_mean,market_focus_promotion_rate,market_limit_up_industry_concentration,market_limit_up_amount_top3_share,market_amount_ratio_5d,market_sentiment_score,market_sentiment_delta,market_sentiment_coverage,market_sentiment_acceleration,market_sentiment_regime_code,market_sentiment_regime_label,market_sentiment_breadth_score,market_sentiment_limit_ecology_score,market_sentiment_promotion_score,market_sentiment_profit_effect_score,market_sentiment_liquidity_score,market_eligible_stock_count,market_limit_up_count,market_limit_down_count,market_touched_up_count,market_failed_limit_up_count,market_reseal_count,market_prev_limit_up_sample,market_2_to_3_promotion_rate,market_2_to_3_promotion_samples,market_3_to_4_promotion_rate,market_3_to_4_promotion_samples,market_focus_promotion_samples,market_max_streak,relative_d_return,minute_available,minute_realized_vol,minute_first_30m_return,minute_last_30m_return,minute_vwap_deviation,minute_opening_volume_share,minute_closing_volume_share,minute_close_location,limit_ratio,proposed_gap,path_days_observed,path_data_coverage,path_strength_latest,path_strength_delta,path_gap_slope,path_first_seal_slope,path_open_times_slope,path_turnover_slope,path_amount_log_slope,path_seal_ratio_slope,path_one_price_ratio,path_weak_to_strong,path_strong_to_weak,path_acceleration_consensus,path_divergence_reseal,path_label_code,path_label,path_explanation,five_year_pre_streak_1d_return,five_year_pre_streak_3d_return,five_year_pre_streak_volatility,five_year_pre_streak_limit_up_count,five_year_recent_limit_up_count,five_year_days_since_prior_limit_up,five_year_streak_runup,five_year_price_log,five_year_stock_prior_rate,five_year_stock_prior_samples_log,stage_pool_size,focus_pool_size,market_max_limit_times,same_industry_stage_count,stage_pool_share,stage_recent_promotion_rate,stage_recent_promotion_samples,five_year_stage_board_prior_rate,five_year_stage_prior_rate,five_year_recent_20d_rate,five_year_recent_60d_rate,five_year_prior_samples_log,five_year_recent_60d_samples_log,five_year_regime_delta,five_year_board_stage_delta,backfill_generated_at_utc
20260812,20260813,20260814,20260814,0,600721.SH,百花医药,医疗服务,6→7,1.0,14.03,13.67,13.6,105620541.44,tushare_stk_auction_o,13.61,-0.02565930149679252,-0.004389173372348232,-0.008889173372348232,0,0,0,1,0,0,0,,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,6.0,11.0,,,0.10039215686274505,0.05960784313725489,0.05098039215686263,14.425708449165068,11.0,573.75,900.0,18.24035073471043,0.045360551462709606,0.015476610437491867,0.34429099999999996,2.21,22.408776121702637,5.4324365047042945e-05,1.853498266634523e-05,,,,0.9591984112655714,0.008361,0.7452608774146958,0.034098202934930315,0.011123841742400501,0.24067690379191475,0.047633970542149795,0.0012535255405828893,4.51085950651685,0.0,4.51085950651685,0.1262135922330097,0.49411764705882355,0.03061743636363637,0.6727272727272727,0.014691677223625348,0.5384615384615384,0.041937716262975766,0.2741405565389805,0.8527609993668784,0.6567668733304496,0.20316562905130892,1.0,0.3475430875031795,EXPANSION,发酵,0.7186639425989763,0.848338092518561,0.5384615384615384,0.7527955272727272,0.20552199873375687,3191.0,90.0,0.0,103.0,13.0,42.0,55.0,0.5454545454545454,11.0,0.5,2.0,13.0,6.0,0.09203115686274504,0.0,,,,,,,,0.10039215686274505,-0.02565930149679252,4.0,1.0,0.6401101007037598,-0.2598898992962402,-0.006841868271316794,0.9166666666666666,3.3333333333333335,0.06269533333333331,0.358253065046578,-0.06974182306365097,0.25,0.0,0.0,0.0,1.0,DIVERGENCE_RESEAL,分歧回封,路径强度0.90→0.64；竞价斜率-0.68pct/板；首封每板推迟1分钟；炸板变化+3.3/板,,,,,,,,,,,1.0,13.0,6.0,1.0,0.011764705882352941,,0.0,,,,,,,,,2026-08-30T08:30:57+00:00
20260812,20260813,20260814,20260814,0,603758.SH,秦安股份,汽车零部件,4→5,2.0,13.95,15.35,15.35,23801064.96,tushare_stk_auction_o,15.0,0.10035842293906816,-0.0228013029315961,-0.027301302931596102,0,0,1,1,0,0,0,,10.0,opening_auction_limit_up_unconfirmed,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,4.0,0.0,,,0.10015772870662465,0.0,0.0,10.499872396922878,0.0,565.0333333333333,565.0333333333333,19.416610598070413,7.455935740225336,0.044807256577748915,0.00601,0.37,22.521995770038313,0.0027540721780075824,1.6550896227264964e-05,,,,0.20906300776313413,0.008361,0.7452608774146958,0.034098202934930315,0.011123841742400501,0.24067690379191475,0.047633970542149795,0.0012535255405828893,4.51085950651685,0.0,4.51085950651685,0.1262135922330097,0.49411764705882355,0.03061743636363637,0.6727272727272727,0.014691677223625348,0.5384615384615384,0.041937716262975766,0.2741405565389805,0.8527609993668784,0.6567668733304496,0.20316562905130892,1.0,0.3475430875031795,EXPANSION,发酵,0.7186639425989763,0.848338092518561,0.5384615384615384,0.7527955272727272,0.20552199873375687,3191.0,90.0,0.0,103.0,13.0,42.0,55.0,0.5454545454545454,11.0,0.5,2.0,13.0,6.0,0.09179672870662464,0.0,,,,,,,,0.10015772870662465,0.10035842293906816,4.0,1.0,1.0,0.0,0.036184090751106436,-6.7333333333333485,0.0,-0.004510999999999999,-0.2885481421303595,2.3966707340444358,0.5,0.0,0.0,0.0,0.0,STABLE_STRONG,持续强势,路径强度1.00→1.00；竞价斜率+3.62pct/板；首封每板提前7分钟；炸板变化+0.0/板,,,,,,,,,,,1.0,13.0,6.0,1.0,0.011764705882352941,0.6666666666666666,3.0,,,,,,,,,2026-08-30T08:30:57+00:00
20260812,20260813,20260814,20260814,0,000802.SZ,北京文化,影视院线,3→4,4.0,5.69,6.26,6.26,253235773.44,tushare_stk_auction_o,6.18,0.10017574692442865,-0.012779552715655007,-0.017279552715655008,0,0,1,1,0,0,0,,10.0,opening_auction_limit_up_unconfirmed,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,3.0,1.0,,,0.10058027079303677,0.02514506769825934,0.0,13.404026676851228,1.0,565.0,585.15,19.310478146418344,0.36740066326102533,0.05979783854909734,0.162833,1.31,22.127263905899277,0.00015090576659223994,2.4561302058399957e-05,,,,0.8712764036829753,0.008361,0.7452608774146958,0.034098202934930315,0.011123841742400501,0.24067690379191475,0.047633970542149795,0.0012535255405828893,4.51085950651685,0.0,4.51085950651685,0.1262135922330097,0.49411764705882355,0.03061743636363637,0.6727272727272727,0.014691677223625348,0.5384615384615384,0.041937716262975766,0.2741405565389805,0.8527609993668784,0.6567668733304496,0.20316562905130892,1.0,0.3475430875031795,EXPANSION,发酵,0.7186639425989763,0.848338092518561,0.5384615384615384,0.7527955272727272,0.20552199873375687,3191.0,90.0,0.0,103.0,13.0,42.0,55.0,0.5454545454545454,11.0,0.5,2.0,13.0,6.0,0.09221927079303677,0.0,,,,,,,,0.10058027079303677,0.10017574692442865,3.0,1.0,0.9,-0.09999999999999998,-6.115265968775763e-05,0.0,0.0,0.010000499999999996,0.16125534057591295,0.08488364950343011,0.3333333333333333,0.0,0.0,0.0,0.0,STABLE_STRONG,持续强势,路径强度1.00→0.90；竞价斜率-0.01pct/板；首封每板推迟0分钟；炸板变化+0.0/板,0.0,-0.00233644859813098,0.00116822429906549,0.0,3.0,6.0,0.33255269320843106,1.900613874140137,,,6.0,13.0,6.0,1.0,0.07058823529411765,0.36363636363636365,11.0,,,,,,,,,2026-08-30T08:30:57+00:00
20260812,20260813,20260814,20260814,0,600683.SH,京投发展,房地产开发,3→4,5.0,11.75,12.93,12.93,4592736.0,tushare_stk_auction_o,14.22,0.10042553191489367,0.09976798143851506,0.09526798143851506,1,0,1,1,0,0,0,,10.0,opening_auction_limit_up_unconfirmed,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,3.0,0.0,,,0.10018726591760307,0.0,0.0,10.218628529812579,0.0,565.0333333333333,565.0333333333333,18.6298529570681,4.497427763011232,0.014161740369154279,0.0031490000000000003,0.17,22.887064239913343,0.003648563104635317,1.1488790066463552e-05,,,,0.14406932659324787,0.008361,0.7452608774146958,0.034098202934930315,0.011123841742400501,0.24067690379191475,0.047633970542149795,0.0012535255405828893,4.51085950651685,0.0,4.51085950651685,0.1262135922330097,0.49411764705882355,0.03061743636363637,0.6727272727272727,0.014691677223625348,0.5384615384615384,0.041937716262975766,0.2741405565389805,0.8527609993668784,0.6567668733304496,0.20316562905130892,1.0,0.3475430875031795,EXPANSION,发酵,0.7186639425989763,0.848338092518561,0.5384615384615384,0.7527955272727272,0.20552199873375687,3191.0,90.0,0.0,103.0,13.0,42.0,55.0,0.5454545454545454,11.0,0.5,2.0,13.0,6.0,0.09182626591760307,0.0,,,,,,,,0.10018726591760307,0.10042553191489367,3.0,1.0,1.0,0.0,0.0008297597991187011,-2.7666666666667084,-0.5,-0.0029219999999999993,-0.42842839586095494,1.7243338184687682,0.3333333333333333,0.0,0.0,0.0,0.0,STABLE_STRONG,持续强势,路径强度1.00→1.00；竞价斜率+0.08pct/板；首封每板提前3分钟；炸板变化-0.5/板,-0.0011312217194570096,0.03274853801169586,0.01752467518721379,0.0,3.0,6.0,0.33069082672706673,2.5455312716044354,,,6.0,13.0,6.0,1.0,0.07058823529411765,0.36363636363636365,11.0,,,,,,,,,2026-08-30T08:30:57+00:00
20260812,20260813,20260814,20260814,0,605286.SH,同力天启,专用设备,3→4,6.0,30.99,34.09,34.09,19949468.16,tushare_stk_auction_o,35.79,0.10003226847370139,0.04986799647990603,0.04536799647990603,1,0,1,1,0,0,0,,10.0,opening_auction_limit_up_unconfirmed,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,3.0,0.0,,,0.10010649627263035,0.0,0.0,11.290109335047784,0.0,565.0333333333333,565.0333333333333,18.351549998675544,1.1661385080234352,0.017924458158545768,0.015371,0.65,22.373139109359265,0.001249606405222515,1.9207424822139246e-05,,,,0.4304025997472468,0.008361,0.7452608774146958,0.034098202934930315,0.011123841742400501,0.24067690379191475,0.047633970542149795,0.0012535255405828893,4.51085950651685,0.0,4.51085950651685,0.1262135922330097,0.49411764705882355,0.03061743636363637,0.6727272727272727,0.014691677223625348,0.5384615384615384,0.041937716262975766,0.2741405565389805,0.8527609993668784,0.6567668733304496,0.20316562905130892,1.0,0.3475430875031795,EXPANSION,发酵,0.7186639425989763,0.848338092518561,0.5384615384615384,0.7527955272727272,0.20552199873375687,3191.0,90.0,0.0,103.0,13.0,42.0,55.0,0.5454545454545454,11.0,0.5,2.0,13.0,6.0,0.09174549627263034,0.0,,,,,,,,0.10010649627263035,0.10003226847370139,3.0,1.0,1.0,0.22845265151515137,0.03630754366896116,-119.15833333333336,0.0,-0.008027499999999998,-0.23858613779728444,0.2617365780425789,0.3333333333333333,0.0,0.0,1.0,0.0,ACCELERATION_CONSENSUS,加速一致,路径强度0.77→1.00；竞价斜率+3.63pct/板；首封每板提前119分钟；炸板变化+0.0/板,-0.01146496815286624,-0.011045029736618472,0.0059448884944450775,0.0,3.0,6.0,0.3311855670103092,3.4654233539614268,,,6.0,13.0,6.0,1.0,0.07058823529411765,0.36363636363636365,11.0,,,,,,,,,2026-08-30T08:30:57+00:00
20260812,20260813,20260814,20260814,0,002248.SZ,华东数控,通用设备,3→4,7.0,12.17,11.7,11.89,58641336.32,tushare_stk_auction_o,11.65,-0.03861955628594915,-0.004273504273504258,-0.008773504273504259,0,0,0,1,0,0,0,,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,3.0,7.0,,,0.10036166365280286,0.062386980108499045,0.04159132007233265,13.667923658470318,7.0,570.35,580.55,18.282575225948577,0.10095276251343693,0.023275126316602602,0.232333,3.98,22.04294524343204,0.00011590353369289762,2.6722095761210447e-05,,,,0.9007040982126737,0.008361,0.7452608774146958,0.034098202934930315,0.011123841742400501,0.24067690379191475,0.047633970542149795,0.0012535255405828893,4.51085950651685,0.0,4.51085950651685,0.1262135922330097,0.49411764705882355,0.03061743636363637,0.6727272727272727,0.014691677223625348,0.5384615384615384,0.041937716262975766,0.2741405565389805,0.8527609993668784,0.6567668733304496,0.20316562905130892,1.0,0.3475430875031795,EXPANSION,发酵,0.7186639425989763,0.848338092518561,0.5384615384615384,0.7527955272727272,0.20552199873375687,3191.0,90.0,0.0,103.0,13.0,42.0,55.0,0.5454545454545454,11.0,0.5,2.0,13.0,6.0,0.09200066365280285,0.0,,,,,,,,0.10036166365280286,-0.03861955628594915,3.0,1.0,0.7417989352989356,-0.2344386884634404,0.028291079886515247,-33.375,3.0,0.059505,0.4632276915338558,0.02504722453703888,0.0,0.0,0.0,0.0,1.0,DIVERGENCE_RESEAL,分歧回封,路径强度0.98→0.74；竞价斜率+2.83pct/板；首封每板提前33分钟；炸板变化+3.0/板,0.002192982456140413,0.018952062430323213,0.007264712785307603,0.0,3.0,6.0,0.33150984682713336,2.5779415157551897,,,6.0,13.0,6.0,1.0,0.07058823529411765,0.36363636363636365,11.0,,,,,,,,,2026-08-30T08:30:57+00:00
20260812,20260813,20260814,20260814,0,002329.SZ,皇氏集团,饮料乳品,3→4,8.0,4.2,4.62,4.62,99986657.28,tushare_stk_auction_o,4.27,0.10000000000000009,-0.07575757575757591,-0.08025757575757592,0,1,1,1,0,0,0,,10.0,opening_auction_limit_up_unconfirmed,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,3.0,4.0,,,0.09947643979057608,0.10471204188481685,0.07853403141361263,13.151754590613324,4.0,575.05,587.1,18.106319444898688,0.14182115227050215,0.02668387925090774,0.19418500000000002,2.07,21.730015100864968,0.00019420767680262944,3.6540488597331376e-05,,,,0.8353493410362881,0.008361,0.7452608774146958,0.034098202934930315,0.011123841742400501,0.24067690379191475,0.047633970542149795,0.0012535255405828893,4.51085950651685,0.0,4.51085950651685,0.1262135922330097,0.49411764705882355,0.03061743636363637,0.6727272727272727,0.014691677223625348,0.5384615384615384,0.041937716262975766,0.2741405565389805,0.8527609993668784,0.6567668733304496,0.20316562905130892,1.0,0.3475430875031795,EXPANSION,发酵,0.7186639425989763,0.848338092518561,0.5384615384615384,0.7527955272727272,0.20552199873375687,3191.0,90.0,0.0,103.0,13.0,42.0,55.0,0.5454545454545454,11.0,0.5,2.0,13.0,6.0,0.09111543979057607,0.0,,,,,,,,0.09947643979057608,0.10000000000000009,3.0,1.0,0.6775143540669857,-0.15377785372522224,0.010471204188481686,-46.10000000000002,1.5,0.027936000000000002,0.26917671853127345,0.0041333953784371685,0.0,0.0,0.0,0.0,1.0,DIVERGENCE_RESEAL,分歧回封,路径强度0.83→0.68；竞价斜率+1.05pct/板；首封每板提前46分钟；炸板变化+1.5/板,-0.01869158878504673,-0.042553191489361764,0.0028122603187228368,0.0,3.0,6.0,0.3333333333333335,1.6486586255873816,,,6.0,13.0,6.0,2.0,0.07058823529411765,0.36363636363636365,11.0,,,,,,,,,2026-08-30T08:30:57+00:00
20260812,20260813,20260814,20260814,0,605179.SH,一鸣食品,饮料乳品,3→4,9.0,30.39,32.0,32.0,28259200.0,tushare_stk_auction_o,34.33,0.05297795327410326,0.07281249999999995,0.06831249999999994,1,0,1,1,1,1,0,,10.0,market_proxy_buyable,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,3.0,1.0,,,0.09989142236699244,0.1223307998552298,0.09373868982989504,13.626801233554103,1.0,600.85,615.55,18.03270141956511,0.08193296211800845,0.0055670822942643396,0.070782,0.74,23.223585592281605,0.00012076913125546661,8.205875571026366e-06,,,,0.8967322621411807,0.008361,0.7452608774146958,0.034098202934930315,0.011123841742400501,0.24067690379191475,0.047633970542149795,0.0012535255405828893,4.51085950651685,0.0,4.51085950651685,0.1262135922330097,0.49411764705882355,0.03061743636363637,0.6727272727272727,0.014691677223625348,0.5384615384615384,0.041937716262975766,0.2741405565389805,0.8527609993668784,0.6567668733304496,0.20316562905130892,1.0,0.3475430875031795,EXPANSION,发酵,0.7186639425989763,0.848338092518561,0.5384615384615384,0.7527955272727272,0.20552199873375687,3191.0,90.0,0.0,103.0,13.0,42.0,55.0,0.5454545454545454,11.0,0.5,2.0,13.0,6.0,0.09153042236699244,0.0,,,,,,,,0.09989142236699244,0.05297795327410326,3.0,1.0,0.6655673223228835,0.12655634112986558,0.003952023011105588,0.5500000000000114,0.0,-0.0033100000000000004,0.055659764496336805,0.01809623729719706,0.0,1.0,0.0,0.0,0.0,WEAK_TO_STRONG,弱转强,路径强度0.54→0.67；竞价斜率+0.40pct/板；首封每板推迟1分钟；炸板变化+0.0/板,0.05447830101569706,-0.02142245072836335,0.06322886773149888,0.0,3.0,6.0,0.33056042031523636,3.4464893708538624,,,6.0,13.0,6.0,2.0,0.07058823529411765,0.36363636363636365,11.0,,,,,,,,,2026-08-30T08:30:57+00:00
20260812,20260813,20260814,20260814,0,002031.SZ,巨轮智能,专用设备,2→3,10.0,6.42,6.64,6.63,172686172.16,tushare_stk_auction_o,6.2,0.03426791277258556,-0.06626506024096379,-0.0707650602409638,0,1,0,1,1,1,0,,10.0,market_proxy_buyable,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,2.0,1.0,,,0.09931506849315075,0.03595890410958904,0.02226027397260272,14.116996435245776,1.0,570.5,572.1,19.54146279395144,0.2268904029282734,0.02496655371635531,0.11079800000000001,2.05,23.231680991954406,7.397188197392109e-05,8.139713892551154e-06,,,,0.9402419209243545,0.008361,0.7452608774146958,0.034098202934930315,0.011123841742400501,0.24067690379191475,0.047633970542149795,0.0012535255405828893,4.51085950651685,0.0,4.51085950651685,0.1262135922330097,0.49411764705882355,0.03061743636363637,0.6727272727272727,0.014691677223625348,0.5384615384615384,0.041937716262975766,0.2741405565389805,0.8527609993668784,0.6567668733304496,0.20316562905130892,1.0,0.3475430875031795,EXPANSION,发酵,0.7186639425989763,0.848338092518561,0.5384615384615384,0.7527955272727272,0.20552199873375687,3191.0,90.0,0.0,103.0,13.0,42.0,55.0,0.5454545454545454,11.0,0.5,2.0,13.0,6.0,0.09095406849315074,0.0,,,,,,,,0.09931506849315075,0.03426791277258556,2.0,1.0,0.8547178683385579,0.28877390752705223,0.08835422954879646,-215.89999999999998,1.0,0.036315000000000014,0.5165047578042916,0.14134454222494763,0.0,1.0,0.0,0.0,0.0,WEAK_TO_STRONG,弱转强,路径强度0.57→0.85；竞价斜率+8.84pct/板；首封每板提前216分钟；炸板变化+1.0/板,0.013358778625954137,-0.013011152416356975,0.012554474026802874,0.0,2.0,6.0,0.20903954802259905,2.004179057179289,,,7.0,13.0,6.0,1.0,0.08235294117647059,0.38095238095238093,42.0,,,,,,,,,2026-08-30T08:30:57+00:00
20260812,20260813,20260814,20260814,0,002229.SZ,鸿博股份,IT服务Ⅱ,2→3,11.0,12.91,13.79,13.83,244030320.64,tushare_stk_auction_o,13.0,0.06816421378776139,-0.057287889775199385,-0.06178788977519938,0,1,0,1,0,0,0,,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,2.0,0.0,,,0.09965928449744466,0.009369676320272524,0.007666098807495729,12.717600169866316,0.0,570.0,570.0,19.44763320797335,0.8371774267277484,0.04386206554885466,0.052469,0.63,22.57433864751361,0.00029979040094160086,1.5706857109626934e-05,,,,0.7665643617981586,0.008361,0.7452608774146958,0.034098202934930315,0.011123841742400501,0.24067690379191475,0.047633970542149795,0.0012535255405828893,4.51085950651685,0.0,4.51085950651685,0.1262135922330097,0.49411764705882355,0.03061743636363637,0.6727272727272727,0.014691677223625348,0.5384615384615384,0.041937716262975766,0.2741405565389805,0.8527609993668784,0.6567668733304496,0.20316562905130892,1.0,0.3475430875031795,EXPANSION,发酵,0.7186639425989763,0.848338092518561,0.5384615384615384,0.7527955272727272,0.20552199873375687,3191.0,90.0,0.0,103.0,13.0,42.0,55.0,0.5454545454545454,11.0,0.5,2.0,13.0,6.0,0.09129828449744465,0.0,,,,,,,,0.09965928449744466,0.06816421378776139,2.0,1.0,0.9846153846153847,0.30174622573688026,0.09105597856717496,-20.899999999999977,-1.0,-0.09594799999999999,-0.9239570560251238,0.6748860652970023,0.0,0.0,0.0,1.0,0.0,ACCELERATION_CONSENSUS,加速一致,路径强度0.68→0.98；竞价斜率+9.11pct/板；首封每板提前21分钟；炸板变化-1.0/板,0.008506616257088817,-0.030881017257039067,0.013367087259932155,0.0,2.0,6.0,0.2099343955014059,2.6326080059353516,,,7.0,13.0,6.0,2.0,0.08235294117647059,0.38095238095238093,42.0,,,,,,,,,2026-08-30T08:30:57+00:00
