ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000034.SZ,20260722,1min,241,1,10:06:00,13:18:00,3,4,2.4135,3,11.6667,62.0,24.2187,27.2299,0.6614,0.048832,0.1461,1.2608,0,70.0,11.9,20.1206,71.015,late_withdraw_risk
000571.SZ,20260722,1min,241,1,10:42:00,11:01:00,3,4,3.1898,3,1.6667,96.6667,31.6946,6.0933,1.0953,0.056693,0.6536,1.7544,0,70.0,18.8333,25.4834,61.3083,late_withdraw_risk
000838.SZ,20260722,1min,241,1,14:47:00,15:00:00,1,0,0.8658,0,,0.0,59.8052,2.2265,3.7511,0.242183,2.6667,0.0,14,23.1929,14.2018,43.5341,22.4179,weak_limitup
000938.SZ,20260722,1min,241,1,09:49:00,13:49:00,7,12,1.8417,11,2.8182,90.9091,0.0,44.9077,-0.0172,0.08185,-0.7735,1.5567,0,70.0,0.0,7.5,69.7727,late_withdraw_risk
002156.SZ,20260722,1min,241,1,09:38:00,14:25:00,3,3,2.8598,2,13.5,56.5,31.6164,75.1804,-0.373,0.124004,-0.5312,1.7447,0,70.0,33.8,32.1949,61.405,late_withdraw_risk
002396.SZ,20260722,1min,241,1,10:09:00,14:59:00,5,15,2.4159,14,4.0714,89.7143,0.0,33.5728,3.0298,0.052203,-0.5177,0.5177,19,67.7653,0.0,8.0587,69.5128,late_withdraw_risk
002759.SZ,20260722,1min,241,1,09:38:00,09:40:00,1,0,6.3963,0,,0.0,26.6225,12.2715,2.9215,0.073183,3.0179,1.4821,0,70.0,52.5,39.1117,28.375,late_withdraw_risk
300006.SZ,20260722,1min,241,1,09:40:00,10:09:00,3,3,6.6421,2,3.0,90.0,20.6476,5.2571,0.2457,0.059193,-0.1894,2.7675,0,70.0,40.5,31.9193,52.025,late_withdraw_risk
300040.SZ,20260722,1min,241,1,,,0,0,,0,,0.0,0.0,6.9546,4.2479,0.121709,0.4155,,0,0.0,0.0,0.0,80.0,no_limit_touch
300105.SZ,20260722,1min,241,1,,,0,0,,0,,0.0,0.0,9.5256,7.0799,0.11176,2.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
300139.SZ,20260722,1min,241,1,,,0,0,,0,,0.0,0.0,39.5581,-0.0457,0.072326,0.8673,,0,0.0,0.0,0.0,80.0,no_limit_touch
300164.SZ,20260722,1min,241,1,,,0,0,,0,,0.0,0.0,11.8947,1.8941,0.151321,-0.3289,,0,0.0,0.0,0.0,80.0,no_limit_touch
300317.SZ,20260722,1min,241,1,,,0,0,,0,,0.0,0.0,4.5451,5.6091,0.132668,2.7837,,0,0.0,0.0,0.0,80.0,no_limit_touch
300335.SZ,20260722,1min,241,1,,,0,0,,0,,0.0,0.0,5.4256,3.2151,0.150648,1.4493,,0,0.0,0.0,0.0,80.0,no_limit_touch
300458.SZ,20260722,1min,241,1,,,0,0,,0,,0.0,0.0,40.442,3.1354,0.093185,1.0906,,0,0.0,0.0,0.0,80.0,no_limit_touch
300572.SZ,20260722,1min,241,1,,,0,0,,0,,0.0,0.0,18.475,2.3005,0.077183,-0.0529,,0,0.0,0.0,0.0,80.0,no_limit_touch
300689.SZ,20260722,1min,241,1,,,0,0,,0,,0.0,0.0,52.258,2.7594,0.1112,0.1119,,0,0.0,0.0,0.0,80.0,no_limit_touch
300804.SZ,20260722,1min,241,1,,,0,0,,0,,0.0,0.0,33.1858,0.7358,0.132302,0.2399,,0,0.0,0.0,0.0,80.0,no_limit_touch
300818.SZ,20260722,1min,241,1,,,0,0,,0,,0.0,0.0,17.8302,2.859,0.154494,0.5482,,0,0.0,0.0,0.0,80.0,no_limit_touch
300875.SZ,20260722,1min,241,1,,,0,0,,0,,0.0,0.0,29.4108,2.7515,0.174558,0.1325,,0,0.0,0.0,0.0,80.0,no_limit_touch
300895.SZ,20260722,1min,241,1,,,0,0,,0,,0.0,0.0,51.7285,-1.9883,0.070748,-0.1969,,0,0.0,0.0,0.0,80.0,no_limit_touch
300896.SZ,20260722,1min,241,1,,,0,0,,0,,0.0,0.0,105.0722,3.5479,0.103826,0.7407,,0,0.0,0.0,0.0,80.0,no_limit_touch
300988.SZ,20260722,1min,241,1,,,0,0,,0,,0.0,0.0,15.3871,0.6688,0.075953,0.8464,,0,0.0,0.0,0.0,80.0,no_limit_touch
300990.SZ,20260722,1min,241,1,,,0,0,,0,,0.0,0.0,94.4318,1.5971,0.057545,-0.2599,,0,0.0,0.0,0.0,80.0,no_limit_touch
301008.SZ,20260722,1min,241,1,,,0,0,,0,,0.0,0.0,29.0403,4.82,0.203856,3.1864,,0,0.0,0.0,0.0,80.0,no_limit_touch
