ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000506.SZ,20260722,招金黄金,13.02,9.9662,9.29,1089691284.0,120214849.62,171016808.92,291231658.54,50801959.3,4.66,26.73,12091764632.22,日涨幅偏离值达到7%的前5只证券
000526.SZ,20260722,学大教育,33.0,6.5203,9.44,817147038.0,181523649.15,252290672.61,433814321.76,70767023.46,8.66,53.09,3957660597.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
000539.SZ,20260722,粤电力A,6.46,6.7769,9.28,3815132081.0,492381189.36,483920761.94,976301951.3,-8460427.42,-0.22,25.59,18048726807.54,连续三个交易日内，涨幅偏离值累计达到20%的证券
000603.SZ,20260722,盛达资源,22.57,9.9903,6.27,920227108.0,194784527.23,188341816.82,383126344.05,-6442710.41,-0.7,41.63,15047788222.63,日涨幅偏离值达到7%的前5只证券
000676.SZ,20260722,智度股份,6.92,0.0,21.24,1794707359.0,264150364.91,235305985.81,499456350.72,-28844379.1,-1.61,27.83,8712477441.44,日振幅值达到15%的前5只证券
000779.SZ,20260722,甘咨询,8.92,-9.9899,0.51,21229600.0,9349944.0,3865928.0,13215872.0,-5484016.0,-25.83,62.25,4145775204.6,日跌幅偏离值达到7%的前5只证券
000815.SZ,20260722,美利云,16.13,10.0273,12.97,1447901074.0,232550747.5,167357488.08,399908235.58,-65193259.42,-4.5,27.62,11214592754.55,日涨幅偏离值达到7%的前5只证券
000815.SZ,20260722,美利云,16.13,10.0273,12.97,2101894621.0,242426436.5,308853704.6,551280141.1,66427268.1,3.16,26.23,11214592754.55,连续三个交易日内，涨幅偏离值累计达到20%的证券
000889.SZ,20260722,中嘉博创,3.99,5.0,21.99,1164238121.0,100275466.99,109562719.48,209838186.47,9287252.49,0.8,18.02,3470682132.54,连续三个交易日内，涨幅偏离值累计达到20%的证券
000938.SZ,20260722,紫光股份,44.9,8.2972,18.8,62646560401.0,8382160982.52,8657696768.93,17039857751.45,275535786.41,0.44,27.2,128417263062.6,连续三个交易日内，涨幅偏离值累计达到20%的证券
000975.SZ,20260722,山金国际,22.52,10.0147,3.71,2073040806.0,407508333.91,493010675.97,900519009.88,85502342.06,4.12,43.44,56823304378.84,日涨幅偏离值达到7%的前5只证券
000975.SZ,20260722,山金国际,22.52,10.0147,3.71,4671029199.0,967293741.58,880545332.34,1847839073.92,-86748409.24,-1.86,39.56,56823304378.84,连续三个交易日内，涨幅偏离值累计达到20%的证券
001206.SZ,20260722,依依股份,19.4,-10.0186,1.36,28126120.0,6813435.2,3928500.0,10741935.2,-2884935.2,-10.26,38.19,2073170485.2,日跌幅偏离值达到7%的前5只证券
001206.SZ,20260722,依依股份,19.4,-10.0186,1.36,446450788.0,42770566.72,31871384.15,74641950.87,-10899182.57,-2.44,16.72,2073170485.2,连续三个交易日内，跌幅偏离值累计达到20%的证券
001257.SZ,20260722,盛龙股份,25.56,3.818,23.36,821007099.0,136284856.36,139838041.78,276122898.14,3553185.42,0.43,33.63,3500390573.28,日换手率达到20%的前5只证券
001258.SZ,20260722,立新能源,11.01,9.99,6.56,2976489647.0,256391211.24,438395344.4,694786555.64,182004133.16,6.11,23.34,10275892659.84,连续三个交易日内，涨幅偏离值累计达到20%的证券
