rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260316,20260318,603052.SH,可川科技,,,,,,,,,,,,,,,,,,
2,20260316,20260318,600545.SH,卓郎智能,,,,,,,,,,,,,,,,,,
3,20260316,20260318,600370.SH,三房巷,,,,,,,,,,,,,,,,,,
4,20260316,20260318,603929.SH,亚翔集成,,,,,,,,,,,,,,,,,,
5,20260316,20260318,002990.SZ,盛视科技,,,,,,,,,,,,,,,,,,
6,20260316,20260318,600396.SH,华电辽能,,,,,,,,,,,,,,,,,,
7,20260316,20260318,002724.SZ,海洋王,,,,,,,,,,,,,,,,,,
8,20260316,20260318,603248.SH,锡华科技,,,,,,,,,,,,,,,,,,
9,20260316,20260318,600227.SH,赤天化,,,,,,,,,,,,,,,,,,
10,20260316,20260318,002995.SZ,天地在线,,,,,,,,,,,,,,,,,,
11,20260316,20260318,600302.SH,标准股份,,,,,,,,,,,,,,,,,,
12,20260316,20260318,300051.SZ,琏升科技,,,,,,,,,,,,,,,,,,
13,20260316,20260318,001278.SZ,一彬科技,,,,,,,,,,,,,,,,,,
14,20260316,20260318,600313.SH,农发种业,,,,,,,,,,,,,,,,,,
15,20260316,20260318,605299.SH,舒华体育,,,,,,,,,,,,,,,,,,
16,20260316,20260318,002980.SZ,华盛昌,,,,,,,,,,,,,,,,,,
17,20260316,20260318,603738.SH,泰晶科技,,,,,,,,,,,,,,,,,,
18,20260316,20260318,601975.SH,招商南油,,,,,,,,,,,,,,,,,,
19,20260316,20260318,600667.SH,太极实业,,,,,,,,,,,,,,,,,,
20,20260316,20260318,002086.SZ,东方海洋,,,,,,,,,,,,,,,,,,
21,20260316,20260318,000533.SZ,顺钠股份,,,,,,,,,,,,,,,,,,
22,20260316,20260318,603778.SH,国晟科技,,,,,,,,,,,,,,,,,,
23,20260316,20260318,002310.SZ,东方新能,,,,,,,,,,,,,,,,,,
24,20260316,20260318,600683.SH,京投发展,,,,,,,,,,,,,,,,,,
25,20260316,20260318,300042.SZ,朗科科技,,,,,,,,,,,,,,,,,,
26,20260316,20260318,000890.SZ,法尔胜,,,,,,,,,,,,,,,,,,
27,20260316,20260318,605366.SH,宏柏新材,,,,,,,,,,,,,,,,,,
28,20260316,20260318,600751.SH,海航科技,,,,,,,,,,,,,,,,,,
29,20260316,20260318,300606.SZ,金太阳,,,,,,,,,,,,,,,,,,
30,20260316,20260318,002278.SZ,神开股份,,,,,,,,,,,,,,,,,,
