rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason,trade_action_raw,trade_action,final_trade_score,decision_support_score,risk_quality_score,t1_weight_mode,market_mode,final_action,final_reason,final_rank
1,20260709,20260709,20260710,20260713,600992.SH,贵绳股份,1→2,通用设备,9.68,TOP10,1,1,TOP10,限价竞价,≤10.01,限价竞价,≤10.01,冲高至10.63附近优先兑现；强势放量再看11.11；弱于9.53止损,冲高至10.63附近优先兑现；强势放量再看11.11；弱于9.53止损,限价竞价,≤10.01,限价竞价,≤10.01,冲高至10.63附近优先兑现；强势放量再看11.11；弱于9.53止损,冲高至10.63附近优先兑现；强势放量再看11.11；弱于9.53止损,0.52846,0.52846,67.5412,67.5412,0.634292,0.634292,63.6737,63.6737,0.963941,75.9182,0.878473,87.6809,0.6425735181559585,0.9766874637979148,0.648432461495874,0.619566095517281,0.6433897008378452,0.6414196686578593,0.4189306635096786,0.4491723190620869,0.5281539475388021,0.0499381943165443,0.1004082872542331,0.0158143269214131,0.0324862705297418,0.5951710960514293,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.743085,0.52846,historical_bin_blend_v1,55.9554,70.8781,80.5247,86.6372,66.2857,66.2857,1,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.636611,0.686762,0.619566,0.636179,0.350389,0.22651,89.4595,40.7904,47.18,48.98,0.0,0.0,83.1807,88.0,0.126902,78.644,72.9662,59.2956,65.9338,56.4248,0.564248,1,0,ELIGIBLE,ok,professional_score_rule_guarded,1,5517.0,0.4482508609751676,0.0052030862514497,-0.0019607843137254,163.0,0.0295450425956135,247.0,0.0447707087185064,2931202837.1126604,0.4079039233650899,0.0,0.0980433387754594,0.0980433387754594,up,high,0.972748,ehx:model_v1,-0.0145630649577259,0.0492051769476394,0.0935298129599955,0.1378544489723517,0.2016226908777182,9.54005104744176,10.168219065300152,10.629059519346448,11.1107860226332,11.842379637591677,0.9226677009188868,0.9226677009188868,1,13,13,0.710981214402634,0.0,0.632823,,,,3.0,,,0.809092427202427,,限价竞价,BUY_LIMIT,68.4515,80.0,87.98087573868068,FROZEN_NEGATIVE_IC,CAUTION,WATCH_ONLY,t1_drawdown_risk,1
14,20260709,20260709,20260710,20260713,002632.SZ,道明光学,1→2,塑料,9.15,TOP20,0,1,TOP20,只观察不追,≤9.20,只观察不追,≤9.20,观察池：t1_accept<0.52；若竞价弱于预期不追,观察池：t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤9.20,只观察不追,≤9.20,观察池：t1_accept<0.52；若竞价弱于预期不追,观察池：t1_accept<0.52；若竞价弱于预期不追,0.507665,0.507665,70.9759,70.9759,0.538045,0.538045,59.8102,59.8102,0.662022,65.4012,0.792939,70.8886,0.6203179984768511,0.9452862000586784,0.7321236407625524,0.7469241161477742,0.4680078554719933,0.5902466005611583,0.4882121036254648,0.3605595306009207,0.6055200674943546,0.0585342513530744,0.1018441583710062,-0.0328350807649806,0.0153699126671825,0.6087453982164708,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.711093,0.507665,historical_bin_blend_v1,57.0941,43.5948,82.045,87.257,65.5794,65.5794,2,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.561081,0.716332,0.746924,0.486476,0.431469,0.265592,71.8919,40.7904,47.18,48.98,0.0,0.0,83.5315,18.0,0.150095,17.9006,38.109,59.8362,45.7147,43.7126,0.437126,0,0,WATCH,t1_accept<0.52,professional_score_rule_guarded,14,5517.0,0.4482508609751676,0.0052030862514497,-0.0019607843137254,163.0,0.0295450425956135,247.0,0.0447707087185064,2931202837.1126604,0.4079039233650899,0.0,0.0803764335581088,0.0803764335581088,up,high,0.973616,ehx:model_v1,-0.0312592170810775,0.0327897587668039,0.0773095299976722,0.1218293012285405,0.1858782770764232,8.868402354298315,9.454999394348771,9.885444367056696,10.335485626004498,11.019122321035583,0.8792540236089316,0.8792540236089316,2,33,33,0.6235102314741825,0.0,0.532617,,,,27.0,,,0.8181613760126472,,只观察不追,WATCH_ONLY,54.2843,50.0,88.53640636604264,FROZEN_NEGATIVE_IC,CAUTION,WATCH_ONLY,premium_watch_only;premium_gate:t1_accept<0.52;t1_drawdown_risk,2
15,20260709,20260709,20260710,20260713,002436.SZ,兴森科技,1→2,元件,44.45,TOP20,0,1,TOP20,只观察不追,≤44.67,只观察不追,≤44.67,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤44.67,只观察不追,≤44.67,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.420366,0.420366,57.636,57.636,0.548857,0.548857,58.2588,58.2588,0.683126,58.4397,0.740241,68.7366,0.7591962278892294,0.9251717337977496,0.4943623618699776,0.5710028038320136,0.5070148757658957,0.6390032652547443,0.487802079272062,0.3105822607701951,0.6019313896784577,0.0597050673085503,0.0880256752547599,-0.0007962489477453,0.0291458151835753,0.5750039503670814,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.550991,0.420366,historical_bin_blend_v1,46.308,59.4505,73.5005,88.0102,58.372,58.372,6,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.607752,0.615941,0.571003,0.558532,0.406638,0.258736,57.2643,40.7904,47.18,48.98,0.0,0.0,83.9876,18.0,0.144117,65.8939,69.3567,51.5796,58.5379,43.4416,0.434416,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,15,5517.0,0.4482508609751676,0.0052030862514497,-0.0019607843137254,163.0,0.0295450425956135,247.0,0.0447707087185064,2931202837.1126604,0.4079039233650899,0.0,0.0705045325053978,0.0705045325053978,up,high,0.978137,ehx:model_v1,-0.0310896248171379,0.0274439731344145,0.0681300630464818,0.1088161529585492,0.1673497509101027,43.08932717709551,45.68677803283855,47.58392646986494,49.55985420250121,52.547352363698224,0.8706466221578659,0.8706466221578659,3,40,40,0.7278690839923,0.0,0.637285,,,,2.0,,,0.8273146134853061,,只观察不追,WATCH_ONLY,52.2775,80.0,89.3219521916625,FROZEN_NEGATIVE_IC,CAUTION,WATCH_ONLY,premium_watch_only;premium_gate:t_attack<0.55;t1_drawdown_risk,3
2,20260709,20260709,20260710,20260713,605319.SH,无锡振华,1→2,汽车零部件,24.23,TOP10,1,1,TOP10,只观察不追,≤24.35,只观察不追,≤24.35,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤24.35,只观察不追,≤24.35,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.47391,0.47391,60.3001,60.3001,0.555791,0.555791,57.1485,57.1485,0.765605,73.7925,0.735564,75.548,0.5327002190885138,0.925081318414402,0.6135455334941592,0.5130509790983386,0.478007752272536,0.525765712524357,0.5830938016614913,0.3937622023270943,0.6110213377783442,0.0532502734496279,0.0775530458236028,0.0214725505869094,0.034324909359406,0.5455594375244786,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.659163,0.47391,historical_bin_blend_v1,49.3864,61.8898,73.4774,85.3323,60.0211,60.0211,4,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.549326,0.614329,0.513051,0.629286,0.37888,0.259387,73.6486,40.7904,47.18,48.98,0.0,0.0,82.1772,18.0,0.139264,82.0511,80.5294,52.4836,63.5816,49.0592,0.490592,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,2,5517.0,0.4482508609751676,0.0052030862514497,-0.0019607843137254,163.0,0.0295450425956135,247.0,0.0447707087185064,2931202837.1126604,0.4079039233650899,0.0,0.0816499663627956,0.0816499663627956,up,high,0.940156,ehx:model_v1,-0.0622880121328906,0.0207610736307084,0.0784876219506919,0.1362141702706755,0.2192632560342761,22.76680428673124,24.73829897306208,26.20837868497054,27.765818257866936,30.170203276844624,0.8204461614387482,0.8204461614387482,6,31,31,0.6378506800321156,0.0,0.549445,,,,23.0,,,0.8065674628935112,,只观察不追,WATCH_ONLY,50.968,50.0,87.98335358731015,FROZEN_NEGATIVE_IC,CAUTION,WATCH_ONLY,premium_watch_only;premium_gate:t_attack<0.55;t1_drawdown_risk,4
10,20260709,20260709,20260710,20260713,002490.SZ,山东墨龙,2→3,专用设备,7.67,TOP10,1,1,TOP10,只观察不追,≤7.71,只观察不追,≤7.71,观察池：t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤7.71,只观察不追,≤7.71,观察池：t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,0.446445,0.446445,61.1023,61.1023,0.490259,0.490259,54.5712,54.5712,0.630484,57.4686,0.693042,65.2,0.6211497213935074,0.94933099163741,0.6110902238183157,0.6352479512683503,0.431837869915442,0.5260870367706071,0.4565608683808916,0.57737083382053,0.6073727326214293,0.0461311687372793,0.0930725115681863,-0.0170727593615624,-0.012809984084042,0.5488645229532895,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.616908,0.446445,historical_bin_blend_v1,49.6887,45.024,71.7965,87.6899,58.9331,58.9331,5,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.526908,0.655222,0.635248,0.505399,0.472461,0.278912,85.9459,40.7904,47.18,48.98,0.0,0.0,83.4564,18.0,0.152404,45.3358,12.3223,56.011,46.0384,45.2507,0.452507,0,0,WATCH,t1_accept<0.52;t1_high_profit<0.50,professional_score_rule_guarded,10,5517.0,0.4482508609751676,0.0052030862514497,-0.0019607843137254,163.0,0.0295450425956135,247.0,0.0447707087185064,2931202837.1126604,0.4079039233650899,0.0,0.0928982952792116,0.0928982952792116,up,high,0.937079,ehx:model_v1,-0.0743605301811503,0.0219138453692249,0.0888331538852122,0.1557524624011996,0.2520268379515766,7.1203443299175975,7.839934351141674,8.382529924791553,8.962678103266699,9.868456451577138,0.8147033795439167,0.8147033795439167,10,17,17,0.6453436013631006,0.0,0.547531,,,,24.0,,,0.844494095897285,,只观察不追,WATCH_ONLY,49.9282,50.0,85.26571016647776,FROZEN_NEGATIVE_IC,CAUTION,WATCH_ONLY,premium_watch_only;premium_gate:t1_accept<0.52;t1_high_profit<0.50;t1_drawdown_risk,5
29,20260709,20260709,20260710,20260713,002579.SZ,中京电子,1→2,元件,18.06,FULL,0,0,Outside TOP20,只观察不追,≤18.15,只观察不追,≤18.15,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤18.15,只观察不追,≤18.15,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.353572,0.353572,48.4832,48.4832,0.536353,0.536353,48.2149,48.2149,0.222884,37.7406,0.602409,41.7932,0.5367020600926018,0.9472919505752324,0.5448083592446908,0.5564500365658328,0.5374043631523276,0.5824039257907693,0.4811940249843123,0.4299897552402926,0.6589443512980006,0.0459029975605963,0.0913864477123686,0.0241502927689583,0.0279505751679002,0.536715846780142,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.448231,0.353572,historical_bin_blend_v1,40.3216,63.0088,55.0359,88.9409,50.7528,50.7528,13,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.536451,0.59285,0.55645,0.548691,0.473493,0.291052,36.8237,40.7904,47.18,48.98,0.0,0.0,84.3505,18.0,0.16326,83.7105,63.7378,46.7066,59.2379,36.2585,0.362585,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,39,5517.0,0.4482508609751676,0.0052030862514497,-0.0019607843137254,163.0,0.0295450425956135,247.0,0.0447707087185064,2931202837.1126604,0.4079039233650899,0.0,0.060654152318857,0.060654152318857,up,high,0.960437,ehx:model_v1,-0.0587682911044512,0.0106405118101273,0.0588858426098651,0.107131173409603,0.1765399763241828,17.029229617858068,18.253193660215825,19.15541399087856,20.102229340923312,21.54706310244108,0.7948166594975308,0.7948166594975308,27,66,66,0.7124402120398726,0.0,0.602107,,,,8.0,,,0.851163543407406,,只观察不追,WATCH_ONLY,47.8897,80.0,86.9607101584156,FROZEN_NEGATIVE_IC,CAUTION,WATCH_ONLY,premium_watch_only;premium_gate:t_attack<0.55;t1_drawdown_risk,6
11,20260709,20260709,20260710,20260713,002185.SZ,华天科技,1→2,半导体,23.73,TOP20,0,1,TOP20,只观察不追,≤23.85,只观察不追,≤23.85,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤23.85,只观察不追,≤23.85,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.390726,0.390726,51.7747,51.7747,0.544216,0.544216,50.3921,50.3921,0.407267,48.0153,0.717684,54.1656,0.4608904082738543,0.9452792678447104,0.5474424312840568,0.5428089474959762,0.4886053809057818,0.5585696034445573,0.5277841164744894,0.4051825612229425,0.6296122497974298,0.049412425118139,0.078495659943819,-0.0017188705352028,0.0224307217491114,0.5205106638237256,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.50539,0.390726,historical_bin_blend_v1,43.0803,56.0357,61.3351,83.656,52.8396,52.8396,11,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.520885,0.600751,0.542809,0.573123,0.405284,0.266635,73.6486,40.7904,47.18,48.98,0.0,0.0,81.5408,18.0,0.145611,63.868,49.8306,50.0408,55.6648,44.8572,0.448572,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,11,5517.0,0.4482508609751676,0.0052030862514497,-0.0019607843137254,163.0,0.0295450425956135,247.0,0.0447707087185064,2931202837.1126604,0.4079039233650899,0.0,0.0816499663627956,0.0816499663627956,up,high,0.974054,ehx:model_v1,-0.0242088592377426,0.0363758359004395,0.0784876219506919,0.1205994080009443,0.1811841031391277,23.16242170158147,24.60909047907724,25.667553701789146,26.771542556372165,28.44362828387877,0.8956428781764689,0.8956428781764689,19,30,30,0.6986616672371297,0.0,0.581308,,,,15.0,,,0.7625245485947042,,只观察不追,WATCH_ONLY,46.5322,50.0,87.62613908368157,FROZEN_NEGATIVE_IC,CAUTION,WATCH_ONLY,premium_watch_only;premium_gate:t_attack<0.55;t1_drawdown_risk,7
4,20260709,20260709,20260710,20260713,603005.SH,晶方科技,1→2,半导体,45.19,TOP10,1,1,TOP10,只观察不追,≤45.42,只观察不追,≤45.42,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤45.42,只观察不追,≤45.42,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.327344,0.327344,53.7486,53.7486,0.560593,0.560593,54.5621,54.5621,0.154163,36.706,0.696759,41.3882,0.7864329370667615,0.9564756658465376,0.5166145244772008,0.6511026971705791,0.4875887083812283,0.6832076898265833,0.6122703133030893,0.2663257332972539,0.5948527829114979,0.0675896325275483,0.0983066437652887,0.0057047366152094,0.043601883075316,0.6250905330349174,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.407879,0.327344,historical_bin_blend_v1,40.6635,62.0834,66.8438,91.8738,54.0779,54.0779,8,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.623828,0.620054,0.651103,0.617433,0.37038,0.24978,57.2643,40.7904,47.18,48.98,0.0,0.0,86.0589,18.0,0.13562,73.9387,88.5055,51.8318,63.9485,46.4678,0.464678,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,4,5517.0,0.4482508609751676,0.0052030862514497,-0.0019607843137254,163.0,0.0295450425956135,247.0,0.0447707087185064,2931202837.1126604,0.4079039233650899,0.0,0.0705045325053978,0.0705045325053978,up,high,0.970189,ehx:model_v1,-0.038448044854078,0.0244265746152293,0.0681300630464818,0.1118335514777344,0.1747081709470429,43.48550997451856,46.3074288265236,48.37609982391893,50.53718363290646,53.81670895765277,0.8534792515096901,0.8534792515096901,11,45,45,0.6510758934689205,0.0,0.574479,,,,17.0,,,0.891033456702799,,只观察不追,WATCH_ONLY,45.3593,50.0,90.05658617142622,FROZEN_NEGATIVE_IC,CAUTION,WATCH_ONLY,premium_watch_only;premium_gate:t_attack<0.55;t1_drawdown_risk,8
23,20260709,20260709,20260710,20260713,002346.SZ,柘中股份,1→2,电网设备,19.83,FULL,0,0,Outside TOP20,只观察不追,≤19.93,只观察不追,≤19.93,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤19.93,只观察不追,≤19.93,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.390201,0.390201,47.8969,47.8969,0.481355,0.481355,46.645,46.645,0.366508,44.8736,0.715057,51.9566,0.4679068512537571,0.9500653836875714,0.5637564056368514,0.4991251272235563,0.4273440719521715,0.4881072836469051,0.4132182922291172,0.4527195015989174,0.7608957063102099,0.0464584466532672,0.0954757894865486,0.0006025361724585,0.0321390444058485,0.4763662548257727,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.504582,0.390201,historical_bin_blend_v1,41.8684,54.4551,51.9814,86.8125,50.11,50.11,17,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.47759,0.586176,0.499125,0.523784,0.458134,0.316056,67.5604,40.7904,47.18,48.98,0.0,0.0,83.1896,18.0,0.165997,68.0586,71.9865,47.5618,55.9879,41.1352,0.411352,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,26,5517.0,0.4482508609751676,0.0052030862514497,-0.0019607843137254,163.0,0.0295450425956135,247.0,0.0447707087185064,2931202837.1126604,0.4079039233650899,0.0,0.0726782180369164,0.0726782180369164,up,high,0.962515,ehx:model_v1,-0.0460753982072444,0.0224955688173842,0.070158528679011,0.1178214885406378,0.1863924555652678,18.937054236473063,20.28114245783596,21.271209063672053,22.30960785227495,23.893068551231757,0.839603555629668,0.839603555629668,32,35,35,0.6097398481121696,0.0,0.528629,,,,29.0,,,0.817299376518617,,只观察不追,WATCH_ONLY,45.327,50.0,85.60025041291415,FROZEN_NEGATIVE_IC,CAUTION,WATCH_ONLY,premium_watch_only;premium_gate:t_attack<0.55;t1_drawdown_risk,9
3,20260709,20260709,20260710,20260713,002156.SZ,通富微电,1→2,半导体,72.17,TOP10,1,1,TOP10,只观察不追,≤72.53,只观察不追,≤72.53,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤72.53,只观察不追,≤72.53,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.256287,0.256287,70.4445,70.4445,0.531259,0.531259,57.857,57.857,0.664375,62.8367,0.801152,70.8475,0.8179160729393163,0.9703750762552928,0.1619859486192771,0.7551629349383395,0.4328415119438776,0.5345391533417975,0.5318635613281407,0.3583662738888854,0.7986384705178953,0.0624786744876952,0.1018177347965519,-0.0195296429008506,0.0312970006873185,0.5390144388763038,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.312703,0.256287,historical_bin_blend_v1,39.09,50.7749,80.6451,90.7306,55.6375,55.6375,7,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.611523,0.635827,0.755163,0.564493,0.379845,0.310086,87.7027,40.7904,47.18,48.98,0.0,0.0,85.33,18.0,0.150591,43.7408,70.8625,54.9199,55.25,48.8674,0.488674,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,3,5517.0,0.4482508609751676,0.0052030862514497,-0.0019607843137254,163.0,0.0295450425956135,247.0,0.0447707087185064,2931202837.1126604,0.4079039233650899,0.0,0.0974394540423302,0.0974394540423302,up,high,0.959068,ehx:model_v1,-0.0260794822639787,0.0441582124744738,0.0929796972858176,0.1418011820971615,0.2120388768356154,70.31217462413703,75.42830930777967,79.20220539823498,83.16492040604713,89.21626124461801,0.9005259777541526,0.9005259777541526,4,15,15,0.6479175659761148,0.0,0.572598,,,,18.0,,,0.8794346392630774,,只观察不追,WATCH_ONLY,45.2408,50.0,86.63812118648777,FROZEN_NEGATIVE_IC,CAUTION,WATCH_ONLY,premium_watch_only;premium_gate:t_attack<0.55;t1_drawdown_risk,10
