rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260415,20260417,002468.SZ,申通快递,16.39,17.18,0.04707452380037101,0.02417706236456235,0.0,0.0244716972135576,0.0244716972135576,up,high,True,True,0.02289746143580866,0.3889088826697886,0.0482001220256254,0.0482001220256254,0.023728424812067803,1,是
2,20260415,20260417,002297.SZ,博云新材,14.62,17.69,0.19060905385006152,0.02172636159146981,0.0,0.02196409757640935,0.02196409757640935,up,high,False,False,0.1688826922585917,2.7488848934328978,0.20998632010943918,0.20998632010943918,0.18802222253302983,1,是
3,20260415,20260417,603150.SH,万朗磁塑,57.53,59.09,0.026755154482381152,0.008058799134647764,0.0,0.008091358661186352,0.008091358661186352,up,high,True,True,0.01869635534773339,1.0945041362219499,0.027116287154528074,0.027116287154528074,0.01902492849334172,1,是
4,20260415,20260417,000026.SZ,飞亚达,17.82,17.62,-0.01128680153462975,0.006278084670637653,0.0,0.006297833150115064,0.006297833150115064,up,high,True,True,-0.017564886205267402,-0.31222738673504935,-0.011223344556677839,0.011223344556677839,0.0175211777067929,0,否
5,20260415,20260417,301189.SZ,奥尼电子,86.39,82.0,-0.052152681106539735,0.005771863225393004,0.0,0.005788552521934764,0.005788552521934764,up,high,True,False,-0.05792454433193274,-4.890073052369942,-0.05081606667438365,0.05081606667438365,0.056604619196318415,0,否
6,20260415,20260417,605365.SH,立达信,23.67,25.53,0.07564580772749997,0.005699073259730589,0.0,0.005715343872192917,0.005715343872192917,up,high,True,False,0.06994673446776939,1.7247178105451937,0.0785804816223068,0.0785804816223068,0.07286513775011388,1,是
7,20260415,20260417,000788.SZ,北大医药,6.77,6.54,-0.034563921455076224,0.004787648871220057,0.0,0.004799127974070508,0.004799127974070508,up,high,True,False,-0.039351570326296284,-0.26249009638445653,-0.033973412112259904,0.033973412112259904,0.03877254008633041,0,否
8,20260415,20260417,002788.SZ,鹭燕医药,15.95,15.09,-0.05542655645109597,0.004527609451301448,0.0,0.004537874561262539,0.004537874561262539,up,high,True,False,-0.05995416590239742,-0.9323790992521381,-0.05391849529780557,0.05391849529780557,0.05845636985906811,0,否
9,20260415,20260417,002033.SZ,丽江股份,9.94,10.43,0.04811924834419835,0.003775225194423835,0.0,0.0037823603331511406,0.0037823603331511406,up,high,True,False,0.04434402314977451,0.45240333828847845,0.04929577464788726,0.04929577464788726,0.045513414314736114,1,是
10,20260415,20260417,002798.SZ,帝欧水华,6.67,7.01,0.049717841118966266,0.0037227748085202814,0.0,0.0037297129416885557,0.0037297129416885557,up,high,True,False,0.04599506631044598,0.3151228146789382,0.050974512743628075,0.050974512743628075,0.04724479980193952,1,是
11,20260415,20260417,002824.SZ,和胜股份,29.62,30.18,0.01872964450004998,0.0031935020371233465,0.0,0.003198606697221634,0.003198606697221634,up,high,True,True,0.015536142462926634,0.46525726962829594,0.018906144496961375,0.018906144496961375,0.01570753779973974,1,是
12,20260415,20260417,603698.SH,航天工程,39.53,46.19,0.15570344713391981,0.00245167801329162,0.0,0.0024546858333985753,0.0024546858333985753,up,high,False,False,0.15325176912062818,6.562966269005756,0.16847963571970648,0.16847963571970648,0.1660249498863079,1,是
13,20260415,20260417,002124.SZ,天邦食品,3.14,3.08,-0.019293202934678896,0.0022922879110777814,0.0,0.002294917211665569,0.002294917211665569,up,high,True,True,-0.02158549084575668,-0.06720604004462993,-0.019108280254777066,0.019108280254777066,0.021403197466442633,0,否
14,20260415,20260417,001208.SZ,华菱线缆,21.4,21.84,0.020352228848898517,0.0016786263364031797,0.0,0.0016800360182578245,0.0016800360182578245,flat,high,True,True,0.01867360251249534,0.40404722920928293,0.020560747663551426,0.020560747663551426,0.0188807116452936,1,是
15,20260415,20260417,600664.SH,哈药股份,4.44,4.17,-0.06273834063342336,0.0015574241337714728,0.0,0.001558637548589776,0.001558637548589776,flat,high,True,False,-0.06429576476719483,-0.2769203507157396,-0.060810810810810856,0.060810810810810856,0.06236944835940063,0,否
