rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260416,20260420,002771.SZ,真视通,18.37,18.35,-0.0010893247264549934,0.019110527351132032,0.0,0.019294302290893448,0.019294302290893448,up,high,True,True,-0.020199852077587024,-0.37443633308371105,-0.0010887316276537717,0.0010887316276537717,0.02038303391854722,0,否
2,20260416,20260420,605388.SH,均瑶健康,8.06,8.31,0.030546052348819807,0.016845808069485317,0.0,0.016988498815148034,0.016988498815148034,up,high,True,True,0.01370024427933449,0.11307269954990673,0.03101736972704705,0.03101736972704705,0.014028870911899017,1,是
3,20260416,20260420,600156.SH,华升股份,8.42,10.19,0.19079701898039803,0.013013960779153587,0.0,0.013099010912633489,0.013099010912633489,up,high,False,False,0.17778305820124443,1.6597063281156252,0.21021377672209018,0.21021377672209018,0.1971147658094567,1,是
4,20260416,20260420,002062.SZ,宏润建设,8.05,9.0,0.11155248590574728,0.012896208180436353,0.0,0.012979722894715552,0.012979722894715552,up,high,False,False,0.09865627772531092,0.8455132306975397,0.11801242236024834,0.11801242236024834,0.10503269946553279,1,是
5,20260416,20260420,002209.SZ,达 意 隆,16.5,16.77,0.016231194928582552,0.011666101598492103,0.0,0.011734415957366066,0.011734415957366066,up,high,True,True,0.004565093330090449,0.07638213670346161,0.016363636363636358,0.016363636363636358,0.004629220406270292,1,是
6,20260416,20260420,603032.SH,德新科技,22.15,23.31,0.051044956556521096,0.008122457355683156,0.0,0.008155534006342358,0.008155534006342358,up,high,True,False,0.04292249920083794,0.9793549217595157,0.052370203160270856,0.052370203160270856,0.0442146691539285,1,是
7,20260416,20260420,002595.SZ,豪迈科技,89.02,88.45,-0.006423642981913943,0.007821684939038674,0.0,0.007852354226368884,0.007852354226368884,up,high,True,True,-0.014245327920952617,-1.2690165732313545,-0.006403055493147569,0.006403055493147569,0.014255409719516453,0,否
8,20260416,20260420,002850.SZ,科达利,205.59,199.61,-0.02951843144305065,0.007590105950598384,0.0,0.007618983820564179,0.007618983820564179,up,high,True,False,-0.037108537393649034,-7.546386883669783,-0.029087017851062713,0.029087017851062713,0.036706001671626895,0,否
9,20260416,20260420,000657.SZ,中钨高新,51.9,58.54,0.12039149109189684,0.006790088482500971,0.0,0.006813193398505165,0.006813193398505165,up,high,False,False,0.11360140260939587,6.286395262617582,0.1279383429672447,0.1279383429672447,0.12112514956873954,1,是
10,20260416,20260420,600683.SH,京投发展,10.9,12.05,0.10030187070156592,0.006465362520442846,0.0,0.006486308092611163,0.006486308092611163,up,high,False,False,0.09383650818112307,1.0792992417905385,0.10550458715596323,0.10550458715596323,0.09901827906335206,1,是
11,20260416,20260420,000762.SZ,西藏矿业,37.11,36.0,-0.030367536616396167,0.0061567086395012405,0.0,0.006175700125146992,0.006175700125146992,up,high,True,False,-0.03652424525589741,-1.3391802316442067,-0.029911075181891622,0.029911075181891622,0.03608677530703861,0,否
12,20260416,20260420,300905.SZ,宝丽迪,46.32,55.11,0.17375735463040418,0.005984052776385837,0.0,0.006001992987405555,0.006001992987405555,up,high,False,False,0.16777330185401834,8.511987684823374,0.18976683937823835,0.18976683937823835,0.1837648463908328,1,是
