rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260512,20260514,603052.SH,可川科技,95.35,115.38,0.19067669678231525,0.021268368427419426,0.0,0.02149615217189224,0.02149615217189224,up,high,False,False,0.16940832835489583,17.980341890410088,0.21006816990036703,0.21006816990036703,0.1885720177284748,1,是
2,20260512,20260514,001259.SZ,利仁科技,45.45,55.0,0.190720364608983,0.015216461304059778,0.0,0.015332821096983003,0.015332821096983003,up,high,False,False,0.17550390330492321,8.853123281142118,0.21012101210121004,0.21012101210121004,0.19478819100422703,1,是
3,20260512,20260514,300449.SZ,汉邦高科,11.47,11.05,-0.037304503177517455,0.014095589331029777,0.0,0.014195400564999402,0.014195400564999402,up,high,True,False,-0.051400092508547233,-0.5828212444805416,-0.03661726242371399,0.03661726242371399,0.0508126629887134,0,否
4,20260512,20260514,600869.SH,远东股份,22.9,21.63,-0.05705567059522659,0.011498142655443924,0.0,0.011564500384035899,0.011564500384035899,up,high,True,False,-0.06855381325067052,-1.53482705879442,-0.055458515283842824,0.055458515283842824,0.06702301566787872,0,否
5,20260512,20260514,300959.SZ,线上线下,111.49,149.81,0.29543292374981045,0.00731272604891836,0.0,0.007339529325223086,0.007339529325223086,up,high,False,False,0.2881201977008921,37.50171587553088,0.34370795587048164,0.34370795587048164,0.33636842654525856,1,是
6,20260512,20260514,600530.SH,交大昂立,7.21,7.9,0.09139380817611806,0.007172932406103951,0.0,0.007198719505255911,0.007198719505255911,up,high,False,False,0.08422087577001411,0.6380972323671052,0.09570041608876556,0.09570041608876556,0.08850169658350965,1,是
7,20260512,20260514,002346.SZ,柘中股份,20.37,20.4,0.0014716706114560288,0.005568316226386163,0.0,0.005583848114624151,0.005583848114624151,up,high,True,True,-0.004096645614930134,-0.08374298609489728,0.0014727540500734104,0.0014727540500734104,0.004111094064550741,0,是
8,20260512,20260514,603061.SH,金海通,313.49,306.0,-0.02418235968521015,0.005288547565721726,0.0,0.005302556618358651,0.005302556618358651,up,high,True,True,-0.029470907250931877,-9.152298474289239,-0.02389230916456664,0.02389230916456664,0.029194865782925288,0,否
9,20260512,20260514,300265.SZ,通光线缆,23.22,24.14,0.03885623939964002,0.004966773344266493,0.0,0.004979128209128723,0.004979128209128723,up,high,True,False,0.03388946605537353,0.8043846429840329,0.03962101636520243,0.03962101636520243,0.03464188815607371,1,是
10,20260512,20260514,002491.SZ,通鼎互联,25.0,24.65,-0.014098924379501648,0.003758055242183454,0.0,0.0037651255859248,0.0037651255859248,up,high,True,True,-0.0178569796216851,-0.4441281396481216,-0.014000000000000012,0.014000000000000012,0.017765125585924812,0,否
11,20260512,20260514,002522.SZ,浙江众成,7.73,7.23,-0.06686982642865724,0.0037423201514679215,0.0,0.003749331374878615,0.003749331374878615,up,high,True,False,-0.07061214658012516,-0.5289823315278124,-0.06468305304010347,0.06468305304010347,0.06843238441498208,0,否
12,20260512,20260514,002918.SZ,蒙娜丽莎,14.0,16.94,0.19062035960864987,0.003086324157616293,0.0,0.0030910917595458323,0.0030910917595458323,up,high,False,False,0.1875340354510336,2.896724715366359,0.2100000000000002,0.2100000000000002,0.20690890824045435,1,是
13,20260512,20260514,603211.SH,晋拓股份,30.89,30.61,-0.009105753973169269,0.0022550013790258706,0.0,0.0022575458068388606,0.0022575458068388606,up,high,True,True,-0.01136075535219514,-0.3497355899732497,-0.009064422143088446,0.009064422143088446,0.011321967949927307,0,否
14,20260512,20260514,603186.SH,华正新材,97.91,106.32,0.0824047250390099,0.0018209443092220472,0.0,0.001822603235095084,0.001822603235095084,flat,high,True,False,0.08058378072978786,8.231548917251843,0.08589520988663057,0.08589520988663057,0.08407260665153549,1,是
15,20260512,20260514,001359.SZ,平安电工,108.52,103.3,-0.04929711166513818,0.000893859909644732,0.0,0.0008942595214705611,0.0008942595214705611,flat,high,True,False,-0.05019097157478291,-5.317045043269971,-0.04810173239955773,0.04810173239955773,0.04899599192102829,0,否
16,20260512,20260514,002787.SZ,华源控股,25.55,26.71,0.04440071047215597,0.0007543739948992397,0.0,0.0007546586065247002,0.0007546586065247002,flat,high,True,False,0.04364633647725673,1.140718472603293,0.045401174168297365,0.045401174168297365,0.04464651556177267,1,是
17,20260512,20260514,000767.SZ,晋控电力,4.65,4.7,0.01069528911674795,0.0007373790517143313,0.0,0.0007376509824818613,0.0007376509824818613,flat,high,True,True,0.00995791006503362,0.04656992293145912,0.010752688172043001,0.010752688172043001,0.01001503718956114,1,是
18,20260512,20260514,600076.SH,康欣新材,4.36,4.4,0.009132483563272472,0.0006613374372319156,0.0,0.0006615561690507139,0.0006615561690507139,flat,high,True,True,0.008471146126040557,0.03711561510293926,0.00917431192660545,0.00917431192660545,0.008512755757554736,1,是
19,20260512,20260514,605198.SH,安德利,53.11,59.0,0.10517220947141165,0.0006524118373124003,0.0,0.0006526247042049095,0.0006526247042049095,flat,high,False,False,0.10451979763409924,5.855339101959679,0.11090190171342496,0.11090190171342496,0.11024927700922005,1,是
20,20260512,20260514,002300.SZ,太阳电缆,10.67,10.5,-0.016060808150184305,0.0006117057441866685,0.0,0.0006118928742996472,0.0006118928742996472,flat,high,True,True,-0.016672513894370973,-0.17652889696877772,-0.015932521087160256,0.015932521087160256,0.016544413961459902,0,否
21,20260512,20260514,603070.SH,万控智造,15.46,16.62,0.07235074626802633,0.0006020365438604533,0.0,0.0006022178042338229,0.0006022178042338229,flat,high,True,False,0.07174870972416587,1.150689712746546,0.07503234152652016,0.07503234152652016,0.07443012372228634,1,是
22,20260512,20260514,002606.SZ,大连电瓷,16.94,16.35,-0.03544979188064597,0.0005875634738279943,0.0,0.0005877361230583542,0.0005877361230583542,flat,high,True,False,-0.036037355354473964,-0.5999562499246096,-0.03482880755608031,0.03482880755608031,0.035416543679138664,0,否
23,20260512,20260514,000601.SZ,韶能股份,8.09,8.23,0.01715728361857813,0.00029418945474095966,0.0,0.0002942327327024693,0.0002942327327024693,flat,high,True,True,0.016863094163837168,0.13761965719243818,0.017305315203955507,0.017305315203955507,0.017011082471253037,1,是
24,20260512,20260514,000672.SZ,上峰水泥,17.18,16.79,-0.022962445466659938,1.500806765048818e-06,0.0,1.5008078912598545e-06,1.5008078912598545e-06,flat,high,True,True,-0.022963946273424986,-0.39002578387957243,-0.022700814901047806,0.022700814901047806,0.022702315708939064,0,否
25,20260512,20260514,301197.SZ,工大科雅,40.64,40.28,-0.008897735419864891,-2.2633639869338204e-05,0.0,-2.263338373044379e-05,-2.263338373044379e-05,flat,high,True,True,-0.008875101779995554,-0.3590801792851934,-0.008858267716535417,0.008858267716535417,0.008835634332804973,1,否
