rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260410,20260414,600482.SH,中国动力,40.44,38.68,-0.04449672356717708,0.019119130071976374,0.0,0.019303071032951754,0.019303071032951754,up,high,True,False,-0.06361585363915345,-2.540616192572571,-0.04352126607319484,0.04352126607319484,0.0628243371061466,0,否
2,20260410,20260414,600103.SH,青山纸业,3.91,4.16,0.06197770027589761,0.017025388326934454,0.0,0.017171146271035793,0.017171146271035793,up,high,True,False,0.04495231194896315,0.18286081808025,0.0639386189258313,0.0639386189258313,0.046767472654795514,1,是
3,20260410,20260414,002364.SZ,中恒电气,35.12,42.49,0.19049798535980447,0.0167584356640968,0.0,0.016899645965454225,0.016899645965454225,up,high,False,False,0.17373954969570768,6.776484433693248,0.20985193621867904,0.20985193621867904,0.1929522902532248,1,是
4,20260410,20260414,603200.SH,上海洗霸,61.71,63.5,0.028593913565670395,0.011775746674105235,0.0,0.011845353735683526,0.011845353735683526,up,high,True,True,0.016818166891565157,1.0590232209709711,0.029006643979905933,0.029006643979905933,0.01716129024422241,1,是
5,20260410,20260414,600876.SH,凯盛新能,9.94,10.1,0.015968403178731203,0.011109971074506326,0.0,0.011171915992682857,0.011171915992682857,up,high,True,True,0.004858432104224876,0.048951155032732174,0.016096579476861272,0.016096579476861272,0.004924663484178415,1,是
6,20260410,20260414,688690.SH,纳微科技,31.54,31.94,0.012602561251974136,0.007406493550142582,0.0,0.007433989464348691,0.007433989464348691,up,high,True,True,0.005196067701831554,0.1655319722944455,0.012682308180088864,0.012682308180088864,0.005248318715740173,1,是
7,20260410,20260414,000534.SZ,万泽股份,45.68,44.49,-0.026396120529804255,0.006577607580187797,0.0,0.00659928754896979,0.00659928754896979,up,high,True,True,-0.03297372810999205,-1.4914554552369381,-0.0260507880910682,0.0260507880910682,0.03265007564003799,0,否
8,20260410,20260414,002328.SZ,新朋股份,10.11,11.84,0.15795859642347954,0.0036291617473703593,0.0,0.0036357551286008184,0.0036357551286008184,up,high,False,False,0.15432943467610918,1.693242515649846,0.17111770524233427,0.17111770524233427,0.16748195011373346,1,是
9,20260410,20260414,603272.SH,联翔股份,37.02,33.38,-0.10350138891166247,0.0035143135924721285,0.0,0.0035204960327083453,0.0035204960327083453,up,high,False,False,-0.1070157025041346,-3.7703287631308697,-0.09832522960561862,0.09832522960561862,0.10184572563832697,0,否
10,20260410,20260414,603950.SH,长源东谷,49.37,54.4,0.09702120159112551,0.003511602281918375,0.0,0.0035177751806850827,0.0035177751806850827,up,high,False,False,0.09350959930920713,4.856327439329576,0.1018837350617785,0.1018837350617785,0.09836595988109342,1,是
11,20260410,20260414,002263.SZ,大东南,4.9,4.94,0.008130126083250309,0.0033831263642840614,0.0,0.003388855595364742,0.003388855595364742,up,high,True,True,0.004746999718966248,0.023394607582712723,0.008163265306122547,0.008163265306122547,0.004774409710757805,1,是
12,20260410,20260414,600105.SH,永鼎股份,38.1,37.18,-0.024443299839357408,0.0029792064099148775,0.0,0.0029836486556915768,0.0029836486556915768,up,high,True,True,-0.027422506249272286,-1.0336770137818476,-0.02414698162729667,0.02414698162729667,0.027130630282988247,0,否
13,20260410,20260414,000670.SZ,盈方微,8.15,8.33,0.021845528925979858,0.0019949002668480415,0.0,0.001996891404205385,0.001996891404205385,flat,high,True,True,0.019850628659131817,0.16372533505572484,0.02208588957055202,0.02208588957055202,0.020088998166346635,1,是
14,20260410,20260414,002824.SZ,和胜股份,25.27,26.93,0.06362298542340464,0.001638102389449592,0.0,0.0016394448120772506,0.0016394448120772506,flat,high,True,False,0.061984883033955045,1.6185712295988068,0.06569054214483572,0.06569054214483572,0.06405109733275846,1,是
15,20260410,20260414,600345.SH,长江通信,54.36,52.25,-0.03958869843802253,0.0013529872106371624,0.0,0.0013539029107635227,0.0013539029107635227,flat,high,True,False,-0.040941685648659694,-2.183598162229096,-0.03881530537159672,0.03881530537159672,0.040169208282360244,0,否
16,20260410,20260414,603773.SH,沃格光电,43.14,45.02,0.04265619451757595,0.0011884718496094433,0.0,0.001189178362140463,0.001189178362140463,flat,high,True,False,0.04146772266796651,1.8286988454572608,0.04357904496986564,0.04357904496986564,0.04238986660772518,1,是
17,20260410,20260414,603889.SH,新澳股份,8.75,9.13,0.042511994237354196,0.0009401989532301694,0.0,0.0009406410788171446,0.0009406410788171446,flat,high,True,False,0.041571795284124025,0.37176939056035074,0.043428571428571594,0.043428571428571594,0.04248793034975445,1,是
18,20260410,20260414,003036.SZ,泰坦股份,26.48,27.0,0.01944713493552151,0.0009377133442739362,0.0,0.0009381531348870505,0.0009381531348870505,flat,high,True,True,0.018509421591247573,0.4951577049881877,0.01963746223564944,0.01963746223564944,0.01869930910076239,1,是
19,20260410,20260414,002733.SZ,雄韬股份,30.25,31.69,0.04650498922597889,0.00014029887209697964,0.0,0.00014030871444402015,0.00014030871444402015,flat,high,True,False,0.04636469035388191,1.4357556613880682,0.04760330578512395,0.04760330578512395,0.04746299707067993,1,是
20,20260410,20260414,001211.SZ,双枪科技,30.68,31.1,0.013596842686133094,-3.0687158178557966e-05,0.0,-3.0686687332535746e-05,-3.0686687332535746e-05,flat,high,True,True,0.013627529844311653,0.4209414675673635,0.01368970013037818,0.01368970013037818,0.013720386817710714,0,是
