rank,trade_date,base_date,buy_date,target_date,ts_code,name,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason,trade_action_raw,trade_action,final_trade_score,decision_support_score,risk_quality_score,t1_weight_mode,market_mode,final_action,final_reason,final_rank
7,20260630,20260630,20260701,20260702,002638.SZ,勤上股份,家用电器,4.42,TOP10,1,1,TOP10,限价竞价,≤4.57,限价竞价,≤4.57,冲高至4.85附近优先兑现；强势放量再看5.09；弱于4.35止损,冲高至4.85附近优先兑现；强势放量再看5.09；弱于4.35止损,限价竞价,≤4.57,限价竞价,≤4.57,冲高至4.85附近优先兑现；强势放量再看5.09；弱于4.35止损,冲高至4.85附近优先兑现；强势放量再看5.09；弱于4.35止损,0.51834,0.51834,69.326,69.326,0.65778,0.65778,68.4207,68.4207,0.945044,70.4235,0.841586,82.905,0.9174556263425576,0.9643190640830204,0.6342895255096648,0.6859430422861379,0.6179938293319144,0.618988618337266,0.5982649788245851,0.2349152862095431,0.498430704135113,0.0883425768225428,0.1095029588315478,0.0426850596487718,0.062890199322927,0.6818955525377843,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.727516,0.51834,historical_bin_blend_v1,56.6001,70.819,81.0201,66.2087,64.524,64.524,2,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.730489,0.703551,0.685943,0.705431,0.263538,0.200469,87.8417,55.4589,60.65,74.65,0.292,0.0,76.404,88.0,0.15922,87.246,85.6571,66.3612,73.9315,57.8441,0.578441,1,0,ELIGIBLE,ok,professional_score_rule_guarded,9,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.0979126551461602,0.0979126551461602,up,high,0.963106,ehx:model_v1,-0.0247178623063342,0.0449708783137063,0.0934107908759327,0.141850703438159,0.2115394440582009,4.312086241623819,4.623308500296275,4.852773935746028,5.093628268575822,5.461257858003306,0.9033152718454338,0.9033152718454338,3,27,27,0.6687534270557658,0.0,0.6361003398263204,,,,,,,,,限价竞价,BUY_LIMIT,65.2436,50.0,82.73196366550573,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,t1_drawdown_risk,1
9,20260630,20260630,20260701,20260702,603985.SH,恒润股份,电气设备,24.02,TOP10,1,1,TOP10,只观察不追,≤24.26,只观察不追,≤24.26,冲高至25.98附近优先兑现；强势放量再看27.08；弱于23.66止损,冲高至25.98附近优先兑现；强势放量再看27.08；弱于23.66止损,只观察不追,≤24.26,只观察不追,≤24.26,冲高至25.98附近优先兑现；强势放量再看27.08；弱于23.66止损,冲高至25.98附近优先兑现；强势放量再看27.08；弱于23.66止损,0.441625,0.441625,66.8192,66.8192,0.674643,0.674643,68.1857,68.1857,0.798482,65.5015,0.792094,76.2765,0.9095591745829992,0.9528358945182568,0.5284973226147952,0.6769769663151344,0.6295806195094767,0.7419527517657825,0.6798205492172354,0.2023067357520367,0.3035024173827895,0.0956619687480562,0.1020472824972233,0.0100041549872416,0.0471383283757675,0.6951452659280078,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.609493,0.441625,historical_bin_blend_v1,50.6645,64.3883,79.2282,86.3922,62.4408,62.4408,4,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.74042,0.669491,0.676977,0.666511,0.291292,0.150443,71.0072,55.4589,47.18,48.98,0.0,0.0,83.0769,18.0,0.094365,64.1529,46.9261,61.0772,63.4764,56.3855,0.563855,1,0,ELIGIBLE,ok,professional_score_rule_guarded,12,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.0816499663627956,0.0816499663627956,up,high,0.976449,ehx:model_v1,-0.0222289376927045,0.0371877238204155,0.0784876219506919,0.1197875200809684,0.1792041815940895,23.4919516370426,24.93006588850116,25.98123219203435,27.07672050428687,28.73428468803802,0.9000473612591153,0.9000473612591153,4,62,62,0.6968922002154254,0.0,0.6623960422568995,,,,3.0,,,0.8033309761222001,,只观察不追,WATCH_ONLY,56.231,80.0,93.93037478989156,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,premium_watch_only,2
8,20260630,20260630,20260701,20260702,600405.SH,动力源,电气设备,4.52,TOP10,1,1,TOP10,只观察不追,≤4.57,只观察不追,≤4.57,冲高至4.98附近优先兑现；强势放量再看5.23；弱于4.45止损,冲高至4.98附近优先兑现；强势放量再看5.23；弱于4.45止损,只观察不追,≤4.57,只观察不追,≤4.57,冲高至4.98附近优先兑现；强势放量再看5.23；弱于4.45止损,冲高至4.98附近优先兑现；强势放量再看5.23；弱于4.45止损,0.441259,0.441259,61.2005,61.2005,0.648801,0.648801,64.4745,64.4745,0.981772,71.9967,0.866008,87.0937,0.8604011767475876,0.9738496392439075,0.4491401286150841,0.5400311103917361,0.5962483678954474,0.5141742455864828,0.5906511711500505,0.3329053818669901,0.5988397601079144,0.0550206683531098,0.1033441473030327,0.0319584387359031,0.0477918157688098,0.595711812745439,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.60893,0.441259,historical_bin_blend_v1,47.6113,65.3346,73.5548,86.4618,59.3609,59.3609,10,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.708049,0.625942,0.540031,0.673544,0.301149,0.237172,91.1151,55.4589,47.18,48.98,0.0,0.0,82.9634,18.0,0.117151,81.7792,48.5196,57.9214,64.8957,57.6671,0.576671,1,0,ELIGIBLE,ok,professional_score_rule_guarded,10,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.1011372122728778,0.1011372122728778,up,high,0.958804,ehx:model_v1,-0.0224921516815574,0.047613660488366,0.0963434751097882,0.1450732897312105,0.2151791019011352,4.419470277387854,4.740419596855762,4.977140199473407,5.225681832394114,5.6051795827113855,0.9088210877891596,0.9088210877891596,12,20,20,0.7366714397732852,0.0,0.7083134519474014,,,,1.0,,,0.8139024081277202,,只观察不追,WATCH_ONLY,54.4388,80.0,89.018021670916,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,premium_watch_only;t1_drawdown_risk,3
2,20260630,20260630,20260701,20260702,603577.SH,汇金通,电气设备,9.42,TOP10,1,1,TOP10,只观察不追,≤9.51,只观察不追,≤9.51,冲高至10.18附近优先兑现；强势放量再看10.79；弱于9.28止损,冲高至10.18附近优先兑现；强势放量再看10.79；弱于9.28止损,只观察不追,≤9.51,只观察不追,≤9.51,冲高至10.18附近优先兑现；强势放量再看10.79；弱于9.28止损,冲高至10.18附近优先兑现；强势放量再看10.79；弱于9.28止损,0.468005,0.468005,65.1597,65.1597,0.765549,0.765549,70.1186,70.1186,0.695981,64.7783,0.722133,68.4826,0.9521686044633404,0.9721802830105628,0.6304056201332635,0.6541397879800086,0.77489069510376,0.7590209178709183,0.7797289468492503,0.1161960501261415,0.2933989998724408,0.101696899596083,0.1081717283041934,0.0512144393157033,0.0589103293534008,0.760219141690495,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.650078,0.468005,historical_bin_blend_v1,51.9868,81.2717,78.8081,65.336,61.9024,61.9024,6,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.817802,0.676183,0.65414,0.783676,0.203362,0.132756,69.8381,55.4589,47.18,48.98,0.0,0.0,71.0852,18.0,0.072534,91.6042,78.8848,62.7206,76.7678,62.2806,0.622806,1,0,ELIGIBLE,ok,professional_score_rule_guarded,2,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.0803764335581088,0.0803764335581088,up,high,0.938171,ehx:model_v1,-0.0651801584394949,0.018880115431627,0.0773095299976722,0.1357389445637175,0.219799218434841,8.825585358094504,9.59954022425308,10.177146004117386,10.78950641067618,11.735686256110828,0.8139202330098998,0.8139202330098998,2,65,65,0.666082412056185,0.0,0.6277099862377389,,,,,,,,,只观察不追,WATCH_ONLY,54.0503,50.0,95.32306924938348,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,premium_watch_only,4
10,20260630,20260630,20260701,20260702,603125.SH,常青科技,化工原料,32.74,TOP10,1,1,TOP10,只观察不追,≤33.07,只观察不追,≤33.07,冲高至35.47附近优先兑现；强势放量再看37.24；弱于32.25止损,冲高至35.47附近优先兑现；强势放量再看37.24；弱于32.25止损,只观察不追,≤33.07,只观察不追,≤33.07,冲高至35.47附近优先兑现；强势放量再看37.24；弱于32.25止损,冲高至35.47附近优先兑现；强势放量再看37.24；弱于32.25止损,0.419787,0.419787,66.5605,66.5605,0.72883,0.72883,68.104,68.104,0.737738,63.0695,0.777769,71.1719,0.904794879182598,0.9035956434825154,0.4696839165244638,0.6888777562133365,0.7032485180653817,0.713228569175858,0.7459560817194106,0.1611119129217214,0.3274441905807216,0.097642988242683,0.1057337672864847,0.0035366295605222,0.0430220710166824,0.7051246327790607,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.5501,0.419787,historical_bin_blend_v1,49.2805,63.8508,78.7852,66.1111,59.2574,59.2574,11,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.7781,0.652126,0.688878,0.674817,0.26304,0.152787,72.8777,55.4589,47.18,48.98,0.0,0.0,71.7052,18.0,0.089277,44.4967,39.6464,61.4276,60.9531,55.3532,0.553532,1,0,ELIGIBLE,ok,professional_score_rule_guarded,13,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.083487936693145,0.083487936693145,up,high,0.960316,ehx:model_v1,-0.0385481615684368,0.0314974431980891,0.0801854082849922,0.1288733733718952,0.1989189781384225,31.50194879338337,33.78763864859195,35.473395047333575,37.24325837836052,39.94552097197544,0.8666800470457547,0.8666800470457547,5,57,57,0.6924652927344697,0.0,0.6598366863161633,,,,,,,,,只观察不追,WATCH_ONLY,52.1213,50.0,94.30887940036696,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,premium_watch_only,5
20,20260630,20260630,20260701,20260702,600363.SH,联创光电,元器件,35.78,TOP20,0,1,TOP20,只观察不追,≤36.14,只观察不追,≤36.14,冲高至38.22附近优先兑现；强势放量再看40.70；弱于35.24止损,冲高至38.22附近优先兑现；强势放量再看40.70；弱于35.24止损,只观察不追,≤36.14,只观察不追,≤36.14,冲高至38.22附近优先兑现；强势放量再看40.70；弱于35.24止损,冲高至38.22附近优先兑现；强势放量再看40.70；弱于35.24止损,0.355149,0.355149,62.0871,62.0871,0.667683,0.667683,61.4261,61.4261,0.443239,53.4865,0.578285,53.5147,0.9025402872460296,0.8758738137475204,0.4538356142330987,0.6782078980955663,0.6829920458708466,0.6147920648997302,0.7055214425322986,0.1837694219017343,0.3284998818108415,0.0994377603381459,0.106753342377519,-0.0016944434280829,0.0385410896283443,0.6754549899758743,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.450657,0.355149,historical_bin_blend_v1,43.9872,59.187,72.6479,83.7274,56.3271,56.3271,16,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.733443,0.617253,0.678208,0.588415,0.354866,0.176434,43.4878,55.4589,47.18,48.98,0.0,0.0,81.1815,18.0,0.113317,38.7624,29.4546,56.3796,54.4997,44.2457,0.442457,1,0,ELIGIBLE,ok,professional_score_rule_guarded,63,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.0682170027718913,0.0682170027718913,up,high,0.927755,ehx:model_v1,-0.087299754121707,0.0031324379496301,0.065990906014503,0.1288493740793759,0.2192815661507147,32.78887640767584,35.89225435294717,38.220804359178274,40.70042164243801,44.55260581971648,0.7605589559947117,0.7605589559947117,17,113,113,0.6965498465751055,0.0,0.6421360824487279,,,,4.0,,,0.7885542198743343,,只观察不追,WATCH_ONLY,52.0143,80.0,93.95845985336557,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,premium_watch_only,6
16,20260630,20260630,20260701,20260702,002833.SZ,弘亚数控,专用机械,19.29,TOP20,0,1,TOP20,只观察不追,≤19.48,只观察不追,≤19.48,冲高至20.66附近优先兑现；强势放量再看21.55；弱于19.00止损,冲高至20.66附近优先兑现；强势放量再看21.55；弱于19.00止损,只观察不追,≤19.48,只观察不追,≤19.48,冲高至20.66附近优先兑现；强势放量再看21.55；弱于19.00止损,冲高至20.66附近优先兑现；强势放量再看21.55；弱于19.00止损,0.437764,0.437764,65.5225,65.5225,0.684075,0.684075,67.7497,67.7497,0.697364,63.5821,0.728545,70.4004,0.909798491314588,0.9654296274146869,0.5633476888548158,0.6681616734028493,0.6569310374197928,0.7701396502891041,0.7082175721517923,0.1607855401318469,0.3669694854327958,0.0963574055011104,0.10383152355486,0.0323555097091314,0.0486669478646644,0.7135055908845526,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.603553,0.437764,historical_bin_blend_v1,50.0982,69.6103,77.8747,89.1921,62.4376,62.4376,5,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.747278,0.668454,0.668162,0.690288,0.287505,0.167493,57.2193,55.4589,60.65,74.65,0.292,0.0,89.2404,18.0,0.156099,82.8303,49.7101,61.6526,69.5487,50.3688,0.503688,1,0,ELIGIBLE,ok,professional_score_rule_guarded,28,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.0712061164509587,0.0712061164509587,up,high,0.975547,ehx:model_v1,-0.0333704181778354,0.0268952155047447,0.0687852252841989,0.1106752350636531,0.1709408687462344,18.65690667698544,19.815848412842985,20.663565986338995,21.547548728473867,22.88605322759633,0.8659700865655493,0.8659700865655493,6,87,87,0.6686533454165735,0.0,0.6304416052868169,,,,16.0,,,0.8468912533092985,,只观察不追,WATCH_ONLY,51.5664,50.0,85.15852204369435,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,premium_watch_only,7
1,20260630,20260630,20260701,20260702,603335.SH,迪生力,汽车配件,9.05,TOP10,1,1,TOP10,只观察不追,≤9.14,只观察不追,≤9.14,冲高至9.78附近优先兑现；强势放量再看10.28；弱于8.91止损,冲高至9.78附近优先兑现；强势放量再看10.28；弱于8.91止损,只观察不追,≤9.14,只观察不追,≤9.14,冲高至9.78附近优先兑现；强势放量再看10.28；弱于8.91止损,冲高至9.78附近优先兑现；强势放量再看10.28；弱于8.91止损,0.444176,0.444176,54.5096,54.5096,0.742441,0.742441,65.6826,65.6826,0.290323,35.8358,0.691727,46.0631,0.9335405856845548,0.9683038255994572,0.7150340315028793,0.6695879362518201,0.7156062278136587,0.7815862715916563,0.8420482469868686,0.1329889641197293,0.303999846324926,0.1014617597789644,0.1054891684566451,0.0489043672722788,0.0638354667039449,0.7818941002081472,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.587621,0.444176,historical_bin_blend_v1,49.4842,78.6579,70.4036,86.7312,60.5958,60.5958,7,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.795949,0.67208,0.669588,0.794806,0.20964,0.135269,69.8381,55.4589,47.18,48.98,0.0,0.0,83.0793,18.0,0.074393,90.4628,90.1415,61.5329,78.2019,63.4398,0.634398,1,0,ELIGIBLE,ok,professional_score_rule_guarded,1,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.0803764335581088,0.0803764335581088,up,high,0.954938,ehx:model_v1,-0.0446122356758122,0.0273142112535963,0.0773095299976722,0.1273048487417482,0.1992312956711581,8.6551327116624,9.300600509284733,9.777406723700889,10.278656969002888,11.045201203195631,0.8515229268452155,0.8515229268452155,9,66,66,0.6612056056388119,0.0,0.5929471068918317,,,,22.0,,,0.8201289813270322,,只观察不追,WATCH_ONLY,51.5162,50.0,94.9651670749548,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,premium_watch_only,8
15,20260630,20260630,20260701,20260702,603928.SH,兴业股份,化工原料,14.8,TOP20,0,1,TOP20,只观察不追,≤14.95,只观察不追,≤14.95,冲高至15.81附近优先兑现；强势放量再看16.55；弱于14.58止损,冲高至15.81附近优先兑现；强势放量再看16.55；弱于14.58止损,只观察不追,≤14.95,只观察不追,≤14.95,冲高至15.81附近优先兑现；强势放量再看16.55；弱于14.58止损,冲高至15.81附近优先兑现；强势放量再看16.55；弱于14.58止损,0.436302,0.436302,58.3734,58.3734,0.644262,0.644262,63.6856,63.6856,0.356001,54.7719,0.663318,52.6254,0.9368827443819918,0.96727711100711,0.669583136522024,0.6077432234659399,0.6056475505570352,0.7860142764269284,0.7139706196145086,0.2496200975005459,0.2690395461827883,0.1007672474926071,0.1105649462633571,0.0425292452979127,0.0700056902239245,0.72402955401793,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.575508,0.436302,historical_bin_blend_v1,48.1905,70.6911,71.5708,85.7372,59.4906,59.4906,9,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.726196,0.646694,0.607743,0.683941,0.345155,0.153696,41.5813,55.4589,47.18,48.98,0.0,0.0,82.613,18.0,0.105918,86.7329,96.6174,56.7152,72.3664,51.1015,0.511015,1,0,ELIGIBLE,ok,professional_score_rule_guarded,27,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.0680938483055139,0.0680938483055139,up,high,0.964709,ehx:model_v1,-0.0461303015404065,0.0199463926457977,0.0658756096226397,0.1118048265994817,0.1778815207856873,14.132779397515009,15.098170437730966,15.807788954921609,16.550759754232566,17.681319761297612,0.8333306593989966,0.8333306593989966,13,118,118,0.6557196320302798,0.0,0.6118156655155381,,,,25.0,,,0.7995757027858441,,只观察不追,WATCH_ONLY,50.8542,50.0,93.56530307566393,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,premium_watch_only,9
13,20260630,20260630,20260701,20260702,688589.SH,力合微,半导体,22.98,TOP20,0,1,TOP20,只观察不追,≤23.21,只观察不追,≤23.21,冲高至24.63附近优先兑现；强势放量再看26.37；弱于22.64止损,冲高至24.63附近优先兑现；强势放量再看26.37；弱于22.64止损,只观察不追,≤23.21,只观察不追,≤23.21,冲高至24.63附近优先兑现；强势放量再看26.37；弱于22.64止损,冲高至24.63附近优先兑现；强势放量再看26.37；弱于22.64止损,0.407715,0.407715,62.8458,62.8458,0.658301,0.658301,63.6777,63.6777,0.511137,56.7926,0.598709,55.9613,0.9102001215156538,0.9590719518841916,0.5402669493778037,0.6688133656532899,0.6650817341220557,0.7557531399744267,0.6910567310514266,0.1544731430347379,0.3059211771190122,0.1004285859145571,0.102681172364015,0.0157637823523896,0.0507386553604388,0.7052224398491417,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.531528,0.407715,historical_bin_blend_v1,47.6787,68.0929,73.9665,64.6993,57.2828,57.2828,15,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.728833,0.65609,0.668813,0.666589,0.296145,0.158267,58.5433,55.4589,47.18,48.98,0.0,0.0,70.5759,18.0,0.097213,71.9119,54.0554,58.7504,64.5136,52.0228,0.520228,1,0,ELIGIBLE,ok,professional_score_rule_guarded,21,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.0717374637131465,0.0717374637131465,up,high,0.919981,ehx:model_v1,-0.0970050031339195,0.0010937294499746,0.0692811294022496,0.1374685293545246,0.2355672619384207,20.855532677658637,23.00514765261766,24.628526916128106,26.366461420621583,29.084097128251543,0.7534253972668151,0.7534253972668151,14,84,84,0.6820440533878257,0.0,0.6265165569056633,,,,,,,,,只观察不追,WATCH_ONLY,50.8394,50.0,94.6236910832888,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,premium_watch_only,10
