rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260522,20260526,000636.SZ,风华高科,37.62,41.7,0.10296530493187162,0.027839810788514774,0.0,0.028230959721554903,0.028230959721554903,up,high,True,False,0.07512549414335684,3.017951295275111,0.10845295055821391,0.10845295055821391,0.08022199083665901,1,是
2,20260522,20260526,603661.SH,恒林股份,32.53,37.47,0.1413778723203359,0.018357611068023815,0.0,0.018527147851194425,0.018527147851194425,up,high,False,False,0.1230202612523121,4.337311880400648,0.15185982170304335,0.15185982170304335,0.13333267385184894,1,是
3,20260522,20260526,600611.SH,大众交通,6.13,5.54,-0.1012002491889276,0.018049870800206546,0.0,0.01821375425832294,0.01821375425832294,up,high,False,False,-0.11925011998913415,-0.7016503136035199,-0.09624796084828713,0.09624796084828713,0.11446171510661007,0,否
4,20260522,20260526,000060.SZ,中金岭南,7.57,7.9,0.04266969202361848,0.014775016285514284,0.0,0.014884706397222119,0.014884706397222119,up,high,True,True,0.027894675738104193,0.217322772573028,0.04359313077939242,0.04359313077939242,0.0287084243821703,1,是
5,20260522,20260526,603459.SH,红板科技,105.61,112.96,0.06728070998654885,0.014325022231381162,0.0,0.014428117052662587,0.014428117052662587,up,high,True,False,0.05295568775516769,5.826246558068306,0.0695956822270618,0.0695956822270618,0.05516756517439922,1,是
6,20260522,20260526,002980.SZ,华盛昌,116.38,115.5,-0.0075901692666755964,0.010219283531552477,0.0,0.010271678737892677,0.010271678737892677,up,high,True,True,-0.017809452798228074,-2.0754179715159466,-0.007561436672967825,0.007561436672967825,0.017833115410860502,0,否
7,20260522,20260526,603989.SH,艾华集团,28.42,31.75,0.11079960266974598,0.0092661808640665,0.0,0.009309244828022065,0.009309244828022065,up,high,False,False,0.10153342180567948,3.0654312619876087,0.1171710063335678,0.1171710063335678,0.10786176150554574,1,是
8,20260522,20260526,600303.SH,曙光股份,3.83,3.68,-0.039952051011715034,0.009204402524600138,0.0,0.009246893304875155,0.009246893304875155,up,high,True,False,-0.049156453536315176,-0.18541560135767154,-0.03916449086161877,0.03916449086161877,0.04841138416649393,0,否
9,20260522,20260526,600186.SH,莲花控股,11.75,13.19,0.11560572613905518,0.008425906012306939,0.0,0.008461503869528554,0.008461503869528554,up,high,False,False,0.10717982012674823,1.3405773295330388,0.12255319148936161,0.12255319148936161,0.11409168761983306,1,是
10,20260522,20260526,600683.SH,京投发展,15.96,17.0,0.06312775203455327,0.0077977740761116686,0.0,0.007828255894983415,0.007828255894983415,up,high,True,False,0.055329977958441606,0.9150610359160645,0.06516290726817031,0.06516290726817031,0.0573346513731869,1,是
11,20260522,20260526,600719.SH,大连热电,8.87,9.83,0.10276413783758716,0.007068277347613707,0.0,0.007093316579925652,0.007093316579925652,up,high,False,False,0.09569586048997344,0.8970822819360613,0.10822998872604295,0.10822998872604295,0.1011366721461173,1,是
12,20260522,20260526,002885.SZ,京泉华,53.71,47.58,-0.12118669904255636,0.006879894510331492,0.0,0.006903615352329125,0.006903615352329125,up,high,False,False,-0.12806659355288785,-6.500793180573602,-0.11413144665797803,0.11413144665797803,0.12103506201030716,0,否
13,20260522,20260526,600503.SH,华丽家族,2.6,2.8,0.07410797215372183,0.006080294886868638,0.0,0.006098817401578814,0.006098817401578814,up,high,True,False,0.0680276772668532,0.18414307475589498,0.07692307692307687,0.07692307692307687,0.07082425952149805,1,是
14,20260522,20260526,000518.SZ,四环生物,4.13,4.09,-0.009732436918231,0.0052790087569568305,0.0,0.005292967275255736,0.005292967275255736,up,high,True,True,-0.015011445675187831,-0.061859954846806176,-0.009685230024213065,0.009685230024213065,0.0149781972994688,0,否
15,20260522,20260526,603379.SH,三美股份,60.53,61.7,0.019144821007746282,0.00524174822938213,0.0,0.005255510226766951,0.005255510226766951,up,high,True,True,0.013903072778364153,0.8518839659738049,0.01932925821906495,0.01932925821906495,0.014073747992297998,1,是
16,20260522,20260526,000630.SZ,铜陵有色,6.36,6.83,0.07129629623066795,0.0038695710147161073,0.0,0.0038770674708727324,0.0038770674708727324,up,high,True,False,0.06742672521595185,0.44534185088524847,0.07389937106918243,0.07389937106918243,0.0700223035983097,1,是
17,20260522,20260526,603115.SH,海星股份,116.31,102.8,-0.12347368732988276,0.0036603679648465463,0.0,0.003667075292931627,0.003667075292931627,up,high,False,False,-0.1271340552947293,-13.936517527320873,-0.11615510274267049,0.11615510274267049,0.11982217803560212,0,否
18,20260522,20260526,301588.SZ,美新科技,40.13,41.0,0.021447882425482397,0.003245197768369672,0.0,0.0032504691233016117,0.0032504691233016117,up,high,True,True,0.018202684657112726,0.7395586740819056,0.02167954149015694,0.02167954149015694,0.01842907236685533,1,是
19,20260522,20260526,000670.SZ,盈方微,8.9,9.95,0.11152127443240721,0.0030879453780579685,0.0,0.003092717992646896,0.003092717992646896,up,high,False,False,0.10843332905434924,1.0224748098654413,0.1179775280898876,0.1179775280898876,0.1148848100972407,1,是
20,20260522,20260526,603936.SH,博敏电子,22.59,26.24,0.1497776335959764,0.0030752011662556417,0.0,0.0030799344480496992,0.0030799344480496992,up,high,False,False,0.14670243242972075,3.5804242808185585,0.1615759185480301,0.1615759185480301,0.15849598409998042,1,是
21,20260522,20260526,002432.SZ,九安医疗,79.87,91.58,0.13681259429965176,0.003058925089705671,0.0,0.00306360837511345,0.00306360837511345,up,high,False,False,0.13375366920994608,11.465309599079688,0.14661324652560404,0.14661324652560404,0.14354963815049057,1,是
22,20260522,20260526,603931.SH,格林达,54.65,60.1,0.09506062691861439,0.00266397287726799,0.0,0.002667524406038595,0.002667524406038595,up,high,False,False,0.0923966540413464,5.304219791209995,0.09972552607502294,0.09972552607502294,0.09705800166898435,1,是
23,20260522,20260526,603800.SH,洪田股份,62.62,65.5,0.044965426742946714,0.002593431817422411,0.0,0.0025967976707930098,0.0025967976707930098,up,high,True,False,0.042371994925524306,2.7173885298549436,0.04599169594378805,0.04599169594378805,0.04339489827299504,1,是
24,20260522,20260526,002046.SZ,国机精工,54.99,54.66,-0.006019170019801453,0.0025214642265180037,0.0,0.002524645790945797,0.002524645790945797,up,high,True,True,-0.008540634246319456,-0.46883027204411576,-0.006001091107474155,0.006001091107474155,0.008525736898419952,0,否
25,20260522,20260526,603228.SH,景旺电子,82.5,87.5,0.058840500022933395,0.0023716434025138865,0.0,0.002374457973341186,0.002374457973341186,up,high,True,False,0.056468856620419505,4.804107217199359,0.06060606060606055,0.06060606060606055,0.05823160263271936,1,是
26,20260522,20260526,603663.SH,三祥新材,50.49,58.3,0.14382679648562233,0.0021531307626634017,0.0,0.0021554504132422114,0.0021554504132422114,up,high,False,False,0.14167366572295892,7.701171308635395,0.15468409586056642,0.15468409586056642,0.1525286454473242,1,是
27,20260522,20260526,002442.SZ,龙星科技,8.11,7.39,-0.09297013316721112,0.0019988820499938103,0.0,0.00200088114648283,0.00200088114648283,up,high,False,False,-0.09496901521720492,-0.7362271460979768,-0.08877928483353881,0.08877928483353881,0.09078016598002164,0,否
28,20260522,20260526,688512.SH,慧智微-U,16.87,15.65,-0.07506597957171479,0.0018691463995433508,0.0,0.0018708943425589572,0.0018708943425589572,flat,high,True,False,-0.07693512597125814,-1.2515619875589703,-0.072317723770006,0.072317723770006,0.07418861811256496,0,否
29,20260522,20260526,605376.SH,博迁新材,153.3,159.5,0.03964713634713071,0.0018393284753226245,0.0,0.0018410210775340894,0.0018410210775340894,flat,high,True,False,0.03780780787180809,5.91777146881401,0.04044357469014992,0.04044357469014992,0.03860255361261583,1,是
30,20260522,20260526,300069.SZ,金利华电,52.87,51.26,-0.03092534931143383,0.001569140544263971,0.0,0.0015703722894639886,0.0015703722894639886,flat,high,True,True,-0.032494489855697806,-1.6930255829439602,-0.0304520522035181,0.0304520522035181,0.032022424492982086,0,否
