rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260311,20260313,605117.SH,德业股份,,,,,,,,,,,,,,,,,,
2,20260311,20260313,002092.SZ,中泰化学,,,,,,,,,,,,,,,,,,
3,20260311,20260313,600989.SH,宝丰能源,,,,,,,,,,,,,,,,,,
4,20260311,20260313,002455.SZ,百川股份,,,,,,,,,,,,,,,,,,
5,20260311,20260313,603629.SH,利通电子,,,,,,,,,,,,,,,,,,
6,20260311,20260313,000062.SZ,深圳华强,,,,,,,,,,,,,,,,,,
7,20260311,20260313,000545.SZ,金浦钛业,,,,,,,,,,,,,,,,,,
8,20260311,20260313,002177.SZ,御银股份,,,,,,,,,,,,,,,,,,
9,20260311,20260313,601016.SH,节能风电,,,,,,,,,,,,,,,,,,
10,20260311,20260313,603803.SH,瑞斯康达,,,,,,,,,,,,,,,,,,
11,20260311,20260313,601868.SH,中国能建,,,,,,,,,,,,,,,,,,
12,20260311,20260313,300246.SZ,宝莱特,,,,,,,,,,,,,,,,,,
13,20260311,20260313,000537.SZ,绿发电力,,,,,,,,,,,,,,,,,,
14,20260311,20260313,603938.SH,三孚股份,,,,,,,,,,,,,,,,,,
15,20260311,20260313,002432.SZ,九安医疗,,,,,,,,,,,,,,,,,,
16,20260311,20260313,600722.SH,金牛化工,,,,,,,,,,,,,,,,,,
17,20260311,20260313,002445.SZ,中南文化,,,,,,,,,,,,,,,,,,
18,20260311,20260313,603778.SH,国晟科技,,,,,,,,,,,,,,,,,,
19,20260311,20260313,603421.SH,鼎信通讯,,,,,,,,,,,,,,,,,,
20,20260311,20260313,600328.SH,中盐化工,,,,,,,,,,,,,,,,,,
21,20260311,20260313,001369.SZ,双欣材料,,,,,,,,,,,,,,,,,,
22,20260311,20260313,002667.SZ,威领股份,,,,,,,,,,,,,,,,,,
23,20260311,20260313,300504.SZ,天邑股份,,,,,,,,,,,,,,,,,,
24,20260311,20260313,603936.SH,博敏电子,,,,,,,,,,,,,,,,,,
25,20260311,20260313,001207.SZ,联科科技,,,,,,,,,,,,,,,,,,
26,20260311,20260313,600873.SH,梅花生物,,,,,,,,,,,,,,,,,,
27,20260311,20260313,000833.SZ,粤桂股份,,,,,,,,,,,,,,,,,,
28,20260311,20260313,002733.SZ,雄韬股份,,,,,,,,,,,,,,,,,,
29,20260311,20260313,601789.SH,宁波建工,,,,,,,,,,,,,,,,,,
30,20260311,20260313,000899.SZ,赣能股份,,,,,,,,,,,,,,,,,,
