rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260422,20260424,002432.SZ,九安医疗,88.09,81.54,-0.07726532173059691,0.01820088498843646,0.0,0.018367530592778715,0.018367530592778715,up,high,False,False,-0.09546620671903337,-8.167995769917866,-0.07435577250539216,0.07435577250539216,0.09272330309817087,0,否
2,20260422,20260424,002081.SZ,金 螳 螂,4.94,4.89,-0.010173027713050632,0.015549611405453297,0.0,0.015671135680919504,0.015671135680919504,up,high,True,True,-0.025722639118503927,-0.12741541026374392,-0.010121457489878694,0.010121457489878694,0.025792593170798198,0,否
3,20260422,20260424,300067.SZ,安诺其,6.06,6.67,0.09591005984630942,0.015535708552470483,0.0,0.01565701505259998,0.01565701505259998,up,high,True,False,0.08037435129383894,0.515118488781245,0.10066006600660082,0.10066006600660082,0.08500305095400085,1,是
4,20260422,20260424,603115.SH,海星股份,53.56,58.51,0.088395158977173,0.014451013096044331,0.0,0.014555933779969601,0.014555933779969601,up,high,True,False,0.07394414588112866,4.170384186744819,0.09241971620612399,0.09241971620612399,0.0778637824261544,1,是
5,20260422,20260424,002443.SZ,金洲管道,10.48,11.3,0.07533404682539878,0.008347886229573324,0.0,0.00838282699131782,0.00838282699131782,up,high,True,False,0.06698616059582546,0.7321479731309903,0.0782442748091603,0.0782442748091603,0.06986144781784248,1,是
6,20260422,20260424,002428.SZ,云南锗业,75.24,77.12,0.02467964586946058,0.0073770296585688195,0.0,0.00740430697579835,0.00740430697579835,up,high,True,True,0.017302616210891762,1.3228999431409392,0.024986709197235557,0.024986709197235557,0.017582402221437206,1,是
7,20260422,20260424,605588.SH,冠石科技,62.7,57.84,-0.0806808697883657,0.00497906572665753,0.0,0.004991481872795504,0.004991481872795504,up,high,False,False,-0.08565993551502323,-5.172965913424271,-0.07751196172248798,0.07751196172248798,0.08250344359528348,0,否
8,20260422,20260424,000062.SZ,深圳华强,32.64,34.34,0.050772325373423355,0.004704530758904833,0.0,0.004715614438089132,0.004715614438089132,up,high,True,False,0.04606779461451852,1.5460823447407748,0.05208333333333348,0.05208333333333348,0.04736771889524435,1,是
9,20260422,20260424,600396.SH,华电辽能,8.94,9.2,0.028667894869571848,0.004513609948158159,0.0,0.00452381162856733,0.00452381162856733,up,high,True,True,0.02415428492141369,0.2195571240406089,0.029082774049216997,0.029082774049216997,0.024558962420649668,1,是
10,20260422,20260424,001234.SZ,泰慕士,29.56,35.77,0.19068745719092553,0.004201119499722625,0.0,0.004209956573114862,0.004209956573114862,up,high,False,False,0.1864863376912029,6.0855536836987305,0.2100811907983764,0.2100811907983764,0.20587123422526155,1,是
11,20260422,20260424,600736.SH,苏州高新,7.61,8.5,0.11060299162267632,0.0038288849911333636,0.0,0.003836224535705383,0.003836224535705383,up,high,False,False,0.10677410663154296,0.8608063312832819,0.11695137976346914,0.11695137976346914,0.11311515522776376,1,是
12,20260422,20260424,003018.SZ,金富科技,52.2,57.28,0.09286902776379716,0.0020669382925912975,0.0,0.0020690758820454437,0.0020690758820454437,up,high,False,False,0.09080208947120585,4.97199423895723,0.09731800766283527,0.09731800766283527,0.09524893178078983,1,是
13,20260422,20260424,688048.SH,长光华芯,372.91,385.73,0.03380053918178026,0.0013275764756876896,0.0,0.0013284580954331354,0.0013284580954331354,flat,high,True,True,0.032472962706092574,12.324604691632032,0.03437826821485079,0.03437826821485079,0.033049810119417655,1,是
14,20260422,20260424,002384.SZ,东山精密,186.34,187.9,0.008336944397140873,0.0012779407729714462,0.0,0.001278757687233343,0.001278757687233343,flat,high,True,True,0.0070590036241694265,1.32171629256095,0.00837179349576056,0.00837179349576056,0.007093035808527217,1,是
15,20260422,20260424,000811.SZ,冰轮环境,22.41,22.22,-0.008514503601351761,0.0011691733811460888,0.0,0.001169857130791676,0.001169857130791676,flat,high,True,True,-0.009683676982497851,-0.21621649830104062,-0.008478357875948306,0.008478357875948306,0.009648215006739982,0,否
16,20260422,20260424,603903.SH,中持股份,12.9,12.42,-0.037919234862293726,0.0008745151388848754,0.0,0.000874897638741457,0.000874897638741457,flat,high,True,False,-0.0387937500011786,-0.49128617953976494,-0.037209302325581395,0.037209302325581395,0.03808419996432285,0,否
17,20260422,20260424,002397.SZ,梦洁股份,4.59,4.33,-0.05831248205805529,0.0007856726584270595,0.0,0.0007859813800362413,0.0007859813800362413,flat,high,True,False,-0.059098154716482346,-0.26360765453436574,-0.05664488017429192,0.05664488017429192,0.057430861554328166,0,否
18,20260422,20260424,603618.SH,杭电股份,28.55,30.56,0.06803502819630046,0.0006518007520195234,0.0,0.0006520132202895085,0.0006520132202895085,flat,high,True,False,0.06738322744428094,1.9913850225607348,0.07040280210157612,0.07040280210157612,0.06975078888128662,1,是
19,20260422,20260424,600815.SH,厦工股份,4.52,3.88,-0.15267684020895775,-0.00020990007340616847,0.0,-0.0002098780459269773,-0.0002098780459269773,flat,high,False,False,-0.1524669401355516,-0.6390513512324096,-0.1415929203539823,0.1415929203539823,0.14138304230805532,1,否
20,20260422,20260424,601512.SH,中新集团,10.32,10.23,-0.008759180089881578,-0.0006513033499692198,0.0,-0.0006510912979816011,-0.0006510912979816011,flat,high,True,True,-0.008107876739912359,-0.0832807378048308,-0.008720930232558155,0.008720930232558155,0.008069838934576554,1,否
21,20260422,20260424,600330.SH,天通股份,25.87,25.89,0.000772797565508594,-0.0010198882482175976,0.0,-0.0010193683389629722,-0.0010193683389629722,flat,high,True,True,0.0017926858137261915,0.04637105892897253,0.0007730962504832739,0.0007730962504832739,0.001792464589446246,0,是
22,20260422,20260424,600184.SH,光电股份,25.85,24.13,-0.06885472131749787,-0.0011613110287926431,0.0,-0.001160636968096469,-0.001160636968096469,flat,high,True,False,-0.06769341028870522,-1.689997534374708,-0.06653771760154747,0.06653771760154747,0.065377080633451,1,否
23,20260422,20260424,603318.SH,水发燃气,9.41,11.39,0.1909628238618026,-0.0012979679493902443,0.0,-0.0012971259533254575,-0.0012971259533254575,flat,high,False,False,0.19226079181119285,1.9922059552207934,0.21041445270988324,0.21041445270988324,0.2117115786632087,0,是
24,20260422,20260424,603773.SH,沃格光电,64.36,58.3,-0.09889022876773582,-0.0017219358098542142,0.0,-0.0017204541289627352,-0.0017204541289627352,flat,high,False,False,-0.0971682929578816,-5.94927157225996,-0.09415786202610321,0.09415786202610321,0.09243740789714047,1,否
25,20260422,20260424,002360.SZ,同德化工,6.92,6.02,-0.1393285103088486,-0.0018205193210612581,0.0,-0.001818863180926236,-0.001818863180926236,flat,high,False,False,-0.13750799098778735,-0.8874134667879909,-0.13005780346820817,0.13005780346820817,0.12823894028728194,1,否
26,20260422,20260424,600683.SH,京投发展,13.15,13.71,0.041703734950449434,-0.0019909950147386805,0.0,-0.001989014298914174,-0.001989014298914174,flat,high,True,False,0.04369472996518811,0.586155538030722,0.04258555133079844,0.04258555133079844,0.04457456562971262,0,是
27,20260422,20260424,002938.SZ,鹏鼎控股,76.18,71.59,-0.062143561642364335,-0.0022009960333932966,0.0,-0.0021985756177245437,-0.0021985756177245437,down,high,True,False,-0.059942565608971037,-4.422512509441745,-0.06025203465476503,0.06025203465476503,0.058053459037040483,1,否
28,20260422,20260424,603906.SH,龙蟠科技,28.62,32.56,0.12897876700603483,-0.002208014937326709,0.0,-0.002205579065488613,-0.002205579065488613,down,high,False,False,0.13118678194336153,4.003123672854283,0.13766596785464724,0.13766596785464724,0.13987154692013584,0,是
29,20260422,20260424,002194.SZ,武汉凡谷,11.86,11.27,-0.05102706551789448,-0.0024129019157545996,0.0,-0.002409993207873015,-0.002409993207873015,down,high,True,False,-0.04861416360213988,-0.5614174805546259,-0.0497470489038786,0.0497470489038786,0.04733705569600558,1,否
