rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260327,20260331,600310.SH,广西能源,6.6,6.34,-0.04019088058324522,0.02516064249014189,0.0,0.025479842928924402,0.025479842928924402,up,high,True,False,-0.06535152307338711,-0.4281669633309013,-0.039393939393939315,0.039393939393939315,0.06487378232286371,0,否
2,20260327,20260331,600996.SH,贵广网络,10.02,10.34,0.03143677342356429,0.01814121717562324,0.0,0.018306768642372608,0.018306768642372608,up,high,True,True,0.01329555624794105,0.1365661782034273,0.031936127744510934,0.031936127744510934,0.013629359102138326,1,是
3,20260327,20260331,603324.SH,盛剑科技,25.5,24.75,-0.02985296314968116,0.012994379621304841,0.0,0.013079173455205227,0.013079173455205227,up,high,True,False,-0.042847342770986,-1.0835189231077322,-0.02941176470588236,0.02941176470588236,0.04249093816108759,0,否
4,20260327,20260331,600666.SH,奥瑞德,6.08,5.7,-0.06453852113757118,0.011927579272423938,0.0,0.011998996508533467,0.011998996508533467,up,high,True,False,-0.07646610040999512,-0.4529538987718835,-0.0625,0.0625,0.07449899650853346,0,否
5,20260327,20260331,000767.SZ,晋控电力,5.09,4.23,-0.1850758375042447,0.011766772426849587,0.0,0.011836273226040053,0.011836273226040053,up,high,False,False,-0.1968426099310943,-0.920246630720543,-0.1689587426326129,0.1689587426326129,0.18079501585865296,0,否
6,20260327,20260331,688068.SH,热景生物,132.13,122.3,-0.07730924373299887,0.01141531780053313,0.0,0.011480721170607174,0.011480721170607174,up,high,False,False,-0.088724561533532,-11.346947688272323,-0.0743964277605389,0.0743964277605389,0.08587714893114606,0,否
7,20260327,20260331,600110.SH,诺德股份,8.66,9.22,0.06266031499415865,0.010870881963183402,0.0,0.010930184696705354,0.010930184696705354,up,high,True,False,0.05178943303097525,0.4653446005265316,0.0646651270207852,0.0646651270207852,0.05373494232407984,1,是
8,20260327,20260331,600539.SH,狮头股份,14.21,14.67,0.03185865004588101,0.00937780311983947,0.0,0.009421912490694632,0.009421912490694632,up,high,True,True,0.02248084692604154,0.32611462350722675,0.032371569317382054,0.032371569317382054,0.022949656826687422,1,是
9,20260327,20260331,002432.SZ,九安医疗,68.64,73.58,0.0694977944969215,0.005322912009103441,0.0,0.0053371038747422744,0.0053371038747422744,up,high,True,False,0.06417488248781807,4.573661190037683,0.07196969696969702,0.07196969696969702,0.06663259309495474,1,是
10,20260327,20260331,600268.SH,国电南自,14.99,15.48,0.032165556047074675,0.004897972468254224,0.0,0.004909987143244113,0.004909987143244113,up,high,True,True,0.02726758357882045,0.41639929272277065,0.03268845897264838,0.03268845897264838,0.02777847182940427,1,是
11,20260327,20260331,000546.SZ,金圆股份,6.61,6.6,-0.0015140048312151828,0.004436593511916523,0.0,0.004446449763581645,0.004446449763581645,up,high,True,True,-0.005950598343131706,-0.039391032937275305,-0.001512859304084846,0.001512859304084846,0.005959309067666491,0,否
12,20260327,20260331,002068.SZ,黑猫股份,9.2,8.78,-0.04672707640796929,0.004099417573343252,0.0,0.004107831679279273,0.004107831679279273,up,high,True,False,-0.050826493981312545,-0.45779205144936874,-0.04565217391304344,0.04565217391304344,0.04976000559232271,0,否
13,20260327,20260331,002445.SZ,中南文化,4.44,4.03,-0.09688800048554183,0.0037681550961913375,0.0,0.003775263518347155,0.003775263518347155,up,high,False,False,-0.10065615558173317,-0.4267621700214619,-0.0923423423423424,0.0923423423423424,0.09611760586068956,0,否
14,20260327,20260331,603076.SH,乐惠国际,28.12,28.2,0.0028409110016036497,0.003175405985737655,0.0,0.0031804529279410533,0.0031804529279410533,up,high,True,True,-0.0003344949841340055,-0.009434336333704607,0.002844950213371167,0.002844950213371167,0.00033550271456988644,1,是
15,20260327,20260331,000155.SZ,川能动力,16.16,15.87,-0.01810851855463169,0.00190651178653596,0.0,0.0019083303356435273,0.0019083303356435273,flat,high,True,True,-0.02001503034116765,-0.32083861822400017,-0.017945544554455517,0.017945544554455517,0.019853874890099044,0,否
16,20260327,20260331,600844.SH,金煤科技,4.99,4.87,-0.0243419726689289,0.0018725368872152884,0.0,0.001874291179233562,0.001874291179233562,flat,high,True,True,-0.026214509556144187,-0.12935271298437545,-0.024048096192384794,0.024048096192384794,0.025922387371618356,0,否
17,20260327,20260331,002361.SZ,神剑股份,13.64,16.5,0.19035372849121893,0.00173944445030557,0.0,0.0017409581613482738,0.0017409581613482738,flat,high,False,False,0.18861428404091335,2.8362533306792077,0.20967741935483875,0.20967741935483875,0.20793646119349046,1,是
18,20260327,20260331,605299.SH,舒华体育,19.25,21.33,0.10260347174946588,0.0016125156463403663,0.0,0.0016138164487893487,0.0016138164487893487,flat,high,False,False,0.10099095610312551,2.048934033360805,0.10805194805194795,0.10805194805194795,0.10643813160315861,1,是
