rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260402,20260406,600488.SH,津药药业,,,,,,,,,,,,,,,,,,
2,20260402,20260406,000762.SZ,西藏矿业,,,,,,,,,,,,,,,,,,
3,20260402,20260406,002309.SZ,中利集团,,,,,,,,,,,,,,,,,,
4,20260402,20260406,300834.SZ,星辉环材,,,,,,,,,,,,,,,,,,
5,20260402,20260406,000950.SZ,重药控股,,,,,,,,,,,,,,,,,,
6,20260402,20260406,603353.SH,和顺石油,,,,,,,,,,,,,,,,,,
7,20260402,20260406,603222.SH,济民健康,,,,,,,,,,,,,,,,,,
8,20260402,20260406,300839.SZ,博汇股份,,,,,,,,,,,,,,,,,,
9,20260402,20260406,000968.SZ,蓝焰控股,,,,,,,,,,,,,,,,,,
10,20260402,20260406,000586.SZ,汇源通信,,,,,,,,,,,,,,,,,,
11,20260402,20260406,002560.SZ,通达股份,,,,,,,,,,,,,,,,,,
12,20260402,20260406,002263.SZ,大东南,,,,,,,,,,,,,,,,,,
13,20260402,20260406,603477.SH,巨星农牧,,,,,,,,,,,,,,,,,,
14,20260402,20260406,920230.BJ,欧康医药,,,,,,,,,,,,,,,,,,
15,20260402,20260406,603863.SH,松炀资源,,,,,,,,,,,,,,,,,,
16,20260402,20260406,603122.SH,合富中国,,,,,,,,,,,,,,,,,,
17,20260402,20260406,002051.SZ,中工国际,,,,,,,,,,,,,,,,,,
18,20260402,20260406,600594.SH,益佰制药,,,,,,,,,,,,,,,,,,
19,20260402,20260406,000720.SZ,新能泰山,,,,,,,,,,,,,,,,,,
20,20260402,20260406,600644.SH,乐山电力,,,,,,,,,,,,,,,,,,
21,20260402,20260406,002038.SZ,双鹭药业,,,,,,,,,,,,,,,,,,
22,20260402,20260406,603798.SH,康普顿,,,,,,,,,,,,,,,,,,
23,20260402,20260406,600339.SH,中油工程,,,,,,,,,,,,,,,,,,
24,20260402,20260406,603042.SH,华脉科技,,,,,,,,,,,,,,,,,,
25,20260402,20260406,000155.SZ,川能动力,,,,,,,,,,,,,,,,,,
26,20260402,20260406,000788.SZ,北大医药,,,,,,,,,,,,,,,,,,
27,20260402,20260406,605162.SH,新中港,,,,,,,,,,,,,,,,,,
28,20260402,20260406,002828.SZ,贝肯能源,,,,,,,,,,,,,,,,,,
