rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,t1_continue_up_rate_raw_before_calibration,t1_continue_up_rate_calibrated,t1_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_rank_score,premium_rank_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,rank_premium_score,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,turnover_rate,turnover_rate_f,volume_ratio,circ_mv,float_mv,total_mv,pe_ttm,pb,returns_1d,volatility_5d,volatility_10d,volatility_20d,max_drawdown_20d,tail_risk_score,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,open_times,fd_amount,seal_amount,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag.1,auction_strength_score,auction_amount,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,factor_intraday_available,factor_auction_available,factor_intraday_quality,factor_intraday_confidence,factor_intraday_soft_risk,factor_intraday_risk,factor_intraday_hard_risk,factor_late_withdraw,factor_reseal,factor_open_board_count,factor_auction_strength,factor_intraday_attack_edge,factor_intraday_execution_edge,factor_intraday_risk_penalty,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason,exec_p_fill,exec_p_fill_lcb,exec_p_profit_lcb,exec_p_limitup_lcb,exec_p_big_loss_ucb,exec_expected_net_return,exec_profit_edge,execution_profit_score,exec_trade_eligible,exec_model_ready,exec_model_reason,exec_model_version,exec_cost_bps,exec_fill_auc,exec_profit_rank_ic,exec_holdout_top_net,trade_action_raw,trade_action,final_trade_score,decision_support_score,risk_quality_score,t1_weight_mode,market_mode,final_action,final_reason,final_rank
46,20260721,20260721,20260722,20260723,300795.SZ,米奥会展,1→2,专业服务,13.31,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,0.207063,0.207063,78.5029,78.5029,0.37167,0.37167,78.4903,78.4903,0.95836,78.5029,0.567956,78.4903,0.7635143653064637,0.967778746226551,0.3969296459356701,0.231656445649429,0.5191433275601032,0.61961761388408,0.4244812530234089,0.4697236851466634,0.5810456253075461,0.0153157178385708,0.0804360567421068,-0.0062254957095279,0.0120683210122799,0.4902677357343602,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.95836,0.207063,validated_platt_v1,0.567956,0.37167,validated_platt_v1,26.486,40.3753,81.8125,64.4383,44.285,44.285,15,0.5974120617012335,0.0635665165734894,0.2330772274361279,0.105944194289149,0.207063,0.207063,0.207063,0.444951,0.55164,0.178614,55.3599,57.8073,33.425,39.775,0.0,0.0,68.7101,0.0,0.15259,50.0,50.0,33.4164,44.2859,31.0994,0.310994,34.3958,0.343958,0,1,EXCLUDED,t1_accept<0.45,professional_score_rule_guarded,28,28,5524.0,0.5615496017378712,0.0144957479586176,0.0058004040967213,349.0,0.0631788559015206,409.0,0.0740405503258508,2972592905.50251,0.578073340365831,27.4263,35.9534,3.32,,,397827.7809,,,20.018,0.0787542633334994,0.0790162658063263,0.0655716265624767,-0.0936794582392777,0.1778809170979718,,,0.0,,,0.0,2.0,25571904.0,25571904.0,,,,,,,,,,,,,,,,,0.0,0.15,15780316.8,13.31,8.87,1.0,0.0,1.3567986722681695,0,1.0,0.6375,0.0,0.0,0.0,0,0.0,0.5,0.0,0.15,0.33425,0.3977499999999999,0.0,0.0,0.0207569308755774,0.0207569308755774,up,high,0.912522,ehx:coldstart_v1,-0.1503201067237699,-0.0495203867649826,0.0205444411779176,0.090609269120818,0.1914089890796071,11.45235660305142,12.666937414287862,13.586274749953937,14.572335486005352,16.117805965983806,0.5783891319186119,0.5783891319186119,17,22,22,0.1519664815565783,0.0,0.21056,,,,,,,,,,,,,,,,,0,0,execution_model_error:KeyError,premium_exec_profit_v1_walkforward_guarded,35.0,,,,放弃,REJECT,39.3154,50.0,87.1436884697246,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;premium_excluded;execution_model_guard,1
47,20260721,20260721,20260722,20260723,301273.SZ,瑞晨环保,1→2,通用设备,35.52,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,0.163919,0.163919,64.327,64.327,0.362824,0.362824,62.2911,62.2911,0.656631,64.327,0.540629,62.2911,0.5093764078662248,0.9422817694924212,0.0753269709535586,0.1365417652128372,0.609585813462611,0.4589707845390634,0.5117041226720747,0.3714901228485057,0.473083904729721,-0.0022915744335552,0.0671620078164788,0.0005589354864055,0.0271659044376723,0.3790320388762643,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.656631,0.163919,validated_platt_v1,0.540629,0.362824,validated_platt_v1,21.1854,39.7118,68.3483,65.7975,38.082,38.082,32,0.5974120617012335,0.0635665165734894,0.2330772274361279,0.105944194289149,0.163919,0.163919,0.163919,0.43403,0.566245,0.17717,52.1664,57.8073,50.3931,51.1302,0.0,0.0,71.8414,0.0,0.154901,50.0,50.0,31.262,44.6262,30.0154,0.300154,32.0321,0.320321,0,1,EXCLUDED,t1_accept<0.45,professional_score_rule_guarded,37,37,5524.0,0.5615496017378712,0.0144957479586176,0.0058004040967213,349.0,0.0631788559015206,409.0,0.0740405503258508,2972592905.50251,0.578073340365831,5.7252,9.0907,1.36,,,356260.272,,,20.0,0.0917055318060729,0.0705743638022111,0.0567445054508372,-0.179646017699115,0.2500950860990489,,,0.0,,,0.0,0.0,90217567.0,90217567.0,,,,,,,,,,,,,,,,,0.0,0.5817567567567565,735075.0,35.52,23.68,1.0,0.0,2.0827856145373964,0,1.0,0.702264,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5817567567567565,0.5039305124324324,0.5113022313513513,0.0,0.0,0.0101115220270859,0.0101115220270859,up,high,0.951356,ehx:coldstart_v1,-0.1133550901120739,-0.040547234244647,0.0100607426061661,0.0606687194569792,0.1334765753244074,31.713448315809195,34.108570392836924,35.8791612624021,37.74166428164933,40.59206050613327,0.553333078905523,0.553333078905523,32,40,40,0.1443746452385808,0.0,0.201212,,,,,,,,,,,,,,,,,0,0,execution_model_error:KeyError,premium_exec_profit_v1_walkforward_guarded,35.0,,,,放弃,REJECT,35.8663,50.0,89.6968091099752,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;premium_excluded;execution_model_guard,2
50,20260721,20260721,20260722,20260723,300093.SZ,金刚光伏,1→2,光伏设备,20.06,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,0.162809,0.162809,64.5228,64.5228,0.345053,0.345053,60.229,60.229,0.640566,64.5228,0.484249,60.229,0.5471837503435893,0.950284714388471,0.2337283225853566,0.1100058874432019,0.5277508242347884,0.4531759896606865,0.3907562766798561,0.4954914272610093,0.3180170182388184,0.0050392718558483,0.0700535299365145,0.0070653700348659,0.044541201403524,0.3736461243994602,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.640566,0.162809,validated_platt_v1,0.484249,0.345053,validated_platt_v1,21.1051,38.379,67.8046,64.9717,37.7351,37.7351,34,0.5974120617012335,0.0635665165734894,0.2330772274361279,0.105944194289149,0.162809,0.162809,0.162809,0.418365,0.58586,0.186594,48.8879,57.8073,50.01,50.8738,0.0,0.0,71.1346,0.0,0.160505,50.0,50.0,30.9059,43.5899,28.2591,0.282591,30.6281,0.306281,0,1,EXCLUDED,t1_accept<0.45,professional_score_rule_guarded,45,45,5524.0,0.5615496017378712,0.0144957479586176,0.0058004040967213,349.0,0.0631788559015206,409.0,0.0740405503258508,2972592905.50251,0.578073340365831,7.0517,7.0517,2.19,,,1083240.0,,,19.9761,0.1054836330851537,0.0777775693333152,0.0738133716175351,-0.3866471019809245,0.4978824189534104,,,0.0,,,0.0,0.0,53924148.0,53924148.0,,,,,,,,,,,,,,,,,0.0,0.57200956937799,859824.0,20.06,13.38,1.0,0.0,2.049481978721345,0,1.0,0.700801,0.0,0.0,0.0,0,0.0,0.5,0.0,0.57200956937799,0.5000996649760764,0.508738333875598,0.0,0.0,0.001985037907084,0.001985037907084,flat,high,0.927762,ehx:coldstart_v1,-0.1458978028133961,-0.0586570569568652,0.0019830703227271,0.0626231976023196,0.149863943458852,17.336775205002816,18.917184193709144,20.099819860416105,21.35638973983917,23.3032241373584,0.508798896646032,0.508798896646032,34,60,60,0.1611223158387839,0.0,0.213531,,,,,,,,,,,,,,,,,0,0,execution_model_error:KeyError,premium_exec_profit_v1_walkforward_guarded,35.0,,,,放弃,REJECT,35.7375,50.0,89.38745840869667,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;premium_excluded;execution_model_guard,3
58,20260721,20260721,20260722,20260723,920267.BJ,鑫汇科,1→2,消费电子,21.02,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,0.150895,0.150895,67.3976,67.3976,0.332366,0.332366,52.2698,52.2698,0.449067,67.3976,0.443333,52.2698,0.651383211112284,0.9246954220485856,0.0723330926146042,0.057679955041112,0.5184900264394682,0.2373246977874934,0.3940630800168546,0.547660329341246,0.2721294997628677,0.0002656923883006,0.0411046136358733,0.0220150932142803,0.0392492276259921,0.3241244048725634,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.449067,0.150895,validated_platt_v1,0.443333,0.332366,validated_platt_v1,20.3203,37.4275,67.8766,65.0417,37.23,37.23,37,0.5974120617012335,0.0635665165734894,0.2330772274361279,0.105944194289149,0.150895,0.150895,0.150895,0.405277,0.602817,0.191381,45.5946,57.8073,41.4235,45.1277,0.0,0.0,70.1563,0.0,0.164611,50.0,50.0,29.1395,42.3627,26.1326,0.261326,28.907,0.28907,0,1,EXCLUDED,t1_accept<0.45,professional_score_rule_guarded,58,58,5524.0,0.5615496017378712,0.0144957479586176,0.0058004040967213,349.0,0.0631788559015206,409.0,0.0740405503258508,2972592905.50251,0.578073340365831,21.0998,30.2126,1.39,,,99809.142,,,29.9938,0.1398279008596646,0.1366888458302591,0.1029311301222521,-0.1493950552340872,0.278949171723629,4.0,6.0,1.0,6.0,4.0,0.0,0.0,14815757.0,14815757.0,,,,,,,,,,,,,,,,,0.0,0.3535250463821889,136539.62,21.02,11.32,1.0,0.0,2.263595262972252,0,1.0,0.668029,0.0,0.0,0.0,0,0.0,0.5,0.0,0.3535250463821889,0.414235396697588,0.4512771892764378,0.0,0.0,-0.008185491148079,-0.008185491148079,down,high,0.929762,ehx:coldstart_v1,-0.1500839491249374,-0.0663923375188702,-0.0082191762259557,0.0499539850669586,0.1336455966730274,18.090562913780477,19.66975207161729,20.847940976067378,22.096701644183582,24.025600807065302,0.4620393100312597,0.4620393100312597,39,79,79,0.1309481781737831,0.0,0.222417,,,,,,,,,,,,,,,,,0,0,execution_model_error:KeyError,premium_exec_profit_v1_walkforward_guarded,35.0,,,,放弃,REJECT,35.482,50.0,89.06380006225262,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;premium_excluded;execution_model_guard,4
51,20260721,20260721,20260722,20260723,301421.SZ,波长光电,1→2,光学光电,70.24,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,0.150405,0.150405,56.5484,56.5484,0.364476,0.364476,51.8292,51.8292,0.440868,56.5484,0.545777,51.8292,0.6701466723272977,0.9744862352593476,0.0332534517877671,0.091118491374543,0.3740623415859072,0.4429729122019933,0.5266538409864154,0.3001726227277884,0.5576733846802989,0.0198417212680695,0.0787562197178228,0.0111302925937444,0.036944186189563,0.3609066846882278,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.440868,0.150405,validated_platt_v1,0.545777,0.364476,validated_platt_v1,19.1913,39.8357,60.7059,65.5813,35.0944,35.0944,40,0.5974120617012335,0.0635665165734894,0.2330772274361279,0.105944194289149,0.150405,0.150405,0.150405,0.427089,0.577437,0.181454,48.2726,57.8073,55.3673,54.459,0.0,0.0,72.2677,0.0,0.157858,50.0,50.0,29.9441,44.6445,28.5946,0.285946,30.2196,0.302196,0,1,EXCLUDED,t1_accept<0.45,professional_score_rule_guarded,47,47,5524.0,0.5615496017378712,0.0144957479586176,0.0058004040967213,349.0,0.0631788559015206,409.0,0.0740405503258508,2972592905.50251,0.578073340365831,20.2212,20.2804,1.49,,,812803.232,,,20.0068,0.1241812632766964,0.0956611793376766,0.0916089357765216,-0.5162809917355371,0.646361278519546,7.0,3.0,1.0,3.0,7.0,0.0,0.0,61585659.0,61585659.0,,,,,,,,,,,,,,,,,0.0,0.7083290620194765,2094015.0,70.24,46.82,1.0,0.0,2.306512348942036,0,1.0,0.721249,0.0,0.0,0.0,0,0.0,0.5,0.0,0.7083290620194765,0.5536732423270116,0.5445903924038953,0.0,0.0,0.0009146399654487,0.0009146399654487,flat,high,0.945181,ehx:coldstart_v1,-0.1264291911292923,-0.0513043010726165,0.0009142219371929,0.0531327449470025,0.1282576350036796,61.89805504014137,66.72726554996085,70.30424431117311,74.0729704331188,79.85205294350125,0.5047108836849019,0.5047108836849019,41,64,64,0.137104896397971,0.0,0.259862,,,,,,,,,,,,,,,,,0,0,execution_model_error:KeyError,premium_exec_profit_v1_walkforward_guarded,35.0,,,,放弃,REJECT,34.1645,50.0,89.92067681228019,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;premium_excluded;execution_model_guard,5
49,20260721,20260721,20260722,20260723,603256.SH,宏和科技,1→2,玻璃玻纤,158.68,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,0.159154,0.159154,34.2908,34.2908,0.341784,0.341784,51.8874,51.8874,0.584899,34.2908,0.473734,51.8874,0.5801238848402598,0.9881538449064384,0.0099054369209587,0.1925490099571178,0.2999831773925579,0.2953842898011899,0.3400326241345002,0.4900930282052317,0.5981265873252757,0.011969568469296,0.0685515663007136,-0.0251593708329129,0.012444558855361,0.2883710897441829,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.584899,0.159154,validated_platt_v1,0.473734,0.341784,validated_platt_v1,17.7529,38.1338,47.6819,85.292,33.1796,33.1796,50,0.5974120617012335,0.0635665165734894,0.2330772274361279,0.105944194289149,0.159154,0.159154,0.159154,0.421831,0.579631,0.180363,51.4581,57.8073,58.0961,56.2852,0.0,0.0,83.6136,0.0,0.158013,50.0,50.0,28.6216,44.6594,29.9593,0.299593,30.7643,0.307643,0,1,EXCLUDED,t1_accept<0.45,professional_score_rule_guarded,44,44,5524.0,0.5615496017378712,0.0144957479586176,0.0058004040967213,349.0,0.0631788559015206,409.0,0.0740405503258508,2972592905.50251,0.578073340365831,1.6442,10.1988,0.95,,,14353976.9952,,,10.0035,0.0749303804127914,0.0728994363093621,0.0679694711584789,-0.5143097643097643,0.6142374989121165,,,0.0,,,0.0,0.0,225023790.0,225023790.0,,,,,,,,,,,,,,,,,0.0,0.7777642980935873,7819482.0,158.68,129.83,1.0,0.0,2.2064867559627714,0,1.0,0.731665,0.0,0.0,0.0,0,0.0,0.5,0.0,0.7777642980935873,0.5809614473136915,0.5628521596187175,0.0,0.0,0.0077658192892306,0.0077658192892306,up,high,0.956841,ehx:coldstart_v1,-0.1097298455828569,-0.0404322271254119,0.0077358205245097,0.0559038681744315,0.1252014866318776,142.18936848655534,152.39218593120322,159.91228020481515,167.80346842618064,179.84422909031545,0.5431304601876364,0.5431304601876364,40,44,44,0.240377954044057,0.0,0.241307,,,,6.0,,,0.7969630476395312,,,,,,,,,,0,0,execution_model_error:KeyError,premium_exec_profit_v1_walkforward_guarded,35.0,,,,放弃,REJECT,34.1367,80.0,86.66733870366876,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;premium_excluded;execution_model_guard,6
73,20260721,20260721,20260722,20260723,301205.SZ,联特科技,1→2,通信设备,213.6,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,0.14543,0.14543,53.8568,53.8568,0.32059,0.32059,44.3437,44.3437,0.358864,53.8568,0.40533,44.3437,0.8176167825377848,0.964359294952414,0.0156583765974483,0.0596182883448834,0.485575138440981,0.4670136402324582,0.4835106283716019,0.3885315381462627,0.4061793359783797,0.019858587712783,0.06707503905586,0.0212479039484343,0.0446140246558967,0.3895930094681252,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.358864,0.14543,validated_platt_v1,0.40533,0.32059,validated_platt_v1,18.4744,36.5442,55.7852,65.2831,33.2784,33.2784,48,0.5974120617012335,0.0635665165734894,0.2330772274361279,0.105944194289149,0.14543,0.14543,0.14543,0.394467,0.616481,0.194445,43.2074,57.8073,52.1433,52.3015,0.0,0.0,71.6407,0.0,0.167745,50.0,50.0,28.5302,42.271,25.2754,0.252754,27.2761,0.272761,0,1,EXCLUDED,t1_accept<0.45,professional_score_rule_guarded,73,73,5524.0,0.5615496017378712,0.0144957479586176,0.0058004040967213,349.0,0.0631788559015206,409.0,0.0740405503258508,2972592905.50251,0.578073340365831,14.2397,17.4602,1.67,,,2778604.92,,,20.0,0.1228362025701201,0.1040660905569187,0.086712852817329,-0.4855491329479768,0.6088841920269216,4.0,8.0,1.0,8.0,4.0,0.0,0.0,52015872.0,52015872.0,,,,,,,,,,,,,,,,,0.0,0.6262921348314608,6431373.0,213.6,142.4,1.0,0.0,2.297730902887445,0,1.0,0.708944,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6262921348314608,0.5214328485393258,0.5230149069662922,0.0,0.0,-0.0132977091882518,-0.0132977091882518,down,high,0.93666,ehx:coldstart_v1,-0.1490310073412519,-0.0690092202211066,-0.0133869154314829,0.0422353893581407,0.1222571764782874,184.0254567138151,199.35674074300124,210.75960931738945,222.81470269862467,241.37754478554177,0.4355218029111182,0.4355218029111182,51,94,94,0.1599765606648063,0.0,0.23693,,,,,,,,,,,,,,,,,0,0,execution_model_error:KeyError,premium_exec_profit_v1_walkforward_guarded,35.0,,,,放弃,REJECT,33.3618,50.0,90.11023356802225,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;premium_excluded;execution_model_guard,7
67,20260721,20260721,20260722,20260723,688596.SH,正帆科技,1→2,专用设备,50.21,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,0.138624,0.138624,50.8551,50.8551,0.33675,0.33675,40.8042,40.8042,0.256329,50.8551,0.457497,40.8042,0.7538314368012679,0.9137657290929404,0.084607082942542,0.0673577241989908,0.4629110277146378,0.2325722817921217,0.4682176342587814,0.4435465797678898,0.3489143595395917,0.0211411663971811,0.0635387782905498,0.0162812162948972,0.0428957265976333,0.352707359608427,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.256329,0.138624,validated_platt_v1,0.457497,0.33675,validated_platt_v1,17.5617,37.7562,52.0007,65.3973,31.9402,31.9402,55,0.5974120617012335,0.0635665165734894,0.2330772274361279,0.105944194289149,0.138624,0.138624,0.138624,0.406252,0.602456,0.189748,44.959,57.8073,52.5415,52.568,0.0,0.0,71.7801,0.0,0.164187,50.0,50.0,27.9904,43.0946,26.1217,0.261217,27.5763,0.275763,0,1,EXCLUDED,t1_accept<0.45,professional_score_rule_guarded,67,67,5524.0,0.5615496017378712,0.0144957479586176,0.0058004040967213,349.0,0.0631788559015206,409.0,0.0740405503258508,2972592905.50251,0.578073340365831,15.1048,18.3013,1.6,,,1460057.0921,,,20.0048,0.1247610403824545,0.1010128034223475,0.1120886816867974,-0.4998804685632321,0.6592200281676724,4.0,5.0,1.0,5.0,4.0,0.0,1.0,33860167.0,33860167.0,,,,,,,,,,,,,,,,,0.0,0.6364244741873801,2035647.0,50.21,33.47,1.0,0.0,1.781070830511688,0,1.0,0.710464,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6364244741873801,0.5254148907074568,0.525679774837476,0.0,0.0,-0.0095348940754473,-0.0095348940754473,down,high,0.939924,ehx:coldstart_v1,-0.1417320813660997,-0.0637707475352554,-0.0095806422126369,0.0446094631099814,0.1225707969408271,43.5749362617799,47.108029420465314,49.73125296847179,52.50055143974445,56.75734112280066,0.4525395618305859,0.4525395618305859,57,83,83,0.1421612247451008,0.0,0.236595,,,,,,,,,,,,,,,,,0,0,execution_model_error:KeyError,premium_exec_profit_v1_walkforward_guarded,35.0,,,,放弃,REJECT,32.6462,50.0,89.85765770808574,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;premium_excluded;execution_model_guard,8
55,20260721,20260721,20260722,20260723,688728.SH,格科微,1→2,半导体,16.9,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,0.137012,0.137012,52.8376,52.8376,0.373146,0.373146,43.3298,43.3298,0.234531,52.8376,0.572453,43.3298,0.4201521559152039,0.950246395895116,0.0598520343131315,0.0728271616565842,0.4598988761363121,0.5863000126869877,0.2432442641795241,0.6397509895165866,0.4785478159725548,-0.0054198665154326,0.0660539952133784,-0.0084714545505012,0.0182439566917172,0.2931697973773207,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.234531,0.137012,validated_platt_v1,0.572453,0.373146,validated_platt_v1,17.6148,40.486,54.5125,65.789,32.7724,32.7724,51,0.5974120617012335,0.0635665165734894,0.2330772274361279,0.105944194289149,0.137012,0.137012,0.137012,0.434421,0.568348,0.177837,49.717,57.8073,45.3825,47.7771,0.0,0.0,71.231,0.0,0.155427,50.0,50.0,27.5633,44.5924,28.2905,0.282905,29.411,0.29411,0,1,EXCLUDED,t1_accept<0.45,professional_score_rule_guarded,55,55,5524.0,0.5615496017378712,0.0144957479586176,0.0058004040967213,349.0,0.0631788559015206,409.0,0.0740405503258508,2972592905.50251,0.578073340365831,3.0533,9.0474,1.31,,,4394991.523,,,20.0284,0.1101140244181077,0.0898195079255049,0.0995327155496597,-0.4423762376237623,0.5711516641908267,28.0,1.0,1.0,1.0,28.0,0.0,0.0,111587658.0,111587658.0,,,,,,,,,,,,,,,,,0.0,0.4542613636363636,2014983.0,16.9,11.26,1.0,0.0,2.3523952778766333,0,1.0,0.683139,0.0,0.0,0.0,0,0.0,0.5,0.0,0.4542613636363636,0.4538246709090909,0.4777706527272727,0.0,0.0,0.0041467779007647,0.0041467779007647,up,high,0.951113,ehx:coldstart_v1,-0.1181045196859038,-0.0459887271655028,0.0041382037126152,0.0542651345907333,0.1263809271111355,15.017393593894903,16.140391107955224,16.970080546522922,17.842419792017015,19.17667216716964,0.5222024957592949,0.5222024957592949,53,55,55,0.1253503955906426,0.0,0.249679,,,,,,,,,,,,,,,,,0,0,execution_model_error:KeyError,premium_exec_profit_v1_walkforward_guarded,35.0,,,,放弃,REJECT,32.4185,50.0,85.61825699752565,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;premium_excluded;execution_model_guard,9
