rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260520,20260522,603779.SH,威龙股份,13.2,13.07,-0.009897301956194515,0.026556221044437556,0.0,0.026911979702822227,0.026911979702822227,up,high,True,False,-0.03645352300063207,-0.48523813207725297,-0.009848484848484773,0.009848484848484773,0.036760464551307,0,否
2,20260520,20260522,300069.SZ,金利华电,36.72,52.87,0.36451450449506917,0.017540624672154698,0.0,0.017695364851539767,0.017695364851539767,up,high,False,False,0.3469738798229145,15.500226202651461,0.4398148148148149,0.4398148148148149,0.4221194499632751,1,是
3,20260520,20260522,600604.SH,市北高新,5.4,5.29,-0.020580707700020802,0.014037348548210666,0.0,0.014136334750975274,0.014136334750975274,up,high,True,False,-0.03461805624823147,-0.18633620765526704,-0.020370370370370483,0.020370370370370483,0.03450670512134576,0,否
4,20260520,20260522,688323.SH,瑞华泰,37.32,40.6,0.08423869062854396,0.007718203681332785,0.0,0.007748065793213875,0.007748065793213875,up,high,True,False,0.07652048694721117,2.9908421845972626,0.08788853161843524,0.08788853161843524,0.08014046582522136,1,是
5,20260520,20260522,603324.SH,盛剑科技,30.64,30.49,-0.004907583872227204,0.0071076408240073295,0.0,0.007132960054166383,0.007132960054166383,up,high,True,True,-0.012015224696234533,-0.3685538960596588,-0.004895561357702416,0.004895561357702416,0.0120285214118688,0,否
6,20260520,20260522,301322.SZ,绿通科技,54.12,57.0,0.051847464531962865,0.007040285838674829,0.0,0.007065126912889819,0.007065126912889819,up,high,True,False,0.044807178693288034,2.497635331474406,0.053215077605321515,0.053215077605321515,0.0461499506924317,1,是
7,20260520,20260522,605288.SH,凯迪股份,104.61,107.76,0.029667382746439194,0.003765041491000896,0.0,0.003772138163342191,0.003772138163342191,up,high,True,True,0.025902341255438298,2.755396626732775,0.03011184399197031,0.03011184399197031,0.02633970582862812,1,是
8,20260520,20260522,603316.SH,诚邦股份,24.77,26.9,0.08249304310652511,0.0028161829640278428,0.0,0.0028201521323647856,0.0028201521323647856,up,high,True,False,0.07967686014249727,2.060144831681324,0.08599111828825179,0.08599111828825179,0.083170966155887,1,是
9,20260520,20260522,603687.SH,大胜达,17.7,16.23,-0.08670325805328352,0.0027439410604434473,0.0,0.00274770911236429,0.00274770911236429,up,high,False,False,-0.08944719911372696,-1.5186344512888468,-0.08305084745762703,0.08305084745762703,0.08579855656999132,0,否
10,20260520,20260522,301020.SZ,密封科技,31.01,31.77,0.024212715169067037,0.002678374636538742,0.0,0.002681964686336162,0.002681964686336162,up,high,True,True,0.021534340532528295,0.6768322750767162,0.024508223153821174,0.024508223153821174,0.02182625846748501,1,是
11,20260520,20260522,000716.SZ,黑芝麻,5.47,5.76,0.051658858273909994,0.0024629209530464572,0.0,0.00246595643439558,0.00246595643439558,up,high,True,False,0.04919593732086354,0.27651121830385605,0.05301645338208405,0.05301645338208405,0.05055049694768847,1,是
12,20260520,20260522,002272.SZ,川润股份,24.94,24.7,-0.009669696617958936,0.0023707081539807583,0.0,0.0023735205045381045,0.0023735205045381045,up,high,True,True,-0.012040404771939694,-0.29919560138318246,-0.009623095429029727,0.009623095429029727,0.011996615933567831,0,否
