rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,premium_limit_regime,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,t_limitup_prob_engine,t1_continue_up_rate_engine,t_limitup_rank_score,t_touch_rank_score,t1_rank_score,t_limit_model_can_rank,t_touch_model_can_rank,t1_model_can_rank,t_return_model_can_rank,t1_return_model_can_rank,t_limit_gate_status,t_touch_gate_status,t1_gate_status,t_return_gate_status,t1_return_gate_status,t_limit_prob_gate_status,t_touch_prob_gate_status,t1_prob_gate_status,t_limit_model_probability_ready,t_touch_model_probability_ready,t1_model_probability_ready,model_gate_version,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,t1_continue_up_rate_raw_before_calibration,t1_continue_up_rate_calibrated,t1_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score_raw,t1_accept_score,t1_evidence_score,premium_t1_component_weight,premium_attack_component_weight,premium_execution_component_weight,premium_market_component_weight,premium_final_score,premium_final_score_raw,premium_rank_score,premium_rank_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_candidate_state,premium_exclude_reason,premium_rank_mode,rank_premium_final,rank_premium_score,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,turnover_rate,turnover_rate_f,volume_ratio,circ_mv,float_mv,total_mv,pe_ttm,pb,returns_1d,volatility_5d,volatility_10d,volatility_20d,max_drawdown_20d,tail_risk_score,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,open_times,fd_amount,seal_amount,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,auction_strength_score,auction_amount,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,factor_intraday_available,factor_auction_available,factor_intraday_quality,factor_intraday_confidence,factor_intraday_soft_risk,factor_intraday_risk,factor_intraday_hard_risk,factor_late_withdraw,factor_reseal,factor_open_board_count,factor_auction_strength,factor_intraday_attack_edge,factor_intraday_execution_edge,factor_intraday_risk_penalty,t1_up_rate,T+1上涨率,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up,open_T_actual,high_T_actual,close_T_actual,t_limit_price_est,t_up_actual,t_limitup_actual,t_touch_limitup_actual,t_limitup_verify_ready,t_open_ret,t_intraday_ret,t_close_ret,t_high_profit_hit,open_T2_actual,high_T2_actual,low_T2_actual,close_T2_actual,t1_open_ret,t1_low_ret,t1_close_ret,t1_high_ret,t1_up_hit,t1_high_profit_hit,t1_accept_hit,t1_fail_hit,t1_big_drawdown_hit,t1_limitdown_risk_hit,t_limitup_verify_reason,t_limitup_verify_trade_date,d_analysis_trade_date
1,20260818,20260818,20260819,20260820,600613.SH,神奇制药,4→5,化学制药,7.76,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤7.80,只观察不追,≤7.80,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤7.80,只观察不追,≤7.80,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.262671,0.262671,87.8143,87.8143,0.493771,0.493771,94.5476,94.5476,0.99,87.8143,0.821604,89.7252,0.652651755082645,0.7799592866258961,0.5983660836199068,0.7238319252351718,0.3238929679120215,0.6342073235142186,0.6769784933449169,0.3306750802907452,0.6301797017848999,0.024883982169679027,0.0650498148474085,0.015069862576667809,0.04226620732952458,0.6105260584727439,limitup_probability_engine:model_v2_target_gated,0.99,0.821604,94.3571,97.0,100.0,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.99,0.262671,validated_platt_v1,0.821604,0.493771,validated_base_rate_v1,86.0606,74.8443,92.1172,79.9698,86.0888,86.0888,1,0.6167889281207833,0.05,0.21556438864839847,0.11764668323081824,0.262671,0.262671,0.262671,0.519982,0.467393,0.148785,61.5871,32.6393,66.83,62.13,0.0,0.0,81.5977,81.5977,0.118863,50.0,50.0,72.0568,53.5779,50.0,0.0,0.08,0.462,0.1675,0.0905,54.3428,0.543428,62.2793,0.622793,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,1,1,5538.0,0.38244853737811485,-0.0004436881147057463,-0.004737733199084104,112.0,0.020223907547851208,182.0,0.03286384976525822,2411566517.68853,0.32639254184780875,15.0847,27.5848,3.56,,,414439.5616,,,10.0709,0.0299484801297775,0.0458777476170062,0.0398717851331621,-0.0329218106995885,0.0838634418236164,4.0,5.0,1.0,5.0,4.0,0.0,1.0,92817360.0,92817360.0,,,,,,,,,,,,,,,,,1.0,24621316.0,7.76,6.35,1.0,0.0,2.031741481670389,0,1.0,0.765,0.0,0.0,0.0,0,0.0,0.5,0.0,1.0,0.6683,0.6213,0.0,0.7427821556003507,0.7427821556003507,,0.06530143305221958,0.0,0.0674807498730284,0.0674807498730284,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
2,20260818,20260818,20260819,20260820,600127.SH,金健米业,2→3,农产品加,7.11,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤7.15,只观察不追,≤7.15,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤7.15,只观察不追,≤7.15,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.262671,0.262671,80.6429,80.6429,0.493771,0.493771,94.8129,94.8129,0.99,80.6429,0.790099,86.613,0.7593685415602636,0.9452042497651905,0.638279973665224,0.7496600304962644,0.5251050551169592,0.682711019440599,0.6062506967134519,0.5136778644005734,0.5623641993553539,0.08800316617465753,0.09412531177305904,0.010584519700473605,0.04436991527785425,0.6618667274007386,limitup_probability_engine:model_v2_target_gated,0.99,0.790099,97.3571,96.2857,98.5714,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.99,0.262671,validated_platt_v1,0.790099,0.493771,validated_base_rate_v1,86.9406,74.13,88.3857,73.7329,85.0577,85.0577,2,0.6167889281207833,0.05,0.21556438864839847,0.11764668323081824,0.262671,0.262671,0.262671,0.515613,0.474165,0.14954,59.4026,32.6393,59.4506,57.1916,0.0,0.0,77.3278,77.3278,0.124248,50.0,50.0,69.7139,51.9483,50.0,0.0,0.08,0.462,0.1675,0.0905,51.5698,0.515698,59.9417,0.599417,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,2,2,5538.0,0.38244853737811485,-0.0004436881147057463,-0.004737733199084104,112.0,0.020223907547851208,182.0,0.03286384976525822,2411566517.68853,0.32639254184780875,8.5382,10.854,1.74,,,456307.8552,,,10.0619,0.0582581671682982,0.0518140792521326,0.0396334689580786,-0.0712025316455696,0.1241183243973632,4.0,4.0,1.0,4.0,4.0,0.0,0.0,225045904.0,225045904.0,,,,,,,,,,,,,,,,,0.8122291021671828,55091810.0,7.11,5.81,1.0,0.0,2.933113228353103,0,1.0,0.736834,0.0,0.0,0.0,0,0.0,0.5,0.0,0.8122291021671828,0.5945059567801858,0.5719161004334365,0.0,0.7065823370731398,0.7065823370731398,,0.04295335288987157,0.0,0.043889199300426424,0.043889199300426424,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
3,20260818,20260818,20260819,20260820,600313.SH,农发种业,2→3,种植业,6.78,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤6.81,只观察不追,≤6.81,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤6.81,只观察不追,≤6.81,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.244492,0.244492,87.1563,87.1563,0.493771,0.493771,90.7425,90.7425,0.974258,87.1563,0.762872,87.2369,0.7509470348202664,0.8119281515434739,0.3866585954222999,0.508492011744685,0.49538771274602167,0.7657656101196914,0.6144074366247175,0.33066959233599247,0.6670512270587265,0.03193836225378825,0.057205022645078235,0.022303099313647958,0.05583013559915293,0.5855706878489549,limitup_probability_engine:model_v2_target_gated,0.974258,0.762872,89.2857,92.5714,97.1429,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.974258,0.244492,validated_platt_v1,0.762872,0.493771,validated_base_rate_v1,81.9495,73.4157,91.1509,77.2603,82.9547,82.9547,3,0.6167889281207833,0.05,0.21556438864839847,0.11764668323081824,0.244492,0.244492,0.244492,0.513601,0.477283,0.152882,58.3969,32.6393,50.5741,51.2514,0.0,0.0,78.074,78.074,0.125545,50.0,50.0,66.4119,51.4913,50.0,0.0,0.08,0.462,0.1675,0.0905,49.8384,0.498384,58.1175,0.581175,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,3,3,5538.0,0.38244853737811485,-0.0004436881147057463,-0.004737733199084104,112.0,0.020223907547851208,182.0,0.03286384976525822,2411566517.68853,0.32639254184780875,8.7553,14.5395,3.35,,,787411.572,,,10.0649,0.0529120527966975,0.047047532849163,0.0373593493572718,-0.0588235294117648,0.1090450658357578,13.0,1.0,1.0,1.0,13.0,0.0,1.0,100017170.0,100017170.0,,,,,,,,,,,,,,,,,0.5863636363636363,32688180.0,6.78,5.54,1.0,0.0,2.0535960694020945,0,1.0,0.702955,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5863636363636363,0.5057410090909091,0.5125138272727272,0.0,0.6379085094231195,0.6379085094231195,,0.035814130125682256,0.0,0.03646318130490734,0.03646318130490734,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
4,20260818,20260818,20260819,20260820,000153.SZ,丰原药业,1→2,化学制药,6.68,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤6.71,只观察不追,≤6.71,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤6.71,只观察不追,≤6.71,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.17578,0.17578,51.8455,51.8455,0.493771,0.493771,76.5283,76.5283,0.368185,51.8455,0.720793,53.515,0.7926479502748177,0.9329370680985609,0.6886794478557221,0.8962382002278267,0.2848562439167221,0.30902300891489315,0.4120912922506865,0.6994143972241363,0.762580932316639,0.040410379594305657,0.09106071357237239,-0.014071156085884445,-0.014742969098673573,0.5755983975465129,limitup_probability_engine:model_v2_target_gated,0.368185,0.720793,88.7143,89.2857,91.4286,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.368185,0.17578,validated_platt_v1,0.720793,0.493771,validated_base_rate_v1,76.6053,70.5586,67.6787,82.3064,75.0495,75.0495,5,0.6167889281207833,0.05,0.21556438864839847,0.11764668323081824,0.17578,0.17578,0.17578,0.507394,0.486904,0.14724,55.2932,32.6393,87.076,93.336,0.0469,0.0,88.9338,88.9338,0.142478,50.0,50.0,64.3466,54.0382,50.0,0.0,0.08,0.462,0.1675,0.0905,48.3893,0.483893,55.0543,0.550543,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,4,4,5538.0,0.38244853737811485,-0.0004436881147057463,-0.004737733199084104,112.0,0.020223907547851208,182.0,0.03286384976525822,2411566517.68853,0.32639254184780875,2.3047,3.1557,0.86,,,310409.914,,,10.0494,0.0383675585422728,0.0298294794107927,0.0254863487993667,-0.0352504638218923,0.0728414226346065,4.0,5.0,1.0,5.0,4.0,0.0,0.0,109721939.0,109721939.0,09:30:00,15:00:00,1.0,,0.0,0.0,,0.023081,0.0,31.0,,,,,,,1.0,20873931.2,6.68,5.46,1.0,0.0,2.5830543086509685,1,1.0,0.858,1.0,0.07,0.07,0,0.0,0.65,0.0,1.0,0.8707600000000001,0.93336,0.046900000000000004,0.6384377333146826,0.6384377333146826,,0.01918234477670193,0.0,0.019367508012273806,0.019367508012273806,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
5,20260818,20260818,20260819,20260820,002820.SZ,桂发祥,3→4,休闲食品,12.27,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤12.33,只观察不追,≤12.33,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤12.33,只观察不追,≤12.33,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.177108,0.177108,47.4055,47.4055,0.493771,0.493771,75.9953,75.9953,0.389707,47.4055,0.632113,50.4529,0.8275094208311969,0.9513831392789842,0.7246758561500176,0.801349273017139,0.2322590675794643,0.5448907887269405,0.4868136356848736,0.652569176439475,0.674768366641948,0.05307542121508832,0.10513237518423175,-0.023860325652049055,0.0536787615524342,0.6137729405592321,limitup_probability_engine:model_v2_target_gated,0.389707,0.632113,90.5714,86.5714,80.0,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.389707,0.177108,validated_platt_v1,0.632113,0.493771,validated_base_rate_v1,76.7115,64.8443,64.4433,75.175,73.2928,73.2928,8,0.6167889281207833,0.05,0.21556438864839847,0.11764668323081824,0.177108,0.177108,0.177108,0.505022,0.490581,0.150733,54.1071,32.6393,66.83,62.13,0.0,0.0,79.2298,79.2298,0.121466,50.0,50.0,62.5739,52.876,50.0,0.0,0.08,0.462,0.1675,0.0905,47.8088,0.478088,54.1798,0.541798,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,5,5,5538.0,0.38244853737811485,-0.0004436881147057463,-0.004737733199084104,112.0,0.020223907547851208,182.0,0.03286384976525822,2411566517.68853,0.32639254184780875,2.0495,3.1048,0.55,,,246465.4041,,,10.0448,0.0547434894502163,0.0469332677364805,0.0370729389626709,-0.025369978858351,0.0699163286981919,2.0,10.0,1.0,10.0,2.0,0.0,0.0,150905417.0,150905417.0,,,,,,,,,,,,,,,,,1.0,9941767.5,12.27,10.04,1.0,0.0,2.7080642648925584,0,1.0,0.765,0.0,0.0,0.0,0,0.0,0.5,0.0,1.0,0.6683,0.6213,0.0,0.5967254911087421,0.5967254911087421,,0.015711531726833934,0.0,0.015835606792874303,0.015835606792874303,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
6,20260818,20260818,20260819,20260820,600354.SH,敦煌种业,1→2,种植业,6.99,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤7.02,只观察不追,≤7.02,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤7.02,只观察不追,≤7.02,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.234851,0.234851,86.6403,86.6403,0.493771,0.493771,82.6573,82.6573,0.957057,86.6403,0.741987,85.947,0.5189318077291885,0.774049204609078,0.20179806073678191,0.43543869085846315,0.47996923537933694,0.5734580571927314,0.4887904078854732,0.5466620781147529,0.7548927145229389,-0.0035525761931978496,0.05306320695891232,-0.00033635503271959265,0.008282000082446813,0.44463946939841303,limitup_probability_engine:model_v2_target_gated,0.957057,0.741987,74.0,89.1429,92.8571,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.957057,0.234851,validated_platt_v1,0.741987,0.493771,validated_base_rate_v1,72.2308,71.2728,90.2699,77.8282,76.73,76.73,4,0.6167889281207833,0.05,0.21556438864839847,0.11764668323081824,0.234851,0.234851,0.234851,0.511685,0.480254,0.154163,57.4385,32.6393,47.0717,48.9075,0.0,0.0,77.9442,77.9442,0.134362,50.0,50.0,61.0293,50.546,50.0,0.0,0.08,0.462,0.1675,0.0905,46.2566,0.462566,53.8749,0.538749,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,6,6,5538.0,0.38244853737811485,-0.0004436881147057463,-0.004737733199084104,112.0,0.020223907547851208,182.0,0.03286384976525822,2411566517.68853,0.32639254184780875,23.3716,32.4499,3.34,,,368933.6679,,,10.0787,0.0423733831502733,0.044890696800372,0.0407824299879228,-0.0623052959501557,0.1174780805380852,13.0,1.0,1.0,1.0,13.0,0.0,0.0,64843343.0,64843343.0,,,,,,,,,,,,,,,,,0.4972440944881902,12542080.0,6.99,5.72,1.0,0.0,2.44682804524155,0,1.0,0.689587,0.0,0.0,0.0,0,0.0,0.5,0.0,0.4972440944881902,0.4707170140157485,0.489075358897638,0.0,0.6130225181812018,0.6130225181812018,,0.02925515042851208,0.0,0.029687286113048876,0.029687286113048876,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
7,20260818,20260818,20260819,20260820,603221.SH,爱丽家居,2→3,家居用品,30.0,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤30.15,只观察不追,≤30.15,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤30.15,只观察不追,≤30.15,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.262671,0.262671,63.0143,63.0143,0.493771,0.493771,80.7749,80.7749,0.99,63.0143,0.697122,80.9246,0.6962070640073588,0.9139385347255752,0.31237036108485333,0.22994270304048184,0.6432019788585669,0.6656423432201006,0.7329770012929565,0.4070665007967562,0.3402788441084778,0.03343602616943741,0.057125609121639775,0.03755888599708086,0.05874107935287332,0.54816837435268,limitup_probability_engine:model_v2_target_gated,0.99,0.697122,84.3571,66.5714,90.0,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.99,0.262671,validated_platt_v1,0.697122,0.493771,validated_base_rate_v1,71.6949,69.8443,75.5229,86.1341,74.1263,74.1263,6,0.6167889281207833,0.05,0.21556438864839847,0.11764668323081824,0.262671,0.262671,0.262671,0.517835,0.47072,0.14649,60.5139,32.6393,45.6473,47.9543,0.0,0.0,82.6493,82.6493,0.122957,50.0,50.0,57.0992,51.6544,50.0,0.0,0.08,0.462,0.1675,0.0905,46.9845,0.469845,53.7699,0.537699,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,7,7,5538.0,0.38244853737811485,-0.0004436881147057463,-0.004737733199084104,112.0,0.020223907547851208,182.0,0.03286384976525822,2411566517.68853,0.32639254184780875,13.3513,49.9809,1.55,,,726810.0,,,10.011,0.0393872022334585,0.0295738859075169,0.0643213100907113,-0.2066390041493776,0.2972598929479796,,,0.0,,,0.0,7.0,25826940.0,25826940.0,,,,,,,,,,,,,,,,,0.4610011001100112,68484000.0,30.0,24.54,1.0,0.0,1.2033961140740508,0,1.0,0.68415,0.0,0.0,0.0,0,0.0,0.5,0.0,0.4610011001100112,0.456473396039604,0.4795432200220022,0.0,0.7825306347583336,0.7825306347583336,,0.054437161570601925,0.0,0.05594612033316003,0.05594612033316003,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
8,20260818,20260818,20260819,20260820,000998.SZ,隆平高科,1→2,种植业,9.22,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤9.27,只观察不追,≤9.27,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤9.27,只观察不追,≤9.27,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.262671,0.262671,84.2857,84.2857,0.493771,0.493771,78.318,78.318,0.99,84.2857,0.747549,86.7239,0.5321847841067633,0.7041205917461621,0.18061725116150684,0.22902259198236088,0.27208630446780674,0.6251753923262966,0.408168755262926,0.44205161466892656,0.5631435734026832,0.03588240290207546,0.05107298680706336,-0.002139066376106667,0.04254768259383661,0.37219836966922604,limitup_probability_engine:model_v2_target_gated,0.99,0.747549,72.3571,70.7143,95.7143,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.99,0.262671,validated_platt_v1,0.747549,0.493771,validated_base_rate_v1,67.6906,72.7014,87.7143,76.7591,73.3244,73.3244,7,0.6167889281207833,0.05,0.21556438864839847,0.11764668323081824,0.262671,0.262671,0.262671,0.51492,0.475239,0.152418,59.0562,32.6393,59.1465,72.9938,0.105613,0.0,81.7015,81.7015,0.152085,50.0,50.0,58.7273,52.5461,50.0,0.0,0.08,0.462,0.1675,0.0905,44.3736,0.443736,51.6113,0.516113,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,8,8,5538.0,0.38244853737811485,-0.0004436881147057463,-0.004737733199084104,112.0,0.020223907547851208,182.0,0.03286384976525822,2411566517.68853,0.32639254184780875,8.7109,10.5449,6.52,,,1354831.056,,,10.0239,0.0437506885561116,0.034878422398599,0.0271160908751304,-0.0608899297423887,0.0953453118917567,13.0,1.0,1.0,1.0,13.0,0.0,0.0,180935806.0,180935806.0,14:41:00,15:00:00,1.0,,0.2169,0.0,,0.153119,0.0,20.0,,,,,,,0.4142004773269686,2729741.0,9.22,7.54,1.0,0.0,2.799219694135516,1,1.0,0.661806,1.0,0.108603,0.144,0,0.12,0.636985,0.0,0.4142004773269686,0.5914652918377088,0.7299383154653938,0.10561325999999999,0.631612915872119,0.631612915872119,,0.041450082366655636,0.0,0.04232113034882768,0.04232113034882768,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
