rank,trade_date,target_date,ts_code,name,close_T,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
22,20260303,20260305,601857.SH,中国石油,13.15,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,12.11178659657924,12.71391764658259,13.15,13.601039805891801,14.277208289719955,22,0.437630005232074,0.0,0.0,,,,,,,,
23,20260303,20260305,002506.SZ,协鑫集成,5.16,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,4.75260979759307,4.988883274248377,5.16,5.336985961855643,5.602311389730415,23,0.3353355018074098,0.0,0.0,,,,,,,,
24,20260303,20260305,600798.SH,宁波海运,4.64,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,4.273664624192218,4.486127595448153,4.64,4.799150167250034,5.037737373711071,24,0.2783478911997125,0.0,0.0,,,,,,,,
25,20260303,20260305,301302.SZ,华如科技,35.66,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,32.844586314373814,34.47743751156921,35.66,36.88312391468453,38.7167488677881,25,0.1975493805363172,0.0,0.0,,,,,,,,
26,20260303,20260305,000421.SZ,南京公用,7.73,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,7.119704212285743,7.4736565329341005,7.73,7.995135946733355,8.392609891979866,26,0.1356207454793368,0.0,0.0,,,,,,,,
27,20260303,20260305,603353.SH,和顺石油,50.97,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,46.945837477387364,49.27972490086042,50.97,52.718250867399625,55.33911076251149,27,0.1094940314729335,0.0,0.0,,,,,,,,
28,20260303,20260305,920014.BJ,特瑞斯,17.81,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,16.403872188979182,17.219381998907675,17.81,18.42087596524205,19.336660048662537,28,0.1056439430683384,0.0,0.0,,,,,,,,
29,20260303,20260305,600108.SH,亚盛集团,4.81,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,4.430242853957881,4.650490028902072,4.81,4.974981100101868,5.222309648178934,29,0.0957703424362245,0.0,0.0,,,,,,,,
30,20260303,20260305,603778.SH,国晟科技,15.51,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,14.285460845090798,14.99565495806053,15.51,16.04198687371725,16.839505747038515,30,0.0803781974794134,0.0,0.0,,,,,,,,
31,20260303,20260305,300157.SZ,新锦动力,10.07,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,9.274957492589577,9.736057087535109,10.07,10.415397022458588,10.933192964066915,31,0.0789615502220969,0.0,0.0,,,,,,,,
32,20260303,20260305,600688.SH,上海石化,3.84,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,3.536825895883215,3.7126573203708855,3.84,3.9717104832414076,4.1691619644505415,32,0.0782131876168778,0.0,0.0,,,,,,,,
33,20260303,20260305,002040.SZ,南 京 港,13.17,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,12.130207564786964,12.733254403459522,13.17,13.621725797992017,14.298922674951466,33,0.0632490199231106,0.0,0.0,,,,,,,,
34,20260303,20260305,920158.BJ,长江能科,23.79,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,21.91174168308898,23.001072305110252,23.79,24.605987603206536,25.829261232884996,34,0.0586156116209121,0.0,0.0,,,,,,,,
35,20260303,20260305,002980.SZ,华盛昌,35.06,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,32.29195726814206,33.897334805261266,35.06,36.262544151678064,38.06531731084271,35,0.0585171449286909,0.0,0.0,,,,,,,,
36,20260303,20260305,920260.BJ,中寰股份,15.4,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,14.184145519948311,14.889302795237406,15.4,15.928213917166063,16.720076628265193,36,0.0563716145142713,0.0,0.0,,,,,,,,
37,20260303,20260305,000968.SZ,蓝焰控股,10.41,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,9.588113952120905,10.064781954442948,10.41,10.767058888162255,11.302337513002641,37,0.0545892316700912,0.0,0.0,,,,,,,,
38,20260303,20260305,002957.SZ,科瑞技术,31.67,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,29.169603156932663,30.61975451462134,31.67,32.75626849069151,34.38472901410121,38,0.0486824539539907,0.0,0.0,,,,,,,,
39,20260303,20260305,000096.SZ,广聚能源,13.27,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,12.222312405825589,12.82993818784418,13.27,13.725155758493095,14.407494601109033,39,0.0451279472975004,0.0,0.0,,,,,,,,
40,20260303,20260305,301158.SZ,德石股份,37.44,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,34.484052484861344,36.19840887361613,37.44,38.724177211603724,40.64932915339278,40,0.044707390943379,0.0,0.0,,,,,,,,
41,20260303,20260305,601022.SH,宁波远洋,11.24,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,10.352584132741494,10.867257364835613,11.24,11.625527560321204,12.20348450011044,41,0.0416379012335275,0.0,0.0,,,,,,,,
42,20260303,20260305,603139.SH,康惠股份,28.13,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,25.909091784165323,27.197148547404428,28.13,29.094847888953336,30.541282828123368,42,0.0375312466871805,0.0,0.0,,,,,,,,
43,20260303,20260305,300839.SZ,博汇股份,17.2,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,15.842032658643568,16.62961091416126,17.2,17.789953206185473,18.674371299101384,43,0.0364722724286126,0.0,0.0,,,,,,,,
44,20260303,20260305,002491.SZ,通鼎互联,12.23,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,11.264422059023886,11.824426830243732,12.23,12.64948416928188,13.278346569070345,44,0.034946067792456,0.0,0.0,,,,,,,,
45,20260303,20260305,601015.SH,陕西黑猫,5.69,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,5.240765455097786,5.501307331487068,5.69,5.885164752511358,6.1777425983655165,45,0.0322825504400686,0.0,0.0,,,,,,,,
46,20260303,20260305,002350.SZ,北京科锐,13.08,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,12.047313207852202,12.64623899751333,13.08,13.528638833541047,14.201207941409658,46,0.0280576764529659,0.0,0.0,,,,,,,,
47,20260303,20260305,300483.SZ,首华燃气,25.03,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,23.053841711967937,24.199951231480018,25.03,25.888519113419907,27.17555311723882,47,0.0272874162395403,0.0,0.0,,,,,,,,
48,20260303,20260305,920571.BJ,国航远洋,16.23,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,14.948615700568903,15.69177820563007,16.23,16.786682589325014,17.621223615372994,48,0.0247147134948078,0.0,0.0,,,,,,,,
49,20260303,20260305,002682.SZ,龙洲股份,7.67,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,7.064441307662568,7.415646262303305,7.67,7.933077970432708,8.327466736285327,49,0.0203023967673253,0.0,0.0,,,,,,,,
50,20260303,20260305,002828.SZ,贝肯能源,16.37,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,15.077562478022978,15.827135503768593,16.37,16.931484534026524,17.773224311993587,50,0.0199741538705116,0.0,0.0,,,,,,,,
51,20260303,20260305,001269.SZ,欧晶科技,26.03,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,23.974890122354193,25.1667890753266,26.03,26.92281871843069,28.261272378814482,51,0.0196548382520409,0.0,0.0,,,,,,,,
52,20260303,20260305,601866.SH,中远海发,3.25,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,2.9934073337553255,3.1422229925014005,3.25,3.3614737162850457,3.5285876001209013,52,0.0194060553999705,0.0,0.0,,,,,,,,
53,20260303,20260305,002267.SZ,陕天然气,9.04,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,8.326277629891734,8.740214108373126,9.04,9.35006842929748,9.814902124643982,53,0.0188932416050431,0.0,0.0,,,,,,,,
54,20260303,20260305,600617.SH,国新能源,3.7,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,3.4078791184291397,3.5773000222323637,3.7,3.8269085385398984,4.017161267829949,54,0.0187630023209273,0.0,0.0,,,,,,,,
55,20260303,20260305,920088.BJ,科力股份,89.18,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,82.13909723824614,86.22259891423843,89.18,92.23883877486166,96.82444374731753,55,0.018563154396799,0.0,0.0,,,,,,,,
56,20260303,20260305,601872.SH,招商轮船,19.65,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,18.09860126408989,18.998363631585388,19.65,20.323987238461893,21.334383489961755,56,0.0178001528553136,0.0,0.0,,,,,,,,
57,20260303,20260305,600681.SH,百川能源,4.76,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,4.384190433438569,4.602148136709744,4.76,4.923266119851329,5.168023685100151,57,0.017290798737038,0.0,0.0,,,,,,,,
58,20260303,20260305,600333.SH,长春燃气,6.51,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,5.996025151614513,6.294114363441267,6.51,6.733290428620199,7.068032392857559,58,0.0166746084207862,0.0,0.0,,,,,,,,
59,20260303,20260305,002629.SZ,仁智股份,8.11,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,7.469702608232519,7.841054913595802,8.11,8.388169796637452,8.805183211378617,59,0.0157684237351974,0.0,0.0,,,,,,,,
60,20260303,20260305,601139.SH,深圳燃气,7.87,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,7.248650989739819,7.609013831072622,7.87,8.139937891434865,8.54461058860046,60,0.0151922299534578,0.0,0.0,,,,,,,,
61,20260303,20260305,600583.SH,海油工程,8.72,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,8.031542138568135,8.43082599834222,8.72,9.019092555694032,9.467471960939772,61,0.0151874107749443,0.0,0.0,,,,,,,,
62,20260303,20260305,002554.SZ,惠博普,5.13,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,4.724978345281483,4.95987813893298,5.13,5.305956973705318,5.569739811883146,62,0.0150828125554844,0.0,0.0,,,,,,,,
63,20260303,20260305,600403.SH,大有能源,7.88,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,7.257861473843681,7.618682209511088,7.88,8.150280887484973,8.555467781216215,63,0.0146170319239177,0.0,0.0,,,,,,,,
64,20260303,20260305,002911.SZ,佛燃能源,17.77,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,16.367030252563733,17.18070848515381,17.77,18.37950398104162,19.29323127819951,64,0.01372601718566,0.0,0.0,,,,,,,,
65,20260303,20260305,600903.SH,贵州燃气,7.7,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,7.0920727599741555,7.444651397618703,7.7,7.964106958583032,8.360038314132597,65,0.0134657444960383,0.0,0.0,,,,,,,,
66,20260303,20260305,000301.SZ,东方盛虹,14.58,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,13.428885823431584,14.096495763283206,14.58,15.08008824105722,15.82978683377315,66,0.0132094071747896,0.0,0.0,,,,,,,,
67,20260303,20260305,001299.SZ,美能能源,15.47,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,14.248618908675349,14.956981444306667,15.47,16.000614889516818,16.796076976575492,67,0.0131140583087893,0.0,0.0,,,,,,,,
68,20260303,20260305,600256.SH,广汇能源,7.12,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,6.557864681950128,6.883885448187684,7.12,7.364213187676778,7.730321142418713,68,0.012845569745787,0.0,0.0,,,,,,,,
69,20260303,20260305,600917.SH,重庆燃气,6.42,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,5.91313079467975,6.207098957495075,6.42,6.640203464169229,6.970317659315749,69,0.0126135245245638,0.0,0.0,,,,,,,,
70,20260303,20260305,605169.SH,洪通燃气,15.37,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,14.156514067636722,14.860297659922008,15.37,15.897184929015738,16.687505050417922,70,0.0124638740197303,0.0,0.0,,,,,,,,
71,20260303,20260305,603689.SH,皖天然气,9.56,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,8.805222803292589,9.242969787173351,9.56,9.887904223903089,10.379476140663328,71,0.012329424159972,0.0,0.0,,,,,,,,
72,20260303,20260305,002952.SZ,亚世光电,24.43,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,22.501212665736183,23.619848525172067,24.43,25.267939350413435,26.52412156029342,72,0.0121668685315193,0.0,0.0,,,,,,,,
73,20260303,20260305,603053.SH,成都燃气,11.33,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,10.435478489676257,10.954272770781806,11.33,11.718614524772175,12.30119923365225,73,0.0120319313515614,0.0,0.0,,,,,,,,
74,20260303,20260305,002700.SZ,万憬能源,8.18,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,7.534175996959557,7.908733562665063,8.18,8.460570768988207,8.881183559688914,74,0.0115251429391514,0.0,0.0,,,,,,,,
75,20260303,20260305,603727.SH,博迈科,21.79,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,20.069644862316473,21.06739661741708,21.79,22.53738839318497,23.657822709733672,75,0.0114684802606942,0.0,0.0,,,,,,,,
76,20260303,20260305,605368.SH,蓝天燃气,9.41,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,8.66706554173465,9.097944110596362,9.41,9.732759283151472,10.21661825142698,76,0.0106917758396371,0.0,0.0,,,,,,,,
77,20260303,20260305,300191.SZ,潜能恒信,53.08,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,48.889249623302355,51.31975275137672,53.08,54.90062303397238,57.62997840443613,77,0.0105675825473795,0.0,0.0,,,,,,,,
78,20260303,20260305,601083.SH,锦江航运,13.73,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,12.645994674603267,13.27468359601361,13.73,14.200933576798056,14.906925461433838,78,0.0082377626356687,0.0,0.0,,,,,,,,
79,20260303,20260305,603616.SH,韩建河山,8.17,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,7.524965512855695,7.899065184226598,8.17,8.4502277729381,8.870326367073158,79,0.0080891438590827,0.0,0.0,,,,,,,,
80,20260303,20260305,603080.SH,新疆火炬,27.57,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,25.39330467434902,26.655719354850344,27.57,28.515640110147295,29.933280041640998,80,0.0056991008617865,0.0,0.0,,,,,,,,
81,20260303,20260305,920010.BJ,凯添燃气,17.53,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,16.14597863407103,16.948667402630633,17.53,18.131272075839032,19.032658655421354,81,0.004888165614296,0.0,0.0,,,,,,,,
82,20260303,20260305,600803.SH,新奥股份,24.05,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,22.15121426978941,23.252450144510366,24.05,24.87490550050934,26.11154824089467,82,0.004262738954194,0.0,0.0,,,,,,,,
83,20260303,20260305,603706.SH,东方环宇,23.96,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,22.068319912854644,23.165434738564173,23.96,24.78181853605837,26.01383350735286,83,0.0039960864530232,0.0,0.0,,,,,,,,
