rank,trade_date,target_date,ts_code,name,close_T,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260518,20260520,603779.SH,威龙股份,10.91,0.0,0.027089205000815495,0.027089205000815495,up,high,1.0,ehx:coldstart_v1,-0.05551389429577784,-0.00699570055026489,0.026728786960906234,0.06045327447207736,0.10897146821759118,10.320847776336528,10.833943252295906,11.205543226558898,11.589888933161125,12.166074117493686,1,1,0.9666843606247446,0.0,0.0,,,,,,,,
2,20260518,20260520,000417.SZ,合百集团,7.87,0.0,0.02199163324168227,0.02199163324168227,up,high,1.0,ehx:coldstart_v1,-0.0604893761606565,-0.011971182415143545,0.02175330509602758,0.055477792607198706,0.10399598635271252,7.408060663803134,7.776348472576459,8.04307415361204,8.31894842015337,8.732520530857956,2,2,0.8126111859474752,0.0,0.0,,,,,,,,
3,20260518,20260520,002208.SZ,合肥城建,22.84,0.0,0.016127274459836253,0.016127274459836253,up,high,1.0,ehx:coldstart_v1,-0.0662440698084083,-0.01772587606289535,0.015998611448275774,0.0497230989594469,0.09824129270496072,21.37601106475841,22.438708123088475,23.20834694866266,24.004384081955003,25.197749311493787,3,3,0.6353620136633018,0.0,0.0,,,,,,,,
4,20260518,20260520,600578.SH,京能电力,7.71,0.0,0.011723782780461173,0.011723782780461173,up,high,1.0,ehx:coldstart_v1,-0.07058708956337471,-0.022068895817861766,0.011655591693309358,0.04538007920448048,0.09389827294999431,7.184537146294117,7.541712601887759,7.800390365237356,8.067940673694915,8.46903406734741,4,4,0.5022672825316262,0.0,0.0,,,,,,,,
5,20260518,20260520,002272.SZ,川润股份,20.61,0.0,0.009672846642615064,0.009672846642615064,up,high,1.0,ehx:coldstart_v1,-0.07261631709028918,-0.024098123344776224,0.0096263641663949,0.04335085167756603,0.09186904542307985,19.1664255261572,20.119274210771206,20.809357369304294,21.523110107599667,22.593120116865116,5,5,0.4402781126387008,0.0,0.0,,,,,,,,
6,20260518,20260520,603121.SH,华培动力,22.79,0.0,0.009231031900229194,0.009231031900229194,up,high,1.0,ehx:coldstart_v1,-0.07305399493531631,-0.024535801189803357,0.009188686321367767,0.04291317383253889,0.09143136757805272,21.184459031910972,22.23763318247272,23.00037521700622,23.789279002049344,24.971950396571152,6,6,0.4269243428057116,0.0,0.0,,,,,,,,
7,20260518,20260520,002515.SZ,金字火腿,7.48,0.0,0.008204135371215369,0.008204135371215369,up,high,1.0,ehx:coldstart_v1,-0.07407201686173057,-0.025553823116217612,0.008170664394953512,0.04189515190612464,0.09041334565163846,6.945964025389222,7.291278944748381,7.541366932576692,7.8000328396054535,8.187807337308278,7,7,0.3958865829141016,0.0,0.0,,,,,,,,
8,20260518,20260520,600903.SH,贵州燃气,8.81,0.0,0.007852133672135574,0.007852133672135574,up,high,1.0,ehx:coldstart_v1,-0.074421215153526,-0.02590302140801304,0.007821466103158084,0.04154595361432921,0.09006414735984303,8.17815213553964,8.584724633592936,8.879177297651514,9.183729571781676,9.640293819005583,8,8,0.3852473958988631,0.0,0.0,,,,,,,,
9,20260518,20260520,603938.SH,三孚股份,44.43,0.0,0.0063078675959628685,0.0063078675959628685,up,high,1.0,ehx:coldstart_v1,-0.07595462498967842,-0.02743643124416547,0.006288056267005653,0.04001254377817678,0.0885307375236906,41.180312572149106,43.227569981352254,44.71025855728863,46.243802765733626,48.54278890567633,9,9,0.3385722360100309,0.0,0.0,,,,,,,,
10,20260518,20260520,600640.SH,国脉文化,13.82,0.0,0.004213730382072181,0.004213730382072181,up,high,1.0,ehx:coldstart_v1,-0.07803780377603159,-0.029519610030518645,0.004204877480652481,0.0379293649918236,0.08644755873733743,12.782525137980247,13.418001599000464,13.878233753880238,14.354251689885649,15.067865703237278,10,10,0.2752773214900217,0.0,0.0,,,,,,,,
