rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,premium_limit_regime,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,t_limitup_prob_engine,t1_continue_up_rate_engine,t_limitup_rank_score,t_touch_rank_score,t1_rank_score,t_limit_model_can_rank,t_touch_model_can_rank,t1_model_can_rank,t_return_model_can_rank,t1_return_model_can_rank,t_limit_gate_status,t_touch_gate_status,t1_gate_status,t_return_gate_status,t1_return_gate_status,t_limit_prob_gate_status,t_touch_prob_gate_status,t1_prob_gate_status,t_limit_model_probability_ready,t_touch_model_probability_ready,t1_model_probability_ready,model_gate_version,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,t1_continue_up_rate_raw_before_calibration,t1_continue_up_rate_calibrated,t1_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score_raw,t1_accept_score,t1_evidence_score,premium_t1_component_weight,premium_attack_component_weight,premium_execution_component_weight,premium_market_component_weight,premium_final_score,premium_final_score_raw,premium_rank_score,premium_rank_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_candidate_state,premium_exclude_reason,premium_rank_mode,rank_premium_final,rank_premium_score,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,turnover_rate,turnover_rate_f,volume_ratio,circ_mv,float_mv,total_mv,pe_ttm,pb,returns_1d,volatility_5d,volatility_10d,volatility_20d,max_drawdown_20d,tail_risk_score,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,open_times,fd_amount,seal_amount,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,auction_strength_score,auction_amount,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,factor_intraday_available,factor_auction_available,factor_intraday_quality,factor_intraday_confidence,factor_intraday_soft_risk,factor_intraday_risk,factor_intraday_hard_risk,factor_late_withdraw,factor_reseal,factor_open_board_count,factor_auction_strength,factor_intraday_attack_edge,factor_intraday_execution_edge,factor_intraday_risk_penalty,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason,d_date,exec_p_fill,exec_p_fill_lcb,exec_p_profit_lcb,exec_p_limitup_lcb,exec_p_big_loss_ucb,exec_expected_net_return,exec_conditional_net_return,exec_conditional_net_return_lcb,exec_profit_edge,execution_profit_score,exec_trade_eligible,exec_model_ready,exec_model_reason,exec_model_version,exec_cost_bps,exec_fill_auc,exec_profit_rank_ic,exec_holdout_top_net,trade_action_raw,trade_action,final_trade_score,decision_support_score,risk_quality_score,t1_weight_mode,market_mode,final_action,final_reason,final_rank
94,20260810,20260810,20260811,20260812,001258.SZ,立新能源,1→2,电力,14.48,MAIN_BOARD_10PCT,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.145144,0.145144,46.2995,46.2995,0.50366,0.50366,42.5479,42.5479,0.084453,46.2995,0.479549,33.4018,0.807576986878892,0.8096822933276332,0.0826473560137767,0.1286099055093057,0.6173980768452456,0.741973349288072,0.8028453444694522,0.1311882586319091,0.3104533950419597,0.0363584881770751,0.0783013796740884,-0.003497567488121,0.0474293362479606,0.5316990351547243,limitup_probability_engine:model_v2_target_gated,0.084453,0.479549,45.6383,56.5957,42.5532,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.084453,0.145144,validated_platt_v1,0.479549,0.50366,validated_base_rate_v1,44.161,46.3681,45.652,66.2415,47.1645,47.1645,52,0.6195874038512205,0.05,0.2138269679298883,0.1165856282188912,0.145144,0.145144,0.145144,0.487474,0.520376,0.161506,42.7992,55.3842,40.0641,64.9206,0.392164,1.0,74.6789,0.0,0.213789,50.0,50.0,41.331,50.7665,50.0,0.0,0.08,0.462,0.1675,0.0905,27.7969,0.277969,32.6388,0.326388,0,1,EXCLUDED,NO_TRADE,intraday_hard_risk=1,model_validated_professional_score,67,67,5535.0,0.7344173441734417,0.0135638349870657,0.0125786163522012,131.0,0.0236675700090334,207.0,0.0373983739837398,2538317667.53128,0.5538420857071732,18.8937,48.4817,1.19,,,1351466.6184,,,10.0304,0.0706628177476954,0.0734453921393431,0.0686226567070776,-0.1898115840893232,0.3012174844369693,4.0,6.0,1.0,6.0,4.0,0.0,8.0,81525296.0,81525296.0,09:32:00,15:00:00,4.0,,4.489,4.0,18.0,0.005462,0.0,31.0,,,,,,,0.5685410334346497,70116909.94,14.48,11.84,1.0,0.0,1.4368576108987374,1,1.0,0.462368,1.0,0.386967,0.3985499999999999,1,0.0,0.065163,4.0,0.5685410334346497,0.4006413720364739,0.6492060666869299,0.39216364,0.0,-0.0147420931673013,-0.0147420931673013,down,high,0.964043,ehx:coldstart_v1,-0.128388985761927,-0.0614089546987093,-0.0148518377347612,0.0317052792291867,0.0986853102924056,12.735322107425857,13.617550411849107,14.266534490937476,14.946447799011382,15.98184990251876,0.4148197554150145,0.4148197554150145,53,75,75,0.1233224870434167,0.0,0.208047,,,,,,,,,20260810,0.6840024270698204,0.3693458313152977,0.11454793512864762,0.145144,0.9765278141446568,-0.002205235992323778,0.024677341867130633,-0.00597065353213976,-0.01685315320449363,19.148936170212767,0,0,"guarded:policy_trades,top_net_return,net_return_lcb,fold_stability,post_release_days,post_release_trades,post_release_mean,post_release_lcb",premium_exec_profit_v2_actual_auction_1100_purged,35.0,0.5400958994708994,0.2361344537815126,-0.004511217825250235,放弃,REJECT,19.1489,50.0,38.16272217010177,LOW_IC,NORMAL,REJECT,premium_reject;premium_excluded;minute_hard_risk;execution_model_guard,1
