rank,trade_date,target_date,ts_code,name,close_T,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
17,20260304,20260306,301129.SZ,瑞纳智能,29.23,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,26.922245035590205,28.260670175635674,29.23,30.232577454465197,31.7355740158566,17,0.0756592365737669,0.0,0.0,,,,,,,,
18,20260304,20260306,603316.SH,诚邦股份,14.53,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,13.382833402912269,14.048153871090877,14.53,15.028373260806681,15.775500870694367,18,0.0741606673942518,0.0,0.0,,,,,,,,
19,20260304,20260306,002339.SZ,积成电子,11.54,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,10.62889865585737,11.157308717989588,11.54,11.935817441824438,12.529200278583138,19,0.066928506319664,0.0,0.0,,,,,,,,
20,20260304,20260306,000890.SZ,法尔胜,8.87,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,8.169699400126072,8.575851674919207,8.87,9.174237496445647,9.63032985017612,20,0.0621895547098229,0.0,0.0,,,,,,,,
21,20260304,20260306,605196.SH,华通线缆,54.34,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,50.04977062038904,52.53796843462342,54.34,56.203840536285966,58.997984674021474,21,0.058079522154119,0.0,0.0,,,,,,,,
22,20260304,20260306,600545.SH,卓郎智能,3.43,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,3.1591960476248513,3.316253804393786,3.43,3.547647645186987,3.7240170672045205,22,0.0515182068389488,0.0,0.0,,,,,,,,
23,20260304,20260306,002167.SZ,东方锆业,16.07,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,14.801247954907101,15.537084150614618,16.07,16.62119465252329,17.447508533520885,23,0.0501695449116062,0.0,0.0,,,,,,,,
24,20260304,20260306,002877.SZ,智能自控,9.9,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,9.118379262823915,9.57169465408119,9.9,10.239566089606756,10.748620689599052,24,0.0431477388488009,0.0,0.0,,,,,,,,
25,20260304,20260306,300880.SZ,迦南智能,23.22,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,21.386744089168815,22.4499747341177,23.22,24.016436828350386,25.21040125378687,25,0.0415621115549924,0.0,0.0,,,,,,,,
26,20260304,20260306,002207.SZ,准油股份,15.03,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,13.843357608105396,14.531572793014169,15.03,15.545523063312073,16.318360501482196,26,0.0316576808479698,0.0,0.0,,,,,,,,
27,20260304,20260306,600871.SH,石化油服,4.27,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,3.932876712349304,4.128397593224917,4.27,4.416459313396045,4.636021246928076,27,0.0282596928474834,0.0,0.0,,,,,,,,
28,20260304,20260306,002178.SZ,延华智能,6.68,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,6.152603381380176,6.458476796895186,6.68,6.909121361472033,7.252604667325421,28,0.0280803491872656,0.0,0.0,,,,,,,,
29,20260304,20260306,300617.SZ,安靠智电,64.81,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,59.693147477133124,62.66076065969716,64.81,67.03295740074887,70.36546534271865,29,0.0276502751065376,0.0,0.0,,,,,,,,
30,20260304,20260306,600313.SH,农发种业,9.24,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,8.510487311968987,8.933581677142444,9.24,9.556928350299637,10.032045976959116,30,0.0242144926060087,0.0,0.0,,,,,,,,
