rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,premium_limit_regime,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,t_limitup_prob_engine,t1_continue_up_rate_engine,t_limitup_rank_score,t_touch_rank_score,t1_rank_score,t_limit_model_can_rank,t_touch_model_can_rank,t1_model_can_rank,t_return_model_can_rank,t1_return_model_can_rank,t_limit_gate_status,t_touch_gate_status,t1_gate_status,t_return_gate_status,t1_return_gate_status,t_limit_prob_gate_status,t_touch_prob_gate_status,t1_prob_gate_status,t_limit_model_probability_ready,t_touch_model_probability_ready,t1_model_probability_ready,model_gate_version,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,t1_continue_up_rate_raw_before_calibration,t1_continue_up_rate_calibrated,t1_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score_raw,t1_accept_score,t1_evidence_score,premium_t1_component_weight,premium_attack_component_weight,premium_execution_component_weight,premium_market_component_weight,premium_final_score,premium_final_score_raw,premium_rank_score,premium_rank_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_candidate_state,premium_exclude_reason,premium_rank_mode,rank_premium_final,rank_premium_score,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,turnover_rate,turnover_rate_f,volume_ratio,circ_mv,float_mv,total_mv,pe_ttm,pb,returns_1d,volatility_5d,volatility_10d,volatility_20d,max_drawdown_20d,tail_risk_score,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,open_times,fd_amount,seal_amount,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,auction_strength_score,auction_amount,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,factor_intraday_available,factor_auction_available,factor_intraday_quality,factor_intraday_confidence,factor_intraday_soft_risk,factor_intraday_risk,factor_intraday_hard_risk,factor_late_withdraw,factor_reseal,factor_open_board_count,factor_auction_strength,factor_intraday_attack_edge,factor_intraday_execution_edge,factor_intraday_risk_penalty,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260901,20260901,20260902,20260903,600540.SH,新赛股份,4→5,种植业,6.12,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤6.15,只观察不追,≤6.15,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤6.15,只观察不追,≤6.15,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.271136,0.271136,93.4867,93.4867,0.488537,0.488537,96.8792,96.8792,0.99,93.4867,0.824828,90.7625,0.9304880745954235,0.971447326948328,0.8513914633520739,0.9606180052932548,0.7822170404194803,0.9355213726209738,0.825163542164417,0.1258181676811576,0.12322290431139685,0.1048598457481516,0.11446387365053379,0.049800368893086124,0.10509722175541394,0.8799532839360173,limitup_probability_engine:model_v2_target_gated,0.99,0.824828,97.3333,100.0,98.6667,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.99,0.271136,validated_platt_v1,0.824828,0.488537,validated_platt_v1,89.0556,74.0468,96.092,74.5026,87.9108,87.9108,1,0.6214684401810123,0.05,0.20319025829922852,0.12534130151975909,0.271136,0.271136,0.271136,0.51638,0.471602,0.150446,61.1272,44.1689,66.83,62.13,0.0,0.0,78.5468,78.5468,0.119987,50.0,50.0,74.6194,53.1752,50.0,0.0,0.08,0.462,0.1675,0.0905,55.8548,0.558548,63.8688,0.638688,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,1,1,5543.0,0.6101389139455169,0.004826288977949614,0.005736137667303964,105.0,0.0189428107523002,155.0,0.027963196824824104,2048600097.52278,0.4416893076889581,11.3229,18.8707,3.52,,,355802.724,,,10.0719,0.034426170073005,0.0582240234203004,0.0479485612490102,-0.0792540792540792,0.1481152695474039,8.0,1.0,1.0,1.0,8.0,0.0,0.0,201047673.0,201047673.0,,,,,,,,,,,,,,,,,1.0,164900346.0,6.12,5.0,1.0,0.0,2.8198313872508844,0,1.0,0.765,0.0,0.0,0.0,0,0.0,0.5,0.0,1.0,0.6683,0.6213,0.0,0.0,0.06414475644831653,0.06414475644831653,up,high,0.940232,ehx:coldstart_v1,-0.13888033654878099,-0.020271987942281106,0.062171430959117396,0.1446148498605159,0.2632231984670179,5.326432875371069,5.997184496918252,6.512565909463698,7.072237772058466,7.96283661458027,0.6944975894732428,0.6944975894732428,1,2,2,0.2558814678024285,0.0,0.408523,,,,9.0,,,0.6399151589471608,
2,20260901,20260901,20260902,20260903,601086.SH,国芳集团,3→4,一般零售,10.09,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤10.14,只观察不追,≤10.14,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤10.14,只观察不追,≤10.14,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.251127,0.251127,83.2511,83.2511,0.486239,0.486239,92.8362,92.8362,0.97326,83.2511,0.790227,86.5983,0.8755455043943062,0.9465486158251124,0.7976049061959404,0.9443321351947004,0.7151490259164991,0.9009383844855772,0.8777468275089189,0.14403236630819513,0.23964037254283144,0.06998021056017308,0.08309119343844765,-0.0008458349431042848,0.0936648128423823,0.8540618184954709,limitup_probability_engine:model_v2_target_gated,0.97326,0.790227,92.5333,97.4667,97.3333,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.97326,0.251127,validated_platt_v1,0.790227,0.486239,validated_platt_v1,84.5013,73.3226,88.884,73.6998,83.479,83.479,4,0.6214684401810123,0.05,0.20319025829922852,0.12534130151975909,0.251127,0.251127,0.251127,0.511177,0.479064,0.151788,59.1146,44.1689,66.83,62.13,0.0,0.0,78.1537,78.1537,0.119625,50.0,50.0,71.4523,52.9046,50.0,0.0,0.08,0.462,0.1675,0.0905,53.9594,0.539594,61.3393,0.613393,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,2,2,5543.0,0.6101389139455169,0.004826288977949614,0.005736137667303964,105.0,0.0189428107523002,155.0,0.027963196824824104,2048600097.52278,0.4416893076889581,4.5388,17.3068,2.27,,,671994.0,,,10.0327,0.0506952225956335,0.0516213832928473,0.0401569900658902,-0.0915750915750914,0.1426510552840548,6.0,2.0,1.0,2.0,6.0,0.0,0.0,195748018.0,195748018.0,,,,,,,,,,,,,,,,,1.0,39360384.0,10.09,8.25,1.0,0.0,2.8048105232163074,0,1.0,0.765,0.0,0.0,0.0,0,0.0,0.5,0.0,1.0,0.6683,0.6213,0.0,0.0,0.04545766862125232,0.04545766862125232,up,high,0.946207,ehx:coldstart_v1,-0.09258456681641064,-0.011739681658241172,0.04445474994322168,0.10064918154468454,0.18149406670285548,9.19776268023341,9.972239201691222,10.548667876388436,11.158416050376925,12.097984894248835,0.7031842235811256,0.7031842235811256,3,5,5,0.2514667585988716,0.0,0.365845,,,,12.0,,,0.6243467689630049,
3,20260901,20260901,20260902,20260903,600371.SH,万向德农,6→7,种植业,13.96,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤14.03,只观察不追,≤14.03,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤14.03,只观察不追,≤14.03,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.271136,0.271136,88.0067,88.0067,0.489567,0.489567,95.9164,95.9164,0.99,88.0067,0.838802,90.2769,0.8613598453041059,0.9591532126116179,0.8573535468568394,0.8335619025482889,0.4619944859388144,0.9079316261140317,0.7373458068631998,0.1557008792978013,0.28504251873654196,0.0660933722275749,0.08821918352577686,0.00796348371154683,0.09650521156867753,0.7819971320567348,limitup_probability_engine:model_v2_target_gated,0.99,0.838802,98.2667,94.9333,100.0,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.99,0.271136,validated_platt_v1,0.838802,0.489567,validated_platt_v1,88.0356,74.7392,92.2707,80.7861,87.3227,87.3227,2,0.6214684401810123,0.05,0.20319025829922852,0.12534130151975909,0.271136,0.271136,0.271136,0.519036,0.467755,0.150384,62.1916,44.1689,62.31,59.1052,0.0,0.0,81.4197,81.4197,0.15528,50.0,50.0,71.5461,52.1323,50.0,0.0,0.08,0.462,0.1675,0.0905,51.5997,0.515997,60.5304,0.605304,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,3,3,5543.0,0.6101389139455169,0.004826288977949614,0.005736137667303964,105.0,0.0189428107523002,155.0,0.027963196824824104,2048600097.52278,0.4416893076889581,15.5918,31.6584,1.74,,,408438.888,,,10.0079,0.000289446392372,0.0694942391740024,0.0580534725355527,-0.1351955307262569,0.2274157223610563,8.0,1.0,1.0,1.0,8.0,0.0,2.0,118696086.0,118696086.0,,,,,,,,,,,,,,,,,0.8849881796690313,90635849.0,13.96,11.42,1.0,0.0,1.9197548115696437,0,1.0,0.747748,0.0,0.0,0.0,0,0.0,0.5,0.0,0.8849881796690313,0.6231003046808513,0.5910517959338062,0.0,0.0,0.07577002966618945,0.07577002966618945,up,high,0.932951,ehx:coldstart_v1,-0.08181736062332823,0.009537149885279358,0.07303671182067423,0.13653627375606908,0.22789078426467832,12.863305675002954,14.093775516990782,15.017749614140005,16.00229854669607,17.533036155027926,0.7810643811873665,0.7810643811873665,2,1,1,0.373915472439802,0.0,0.43923,,,,1.0,,,0.7405046182929899,
4,20260901,20260901,20260902,20260903,600551.SH,时代出版,3→4,出版,9.08,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤9.13,只观察不追,≤9.13,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤9.13,只观察不追,≤9.13,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.271136,0.271136,85.5133,85.5133,0.482674,0.482674,88.9024,88.9024,0.99,85.5133,0.727102,87.2998,0.8697593055622248,0.9584760252408736,0.31210386434016296,0.7855669280516793,0.5021587711385116,0.8385541256575284,0.7298575854246566,0.24660041142576172,0.1819858516391785,0.047122843706764526,0.0908313786878053,0.059347552152515436,0.12249910945756888,0.6720974017070755,limitup_probability_engine:model_v2_target_gated,0.99,0.727102,86.1333,90.4,90.6667,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.99,0.271136,validated_platt_v1,0.727102,0.482674,validated_platt_v1,79.8423,69.9002,89.1746,86.0038,82.0137,82.0137,5,0.6214684401810123,0.05,0.20319025829922852,0.12534130151975909,0.271136,0.271136,0.271136,0.508149,0.482821,0.154017,58.5142,44.1689,58.9343,56.8461,0.0,0.0,83.9538,83.9538,0.120792,50.0,50.0,68.1388,52.632,50.0,0.0,0.08,0.462,0.1675,0.0905,53.1634,0.531634,60.376,0.60376,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,4,4,5543.0,0.6101389139455169,0.004826288977949614,0.005736137667303964,105.0,0.0189428107523002,155.0,0.027963196824824104,2048600097.52278,0.4416893076889581,16.003,42.2149,7.26,,,615674.1216,,,10.0606,0.0522574649834471,0.0483984861198644,0.0375776885656968,-0.0284900284900283,0.0719175312492463,3.0,7.0,1.0,7.0,3.0,0.0,9.0,43444712.0,43444712.0,,,,,,,,,,,,,,,,,0.79909090909091,49479021.0,9.08,7.43,1.0,0.0,1.473135772417894,0,1.0,0.734864,0.0,0.0,0.0,0,0.0,0.5,0.0,0.79909090909091,0.5893428072727276,0.5684610618181819,0.0,0.0,0.0431660359345626,0.0431660359345626,up,high,0.938864,ehx:coldstart_v1,-0.16243768100422823,-0.041678255680399165,0.042260354082177015,0.1261989638447532,0.24695838916858442,7.7186271013483685,8.709339337312937,9.471947606285829,10.301331476642655,11.623542668689256,0.6329149366035824,0.6329149366035824,5,7,7,0.2846790261087333,0.0,0.356409,,,,6.0,,,0.8175928641362935,
5,20260901,20260901,20260902,20260903,000892.SZ,欢瑞世纪,2→3,影视院线,4.73,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤4.75,只观察不追,≤4.75,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤4.75,只观察不追,≤4.75,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.216378,0.216378,62.659,62.659,0.481505,0.481505,87.3337,87.3337,0.848188,62.659,0.703993,74.5741,0.9130421775180397,0.9402808329978587,0.8333134132384858,0.9353246358424142,0.6067222633575845,0.7404535831147688,0.6852204796968147,0.44367329036481096,0.1509669525472737,0.08825567169921394,0.10450132085153857,0.022280111855026413,0.09120766209973577,0.7896446625164533,limitup_probability_engine:model_v2_target_gated,0.848188,0.703993,92.2667,92.5333,88.0,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.848188,0.216378,validated_platt_v1,0.703993,0.481505,validated_platt_v1,80.8838,68.5376,74.9287,77.1251,78.5853,78.5853,7,0.6214684401810123,0.05,0.20319025829922852,0.12534130151975909,0.216378,0.216378,0.216378,0.504692,0.487873,0.152068,57.0853,44.1689,87.076,93.336,0.0469,0.0,85.8036,85.8036,0.135714,50.0,50.0,69.0741,54.2194,50.0,0.0,0.08,0.462,0.1675,0.0905,52.1273,0.521273,58.7418,0.587418,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,5,5,5543.0,0.6101389139455169,0.004826288977949614,0.005736137667303964,105.0,0.0189428107523002,155.0,0.027963196824824104,2048600097.52278,0.4416893076889581,1.8312,2.2596,0.29,,,464003.7765,,,10.0,0.0435228115018122,0.0473924033478325,0.0384361876367426,-0.1411764705882353,0.1953419754356994,3.0,9.0,1.0,9.0,3.0,0.0,0.0,327185456.0,327185456.0,09:30:00,15:00:00,1.0,,0.0,0.0,,0.05769,0.0,31.0,,,,,,,1.0,20473800.27,4.73,3.87,1.0,0.0,3.17734494012668,1,1.0,0.858,1.0,0.07,0.07,0,0.0,0.65,0.0,1.0,0.8707600000000001,0.93336,0.046900000000000004,0.0,0.02951251204150063,0.02951251204150063,up,high,0.961961,ehx:coldstart_v1,-0.09207041778180869,-0.020595833106566392,0.029085400924724687,0.07876663495601577,0.15024121963125936,4.313953567611247,4.633578062866153,4.869594181956299,5.117632027607345,5.496801744686641,0.6535318911351112,0.6535318911351112,6,9,9,0.2667486760969477,0.0,0.297743,,,,8.0,,,0.6685610443222729,
6,20260901,20260901,20260902,20260903,002084.SZ,海鸥住工,7→8,家居用品,7.02,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤7.06,只观察不追,≤7.06,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤7.06,只观察不追,≤7.06,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.271136,0.271136,87.2333,87.2333,0.48397,0.48397,92.1105,92.1105,0.99,87.2333,0.751365,87.9937,0.8354863066868279,0.9617819728729833,0.45895053759707205,0.9014248879740832,0.6827563364200894,0.8646905405103049,0.7889223037151436,0.2056360887762976,0.10455607985647637,0.07904948160770989,0.09333001032546129,0.014484301541252536,0.08640404954781833,0.7516536375602393,limitup_probability_engine:model_v2_target_gated,0.99,0.751365,89.8667,96.4,94.6667,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.99,0.271136,validated_platt_v1,0.751365,0.48397,validated_platt_v1,83.3796,71.9326,90.74,81.9958,84.1294,84.1294,3,0.6214684401810123,0.05,0.20319025829922852,0.12534130151975909,0.271136,0.271136,0.271136,0.512097,0.477042,0.151128,60.156,44.1689,87.076,93.336,0.0469,0.0,88.3686,88.3686,0.191558,50.0,50.0,72.2618,53.6881,50.0,0.0,0.08,0.462,0.1675,0.0905,49.0594,0.490594,57.8269,0.578269,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,6,6,5543.0,0.6101389139455169,0.004826288977949614,0.005736137667303964,105.0,0.0189428107523002,155.0,0.027963196824824104,2048600097.52278,0.4416893076889581,13.808,23.5006,18.47,,,453531.312,,,10.0313,0.0003956596495872,0.041384114391065,0.0502597476982857,-0.0532212885154061,0.1182796241683825,,,0.0,,,0.0,0.0,171719954.0,171719954.0,09:30:00,15:00:00,1.0,,0.0,0.0,,0.010585,0.0,31.0,,,,,,,1.0,107618109.3,7.02,5.74,1.0,0.0,2.4867075462568424,1,1.0,0.858,1.0,0.07,0.07,0,0.0,0.65,0.0,1.0,0.8707600000000001,0.93336,0.046900000000000004,0.0,0.053796432905307424,0.053796432905307424,up,high,0.946566,ehx:coldstart_v1,-0.18473094044653787,-0.04483848469826431,0.052399293804692056,0.14963707230764842,0.2895295280559245,5.83592207200752,6.712186355726576,7.397650958995257,8.153116855051858,9.377308167567504,0.6418722117934739,0.6418722117934739,4,3,3,0.2444267173081573,0.0,0.292217,,,,16.0,,,0.7517849661035327,
7,20260901,20260901,20260902,20260903,002679.SZ,福建金森,3→4,林业Ⅱ,12.91,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤12.97,只观察不追,≤12.97,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤12.97,只观察不追,≤12.97,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.198114,0.198114,52.7212,52.7212,0.478993,0.478993,80.1665,80.1665,0.656485,52.7212,0.650742,63.1183,0.8477485969101485,0.8990571715534187,0.8376440797958529,0.7898033041892659,0.6615512456714144,0.8679202239849605,0.6982129713689847,0.2477419066665393,0.20757302698640148,0.08615480632143174,0.07754104015096408,0.02717110453709524,0.07235314230054717,0.7835078105030524,limitup_probability_engine:model_v2_target_gated,0.656485,0.650742,90.4,83.3333,81.3333,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.656485,0.198114,validated_platt_v1,0.650742,0.478993,validated_platt_v1,76.7481,65.1415,67.8994,77.5818,74.4743,74.4743,8,0.6214684401810123,0.05,0.20319025829922852,0.12534130151975909,0.198114,0.198114,0.198114,0.501944,0.491473,0.149724,56.355,44.1689,87.076,93.336,0.0469,0.0,86.2532,86.2532,0.129846,50.0,50.0,66.188,54.9822,50.0,0.0,0.08,0.462,0.1675,0.0905,51.3099,0.513099,57.101,0.57101,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,7,7,5543.0,0.6101389139455169,0.004826288977949614,0.005736137667303964,105.0,0.0189428107523002,155.0,0.027963196824824104,2048600097.52278,0.4416893076889581,2.5938,7.1313,0.98,,,304360.996,,,9.9659,0.0461886730599491,0.0453474874057816,0.0360559893061732,-0.0194594594594594,0.0620948469483159,,,0.0,,,0.0,0.0,352819584.0,352819584.0,09:30:00,15:00:00,1.0,,0.0,0.0,,0.015846,0.0,31.0,,,,,,,1.0,39507182.0,12.91,10.57,1.0,0.0,3.0,1,1.0,0.858,1.0,0.07,0.07,0,0.0,0.65,0.0,1.0,0.8707600000000001,0.93336,0.046900000000000004,0.0,0.02543970724964272,0.02543970724964272,up,high,0.984784,ehx:coldstart_v1,-0.07117542031057507,-0.014366076004515681,0.025121503286185,0.06460908257688568,0.12141842688294609,12.023063752790245,12.72585981170891,13.238426620592886,13.771638379009293,14.576645603176662,0.6660754760248146,0.6660754760248146,8,11,11,0.2185582913783763,0.0,0.273385,,,,22.0,,,0.6632982307998286,
8,20260901,20260901,20260902,20260903,003005.SZ,竞业达,3→4,IT服务Ⅱ,18.18,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤18.27,只观察不追,≤18.27,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤18.27,只观察不追,≤18.27,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.178935,0.178935,49.65,49.65,0.481069,0.481069,76.0265,76.0265,0.362999,49.65,0.6951,51.9101,0.8838681873957019,0.907133112717851,0.8703269611985766,0.8991723076830412,0.6793372821370501,0.8634791815681466,0.7653214247296296,0.21104810259820916,0.23888006811818951,0.0863186393992052,0.09174072515445715,0.01869661540638334,0.05793702416199041,0.8286812858409102,limitup_probability_engine:model_v2_target_gated,0.362999,0.6951,90.4,86.2667,85.3333,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.362999,0.178935,validated_platt_v1,0.6951,0.481069,validated_platt_v1,76.7976,67.1934,64.99,79.7577,74.2892,74.2892,9,0.6214684401810123,0.05,0.20319025829922852,0.12534130151975909,0.178935,0.178935,0.178935,0.502359,0.491375,0.151637,56.0303,44.1689,87.076,93.336,0.0469,0.0,87.3467,87.3467,0.13025,50.0,50.0,66.1142,55.0965,50.0,0.0,0.08,0.462,0.1675,0.0905,51.3537,0.513537,57.0876,0.570876,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,8,8,5543.0,0.6101389139455169,0.004826288977949614,0.005736137667303964,105.0,0.0189428107523002,155.0,0.027963196824824104,2048600097.52278,0.4416893076889581,3.0191,3.8453,0.53,,,420664.6566,,,9.9819,0.0495254333106232,0.0485254033261335,0.0393351398883015,-0.0692792162351293,0.1191223606661368,3.0,4.0,1.0,4.0,3.0,0.0,0.0,211773184.0,211773184.0,09:30:00,15:00:00,1.0,,0.0,0.0,,0.028474,0.0,31.0,,,,,,,1.0,23379843.6,18.18,14.88,1.0,0.0,2.850230808049476,1,1.0,0.858,1.0,0.07,0.07,0,0.0,0.65,0.0,1.0,0.8707600000000001,0.93336,0.046900000000000004,0.0,0.0239590657177646,0.0239590657177646,up,high,0.971837,ehx:coldstart_v1,-0.08662236272813131,-0.021552693534799054,0.023676550933303526,0.06890579540140611,0.13397546459473955,16.671484183806086,17.792364333118307,18.61557581474896,19.476875384662918,20.786371452835585,0.6379861753719085,0.6379861753719085,10,12,12,0.1820401116514846,0.0,0.281196,,,,55.0,,,0.7037450982762278,
