rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260324,20260326,600537.SH,亿晶光电,3.65,3.81,0.0429020215442095,0.021344255128550857,0.0,0.021573673086465052,0.021573673086465052,up,high,True,True,0.021557766415658645,0.08125609323440264,0.043835616438356206,0.043835616438356206,0.022261943351891154,1,是
2,20260324,20260326,601016.SH,节能风电,4.91,5.31,0.07831789344741821,0.020332648384525715,0.0,0.020540764805828976,0.020540764805828976,up,high,True,False,0.0579852450628925,0.29914484480337933,0.08146639511201625,0.08146639511201625,0.06092563030618728,1,是
3,20260324,20260326,600510.SH,黑牡丹,8.42,8.4,-0.0023781224049673243,0.013951073847385422,0.0,0.014048844216262745,0.014048844216262745,up,high,True,True,-0.016329196252352747,-0.1382912683009323,-0.002375296912113911,0.002375296912113911,0.016424141128376656,0,否
4,20260324,20260326,600758.SH,辽宁能源,5.2,6.14,0.16616611657166927,0.012119161532898763,0.0,0.012192896137154333,0.012192896137154333,up,high,False,False,0.1540469550387705,0.876596940086797,0.18076923076923057,0.18076923076923057,0.16857633463207625,1,是
5,20260324,20260326,600698.SH,湖南天雁,7.44,8.31,0.11058876002235633,0.011424186351888509,0.0,0.011489691579105055,0.011489691579105055,up,high,False,False,0.09916457367046783,0.784516694651459,0.11693548387096775,0.11693548387096775,0.1054457922918627,1,是
6,20260324,20260326,600821.SH,金开新能,11.07,10.44,-0.05859416426605294,0.010949498825775821,0.0,0.011009663980291207,0.011009663980291207,up,high,True,False,-0.06954366309182876,-0.7518769802618248,-0.056910569105691144,0.056910569105691144,0.06792023308598236,0,否
7,20260324,20260326,600868.SH,梅雁吉祥,3.78,3.88,0.026111144003685804,0.010596585831240698,0.0,0.010652928484270598,0.010652928484270598,up,high,True,True,0.015514558172445106,0.059731930329456784,0.02645502645502651,0.02645502645502651,0.01580209797075591,1,是
8,20260324,20260326,002491.SZ,通鼎互联,10.36,10.86,0.04713407767445239,0.009409248073081416,0.0,0.009453654214590193,0.009453654214590193,up,high,True,False,0.037724829601370975,0.40206014233684506,0.04826254826254828,0.04826254826254828,0.038808894047958085,1,是
9,20260324,20260326,002685.SZ,华东重机,6.96,6.82,-0.020320002490957494,0.008534349369181685,0.0,0.008570870750235778,0.008570870750235778,up,high,True,True,-0.02885435186013918,-0.19965326042164122,-0.02011494252873558,0.02011494252873558,0.028685813278971357,0,否
10,20260324,20260326,002350.SZ,北京科锐,15.04,15.55,0.03334732010354955,0.006657867167729056,0.0,0.006680080034750218,0.006680080034750218,up,high,True,True,0.026689452935820493,0.40953159627735936,0.03390957446808529,0.03390957446808529,0.027229494433335073,1,是
11,20260324,20260326,603115.SH,海星股份,35.21,39.48,0.11446408139831958,0.006062614959958381,0.0,0.006081029805264823,0.006081029805264823,up,high,False,False,0.1084014664383612,4.0558869405566185,0.12127236580516887,0.12127236580516887,0.11519133599990404,1,是
12,20260324,20260326,002309.SZ,中利集团,4.61,4.74,0.027809278698427923,0.005805885616033218,0.0,0.0058227724350884465,0.0058227724350884465,up,high,True,True,0.022003393082394705,0.10315701907424124,0.02819956616052055,0.02819956616052055,0.022376793725432102,1,是
