rank,trade_date,target_date,ts_code,name,close_T,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260422,20260424,002432.SZ,九安医疗,88.09,0.0,0.018367530592778715,0.018367530592778715,up,high,1.0,ehx:coldstart_v1,-0.06404179626824762,-0.015523602522734662,0.01820088498843646,0.05192537249960759,0.10044356624512141,82.62540690281966,86.73308520598596,89.70799576991787,92.78494459113507,97.39769892474783,1,1,0.4560052752396277,0.0,0.0,,,,,,,,
2,20260422,20260424,002081.SZ,金 螳 螂,4.94,0.0,0.015671135680919504,0.015671135680919504,up,high,1.0,ehx:coldstart_v1,-0.06669306985123077,-0.018174876105717826,0.015549611405453297,0.04927409891662442,0.09779229266213825,4.621282487870915,4.851027096942025,5.017415410263744,5.189510777010805,5.447504554249898,2,2,0.4053397305315186,0.0,0.0,,,,,,,,
3,20260422,20260424,300067.SZ,安诺其,6.06,0.0,0.01565701505259998,0.01565701505259998,up,high,1.0,ehx:coldstart_v1,-0.0667069727042136,-0.018188778958700642,0.015535708552470483,0.049260196063641605,0.09777838980915543,5.668943832023779,5.950772369437951,6.154881511218755,6.36599151594173,6.682473409446121,3,3,0.4050744024364822,0.0,0.0,,,,,,,,
4,20260422,20260424,603115.SH,海星股份,53.56,0.0,0.014555933779969601,0.014555933779969601,up,high,1.0,ehx:coldstart_v1,-0.06779166816063975,-0.019273474415126793,0.014451013096044331,0.048175500607215455,0.09669369435272929,50.049416765798426,52.537596988339416,54.33961581325518,56.20344317208754,58.997567555072564,4,4,0.3843849692231366,0.0,0.0,,,,,,,,
5,20260422,20260424,002443.SZ,金洲管道,10.48,0.0,0.00838282699131782,0.00838282699131782,up,high,1.0,ehx:coldstart_v1,-0.07389479502711074,-0.0253766012815978,0.008347886229573324,0.04207237374074445,0.09059056748625827,9.733503310544855,10.217399267747796,10.56785202686901,10.930325177203024,11.473720499053085,5,5,0.2683916417573492,0.0,0.0,,,,,,,,
6,20260422,20260424,002428.SZ,云南锗业,75.24,0.0,0.00740430697579835,0.00740430697579835,up,high,1.0,ehx:coldstart_v1,-0.07486565159811526,-0.026347457852602306,0.0073770296585688195,0.04110151716973994,0.08961971091525377,69.81279851925788,73.28350478879747,75.79710005685907,78.39691064977215,82.29437150330959,6,6,0.2500051474882672,0.0,0.0,,,,,,,,
7,20260422,20260424,605588.SH,冠石科技,62.7,0.0,0.004991481872795504,0.004991481872795504,up,high,1.0,ehx:coldstart_v1,-0.07726361553002654,-0.028745421784513593,0.00497906572665753,0.038703553237828654,0.08722174698334248,58.03799208828264,60.92332009811348,63.012965913424274,65.17428575481269,68.41439082121536,7,7,0.2046679093888424,0.0,0.0,,,,,,,,
8,20260422,20260424,000062.SZ,深圳华强,32.64,0.0,0.004715614438089132,0.004715614438089132,up,high,1.0,ehx:coldstart_v1,-0.07753815049777923,-0.02901995675226629,0.004704530758904833,0.03842901827007596,0.08694721201558978,30.204785726714224,31.70640063709328,32.79391765525923,33.91873607759077,35.604988060841116,8,8,0.1994843312025931,0.0,0.0,,,,,,,,
9,20260422,20260424,600396.SH,华电辽能,8.94,0.0,0.00452381162856733,0.00452381162856733,up,high,1.0,ehx:coldstart_v1,-0.07772907130852591,-0.029210877563012966,0.004513609948158159,0.03823809745932928,0.08675629120484311,8.271422635466957,8.68263202698,8.98044287595939,9.2884685194267,9.750239807909045,9,9,0.1958803361875353,0.0,0.0,,,,,,,,
10,20260422,20260424,001234.SZ,泰慕士,29.56,0.0,0.004209956573114862,0.004209956573114862,up,high,1.0,ehx:coldstart_v1,-0.07804156175696145,-0.0295233680114485,0.004201119499722625,0.03792560701089375,0.08644380075640758,27.34081209282538,28.70004607223242,29.684446316301273,30.702611099914208,32.228975134817,10,10,0.189982966601962,0.0,0.0,,,,,,,,
