rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260317,20260319,603387.SH,基蛋生物,,,,,,,,,,,,,,,,,,
2,20260317,20260319,001369.SZ,双欣材料,,,,,,,,,,,,,,,,,,
3,20260317,20260319,301680.SZ,固德电材,,,,,,,,,,,,,,,,,,
4,20260317,20260319,603685.SH,晨丰科技,,,,,,,,,,,,,,,,,,
5,20260317,20260319,000533.SZ,顺钠股份,,,,,,,,,,,,,,,,,,
6,20260317,20260319,603992.SH,松霖科技,,,,,,,,,,,,,,,,,,
7,20260317,20260319,002506.SZ,协鑫集成,,,,,,,,,,,,,,,,,,
8,20260317,20260319,601016.SH,节能风电,,,,,,,,,,,,,,,,,,
9,20260317,20260319,600370.SH,三房巷,,,,,,,,,,,,,,,,,,
10,20260317,20260319,600683.SH,京投发展,,,,,,,,,,,,,,,,,,
11,20260317,20260319,603248.SH,锡华科技,,,,,,,,,,,,,,,,,,
12,20260317,20260319,603693.SH,江苏新能,,,,,,,,,,,,,,,,,,
13,20260317,20260319,600307.SH,酒钢宏兴,,,,,,,,,,,,,,,,,,
14,20260317,20260319,600396.SH,华电辽能,,,,,,,,,,,,,,,,,,
15,20260317,20260319,002285.SZ,世联行,,,,,,,,,,,,,,,,,,
16,20260317,20260319,301226.SZ,祥明智能,,,,,,,,,,,,,,,,,,
17,20260317,20260319,605167.SH,利柏特,,,,,,,,,,,,,,,,,,
18,20260317,20260319,603778.SH,国晟科技,,,,,,,,,,,,,,,,,,
19,20260317,20260319,688295.SH,中复神鹰,,,,,,,,,,,,,,,,,,
20,20260317,20260319,002323.SZ,雅博股份,,,,,,,,,,,,,,,,,,
21,20260317,20260319,000020.SZ,深华发Ａ,,,,,,,,,,,,,,,,,,
22,20260317,20260319,600408.SH,安泰集团,,,,,,,,,,,,,,,,,,
23,20260317,20260319,000572.SZ,海马汽车,,,,,,,,,,,,,,,,,,
24,20260317,20260319,000890.SZ,法尔胜,,,,,,,,,,,,,,,,,,
25,20260317,20260319,600227.SH,赤天化,,,,,,,,,,,,,,,,,,
26,20260317,20260319,002629.SZ,仁智股份,,,,,,,,,,,,,,,,,,
27,20260317,20260319,002565.SZ,顺灏股份,,,,,,,,,,,,,,,,,,
28,20260317,20260319,000042.SZ,中洲控股,,,,,,,,,,,,,,,,,,
29,20260317,20260319,603929.SH,亚翔集成,,,,,,,,,,,,,,,,,,
30,20260317,20260319,605277.SH,新亚电子,,,,,,,,,,,,,,,,,,
