rank,trade_date,target_date,ts_code,name,close_T,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260414,20260416,600605.SH,汇通能源,29.39,0.0,0.019089407916994997,0.019089407916994997,up,high,1.0,ehx:coldstart_v1,-0.06333319002408307,-0.014814996278570115,0.01890949123260101,0.05263397874377213,0.10115217248928596,27.586355661788428,28.957796709560014,29.951037698680484,30.9783464614083,32.518418533636186,1,1,0.6645518993456435,0.0,0.0,,,,,,,,
2,20260414,20260416,002580.SZ,圣阳股份,22.97,0.0,0.017963935781185703,0.017963935781185703,up,high,1.0,ehx:coldstart_v1,-0.06443819029696275,-0.015919996551449798,0.017804490959721326,0.05152897847089245,0.10004717221640627,21.53653567033485,22.607213124334564,23.38263160489383,24.18464663305435,25.386973519761067,2,2,0.6343165542165543,0.0,0.0,,,,,,,,
3,20260414,20260416,600743.SH,华远控股,3.21,0.0,0.011771092512006427,0.011771092512006427,up,high,1.0,ehx:coldstart_v1,-0.07054032914689772,-0.022022135401384767,0.011702352109786356,0.045426839620957477,0.09394503336647131,2.99136740214976,3.140081646777464,3.247785206963541,3.359182956722255,3.5261829566608136,3,3,0.4679483718187268,0.0,0.0,,,,,,,,
4,20260414,20260416,603109.SH,神驰机电,23.43,0.0,0.011397503282949492,0.011397503282949492,up,high,1.0,ehx:coldstart_v1,-0.07090964017127759,-0.022391446425764634,0.011333041085406488,0.04505752859657761,0.09357572234209144,21.82612424829687,22.911198444934577,23.697043501919506,24.509842733958696,25.728336572430383,4,4,0.4579120511336975,0.0,0.0,,,,,,,,
5,20260414,20260416,603383.SH,顶点软件,31.94,0.0,0.009764877045803883,0.009764877045803883,up,high,1.0,ehx:coldstart_v1,-0.0725251725086336,-0.024006978763120652,0.009717508748050472,0.0434419962592216,0.09196019000473542,29.70555217564907,31.182347954688364,32.25189017284298,33.35811726662265,35.016498382878424,5,5,0.4140522200669707,0.0,0.0,,,,,,,,
6,20260414,20260416,002647.SZ,仁东控股,10.41,0.0,0.0077333163478137045,0.0077333163478137045,up,high,1.0,ehx:coldstart_v1,-0.0745391137268247,-0.026020919981311758,0.007703567529859368,0.04142805504103049,0.08994624878654432,9.662261870491541,10.142616097268423,10.490503823180742,10.850323960679951,11.389742064460453,6,6,0.3594751791078378,0.0,0.0,,,,,,,,
7,20260414,20260416,002051.SZ,中工国际,10.82,0.0,0.006623584110734254,0.006623584110734254,up,high,1.0,ehx:coldstart_v1,-0.07564093669483601,-0.027122742949323056,0.006601744561848068,0.04032623207301919,0.08884442581853302,10.03175274266711,10.530476012281367,10.891667180078144,11.265247062263736,11.825292848082317,7,7,0.3296626798718203,0.0,0.0,,,,,,,,
8,20260414,20260416,002157.SZ,正邦科技,3.49,0.0,0.006269690809456145,0.006269690809456145,up,high,1.0,ehx:coldstart_v1,-0.0759925631912169,-0.02747436944570395,0.006250118065467174,0.039974605576638296,0.08849279932215212,3.23461261599831,3.395419667484441,3.511881220925002,3.6323373596475172,3.812917085924127,8,8,0.3201554821700111,0.0,0.0,,,,,,,,
9,20260414,20260416,001299.SZ,美能能源,18.54,0.0,0.004906966607717371,0.004906966607717371,up,high,1.0,ehx:coldstart_v1,-0.07734771457014655,-0.028829520824633595,0.004894966686537528,0.03861945419770865,0.08713764794322247,17.16003005589925,18.01313185333068,18.630975160907077,19.270010249891904,20.228008594134533,9,9,0.2835464580596922,0.0,0.0,,,,,,,,
10,20260414,20260416,002297.SZ,博云新材,13.29,0.0,0.004857564243170956,0.004857564243170956,up,high,1.0,ehx:coldstart_v1,-0.07739687691110542,-0.028878683165592462,0.004845804345578661,0.03857029185674978,0.08708848560226361,12.300193522781209,12.91169112324326,13.354557028791742,13.812613059973277,14.499299795969835,10,10,0.2822192838945318,0.0,0.0,,,,,,,,
11,20260414,20260416,600469.SH,风神股份,7.25,0.0,0.0037229641017509055,0.0037229641017509055,up,high,1.0,ehx:coldstart_v1,-0.078526630233003,-0.03000843648749006,0.003716051023681064,0.037440538534852186,0.08595873228036602,6.702461444017201,7.035670761627939,7.276991489737694,7.526589423502529,7.900769826730386,11,11,0.2517387186562987,0.0,0.0,,,,,,,,
12,20260414,20260416,000620.SZ,盈新发展,3.11,0.0,0.0020357946251385027,0.0020357946251385027,up,high,1.0,ehx:coldstart_v1,-0.08020895605328764,-0.031690762307774685,0.0020337252033964413,0.03575821271456756,0.08427640646008139,2.870292009705689,3.0129870553819758,3.1163313212841808,3.2232202546869604,3.3834609409697673,12,12,0.2064136059381952,0.0,0.0,,,,,,,,
13,20260414,20260416,301292.SZ,海科新源,106.86,0.0,0.0011568291962732085,0.0011568291962732085,flat,high,1.0,ehx:coldstart_v1,-0.08108652067170917,-0.032568326926196225,0.0011561605849749017,0.03488064809614602,0.08339884184165985,98.53709200355597,103.43581129647475,106.98361876791374,110.65311463427742,116.15417556939144,13,13,0.1828005619074158,0.0,0.0,,,,,,,,
14,20260414,20260416,603527.SH,众源新材,11.9,0.0,0.0008755267235940836,0.0008755267235940836,flat,high,1.0,ehx:coldstart_v1,-0.08136753758304785,-0.03284934383753489,0.0008751436736362313,0.034599631184807356,0.08311782493032117,10.970072273310924,11.51544360097343,11.91041876801077,12.318941427266559,12.931371069861559,14,14,0.1752434869017306,0.0,0.0,,,,,,,,
15,20260414,20260416,000967.SZ,盈峰环境,11.69,0.0,0.00048622161181911437,0.00048622161181911437,flat,high,1.0,ehx:coldstart_v1,-0.0817565778122907,-0.03323838406677776,0.00048610344439336693,0.03421059095556449,0.08272878470107832,10.77229109269802,11.307829833813221,11.695683930642165,12.096841269794155,12.698229320799145,15,15,0.16478496550389,0.0,0.0,,,,,,,,
16,20260414,20260416,002107.SZ,沃华医药,7.83,0.0,0.00022004324544483786,0.00022004324544483786,flat,high,1.0,ehx:coldstart_v1,-0.08202266221720333,-0.03350446847169038,0.00022001903948074572,0.03394450655065187,0.08246270029616569,7.213395963193991,7.572006119571304,7.831722938611834,8.10034794196011,8.503052445774813,16,16,0.157634193381543,0.0,0.0,,,,,,,,
17,20260414,20260416,600173.SH,卧龙新能,7.95,0.0,-0.0001362568535226954,-0.0001362568535226954,flat,high,1.0,ehx:coldstart_v1,-0.08237894739401516,-0.03386075364850222,-0.0001362661373310926,0.03358822137384003,0.08210641511935386,7.321337144261906,7.68531353923472,7.948916758014494,8.221561463077988,8.6302920328379,17,17,0.1480623380516324,0.0,0.0,,,,,,,,
18,20260414,20260416,002692.SZ,远程股份,6.94,0.0,-0.00016905069267601108,-0.00016905069267601108,flat,high,1.0,ehx:coldstart_v1,-0.08241174624003902,-0.03389355249452607,-0.000169064983354947,0.033555422527816174,0.08207361627333,6.390995383210561,6.7087203307212775,6.938826788192829,7.176825806266084,7.53361789667814,18,18,0.1471813450768971,0.0,0.0,,,,,,,,
19,20260414,20260416,603629.SH,利通电子,79.95,0.0,-0.0001752664260664831,-0.0001752664260664831,flat,high,1.0,ehx:coldstart_v1,-0.08241796304370548,-0.03389976929819252,-0.00017528178702140215,0.033549205724149725,0.08206739946966354,73.62491417277435,77.28513775116699,79.935987449236,82.6777602448917,86.78804126670587,19,19,0.1470143619608236,0.0,0.0,,,,,,,,
20,20260414,20260416,603171.SH,税友股份,54.78,0.0,-0.000177089064214888,-0.000177089064214888,flat,high,1.0,ehx:coldstart_v1,-0.08241978600301875,-0.033901592257505796,-0.00017710474633466885,0.03354738276483645,0.08206557651035028,50.44609688657118,52.95399785103011,54.77029906106231,56.64889868517922,59.46516865285474,20,20,0.1469653975380635,0.0,0.0,,,,,,,,
21,20260414,20260416,603269.SH,海鸥股份,16.01,0.0,-0.0007381288324118878,-0.0007381288324118878,flat,high,1.0,ehx:coldstart_v1,-0.08298108264030944,-0.03446288889479649,-0.0007384013836253656,0.032986086127545756,0.08150427987305958,14.735100613555998,15.467648329253976,15.998182557393088,16.54691390000207,17.36953495276546,21,21,0.1318932953661312,0.0,0.0,,,,,,,,
22,20260414,20260416,600664.SH,哈药股份,4.04,0.0,-0.0008108437166699376,-0.0008108437166699376,flat,high,1.0,ehx:coldstart_v1,-0.08305385388492972,-0.034535660139416766,-0.0008111726282456445,0.03291331488292548,0.0814315086284393,3.7180183996425717,3.902857713401687,4.036724191384653,4.175182236686621,4.382749208254756,22,22,0.1299398399658489,0.0,0.0,,,,,,,,
23,20260414,20260416,603026.SH,石大胜华,98.52,0.0,-0.0012264439483670774,-0.0012264439483670774,flat,high,1.0,ehx:coldstart_v1,-0.08346987790292117,-0.034951684157408215,-0.0012271966462370923,0.03249729086493403,0.08101548461044786,90.63039979543522,95.13604207668725,98.39917074220686,101.77422343205318,106.83387499788631,23,23,0.1187749110073396,0.0,0.0,,,,,,,,
24,20260414,20260416,301157.SZ,华塑科技,77.7,0.0,-0.0012932818651353708,-0.0012932818651353708,flat,high,1.0,ehx:coldstart_v1,-0.08353680013254915,-0.0350186063870362,-0.0012941188758650761,0.032430368635306045,0.08094856238081988,71.47290717350074,75.02614486473672,77.59951199907898,80.26114460967693,84.25128486627176,24,24,0.1169793379168112,0.0,0.0,,,,,,,,
25,20260414,20260416,002885.SZ,京泉华,27.05,0.0,-0.0013933473239271337,-0.0013933473239271337,flat,high,1.0,ehx:coldstart_v1,-0.08363700019162637,-0.03511880644611341,-0.0013943189349422923,0.032330168576228835,0.08084836232174265,24.879645144810166,26.11652351409933,27.012309954887773,27.93882151676927,29.327785217673654,25,25,0.1142911206026668,0.0,0.0,,,,,,,,
26,20260414,20260416,600539.SH,狮头股份,15.95,0.0,-0.0014376366035211625,-0.0014376366035211625,flat,high,1.0,ehx:coldstart_v1,-0.08368135225121158,-0.03516315850569862,-0.0014386709945274985,0.032285816516643626,0.08080401026215744,14.669602225771989,15.398893723842994,15.927069696173836,16.473361895731813,17.29232634959396,26,26,0.1131013073576847,0.0,0.0,,,,,,,,
