rank,trade_date,target_date,ts_code,name,close_T,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260525,20260527,000636.SZ,风华高科,41.38,0.0,0.03000171056175828,0.03000171056175828,up,high,1.0,ehx:coldstart_v1,-0.05268221827694755,-0.0041640245314346035,0.02956046297973652,0.06328495049090764,0.11180314423642147,39.25643791304828,41.20805091344998,42.62147078304556,44.08337039588266,46.274951785836876,1,1,0.8991878890189794,0.0,0.0,,,,,,,,
2,20260525,20260527,000564.SZ,供销大集,1.8,0.0,0.01893302853610633,0.01893302853610633,up,high,1.0,ehx:coldstart_v1,-0.06348665190791564,-0.014968458162402682,0.01875602934876844,0.05248051685993957,0.10099871060545339,1.6892759632018182,1.7732574222010555,1.8340794513649912,1.8969876521052045,1.9912953876070936,2,2,0.6221678584536094,0.0,0.0,,,,,,,,
3,20260525,20260527,002718.SZ,友邦吊顶,88.36,0.0,0.013192491349949162,0.013192491349949162,up,high,1.0,ehx:coldstart_v1,-0.06913645296589398,-0.02061825922038102,0.013106228290790103,0.04683071580196123,0.09534890954747505,82.45749311452434,86.55682367271923,89.52568853568151,92.59638429077378,97.19976444901282,3,3,0.4784972946877093,0.0,0.0,,,,,,,,
4,20260525,20260527,605566.SH,福莱蒽特,40.26,0.0,0.01021432614368332,0.01021432614368332,up,high,1.0,ehx:coldstart_v1,-0.07208016881296511,-0.02356197506745216,0.010162512443718961,0.04388699995489009,0.09240519370040391,37.460170607565864,39.32248313110461,40.67122877054469,42.06623585267757,44.157536468130594,4,4,0.4039616440513915,0.0,0.0,,,,,,,,
5,20260525,20260527,300835.SZ,龙磁科技,170.2,0.0,0.009977668267604935,0.009977668267604935,up,high,1.0,ehx:coldstart_v1,-0.07231446127409322,-0.023796267528580266,0.009928219982590858,0.04365270749376198,0.09217090123927581,158.32656306537046,166.1976842168031,171.89819913914636,177.79423947168402,186.63318583554005,5,5,0.3980387191798634,0.0,0.0,,,,,,,,
6,20260525,20260527,600395.SH,盘江股份,5.67,0.0,0.009728169487603537,0.009728169487603537,up,high,1.0,ehx:coldstart_v1,-0.07256152574913363,-0.024043332003620688,0.009681155507550436,0.04340564301872156,0.09192383676423538,5.273148339181179,5.535300113485999,5.7251587209947115,5.921529403748871,6.2159150989618395,6,6,0.3917944202198037,0.0,0.0,,,,,,,,
7,20260525,20260527,002976.SZ,瑞玛精密,36.54,0.0,0.009603589292698845,0.009603589292698845,up,high,1.0,ehx:coldstart_v1,-0.07268491329505922,-0.024166719549546273,0.009557767961624853,0.043282255472795975,0.09180044921830981,33.97831875913936,35.66753286381716,36.89091515275522,38.156258970981035,40.053177158499786,7,7,0.3886765052485039,0.0,0.0,,,,,,,,
8,20260525,20260527,002741.SZ,光华科技,27.9,0.0,0.009045264738058884,0.009045264738058884,up,high,1.0,ehx:coldstart_v1,-0.07323807990227978,-0.024719886156766825,0.009004601354404299,0.04272908886557542,0.09124728261108925,25.92968908494397,27.218769832072336,28.15236288619184,29.117977813308453,30.565562644406274,8,8,0.3747031085212952,0.0,0.0,,,,,,,,
9,20260525,20260527,002432.SZ,九安医疗,87.86,0.0,0.008942531328535898,0.008942531328535898,up,high,1.0,ehx:coldstart_v1,-0.07333989757413288,-0.024821703828619927,0.008902783682551197,0.042627271193722324,0.09114546493923614,81.64697260125718,85.70600856180447,88.64569080252515,91.68620298295978,96.24433395998207,9,9,0.3721319611904579,0.0,0.0,,,,,,,,
10,20260525,20260527,603661.SH,恒林股份,35.78,0.0,0.008373916067911819,0.008373916067911819,up,high,1.0,ehx:coldstart_v1,-0.07390363191181361,-0.025385438166300654,0.00833904934487047,0.0420635368560416,0.09058173060155542,33.231075466551985,34.88314076706404,36.079618716909884,37.317135387839556,39.17233699125483,10,10,0.3579010151290418,0.0,0.0,,,,,,,,
