rank,trade_date,target_date,ts_code,name,close_T,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260330,20260401,002532.SZ,天山铝业,17.73,0.0,0.025210222058361705,0.025210222058361705,up,high,1.0,ehx:coldstart_v1,-0.05734499500426889,-0.008826801258755939,0.024897686252415185,0.058622173763586305,0.10714036750910014,16.741875989853245,17.574189479561145,18.176977237094754,18.8004403766171,19.73509430353613,1,1,0.916935523036172,0.0,0.0,,,,,,,,
2,20260330,20260401,600135.SH,乐凯胶片,11.06,0.0,0.01315714755647641,0.01315714755647641,up,high,1.0,ehx:coldstart_v1,-0.06917133716632783,-0.020653143420814875,0.01307134409035625,0.04679583160152737,0.0953140253470412,10.320824589325706,10.833918912555134,11.20551805197463,11.589862895098559,12.166046784962644,2,2,0.5525325095937399,0.0,0.0,,,,,,,,
3,20260330,20260401,002222.SZ,福晶科技,71.94,0.0,0.011731229265242405,0.011731229265242405,up,high,1.0,ehx:coldstart_v1,-0.07057972939501225,-0.022061535649499302,0.011662951861671824,0.045387439372842946,0.09390563311835677,67.03753650618034,70.37027209594915,72.78394463334155,75.28040518539186,79.02293062187543,3,3,0.5094224365441558,0.0,0.0,,,,,,,,
4,20260330,20260401,002432.SZ,九安医疗,75.5,0.0,0.010769222038553534,0.010769222038553534,up,high,1.0,ehx:coldstart_v1,-0.07153103429941271,-0.023012840553899766,0.01071164695727136,0.04443613446844248,0.09295432821395631,70.28803758456,73.7823701122995,76.3130762639108,78.9305846369207,82.8545768098204,4,4,0.4803378795455253,0.0,0.0,,,,,,,,
5,20260330,20260401,600359.SH,新农开发,7.65,0.0,0.010379513686704296,0.010379513686704296,up,high,1.0,ehx:coldstart_v1,-0.07191666485671941,-0.023398471111206465,0.01032601639996466,0.04405050391113578,0.09256869765664962,7.119154604005011,7.473079601169048,7.729403279703288,7.994518759166164,8.391962021259953,5,5,0.4685557489567421,0.0,0.0,,,,,,,,
6,20260330,20260401,002160.SZ,常铝股份,5.49,0.0,0.006525015169368239,0.006525015169368239,up,high,1.0,ehx:coldstart_v1,-0.07573886184698825,-0.02722066810147529,0.006503819409695832,0.04022830692086696,0.08874650066638078,5.0895498761442495,5.342574150187577,5.525822333279832,5.715355856671095,5.99949174328688,6,6,0.352021923930858,0.0,0.0,,,,,,,,
7,20260330,20260401,003042.SZ,中农联合,19.77,0.0,0.006412313996234472,0.006412313996234472,up,high,1.0,ehx:coldstart_v1,-0.07585083867966812,-0.02733264493415517,0.006391842577015953,0.040116330088187074,0.0886345238337009,18.325889713727808,19.23695160600793,19.896771447705554,20.579222849351687,21.60230800394259,7,7,0.3486146068100671,0.0,0.0,,,,,,,,
8,20260330,20260401,603601.SH,再升科技,14.5,0.0,0.0062766366629289855,0.0062766366629289855,up,high,1.0,ehx:coldstart_v1,-0.07598566063858687,-0.027467466893073927,0.006257020618097196,0.03998150812926832,0.08849970187478215,13.439027700804644,14.107141838713503,14.59101123161247,15.091477153564682,15.84174194002848,8,8,0.3445126468408809,0.0,0.0,,,,,,,,
9,20260330,20260401,603358.SH,华达科技,33.33,0.0,0.0060811297218174454,0.0060811297218174454,up,high,1.0,ehx:coldstart_v1,-0.07617996698410107,-0.02766177323858811,0.006062714272583012,0.03978720178375414,0.08830539552926796,30.885225343578718,32.420667948798624,33.532684053628174,34.682841871619004,36.40708096935516,9,9,0.3386018463659636,0.0,0.0,,,,,,,,
10,20260330,20260401,002686.SZ,亿利达,7.89,0.0,0.005638940223188914,0.005638940223188914,up,high,1.0,ehx:coldstart_v1,-0.07661958034020988,-0.028101386594696923,0.005623100916474199,0.039347588427645325,0.08786578217315914,7.308050542316022,7.671366400916529,7.93449123836096,8.20664115379826,8.61462996829182,10,10,0.3252330427642244,0.0,0.0,,,,,,,,
