rank,trade_date,base_date,buy_date,target_date,ts_code,name,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason,trade_action_raw,trade_action,final_trade_score,decision_support_score,risk_quality_score,t1_weight_mode,market_mode,final_action,final_reason,final_rank
3,20260624,20260624,20260625,20260626,002427.SZ,尤夫股份,化纤,4.74,TOP10,1,1,TOP10,限价竞价,≤4.89,限价竞价,≤4.89,冲高至5.22附近优先兑现；强势放量再看5.48；弱于4.67止损,冲高至5.22附近优先兑现；强势放量再看5.48；弱于4.67止损,限价竞价,≤4.89,限价竞价,≤4.89,冲高至5.22附近优先兑现；强势放量再看5.48；弱于4.67止损,冲高至5.22附近优先兑现；强势放量再看5.48；弱于4.67止损,0.657622,0.657622,74.8093,74.8093,0.577521,0.577521,70.4647,70.4647,0.939992,64.6079,0.795503,80.0915,0.8904434990336809,0.96394599676809,0.8287946975181971,0.816101940409433,0.503041267835146,0.6997356025686869,0.5669888603252667,0.4089351102985201,0.7104356531001933,0.0953023218985254,0.1120287810742684,0.0411465431499398,0.1000067792560564,0.7218257197664373,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.439475507174666;t1_accept_brier=0.27934605271832147;t1_ret_spearman_ic=0.015258680193299972,degraded,0.862154,0.657622,historical_bin_blend_v1,69.5195,64.4064,84.8856,66.1318,72.5688,72.5688,1,0.5763330908734707,0.0668947751252414,0.2452808421258853,0.1114912918754024,0.665139,0.800445,0.816102,0.678931,0.337682,0.276083,88.7245,25.3688,60.65,74.65,0.292,0.0,76.3425,88.0,0.192196,88.0045,100.0,70.6769,73.259,54.2717,0.542717,1,0,ELIGIBLE,ok,professional_score_rule_guarded,3,5511.0,0.2591181273816004,-0.0118877665357681,-0.020408163265306,158.0,0.0286699328615496,257.0,0.046634004717837,3297117946.5805902,0.2536884704994417,0.0,0.1011372122728778,0.1011372122728778,up,high,0.96091,ehx:model_v1,-0.0219744673646427,0.0478259424569709,0.0963434751097882,0.1448610077626055,0.2146614175842205,4.63697710687692,4.972203381410604,5.2193903861734405,5.478865990302921,5.874955898073807,0.909774065650451,0.909774065650451,1,18,18,0.6490242880047002,0.0,0.6120934529879056,,,,,,,,,限价竞价,BUY_LIMIT,70.4452,50.0,78.00161681452028,FROZEN_NEGATIVE_IC,DEFENSIVE,WATCH_ONLY,t1_drawdown_risk,1
1,20260624,20260624,20260625,20260626,002303.SZ,美盈森,造纸,3.86,TOP10,1,1,TOP10,市价竞价,≤4.00,市价竞价,≤4.00,冲高至4.28附近优先兑现；强势放量再看4.46；弱于3.80止损,冲高至4.28附近优先兑现；强势放量再看4.46；弱于3.80止损,市价竞价,≤4.00,市价竞价,≤4.00,冲高至4.28附近优先兑现；强势放量再看4.46；弱于3.80止损,冲高至4.28附近优先兑现；强势放量再看4.46；弱于3.80止损,0.628154,0.628154,65.9288,65.9288,0.64553,0.64553,69.2319,69.2319,0.942247,60.4103,0.848215,80.4934,0.805059099951427,0.964411495666526,0.7630626720057094,0.6960776951232207,0.6013671900665492,0.7430417609946366,0.5805415179534544,0.4285276904863603,0.6612474099604233,0.0902168680331199,0.1062840733006761,0.0558442464888712,0.0879267243595713,0.6979599069112569,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.439475507174666;t1_accept_brier=0.27934605271832147;t1_ret_spearman_ic=0.015258680193299972,degraded,0.816818,0.628154,historical_bin_blend_v1,64.3494,71.1352,79.1491,66.7377,68.6997,68.6997,2,0.5763330908734707,0.0668947751252414,0.2452808421258853,0.1114912918754024,0.690198,0.746759,0.696078,0.727504,0.299657,0.252227,96.0204,25.3688,60.65,74.65,0.292,0.0,76.8272,100.0,0.178866,92.9546,99.3367,67.1337,77.5671,57.5572,0.575572,1,0,ELIGIBLE,ok,professional_score_rule_guarded,1,5511.0,0.2591181273816004,-0.0118877665357681,-0.020408163265306,158.0,0.0286699328615496,257.0,0.046634004717837,3297117946.5805902,0.2536884704994417,0.0,0.1076871036496301,0.1076871036496301,up,high,0.97822,ehx:model_v1,0.0017574817549638,0.0610562200658599,0.1022741510152982,0.1434920819647365,0.2027908202756337,3.8667898443402606,4.103020474359788,4.275672220087572,4.455589010064862,4.727790666044774,0.952896662621143,0.952896662621143,2,7,7,0.6572953158383372,0.0,0.6125607244714515,,,,,,,,,市价竞价,BUY_MARKET,69.7082,50.0,78.19961054310036,FROZEN_NEGATIVE_IC,DEFENSIVE,WATCH_ONLY,t1_drawdown_risk,2
7,20260624,20260624,20260625,20260626,002550.SZ,千红制药,生物制药,6.51,TOP10,1,1,TOP10,限价竞价,≤6.71,限价竞价,≤6.71,冲高至7.10附近优先兑现；强势放量再看7.56；弱于6.41止损,冲高至7.10附近优先兑现；强势放量再看7.56；弱于6.41止损,限价竞价,≤6.71,限价竞价,≤6.71,冲高至7.10附近优先兑现；强势放量再看7.56；弱于6.41止损,冲高至7.10附近优先兑现；强势放量再看7.56；弱于6.41止损,0.536755,0.536755,73.8493,73.8493,0.585107,0.585107,67.4952,67.4952,0.876375,68.3321,0.711533,76.3146,0.8698412965600577,0.9581809197535982,0.7015280530164335,0.7752750373464236,0.5690064903511773,0.7770717288805239,0.5193859476821678,0.3497279034411071,0.5983572971939741,0.0769973002870796,0.1063226225188585,0.0284216301465885,0.0696846079230691,0.699218629128068,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.439475507174666;t1_accept_brier=0.27934605271832147;t1_ret_spearman_ic=0.015258680193299972,degraded,0.753982,0.536755,historical_bin_blend_v1,59.9862,65.5576,83.4933,65.2357,66.71,66.71,3,0.5763330908734707,0.0668947751252414,0.2452808421258853,0.1114912918754024,0.664833,0.740621,0.775275,0.646033,0.343195,0.248657,79.4388,25.3688,56.13,71.13,0.334,0.0,74.992,88.0,0.195117,77.6604,92.3485,65.629,70.4131,49.477,0.49477,1,0,ELIGIBLE,ok,professional_score_rule_guarded,8,5511.0,0.2591181273816004,-0.0118877665357681,-0.020408163265306,158.0,0.0286699328615496,257.0,0.046634004717837,3297117946.5805902,0.2536884704994417,0.0,0.0900644313927266,0.0900644313927266,up,high,0.935307,ehx:model_v1,-0.0675963153919986,0.0231558958382931,0.0862368058635181,0.1493177158887432,0.2400699271190366,6.084491402812995,6.662503748102413,7.09631944836665,7.558382196424197,8.2764106939136,0.8217573866692829,0.8217573866692829,3,32,32,0.6215227340503502,0.0,0.5836831812198606,,,,,,,,,限价竞价,BUY_LIMIT,65.793,50.0,78.75050847644364,FROZEN_NEGATIVE_IC,DEFENSIVE,WATCH_ONLY,t1_drawdown_risk,3
6,20260624,20260624,20260625,20260626,603989.SH,艾华集团,元器件,48.86,TOP10,1,1,TOP10,限价竞价,≤50.44,限价竞价,≤50.44,冲高至52.30附近优先兑现；强势放量再看54.80；弱于48.13止损,冲高至52.30附近优先兑现；强势放量再看54.80；弱于48.13止损,限价竞价,≤50.44,限价竞价,≤50.44,冲高至52.30附近优先兑现；强势放量再看54.80；弱于48.13止损,冲高至52.30附近优先兑现；强势放量再看54.80；弱于48.13止损,0.49812,0.49812,69.0648,69.0648,0.734077,0.734077,66.3724,66.3724,0.887496,77.5024,0.727773,79.525,0.8277352520642256,0.9334276663470932,0.6118501342707617,0.6343975204758339,0.7891314102879695,0.4912126010513751,0.61799981992158,0.3021303796080514,0.5843690522508812,0.0910327704381255,0.1075378587161101,0.0376843084174857,0.0553701539831474,0.6634770983882554,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.439475507174666;t1_accept_brier=0.27934605271832147;t1_ret_spearman_ic=0.015258680193299972,degraded,0.694544,0.49812,historical_bin_blend_v1,54.1903,78.8289,80.2144,66.1731,63.5577,63.5577,5,0.5763330908734707,0.0668947751252414,0.2452808421258853,0.1114912918754024,0.760301,0.669066,0.634398,0.68218,0.319226,0.236671,55.7764,25.3688,47.18,48.98,0.0,0.0,71.7549,88.0,0.120646,85.6681,60.9796,59.4531,68.8849,49.4802,0.494802,1,0,ELIGIBLE,ok,professional_score_rule_guarded,7,5511.0,0.2591181273816004,-0.0118877665357681,-0.020408163265306,158.0,0.0286699328615496,257.0,0.046634004717837,3297117946.5805902,0.2536884704994417,0.0,0.0705045325053978,0.0705045325053978,up,high,0.962088,ehx:model_v1,-0.0456945413797803,0.0214550715240539,0.0681300630464818,0.1148050545689098,0.1819546674727453,46.67760617241032,49.91962127299705,52.30485145821374,54.80405131890844,58.6104924909978,0.8375730311925822,0.8375730311925822,4,57,57,0.750914328944319,0.0,0.7194657761071772,,,,,,,,,限价竞价,BUY_LIMIT,64.5947,50.0,89.62435378337041,FROZEN_NEGATIVE_IC,DEFENSIVE,WATCH_ONLY,t1_drawdown_risk,4
9,20260624,20260624,20260625,20260626,002584.SZ,西陇科学,化工原料,11.02,TOP10,1,1,TOP10,只观察不追,≤11.13,只观察不追,≤11.13,冲高至12.04附近优先兑现；强势放量再看12.67；弱于10.85止损,冲高至12.04附近优先兑现；强势放量再看12.67；弱于10.85止损,只观察不追,≤11.13,只观察不追,≤11.13,冲高至12.04附近优先兑现；强势放量再看12.67；弱于10.85止损,冲高至12.04附近优先兑现；强势放量再看12.67；弱于10.85止损,0.564633,0.564633,68.2639,68.2639,0.556608,0.556608,63.5816,63.5816,0.942411,75.7723,0.845976,84.2374,0.8834253347451996,0.932392006642419,0.7344968702955028,0.6325827831492566,0.5569448535655406,0.5597078439827999,0.3243745141452835,0.3674405208042061,0.6318456053635513,0.087898591830766,0.1023260753100122,0.0376768633850163,0.0599967307034446,0.613645522697032,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.439475507174666;t1_accept_brier=0.27934605271832147;t1_ret_spearman_ic=0.015258680193299972,degraded,0.796871,0.564633,historical_bin_blend_v1,58.8665,63.9563,78.9175,66.0792,64.9292,64.9292,4,0.5763330908734707,0.0668947751252414,0.2452808421258853,0.1114912918754024,0.648117,0.692067,0.632583,0.577712,0.376168,0.262553,81.7602,25.3688,60.65,74.65,0.292,0.0,76.3004,18.0,0.196646,85.0027,74.931,62.9366,66.1079,47.6046,0.476046,1,0,ELIGIBLE,ok,professional_score_rule_guarded,10,5511.0,0.2591181273816004,-0.0118877665357681,-0.020408163265306,158.0,0.0286699328615496,257.0,0.046634004717837,3297117946.5805902,0.2536884704994417,0.0,0.092141619692501,0.092141619692501,up,high,0.959407,ehx:model_v1,-0.0362891755330769,0.0371168198933076,0.0881405572770007,0.1391642946606938,0.2125702900870798,10.62726244551928,11.436713047199726,12.03540064901136,12.665428273352523,13.630120600182977,0.8780192528604194,0.8780192528604194,6,28,28,0.6915692338957374,0.0,0.6578331292741875,,,,,,,,,只观察不追,WATCH_ONLY,55.373,50.0,79.40993613430139,FROZEN_NEGATIVE_IC,DEFENSIVE,WATCH_ONLY,premium_watch_only;t1_drawdown_risk,5
4,20260624,20260624,20260625,20260626,605366.SH,宏柏新材,化工原料,11.88,TOP10,1,1,TOP10,只观察不追,≤12.00,只观察不追,≤12.00,冲高至13.12附近优先兑现；强势放量再看13.95；弱于11.70止损,冲高至13.12附近优先兑现；强势放量再看13.95；弱于11.70止损,只观察不追,≤12.00,只观察不追,≤12.00,冲高至13.12附近优先兑现；强势放量再看13.95；弱于11.70止损,冲高至13.12附近优先兑现；强势放量再看13.95；弱于11.70止损,0.509696,0.509696,60.9436,60.9436,0.507049,0.507049,59.3383,59.3383,0.771827,58.3385,0.769679,71.0775,0.8635799598796363,0.9331895749676348,0.6868641702523351,0.6268028528929944,0.4943325747094623,0.6243842159291368,0.3249226245902291,0.3639401499906977,0.6835901212079222,0.0884135313562542,0.1022847791731462,0.032051228707213,0.0601646851759828,0.6009732754940837,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.439475507174666;t1_accept_brier=0.27934605271832147;t1_ret_spearman_ic=0.015258680193299972,degraded,0.712353,0.509696,historical_bin_blend_v1,54.0749,58.9235,71.26,65.0891,59.8424,59.8424,8,0.5763330908734707,0.0668947751252414,0.2452808421258853,0.1114912918754024,0.606878,0.670433,0.626803,0.573481,0.368773,0.278499,94.0306,25.3688,47.18,48.98,0.0,0.0,70.8877,18.0,0.140594,80.7088,75.6433,59.2557,62.3127,52.69,0.5269,1,0,ELIGIBLE,ok,professional_score_rule_guarded,4,5511.0,0.2591181273816004,-0.0118877665357681,-0.020408163265306,158.0,0.0286699328615496,257.0,0.046634004717837,3297117946.5805902,0.2536884704994417,0.0,0.1043928576723361,0.1043928576723361,up,high,0.931117,ehx:model_v1,-0.0508616255319007,0.0377221091632293,0.0992957338964273,0.1608693586296253,0.249453093324757,11.29087286636152,12.336698314794358,13.120187149147354,13.953434414637448,15.245881595345914,0.8616373748744117,0.8616373748744117,14,9,9,0.6601243913971139,0.0,0.6021808930723219,,,,,,,,,只观察不追,WATCH_ONLY,52.9001,50.0,87.70499653806031,FROZEN_NEGATIVE_IC,DEFENSIVE,WATCH_ONLY,premium_watch_only;t1_drawdown_risk,6
29,20260624,20260624,20260625,20260626,605277.SH,新亚电子,元器件,19.5,FULL,0,0,Outside TOP20,只观察不追,≤19.60,只观察不追,≤19.60,观察池：t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤19.60,只观察不追,≤19.60,观察池：t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,0.485797,0.485797,66.6762,66.6762,0.540818,0.540818,57.4284,57.4284,0.651093,64.2267,0.713068,66.3025,0.7506510584380777,0.9451436039718828,0.6860816021215815,0.6830920845722341,0.5277041448573181,0.4451314205417884,0.4318684610631947,0.4069359128397773,0.6404551887404129,0.0719796925447939,0.0932611845954891,0.0242402261233499,0.0221913617237579,0.59047728380081,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.439475507174666;t1_accept_brier=0.27934605271832147;t1_ret_spearman_ic=0.015258680193299972,degraded,0.675585,0.485797,historical_bin_blend_v1,53.9407,55.0383,71.8425,65.0556,59.6443,59.6443,9,0.5763330908734707,0.0668947751252414,0.2452808421258853,0.1114912918754024,0.599571,0.68544,0.683092,0.525944,0.440251,0.281964,61.6188,25.3688,47.18,48.98,0.0,0.0,70.8609,18.0,0.155722,73.1245,18.8024,58.0741,51.6897,40.6198,0.406198,0,0,WATCH,t1_accept<0.52;t1_high_profit<0.50,professional_score_rule_guarded,27,5511.0,0.2591181273816004,-0.0118877665357681,-0.020408163265306,158.0,0.0286699328615496,257.0,0.046634004717837,3297117946.5805902,0.2536884704994417,0.0,0.0712061164509587,0.0712061164509587,up,high,0.93016,ehx:model_v1,-0.0806750001127315,0.0074974677865559,0.0687852252841989,0.1300729827818419,0.218245450681131,17.988622333479803,19.646750061340786,20.888519270793697,22.208774273812,24.255900715322564,0.7754755428503689,0.7754755428503689,21,54,54,0.7450347048576902,0.0,0.7132275892465372,,,,,,,,,只观察不追,WATCH_ONLY,52.696,50.0,87.49140941999921,FROZEN_NEGATIVE_IC,DEFENSIVE,WATCH_ONLY,premium_watch_only;premium_gate:t1_accept<0.52;t1_high_profit<0.50;t1_drawdown_risk,7
14,20260624,20260624,20260625,20260626,605598.SH,上海港湾,建筑工程,38.43,TOP20,0,1,TOP20,只观察不追,≤38.81,只观察不追,≤38.81,冲高至41.00附近优先兑现；强势放量再看42.95；弱于37.85止损,冲高至41.00附近优先兑现；强势放量再看42.95；弱于37.85止损,只观察不追,≤38.81,只观察不追,≤38.81,冲高至41.00附近优先兑现；强势放量再看42.95；弱于37.85止损,冲高至41.00附近优先兑现；强势放量再看42.95；弱于37.85止损,0.457531,0.457531,67.1741,67.1741,0.700026,0.700026,61.1554,61.1554,0.647392,61.5442,0.669172,64.4718,0.7524134325198082,0.8814709466481928,0.6255455364716844,0.7092740586393796,0.7904535878296679,0.4991741655267915,0.5257673112946731,0.3784270255607523,0.6779639498640443,0.0871046236417335,0.1179071654920937,0.035995244513662,0.0451377369528068,0.6472178115296083,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.439475507174666;t1_accept_brier=0.27934605271832147;t1_ret_spearman_ic=0.015258680193299972,degraded,0.632099,0.457531,historical_bin_blend_v1,52.4266,76.2784,77.0392,66.2506,61.6004,61.6004,6,0.5763330908734707,0.0668947751252414,0.2452808421258853,0.1114912918754024,0.714694,0.666862,0.709274,0.618138,0.39141,0.27823,41.1141,25.3688,47.18,48.98,0.0,0.0,71.8169,18.0,0.145057,83.1857,46.7196,58.321,64.0434,42.0787,0.420787,1,0,ELIGIBLE,ok,professional_score_rule_guarded,21,5511.0,0.2591181273816004,-0.0118877665357681,-0.020408163265306,158.0,0.0286699328615496,257.0,0.046634004717837,3297117946.5805902,0.2536884704994417,0.0,0.066851905286006,0.066851905286006,up,high,0.964303,ehx:model_v1,-0.0486709374900668,0.0182182173861647,0.0647121672658402,0.1112061171455157,0.1780952720217485,36.604363956609625,39.13654252492273,40.99911872014122,42.95033815922277,45.92151192193334,0.826078715577188,0.826078715577188,9,82,82,0.691726492912405,0.0,0.6562930320072207,,,,,,,,,只观察不追,WATCH_ONLY,52.3005,50.0,87.54395511794827,FROZEN_NEGATIVE_IC,DEFENSIVE,WATCH_ONLY,premium_watch_only;t1_drawdown_risk,8
11,20260624,20260624,20260625,20260626,605151.SH,西上海,汽车配件,21.36,TOP20,0,1,TOP20,只观察不追,≤21.57,只观察不追,≤21.57,冲高至22.91附近优先兑现；强势放量再看24.26；弱于21.04止损,冲高至22.91附近优先兑现；强势放量再看24.26；弱于21.04止损,只观察不追,≤21.57,只观察不追,≤21.57,冲高至22.91附近优先兑现；强势放量再看24.26；弱于21.04止损,冲高至22.91附近优先兑现；强势放量再看24.26；弱于21.04止损,0.476536,0.476536,64.6476,64.6476,0.596257,0.596257,59.9734,59.9734,0.806859,72.0017,0.722003,74.7296,0.7355546053964963,0.9456781673883868,0.5989699816260343,0.5974478742404719,0.6082902511743439,0.5320645026356488,0.4691855029644075,0.4612423129971774,0.621451718746836,0.078766732816532,0.0961763504949505,0.0201824749780178,0.0340087661516478,0.5892928516688115,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.439475507174666;t1_accept_brier=0.27934605271832147;t1_ret_spearman_ic=0.015258680193299972,degraded,0.661337,0.476536,historical_bin_blend_v1,51.5294,60.3005,73.8906,65.4666,59.1548,59.1548,10,0.5763330908734707,0.0668947751252414,0.2452808421258853,0.1114912918754024,0.63526,0.651424,0.597448,0.567264,0.419588,0.270912,67.3543,25.3688,47.18,48.98,0.0,0.0,71.1897,18.0,0.148937,65.9716,36.1777,56.3644,56.3542,43.5979,0.435979,1,0,ELIGIBLE,ok,professional_score_rule_guarded,17,5511.0,0.2591181273816004,-0.0118877665357681,-0.020408163265306,158.0,0.0286699328615496,257.0,0.046634004717837,3297117946.5805902,0.2536884704994417,0.0,0.0726782180369164,0.0726782180369164,up,high,0.941902,ehx:model_v1,-0.0690912801606223,0.0130576612536373,0.070158528679011,0.1272593961043847,0.209408337518646,19.934038221211303,21.640740563060938,22.912406737268537,24.258799321781336,26.335776859071792,0.7963714298124902,0.7963714298124902,13,45,45,0.6690889461052975,0.0,0.6330880632641389,,,,,,,,,只观察不追,WATCH_ONLY,51.9781,50.0,86.86684811757398,FROZEN_NEGATIVE_IC,DEFENSIVE,WATCH_ONLY,premium_watch_only;t1_drawdown_risk,9
30,20260624,20260624,20260625,20260626,603386.SH,骏亚科技,元器件,20.25,FULL,0,0,Outside TOP20,只观察不追,≤20.35,只观察不追,≤20.35,观察池：t1_high_profit<0.50；若竞价弱于预期不追,观察池：t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤20.35,只观察不追,≤20.35,观察池：t1_high_profit<0.50；若竞价弱于预期不追,观察池：t1_high_profit<0.50；若竞价弱于预期不追,0.48591,0.48591,65.6417,65.6417,0.563015,0.563015,57.9787,57.9787,0.667412,63.7162,0.770895,68.3886,0.6871662390570618,0.9001949384160067,0.6793363350301429,0.6692542618358457,0.5292430515627798,0.4862064756788943,0.4710107058225828,0.451002428521541,0.6416133235425766,0.0733264531721514,0.0941361856361489,0.0293996021207869,0.0325633963476538,0.5894162202077831,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.439475507174666;t1_accept_brier=0.27934605271832147;t1_ret_spearman_ic=0.015258680193299972,degraded,0.675759,0.48591,historical_bin_blend_v1,53.5963,57.9151,72.8544,66.6694,60.0664,60.0664,7,0.5763330908734707,0.0668947751252414,0.2452808421258853,0.1114912918754024,0.597777,0.667914,0.669254,0.56676,0.425213,0.274061,67.3543,25.3688,60.65,74.65,0.292,0.0,76.7726,18.0,0.209217,78.6089,32.4398,59.7834,58.4541,39.8888,0.398888,0,0,WATCH,t1_high_profit<0.50,professional_score_rule_guarded,28,5511.0,0.2591181273816004,-0.0118877665357681,-0.020408163265306,158.0,0.0286699328615496,257.0,0.046634004717837,3297117946.5805902,0.2536884704994417,0.0,0.0726782180369164,0.0726782180369164,up,high,0.97627,ehx:model_v1,-0.0304465561277588,0.0289043419929407,0.070158528679011,0.1114127153650814,0.170763613485782,19.64274850585085,20.84385406121406,21.72173391524756,22.636587403612523,24.020758813069087,0.8743224950446236,0.8743224950446236,17,44,44,0.6976111267187506,0.0,0.6538059676262025,,,,,,,,,只观察不追,WATCH_ONLY,51.7781,50.0,78.05883033675111,FROZEN_NEGATIVE_IC,DEFENSIVE,WATCH_ONLY,premium_watch_only;premium_gate:t1_high_profit<0.50;t1_drawdown_risk,10
