rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,premium_limit_regime,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,t_limitup_prob_engine,t1_continue_up_rate_engine,t_limitup_rank_score,t_touch_rank_score,t1_rank_score,t_limit_model_can_rank,t_touch_model_can_rank,t1_model_can_rank,t_return_model_can_rank,t1_return_model_can_rank,t_limit_gate_status,t_touch_gate_status,t1_gate_status,t_return_gate_status,t1_return_gate_status,t_limit_prob_gate_status,t_touch_prob_gate_status,t1_prob_gate_status,t_limit_model_probability_ready,t_touch_model_probability_ready,t1_model_probability_ready,model_gate_version,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,t1_continue_up_rate_raw_before_calibration,t1_continue_up_rate_calibrated,t1_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score_raw,t1_accept_score,t1_evidence_score,premium_t1_component_weight,premium_attack_component_weight,premium_execution_component_weight,premium_market_component_weight,premium_final_score,premium_final_score_raw,premium_rank_score,premium_rank_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_candidate_state,premium_exclude_reason,premium_rank_mode,rank_premium_final,rank_premium_score,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,turnover_rate,turnover_rate_f,volume_ratio,circ_mv,float_mv,total_mv,pe_ttm,pb,returns_1d,volatility_5d,volatility_10d,volatility_20d,max_drawdown_20d,tail_risk_score,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,open_times,fd_amount,seal_amount,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,auction_strength_score,auction_amount,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,factor_intraday_available,factor_auction_available,factor_intraday_quality,factor_intraday_confidence,factor_intraday_soft_risk,factor_intraday_risk,factor_intraday_hard_risk,factor_late_withdraw,factor_reseal,factor_open_board_count,factor_auction_strength,factor_intraday_attack_edge,factor_intraday_execution_edge,factor_intraday_risk_penalty,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason,d_date,exec_p_fill,exec_p_fill_lcb,exec_p_profit_lcb,exec_p_limitup_lcb,exec_p_big_loss_ucb,exec_expected_net_return,exec_conditional_net_return,exec_conditional_net_return_lcb,exec_profit_edge,execution_profit_score,exec_trade_eligible,exec_model_ready,exec_model_reason,exec_model_version,exec_cost_bps,exec_fill_auc,exec_profit_rank_ic,exec_holdout_top_net,trade_action_raw,trade_action,final_trade_score,decision_support_score,risk_quality_score,t1_weight_mode,market_mode,final_action,final_reason,final_rank
59,20260922,20260922,20260923,20260924,603893.SH,瑞芯微,,半导体,217.8,MAIN_BOARD_10PCT,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.147899,0.147899,11.2152,11.2152,0.457788,0.457788,14.7753,14.7753,0.032665,32.2342,0.45965,28.0013,0.5450333538855779,0.8694835083934631,0.0301439481244483,0.0220701338921558,0.4622153600085583,0.4594650337812521,0.4447632343930495,0.2975442840903652,0.3212339137543749,0.0070754749597808,0.0267810976102811,-0.0050380664182673,0.0245371994596314,0.325051037793733,limitup_probability_engine:model_v2_target_gated,0.032665,0.45965,11.3559,9.322,37.2881,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,ACTIVE,SHADOW,False,True,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.032665,0.147899,validated_platt_v1,0.45965,0.457788,validated_platt_v1,11.3471,42.5888,10.7969,74.1977,20.1671,20.1671,55,0.6139886913037972,0.05,0.2186194443808199,0.1173918643153828,0.147899,0.147899,0.057302,0.473355,0.530219,0.168231,47.4943,34.6446,37.0398,62.1187,0.4315,1.0,78.3645,0.0,0.23012,50.0,50.0,19.3373,49.2436,50.0,0.0,0.08,0.462,0.1675,0.0905,15.682,0.15682,16.8033,0.168033,0,1,EXCLUDED,NO_TRADE,intraday_hard_risk=1,model_validated_professional_score,59,59,5552.0,0.4261527377521614,0.0014222664338298,-0.0021186440677966,88.0,0.015850144092219,172.0,0.0309798270893371,2150540709.6060705,0.3464460428979221,6.0037,12.1195,2.74,,,9216067.608,,,10.0,0.0327946374676395,0.0362787418318101,0.0381365965008959,-0.1296660117878193,0.1757743281149123,3.0,5.0,1.0,5.0,3.0,0.0,23.0,,,09:53:00,15:00:00,3.0,,1.5473,8.0,1.625,0.05505,0.0,31.0,,,,,,,0.6287878787878796,28199370.0,217.8,178.2,1.0,0.0,1.2916666666666667,1,1.0,0.381975,1.0,0.45,0.45,1,0.0,0.0,8.0,0.6287878787878796,0.3703981363636366,0.621187075757576,0.4315,0.0,-0.004920316188957,-0.004920316188957,down,high,0.938899,ehx:coldstart_v1,-0.1543299110802703,-0.0661944766911339,-0.0049324607979112,0.0563295550953114,0.1444649894844493,186.6522573695755,203.84965438127423,216.7283551340452,230.4206993221353,251.6507465864981,0.4783456897453036,0.4783456897453036,54,33,33,0.2033437245328877,0.0,0.253444,,,,36,,,0.6359424842263317,,20260922,0.6008699453824418,0.20250977814293905,0.08117053266783236,0.147899,0.9168012080582307,-0.011749787654364187,-0.019725472565034922,-0.05802084107795893,-0.025501805775237647,6.779661016949152,0,0,"guarded:profit_rank_ic,policy_trades,top_net_return",premium_exec_profit_v2_actual_auction_1100_purged,35.0,0.6193823529411765,0.003571428571428575,0.0028324741652623175,放弃,REJECT,6.7797,50.0,34.37949660110077,LOW_IC,CAUTION,REJECT,premium_reject;premium_excluded;minute_hard_risk;execution_model_guard,1
58,20260922,20260922,20260923,20260924,000676.SZ,智度股份,1→2,广告营销,7.45,MAIN_BOARD_10PCT,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.180035,0.180035,22.5187,22.5187,0.466179,0.466179,41.6785,41.6785,0.259385,53.4426,0.570057,45.3769,0.4469688428159937,0.7901742434432372,0.0801614502609377,0.0926556270238711,0.3121702077853062,0.4669858035277291,0.5131919169799175,0.3689865009879566,0.4788660689518568,-0.0099196794162197,0.0283952728396156,-0.0403787556408813,0.0123062401973919,0.3214285780574755,limitup_probability_engine:model_v2_target_gated,0.259385,0.570057,44.2373,34.7458,59.322,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,ACTIVE,SHADOW,False,True,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.259385,0.180035,validated_platt_v1,0.570057,0.466179,validated_platt_v1,37.0191,53.8155,31.8163,77.0943,41.426,41.426,37,0.6139886913037972,0.05,0.2186194443808199,0.1173918643153828,0.180035,0.180035,0.117122,0.479787,0.522453,0.165723,48.56,34.6446,57.5612,76.3676,0.38115,1.0,82.5437,0.0,0.213108,50.0,50.0,36.1241,50.8765,50.0,0.0,0.08,0.462,0.1675,0.0905,26.052,0.26052,29.8955,0.298955,0,1,EXCLUDED,NO_TRADE,intraday_hard_risk=1,model_validated_professional_score,44,44,5552.0,0.4261527377521614,0.0014222664338298,-0.0021186440677966,88.0,0.015850144092219,172.0,0.0309798270893371,2150540709.6060705,0.3464460428979221,13.7732,18.3554,5.7,,,938542.954,,,10.0443,0.0392668894712994,0.035419078795893,0.0284939672317969,-0.0806675938803894,0.1184320970534544,3.0,6.0,1.0,6.0,3.0,0.0,8.0,30385048.0,30385048.0,09:31:00,15:00:00,2.0,,5.6376,4.0,5.5,0.014594,0.0,31.0,,,,,,,0.955169867060562,28613522.0,7.45,6.09,1.0,0.0,1.3752672214414272,1,1.0,0.547921,1.0,0.374851,0.374851,1,0.0,0.125745,4.0,0.955169867060562,0.5756123721418023,0.7636756934121124,0.38115017,0.0,-0.0016369996162911,-0.0016369996162911,flat,high,0.940084,ehx:coldstart_v1,-0.1960235017789627,-0.0813480467773559,-0.0016383409642202,0.0780713648489153,0.1927468198505242,6.123847225357381,6.8679522165979945,7.437804352858631,8.054938626059013,9.033689371337058,0.4944694974998451,0.4944694974998451,33,30,30,0.1867497662083453,0.0,0.253852,,,,42,,,0.6798674383823035,,20260922,0.6200766909845565,0.2405119603472746,0.07794200956076201,0.180035,0.9361199195362959,-0.014940854600531994,-0.020442206390502593,-0.06212104620060862,-0.028982653393576432,1.694915254237288,0,0,"guarded:profit_rank_ic,policy_trades,top_net_return",premium_exec_profit_v2_actual_auction_1100_purged,35.0,0.6193823529411765,0.003571428571428575,0.0028324741652623175,放弃,REJECT,1.6949,50.0,33.24204179566209,LOW_IC,CAUTION,REJECT,premium_reject;premium_excluded;minute_hard_risk;execution_model_guard,2
