rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260413,20260415,603803.SH,瑞斯康达,15.26,15.52,0.01689448889876183,0.015888488831833553,0.0,0.01601538202679125,0.01601538202679125,up,high,True,True,0.0010060000669282788,0.015605270271166205,0.017038007863696025,0.017038007863696025,0.0010226258369047739,1,是
2,20260413,20260415,002240.SZ,盛新锂能,44.86,46.27,0.03094727382684597,0.014235590282048818,0.0,0.014337398825311447,0.014337398825311447,up,high,True,True,0.016711683544797153,0.7668242886965331,0.03143111903700402,0.03143111903700402,0.017093720211692573,1,是
3,20260413,20260415,600337.SH,美克家居,3.22,3.3,0.024541108916117445,0.013808780488598127,0.0,0.013904562065684193,0.013904562065684193,up,high,True,True,0.010732328427519318,0.03522731014849656,0.024844720496894235,0.024844720496894235,0.010940158431210042,1,是
4,20260413,20260415,002436.SZ,兴森科技,25.23,24.7,-0.021230519019034957,0.01086188237387902,0.0,0.010921086781166494,0.010921086781166494,up,high,True,True,-0.03209240139291398,-0.8055390194888297,-0.02100673801030528,0.02100673801030528,0.03192782479147178,0,否
5,20260413,20260415,002929.SZ,润建股份,56.98,59.35,0.04075179198591499,0.01080466904021197,0.0,0.010863250270243001,0.010863250270243001,up,high,True,True,0.029947122945703022,1.751011999601559,0.04159354159354178,0.04159354159354178,0.030730291323298783,1,是
6,20260413,20260415,002418.SZ,康盛股份,6.26,5.5,-0.12943209287358196,0.010086287571887018,0.0,0.010137325620865,0.010137325620865,up,high,False,False,-0.13951838044546896,-0.8234596583866143,-0.12140575079872207,0.12140575079872207,0.13154307641958707,0,否
7,20260413,20260415,603682.SH,锦和商管,6.94,7.0,0.008608374536600101,0.008509535542269724,0.0,0.008545844557719624,0.008545844557719624,up,high,True,True,9.883899433037711e-05,0.0006918387694261341,0.008645533141210304,0.008645533141210304,9.968858349067994e-05,1,是
8,20260413,20260415,002297.SZ,博云新材,12.08,14.62,0.19083926181496358,0.0074242184069482076,0.0,0.007451846245807046,0.007451846245807046,up,high,False,False,0.18341504340801537,2.4499816973506494,0.21026490066225167,0.21026490066225167,0.20281305441644462,1,是
9,20260413,20260415,001299.SZ,美能能源,16.85,16.69,-0.00954091912462704,0.0072570432589051615,0.0,0.007283439411375616,0.007283439411375616,up,high,True,True,-0.016797962383532202,-0.28272595408168044,-0.00949554896142435,0.00949554896142435,0.016778988372799966,0,否
10,20260413,20260415,002124.SZ,天邦食品,2.59,3.14,0.19256492420871563,0.0052122712502586065,0.0,0.005225878767803284,0.005225878767803284,up,high,False,False,0.18735265295845702,0.5364649739913898,0.21235521235521237,0.21235521235521237,0.2071293335874091,1,是
11,20260413,20260415,002364.SZ,中恒电气,38.63,43.4,0.11643026442816917,0.004673462791243761,0.0,0.00468440045075128,0.00468440045075128,up,high,False,False,0.11175680163692542,4.589041610587472,0.12347916127362146,0.12347916127362146,0.11879476082287019,1,是
12,20260413,20260415,600152.SH,维科技术,10.81,12.07,0.11025140345832317,0.00393903127224969,0.0,0.003946799452283974,0.003946799452283974,up,high,False,False,0.10631237218607348,1.2173350979208113,0.11655874190564286,0.11655874190564286,0.11261194245335888,1,是
13,20260413,20260415,600654.SH,中安科,4.49,4.41,-0.017978012295408317,0.0032347748156012026,0.0,0.00324001234554234,0.00324001234554234,up,high,True,True,-0.02121278711100952,-0.09454765543148458,-0.017817371937639215,0.017817371937639215,0.021057384283181553,0,否
14,20260413,20260415,603738.SH,泰晶科技,28.14,27.15,-0.03581500530629861,0.003204902326649988,0.0,0.0032100435169821096,0.0032100435169821096,up,high,True,False,-0.039019907632948596,-1.0803306245678819,-0.03518123667377404,0.03518123667377404,0.038391280190756154,0,否
15,20260413,20260415,000402.SZ,金 融 街,3.06,2.88,-0.060624621816434854,0.001483460126977077,0.0,0.0014845609982501533,0.0014845609982501533,flat,high,True,False,-0.06210808194341193,-0.1845427566546456,-0.05882352941176472,0.05882352941176472,0.06030809041001487,0,否
16,20260413,20260415,600396.SH,华电辽能,7.3,8.05,0.09779774327612673,0.0012790741346451705,0.0,0.001279892498845096,0.001279892498845096,flat,high,False,False,0.09651866914148155,0.740656784758432,0.10273972602739745,0.10273972602739745,0.10145983352855235,1,是
17,20260413,20260415,600982.SH,宁波能源,5.79,5.65,-0.0244767464265542,0.0012111299539514838,0.0,0.0012118636680119573,0.0012118636680119573,flat,high,True,True,-0.02568787638050568,-0.14701669063778855,-0.024179620034542215,0.024179620034542215,0.025391483702554174,0,否
18,20260413,20260415,688081.SH,兴图新科,49.92,49.36,-0.011281344464039923,0.0011738077232217475,0.0,0.0011744969051366008,0.0011744969051366008,flat,high,True,True,-0.01245515218726167,-0.6186308855044231,-0.011217948717948789,0.011217948717948789,0.01239244562308539,0,否
