rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260528,20260601,002579.SZ,中京电子,18.19,18.87,0.03670136685042796,0.02639613144014621,0.0,0.02674759492884735,0.02674759492884735,up,high,True,True,0.010305235410281752,0.19346124824426525,0.03738317757009346,0.03738317757009346,0.010635582641246113,1,是
2,20260528,20260601,000509.SZ,华塑控股,5.73,4.92,-0.15240700022243156,0.01553942038291278,0.0,0.015660785006224094,0.015660785006224094,up,high,False,False,-0.16794642060534434,-0.8997362980856645,-0.1413612565445027,0.1413612565445027,0.1570220415507268,0,否
3,20260528,20260601,000063.SZ,中兴通讯,38.3,35.1,-0.08724876571478003,0.015039305677478998,0.0,0.015152965106594257,0.015152965106594257,up,high,False,False,-0.10228807139225903,-3.7803585635825527,-0.08355091383811997,0.08355091383811997,0.09870387894471422,0,否
4,20260528,20260601,002484.SZ,江海股份,74.07,79.15,0.06633419430182344,0.013974827915243852,0.0,0.014072932287413726,0.014072932287413726,up,high,True,False,0.05235936638657959,4.037617905471279,0.06858377210746602,0.06858377210746602,0.054510839820052295,1,是
5,20260528,20260601,002203.SZ,海亮股份,20.97,20.06,-0.04436506238003907,0.011508628998728856,0.0,0.011575108052259505,0.011575108052259505,up,high,True,False,-0.05587369137876793,-1.1527300158558802,-0.043395326657129196,0.043395326657129196,0.0549704347093887,0,否
6,20260528,20260601,600162.SH,香江控股,2.54,2.92,0.13941953524974512,0.011090068863162494,0.0,0.01115179163576609,0.01115179163576609,up,high,False,False,0.12832946638658263,0.35167444924515356,0.14960629921259838,0.14960629921259838,0.13845450757683228,1,是
7,20260528,20260601,000539.SZ,粤电力Ａ,8.07,9.77,0.19116298377283383,0.011005979322875259,0.0,0.011066767921299455,0.011066767921299455,up,high,False,False,0.18015700444995858,1.6106911828751134,0.21065675340768264,0.21065675340768264,0.19958998548638318,1,是
8,20260528,20260601,000636.SZ,风华高科,48.64,55.05,0.12379562551077727,0.010189424662225895,0.0,0.01024151361820332,0.01024151361820332,up,high,False,False,0.11360620084855139,5.911852777610591,0.13178453947368407,0.13178453947368407,0.12154302585548075,1,是
9,20260528,20260601,600589.SH,大位科技,11.95,10.44,-0.13508669592302702,0.00989662328271463,0.0,0.009945756810490012,0.009945756810490012,up,high,False,False,-0.14498331920574165,-1.6288517938853548,-0.12635983263598327,0.12635983263598327,0.13630558944647328,0,否
10,20260528,20260601,002640.SZ,跨境通,3.87,3.83,-0.010389703849135798,0.008197913594426662,0.0,0.008231608501118452,0.008231608501118452,up,high,True,True,-0.01858761744356246,-0.0718563248993287,-0.01033591731266148,0.01033591731266148,0.018567525813779934,0,否
11,20260528,20260601,603256.SH,宏和科技,197.91,181.94,-0.08413541950897341,0.007520520901302076,0.0,0.00754887104333195,0.00754887104333195,up,high,False,False,-0.09165594041027549,-17.463997068185847,-0.08069324440402204,0.08069324440402204,0.08824211544735398,0,否
12,20260528,20260601,000920.SZ,沃顿科技,12.88,12.26,-0.04933379016814234,0.007427320366862893,0.0,0.007454971325897011,0.007454971325897011,up,high,True,False,-0.05676111053500524,-0.716020030677555,-0.04813664596273304,0.04813664596273304,0.055591617288630046,0,否
13,20260528,20260601,002918.SZ,蒙娜丽莎,14.96,12.93,-0.14582977976256511,0.005891986338028798,0.0,0.005909378230351951,0.005909378230351951,up,high,False,False,-0.1517217661005939,-2.1184042983260643,-0.13569518716577544,0.13569518716577544,0.1416045653961274,0,否
14,20260528,20260601,000090.SZ,天健集团,3.5,3.87,0.10049153854632238,0.005673794073436758,0.0,0.005689920527998688,0.005689920527998688,up,high,False,False,0.09481774447288563,0.3500852781520045,0.10571428571428565,0.10571428571428565,0.10002436518628696,1,是
15,20260528,20260601,002350.SZ,北京科锐,17.18,15.83,-0.08183904266318845,0.005278027223631179,0.0,0.005291980547190565,0.005291980547190565,up,high,False,False,-0.08711706988681962,-1.4409162258007324,-0.07857974388824207,0.07857974388824207,0.08387172443543264,0,否
16,20260528,20260601,600063.SH,皖维高新,6.95,7.15,0.028370697129215566,0.005109399261149674,0.0,0.005122474500943163,0.005122474500943163,up,high,True,True,0.02326129786806589,0.16439880221844572,0.02877697841726623,0.02877697841726623,0.023654503916323066,1,是
17,20260528,20260601,603678.SH,火炬电子,47.31,53.28,0.11883933658907704,0.004208336294958177,0.0,0.004217203776895714,0.004217203776895714,up,high,False,False,0.11463100029411886,5.770484089315062,0.12618896639188337,0.12618896639188337,0.12197176261498766,1,是
18,20260528,20260601,002975.SZ,博杰股份,134.28,135.07,0.00586599046083851,0.004015373065219327,0.0,0.004023445476610526,0.004023445476610526,up,high,True,True,0.001850617395619183,0.24973174140072274,0.005883229073577523,0.005883229073577523,0.001859783596966997,1,是
19,20260528,20260601,601958.SH,金钼股份,26.85,23.2,-0.14611354228260945,0.0034824759046645126,0.0,0.003488546769045152,0.003488546769045152,up,high,False,False,-0.14959601818727397,-3.7436674807488615,-0.13594040968342647,0.13594040968342647,0.1394289564524716,0,否
20,20260528,20260601,000859.SZ,国风新材,10.71,10.53,-0.01694955831377343,0.0033963830173063367,0.0,0.0034021572614373785,0.0034021572614373785,up,high,True,True,-0.020345941331079767,-0.21643710426999618,-0.016806722689075793,0.016806722689075793,0.02020887995051317,0,否
21,20260528,20260601,603955.SH,大千生态,24.94,24.49,-0.018208069287814155,0.002642777146814023,0.0,0.002646272360683446,0.002646272360683446,up,high,True,True,-0.020850846434628176,-0.5159980326754479,-0.018043303929430765,0.018043303929430765,0.02068957629011421,0,否
22,20260528,20260601,603682.SH,锦和商管,9.11,9.23,0.013086337242893918,0.002393976433561541,0.0,0.0023968442832086267,0.0023968442832086267,up,high,True,True,0.010692360809332377,0.09816474857997193,0.01317233809001106,0.01317233809001106,0.010775493806802433,1,是
23,20260528,20260601,601369.SH,陕鼓动力,9.61,9.67,0.006224086483001885,0.002027879974997667,0.0,0.0020299375141732637,0.0020299375141732637,up,high,True,True,0.004196206508004218,0.04049230048879515,0.00624349635796051,0.00624349635796051,0.004213558843787246,1,是
