rank,trade_date,base_date,buy_date,target_date,ts_code,name,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason,trade_action_raw,trade_action,final_trade_score,decision_support_score,risk_quality_score,t1_weight_mode,market_mode,final_action,final_reason,final_rank
2,20260626,20260626,20260629,20260630,603956.SH,威派格,专用机械,5.83,TOP10,1,1,TOP10,市价竞价,≤6.07,市价竞价,≤6.07,冲高至6.45附近优先兑现；强势放量再看6.78；弱于5.74止损,冲高至6.45附近优先兑现；强势放量再看6.78；弱于5.74止损,市价竞价,≤6.07,市价竞价,≤6.07,冲高至6.45附近优先兑现；强势放量再看6.78；弱于5.74止损,冲高至6.45附近优先兑现；强势放量再看6.78；弱于5.74止损,0.674328,0.674328,81.5065,81.5065,0.813092,0.813092,78.4528,78.4528,0.981082,75.6158,0.910381,87.8112,0.8837114512980557,0.9762465562992184,0.8640712152469067,0.8543360918036326,0.8116123354117206,0.6859851426389882,0.7385180514651413,0.2382473327449082,0.2066666117662981,0.0914693631567636,0.1124943556498272,0.024947019444926,0.0573587426585235,0.8086619118868019,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.899174,0.674328,historical_bin_blend_v1,72.0803,73.8413,88.9039,71.4768,76.2113,76.2113,1,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.832865,0.823668,0.854336,0.757537,0.200343,0.10533,97.2917,13.5966,60.65,74.65,0.292,0.0,79.3053,100.0,0.123748,54.6929,56.563,75.9194,72.0867,63.7001,0.637001,1,0,ELIGIBLE,ok,professional_score_rule_guarded,2,5508.0,0.1412490922294844,-0.0259215717695119,-0.0291843227524339,90.0,0.0163398692810457,193.0,0.035039941902687,3554464040.77786,0.1359658678286129,0.0,0.1071513541462021,0.1071513541462021,up,high,0.961209,ehx:model_v1,-0.0198393427172322,0.0519148100876724,0.1017903689931906,0.1516659278987087,0.2234200807036148,5.71547642453402,6.140657434501444,6.4546923946723584,6.784787191637859,7.289515486583083,0.9156754070256956,0.9156754070256956,1,3,3,0.6940970960509267,0.0,0.6640771887828198,,,,2,,,0.5820684294176639,,市价竞价,BUY_MARKET,79.0761,80.0,85.5996238911634,FROZEN_NEGATIVE_IC,NO_TRADE,REJECT,market_no_trade,1
5,20260626,20260626,20260629,20260630,601369.SH,陕鼓动力,机械基件,9.05,TOP10,1,1,TOP10,市价竞价,≤9.38,市价竞价,≤9.38,冲高至9.78附近优先兑现；强势放量再看10.33；弱于8.91止损,冲高至9.78附近优先兑现；强势放量再看10.33；弱于8.91止损,市价竞价,≤9.38,市价竞价,≤9.38,冲高至9.78附近优先兑现；强势放量再看10.33；弱于8.91止损,冲高至9.78附近优先兑现；强势放量再看10.33；弱于8.91止损,0.637428,0.637428,73.176,73.176,0.811152,0.811152,76.3724,76.3724,0.840676,70.2869,0.751331,78.1968,0.8365804277773443,0.9549542552637306,0.8431465604008823,0.7510208855105412,0.8280632989901922,0.7976061882265937,0.8218041570859734,0.2031346719319224,0.251134626898256,0.0997961940020177,0.1052524757756199,0.042944336402867,0.0601114990783694,0.8144687591813122,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.842405,0.637428,historical_bin_blend_v1,66.7308,80.482,83.2389,86.8842,73.8672,73.8672,2,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.818272,0.767229,0.751021,0.79262,0.211141,0.121672,72.9167,13.5966,60.65,74.65,0.292,0.0,87.7143,100.0,0.129829,79.4421,61.6992,69.7208,77.4674,59.0815,0.590815,1,0,ELIGIBLE,ok,professional_score_rule_guarded,5,5508.0,0.1412490922294844,-0.0259215717695119,-0.0291843227524339,90.0,0.0163398692810457,193.0,0.035039941902687,3554464040.77786,0.1359658678286129,0.0,0.0803764335581088,0.0803764335581088,up,high,0.94678,ehx:model_v1,-0.0565772259303718,0.0224078395467718,0.0773095299976722,0.1322112204485727,0.2111962859257178,8.552191208255678,9.255080067509104,9.777406723700889,10.329211799720309,11.17815071164314,0.8288877805613041,0.8288877805613041,2,25,25,0.6563462535890975,0.0,0.6295091259847,,,,10,,,0.8268748962771273,,市价竞价,BUY_MARKET,76.0045,80.0,85.6816336520386,FROZEN_NEGATIVE_IC,NO_TRADE,REJECT,market_no_trade,2
6,20260626,20260626,20260629,20260630,600228.SH,返利科技,互联网,10.79,TOP10,1,1,TOP10,市价竞价,≤11.21,市价竞价,≤11.21,冲高至11.87附近优先兑现；强势放量再看12.55；弱于10.63止损,冲高至11.87附近优先兑现；强势放量再看12.55；弱于10.63止损,市价竞价,≤11.21,市价竞价,≤11.21,冲高至11.87附近优先兑现；强势放量再看12.55；弱于10.63止损,冲高至11.87附近优先兑现；强势放量再看12.55；弱于10.63止损,0.641413,0.641413,72.3502,72.3502,0.775386,0.775386,73.2479,73.2479,0.964262,75.7112,0.852787,85.0248,0.8612956612157343,0.9583918278690858,0.7989375881758594,0.7010960329468187,0.8183733834712092,0.6558240977639481,0.6188948982165916,0.2607544058480514,0.2717845735118245,0.0845108885220472,0.1086083576026689,0.0296990268986701,0.0364470011145613,0.7411839771782183,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.848535,0.641413,historical_bin_blend_v1,66.0365,72.8367,82.0768,63.1605,70.0603,70.0603,4,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.799441,0.751653,0.701096,0.705712,0.239513,0.133458,91.875,13.5966,60.65,74.65,0.292,0.0,74.585,100.0,0.138333,64.7455,24.4637,69.4918,66.6279,56.8474,0.568474,1,0,ELIGIBLE,ok,professional_score_rule_guarded,6,5508.0,0.1412490922294844,-0.0259215717695119,-0.0291843227524339,90.0,0.0163398692810457,193.0,0.035039941902687,3554464040.77786,0.1359658678286129,0.0,0.0996505974948997,0.0996505974948997,up,high,0.947933,ehx:model_v1,-0.0419931553607238,0.0388200673435698,0.0949924907054863,0.1511649140674028,0.2319781367716978,10.346275748660103,11.217105013490622,11.865229946969968,12.550803574108896,13.607184373827014,0.8729862206774428,0.8729862206774428,3,8,8,0.6631133475158508,0.0,0.6304164495915181,,,,9,,,0.4612745890228873,,市价竞价,BUY_MARKET,75.6592,80.0,84.61083817716099,FROZEN_NEGATIVE_IC,NO_TRADE,REJECT,market_no_trade,3
22,20260626,20260626,20260629,20260630,603977.SH,国泰集团,化工原料,15.43,FULL,0,0,Outside TOP20,限价竞价,≤15.87,限价竞价,≤15.87,冲高至16.58附近优先兑现；强势放量再看17.63；弱于15.20止损,冲高至16.58附近优先兑现；强势放量再看17.63；弱于15.20止损,限价竞价,≤15.87,限价竞价,≤15.87,冲高至16.58附近优先兑现；强势放量再看17.63；弱于15.20止损,冲高至16.58附近优先兑现；强势放量再看17.63；弱于15.20止损,0.543052,0.543052,72.3436,72.3436,0.619957,0.619957,64.5565,64.5565,0.732477,73.1743,0.721306,73.6514,0.8007365321840976,0.9387606823970877,0.7797029170458404,0.7178981054077563,0.6056019882417158,0.5138210812790126,0.5704602498049572,0.3397818059240942,0.3207020607642245,0.0887785905747919,0.1090349291550187,0.0247876938148871,0.0454599433063562,0.6701540774205234,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.765535,0.543052,historical_bin_blend_v1,59.2563,56.5457,78.0728,84.6037,66.4363,66.4363,6,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.670575,0.716795,0.717898,0.580746,0.379431,0.1785,65.8778,13.5966,56.13,71.13,0.334,0.0,85.738,88.0,0.185526,53.5631,35.7592,63.1972,57.753,43.0493,0.430493,1,0,ELIGIBLE,ok,professional_score_rule_guarded,31,5508.0,0.1412490922294844,-0.0259215717695119,-0.0291843227524339,90.0,0.0163398692810457,193.0,0.035039941902687,3554464040.77786,0.1359658678286129,0.0,0.0744383176568217,0.0744383176568217,up,high,0.93753,ehx:model_v1,-0.0778924527144071,0.0104158529354054,0.0717980298284851,0.1331802067215647,0.2214885123713789,14.273736120596803,15.591556524691406,16.578583241444758,17.628093889038635,19.25560483753861,0.7849273219577986,0.7849273219577986,9,31,31,0.6695468915678253,0.0,0.6317925690205547,,,,7,,,0.796772045726107,,限价竞价,BUY_LIMIT,69.2177,80.0,81.67625230349634,FROZEN_NEGATIVE_IC,NO_TRADE,REJECT,market_no_trade,4
25,20260626,20260626,20260629,20260630,605399.SH,晨光新材,化工原料,14.28,FULL,0,0,Outside TOP20,限价竞价,≤14.70,限价竞价,≤14.70,冲高至15.25附近优先兑现；强势放量再看16.00；弱于14.07止损,冲高至15.25附近优先兑现；强势放量再看16.00；弱于14.07止损,限价竞价,≤14.70,限价竞价,≤14.70,冲高至15.25附近优先兑现；强势放量再看16.00；弱于14.07止损,冲高至15.25附近优先兑现；强势放量再看16.00；弱于14.07止损,0.498995,0.498995,63.9592,63.9592,0.656802,0.656802,62.5654,62.5654,0.429831,54.5283,0.672217,55.6039,0.8279201562074577,0.9652146515011658,0.8125777682995594,0.702464134616275,0.6715586909006777,0.6298116573184328,0.6120070661404394,0.2898085593997143,0.2984142039613126,0.0879676464473352,0.1104839733634442,0.042491784982257,0.0443026385610526,0.7122771499286304,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.697754,0.498995,historical_bin_blend_v1,54.9679,65.2813,71.0422,84.103,62.762,62.762,9,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.704715,0.702785,0.702464,0.620438,0.367685,0.167253,47.7774,13.5966,60.65,74.65,0.292,0.0,86.2913,88.0,0.172078,77.1434,30.0049,61.1103,62.8628,41.9917,0.419917,1,0,ELIGIBLE,ok,professional_score_rule_guarded,37,5508.0,0.1412490922294844,-0.0259215717695119,-0.0291843227524339,90.0,0.0163398692810457,193.0,0.035039941902687,3554464040.77786,0.1359658678286129,0.0,0.0680938483055139,0.0680938483055139,up,high,0.960396,ehx:model_v1,-0.0514037010549229,0.0177839790017962,0.0658756096226397,0.1139672402434832,0.1831549203002037,13.564502305829658,14.536226833424124,15.25238015380274,16.003816053640694,17.150286469127263,0.8222338722569646,0.8222338722569646,12,45,45,0.668049891386566,0.0,0.6281580008936732,,,,8,,,0.7767567624903461,,限价竞价,BUY_LIMIT,66.6915,80.0,83.90872956939116,FROZEN_NEGATIVE_IC,NO_TRADE,REJECT,market_no_trade,5
23,20260626,20260626,20260629,20260630,600539.SH,狮头股份,互联网,14.32,FULL,0,0,Outside TOP20,限价竞价,≤14.73,限价竞价,≤14.73,冲高至15.30附近优先兑现；强势放量再看16.01；弱于14.11止损,冲高至15.30附近优先兑现；强势放量再看16.01；弱于14.11止损,限价竞价,≤14.73,限价竞价,≤14.73,冲高至15.30附近优先兑现；强势放量再看16.01；弱于14.11止损,冲高至15.30附近优先兑现；强势放量再看16.01；弱于14.11止损,0.498255,0.498255,61.596,61.596,0.625357,0.625357,60.9022,60.9022,0.426666,49.2666,0.679238,54.7108,0.788274243122523,0.960038533841564,0.8123086525392076,0.6981557162305475,0.6187793231033301,0.6174796849778094,0.5967237655210034,0.3079454297574837,0.2993540703842258,0.0899436193562815,0.1113229050081508,0.0401805622142945,0.0558910614846303,0.6922308500515593,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.696616,0.498255,historical_bin_blend_v1,54.6008,63.5896,62.9576,88.5465,60.9656,60.9656,14,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.670974,0.699519,0.698156,0.610198,0.383554,0.170331,47.7774,13.5966,60.65,74.65,0.292,0.0,88.8012,88.0,0.17599,74.3027,55.0516,60.1112,64.6392,42.1734,0.421734,1,0,ELIGIBLE,ok,professional_score_rule_guarded,35,5508.0,0.1412490922294844,-0.0259215717695119,-0.0291843227524339,90.0,0.0163398692810457,193.0,0.035039941902687,3554464040.77786,0.1359658678286129,0.0,0.0680938483055139,0.0680938483055139,up,high,0.966069,ehx:model_v1,-0.0453461741940654,0.0202679324168117,0.0658756096226397,0.1114832868284678,0.1770973934393462,13.685145675490004,14.613198014166748,15.29510390773496,16.008830053600597,17.094462060962545,0.8350291293082779,0.8350291293082779,22,44,44,0.6703873904505588,0.0,0.6208621257996598,,,,6,,,0.8420622280352519,,限价竞价,BUY_LIMIT,66.1463,80.0,83.62727784979549,FROZEN_NEGATIVE_IC,NO_TRADE,REJECT,market_no_trade,6
26,20260626,20260626,20260629,20260630,002674.SZ,兴业科技,纺织,28.83,FULL,0,0,Outside TOP20,限价竞价,≤29.70,限价竞价,≤29.70,冲高至30.92附近优先兑现；强势放量再看33.25；弱于28.40止损,冲高至30.92附近优先兑现；强势放量再看33.25；弱于28.40止损,限价竞价,≤29.70,限价竞价,≤29.70,冲高至30.92附近优先兑现；强势放量再看33.25；弱于28.40止损,冲高至30.92附近优先兑现；强势放量再看33.25；弱于28.40止损,0.559487,0.559487,70.4973,70.4973,0.672759,0.672759,62.7031,62.7031,0.814497,74.4016,0.66614,73.836,0.6010813290507979,0.8708199550435162,0.7806709366927675,0.6789449104437577,0.7142846037329681,0.5051878510840507,0.5866975707868912,0.3382475225044178,0.4085683503749075,0.0845701079381582,0.0907854467569897,0.0144619643635162,0.0492723295390789,0.6454122513366038,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.790819,0.559487,historical_bin_blend_v1,59.5538,59.5499,75.6317,60.7262,63.583,63.583,7,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.652689,0.689665,0.678945,0.578158,0.373213,0.200954,62.0527,13.5966,60.65,74.65,0.292,0.0,73.2115,88.0,0.181272,33.2181,46.6211,62.3446,57.7103,41.1864,0.411864,1,0,ELIGIBLE,ok,professional_score_rule_guarded,39,5508.0,0.1412490922294844,-0.0259215717695119,-0.0291843227524339,90.0,0.0163398692810457,193.0,0.035039941902687,3554464040.77786,0.1359658678286129,0.0,0.0724665624343452,0.0724665624343452,up,high,0.944993,ehx:model_v1,-0.1071529541001121,-0.0026663490071806,0.0699611941166217,0.142588737240424,0.2470753423333573,25.90053325656745,28.75323154934565,30.919210994982173,33.248353560244695,36.91034462812928,0.7420658550649973,0.7420658550649973,11,33,33,0.6024528419918981,0.0,0.556547758625098,,,,27,,,0.4254074373776047,,限价竞价,BUY_LIMIT,66.0335,50.0,82.08060365868465,FROZEN_NEGATIVE_IC,NO_TRADE,REJECT,market_no_trade,7
3,20260626,20260626,20260629,20260630,600481.SH,双良节能,电气设备,4.84,TOP10,1,1,TOP10,限价竞价,≤5.03,限价竞价,≤5.03,冲高至5.30附近优先兑现；强势放量再看5.56；弱于4.77止损,冲高至5.30附近优先兑现；强势放量再看5.56；弱于4.77止损,限价竞价,≤5.03,限价竞价,≤5.03,冲高至5.30附近优先兑现；强势放量再看5.56；弱于4.77止损,冲高至5.30附近优先兑现；强势放量再看5.56；弱于4.77止损,0.548683,0.548683,61.8465,61.8465,0.788462,0.788462,67.4576,67.4576,0.566764,49.7363,0.767782,62.6621,0.7746244116936314,0.9689741299311836,0.8630962705381995,0.6991996610559398,0.8099617530760067,0.6283158383445495,0.7577047841379211,0.2957674997544458,0.2893727829513008,0.0906442884969126,0.1079299660329904,0.0483356146213889,0.0879614626455985,0.759561488197142,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.774197,0.548683,historical_bin_blend_v1,58.2754,83.0096,73.7746,88.7235,67.0288,67.0288,5,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.784587,0.720551,0.6992,0.79754,0.221822,0.132948,84.8333,13.5966,58.39,72.89,0.313,0.0,88.5548,88.0,0.138872,85.3479,93.5,65.9916,81.4442,60.9177,0.609177,1,0,ELIGIBLE,ok,professional_score_rule_guarded,3,5508.0,0.1412490922294844,-0.0259215717695119,-0.0291843227524339,90.0,0.0163398692810457,193.0,0.035039941902687,3554464040.77786,0.1359658678286129,0.0,0.0947957650580142,0.0947957650580142,up,high,0.962866,ehx:model_v1,-0.0253830306188125,0.0430209444432437,0.090567829943451,0.1381147154436582,0.2065186905057157,4.718692224424763,5.052765237323461,5.298811502880789,5.556839082026073,5.950251045772454,0.9005646247321698,0.9005646247321698,6,15,15,0.6026070819110575,0.0,0.5561708528329556,,,,26,,,0.8465101323475502,,限价竞价,BUY_LIMIT,65.4939,50.0,83.27975967417031,FROZEN_NEGATIVE_IC,NO_TRADE,REJECT,market_no_trade,8
14,20260626,20260626,20260629,20260630,002106.SZ,莱宝高科,元器件,15.62,TOP20,0,1,TOP20,限价竞价,≤16.12,限价竞价,≤16.12,冲高至16.94附近优先兑现；强势放量再看17.70；弱于15.39止损,冲高至16.94附近优先兑现；强势放量再看17.70；弱于15.39止损,限价竞价,≤16.12,限价竞价,≤16.12,冲高至16.94附近优先兑现；强势放量再看17.70；弱于15.39止损,冲高至16.94附近优先兑现；强势放量再看17.70；弱于15.39止损,0.505207,0.505207,63.9692,63.9692,0.64989,0.64989,61.8942,61.8942,0.561193,54.0525,0.773029,63.115,0.7561418183912008,0.9353875971540624,0.7699334955854127,0.7058041198837601,0.6307272074871212,0.5487347664851395,0.5935355815380144,0.3341147689128202,0.3257353257492396,0.086788517251608,0.1048508783767764,0.0317671175313532,0.0447554225589746,0.6714540083609114,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.707311,0.505207,historical_bin_blend_v1,55.4763,61.6169,67.0482,82.4435,61.6631,61.6631,12,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.679641,0.697873,0.705804,0.636818,0.330218,0.165813,79.9583,13.5966,58.39,72.89,0.313,0.0,85.135,88.0,0.168439,67.5154,33.387,62.85,62.1585,48.9516,0.489516,1,0,ELIGIBLE,ok,professional_score_rule_guarded,17,5508.0,0.1412490922294844,-0.0259215717695119,-0.0291843227524339,90.0,0.0163398692810457,193.0,0.035039941902687,3554464040.77786,0.1359658678286129,0.0,0.0846014507164138,0.0846014507164138,up,high,0.969629,ehx:model_v1,-0.0257305661583522,0.0373594114017935,0.0812125929828571,0.1250657745639207,0.1881557521240677,15.223215196529347,16.21459164745844,16.941474660190384,17.700943070426376,18.85367578113904,0.8941859683495355,0.8941859683495355,18,19,19,0.6513461395520301,0.0,0.6047966184535138,,,,12,,,0.7462543331604178,,限价竞价,BUY_LIMIT,63.4049,50.0,82.3409252088153,FROZEN_NEGATIVE_IC,NO_TRADE,REJECT,market_no_trade,9
32,20260626,20260626,20260629,20260630,603928.SH,兴业股份,化工原料,12.23,FULL,0,0,Outside TOP20,只观察不追,≤12.29,只观察不追,≤12.29,观察池：t1_accept<0.52；若竞价弱于预期不追,观察池：t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤12.29,只观察不追,≤12.29,观察池：t1_accept<0.52；若竞价弱于预期不追,观察池：t1_accept<0.52；若竞价弱于预期不追,0.621385,0.621385,76.1171,76.1171,0.628786,0.628786,68.3533,68.3533,0.98434,76.6635,0.870928,88.4434,0.8612285948764068,0.9713359680944588,0.7463165543987466,0.7575284849590898,0.6224213613108599,0.4715218266248042,0.4490741671569719,0.4716125173590578,0.3271229726078876,0.0737517506344062,0.1038492465003151,0.0029423768291953,0.0349274087578641,0.6535295642053693,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.817724,0.621385,historical_bin_blend_v1,65.9869,48.1574,83.0036,85.9687,71.1385,71.1385,3,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.69387,0.768383,0.757528,0.520845,0.404536,0.183168,89.1667,13.5966,60.65,74.65,0.292,0.0,87.3313,18.0,0.183268,16.8582,22.9372,68.427,50.5588,47.1432,0.471432,0,0,WATCH,t1_accept<0.52,professional_score_rule_guarded,23,5508.0,0.1412490922294844,-0.0259215717695119,-0.0291843227524339,90.0,0.0163398692810457,193.0,0.035039941902687,3554464040.77786,0.1359658678286129,0.0,0.0994273512265919,0.0994273512265919,up,high,0.961165,ehx:model_v1,-0.0182338241098286,0.0484430551387288,0.0947894544564033,0.1411358537740779,0.2078127330226366,12.009021098759204,12.83704337289473,13.44599650550122,14.083836657255302,15.054917510689636,0.916128538750489,0.916128538750489,5,11,11,0.7338717610398143,0.0,0.705539977650947,,,,1,,,0.8050457665148122,,只观察不追,WATCH_ONLY,62.6004,80.0,80.89458251353527,FROZEN_NEGATIVE_IC,NO_TRADE,REJECT,market_no_trade;premium_watch_only;premium_gate:t1_accept<0.52,10
