rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260526,20260528,001257.SZ,盛龙股份,25.83,28.0,0.08066790306745492,0.01856277209042879,0.0,0.018736131359096846,0.018736131359096846,up,high,True,False,0.06210513097702612,1.6860457269945321,0.08401084010840121,0.08401084010840121,0.06527470874930436,1,是
2,20260526,20260528,600173.SH,卧龙新能,7.41,7.28,-0.01769957709940086,0.016355568823687112,0.0,0.01649005332925579,0.01649005332925579,up,high,True,False,-0.034055145923087976,-0.25219129516978533,-0.01754385964912275,0.01754385964912275,0.034033912978378544,0,否
3,20260526,20260528,600162.SH,香江控股,2.1,2.54,0.19022673630106784,0.012477293582550657,0.0,0.012555459772644814,0.012555459772644814,up,high,False,False,0.1777494427185172,0.4136335344774462,0.20952380952380945,0.20952380952380945,0.19696834975116462,1,是
4,20260526,20260528,001366.SZ,播恩集团,18.61,16.55,-0.11731296883108745,0.012272020702929041,0.0,0.01234763092918305,0.01234763092918305,up,high,False,False,-0.12958498953401648,-2.2897894115920927,-0.11069317571198278,0.11069317571198278,0.12304080664116583,0,否
5,20260526,20260528,603608.SH,天创时尚,19.11,18.24,-0.04659477360599642,0.008364605382485724,0.0,0.008399686438933974,0.008399686438933974,up,high,True,False,-0.05495937898848215,-1.0305180078480305,-0.04552590266875989,0.04552590266875989,0.053925589107693864,0,否
6,20260526,20260528,002771.SZ,真视通,14.99,16.72,0.10922229554204912,0.005324163313444349,0.0,0.005338361858211489,0.005338361858211489,up,high,False,False,0.10389813222860478,1.6499779557454097,0.11541027351567701,0.11541027351567701,0.11007191165746552,1,是
7,20260526,20260528,002886.SZ,沃特股份,31.59,29.52,-0.06777261508172211,0.004983047883057187,0.0,0.004995483914025017,0.004995483914025017,up,high,True,False,-0.0727556629647793,-2.227807336844048,-0.06552706552706555,0.06552706552706555,0.07052254944109057,0,否
8,20260526,20260528,600726.SH,华电能源,7.61,9.21,0.19082667839362097,0.004378605953359734,0.0,0.004388206054980372,0.004388206054980372,up,high,False,False,0.18644807244026124,1.5666057519215988,0.21024967148488827,0.21024967148488827,0.2058614654299079,1,是
9,20260526,20260528,002181.SZ,粤 传 媒,14.49,16.0,0.09912996590719021,0.0037619342628403994,0.0,0.003769019219133406,0.003769019219133406,up,high,False,False,0.09536803164434982,1.4553869115147577,0.10420979986197376,0.10420979986197376,0.10044078064284036,1,是
10,20260526,20260528,600172.SH,黄河旋风,13.3,14.6,0.09325749348658252,0.003224703949727917,0.0,0.0032299089008145983,0.0032299089008145983,up,high,False,False,0.0900327895368546,1.257042211619165,0.09774436090225547,0.09774436090225547,0.09451445200144087,1,是
11,20260526,20260528,300795.SZ,米奥会展,12.31,11.03,-0.10979310693095112,0.001412394500591571,0.0,0.001413392399457877,0.001413392399457877,flat,high,False,False,-0.11120550143154269,-1.2973988604373279,-0.10398050365556466,0.10398050365556466,0.10539389605502254,0,否
12,20260526,20260528,603773.SH,沃格光电,91.54,109.99,0.18361341734352912,0.001255277617536937,0.0,0.0012560658082503664,0.0012560658082503664,flat,high,False,False,0.18235813972599219,18.335019735912752,0.20155123443303458,0.20155123443303458,0.20029516862478422,1,是
13,20260526,20260528,600520.SH,三佳科技,36.82,33.4,-0.09748527582227716,0.0011556682541057682,0.0,0.0011563362959826863,0.0011563362959826863,flat,high,False,False,-0.09864094407638292,-3.4625763024180856,-0.09288430200977738,0.09288430200977738,0.09404063830576007,0,否
