rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260330,20260401,002532.SZ,天山铝业,17.73,17.9,0.009542592760592758,0.024897686252415185,0.0,0.025210222058361705,0.025210222058361705,up,high,True,True,-0.015355093491822427,-0.27697723709475497,0.00958826847151717,0.00958826847151717,0.015621953586844536,0,是
2,20260330,20260401,600135.SH,乐凯胶片,11.06,10.92,-0.012739025777429826,0.01307134409035625,0.0,0.01315714755647641,0.01315714755647641,up,high,True,True,-0.02581036986778608,-0.28551805197463054,-0.012658227848101333,0.012658227848101333,0.02581537540457774,0,否
3,20260330,20260401,002222.SZ,福晶科技,71.94,66.78,-0.07442880375196935,0.011662951861671824,0.0,0.011731229265242405,0.011731229265242405,up,high,False,False,-0.08609175561364117,-6.003944633341547,-0.0717264386989157,0.0717264386989157,0.08345766796415811,0,否
4,20260330,20260401,002432.SZ,九安医疗,75.5,80.94,0.06957548319274048,0.01071164695727136,0.0,0.010769222038553534,0.010769222038553534,up,high,True,False,0.058863836235469126,4.626923736089196,0.07205298013245032,0.07205298013245032,0.06128375809389679,1,是
5,20260330,20260401,600359.SH,新农开发,7.65,7.21,-0.05923669654158678,0.01032601639996466,0.0,0.010379513686704296,0.010379513686704296,up,high,True,False,-0.06956271294155145,-0.5194032797032877,-0.05751633986928106,0.05751633986928106,0.06789585355598536,0,否
6,20260330,20260401,002160.SZ,常铝股份,5.49,5.11,-0.07172885130582612,0.006503819409695832,0.0,0.006525015169368239,0.006525015169368239,up,high,True,False,-0.07823267071552195,-0.41582233327983165,-0.06921675774134783,0.06921675774134783,0.07574177291071607,0,否
7,20260330,20260401,003042.SZ,中农联合,19.77,18.63,-0.0593924525690285,0.006391842577015953,0.0,0.006412313996234472,0.006412313996234472,up,high,True,False,-0.06578429514604446,-1.2667714477055547,-0.057663125948406724,0.057663125948406724,0.0640754399446412,0,否
8,20260330,20260401,603601.SH,再升科技,14.5,14.87,0.025197111045534973,0.006257020618097196,0.0,0.0062766366629289855,0.0062766366629289855,up,high,True,True,0.018940090427437776,0.2789887683875296,0.02551724137931033,0.02551724137931033,0.019240604716381345,1,是
9,20260330,20260401,603358.SH,华达科技,33.33,36.01,0.07733878534113552,0.006062714272583012,0.0,0.0060811297218174454,0.0060811297218174454,up,high,True,False,0.07127607106855251,2.4773159463718244,0.08040804080408037,0.08040804080408037,0.07432691108226293,1,是
10,20260330,20260401,002686.SZ,亿利达,7.89,,,0.005623100916474199,0.0,0.005638940223188914,0.005638940223188914,up,high,False,False,,,,,,0,
11,20260330,20260401,603538.SH,美诺华,43.1,39.79,-0.0799073726708649,0.004940958665940668,0.0,0.004953185331064803,0.004953185331064803,up,high,False,False,-0.08484833133680557,-3.5234822877688927,-0.07679814385150818,0.07679814385150818,0.08175132918257298,0,否
12,20260330,20260401,002850.SZ,科达利,177.32,178.56,0.0069686693160934355,0.003607519122331493,0.0,0.003614034051328384,0.003614034051328384,up,high,True,True,0.0033611501937619425,0.5991594820184503,0.006993006993007089,0.006993006993007089,0.003378972941678705,1,是
13,20260330,20260401,002309.SZ,中利集团,4.76,4.53,-0.04952572874838592,0.0035770484576934983,0.0,0.003583453730574536,0.003583453730574536,up,high,True,False,-0.05310277720607942,-0.24705723975753457,-0.048319327731092376,0.048319327731092376,0.051902781461666915,0,否
14,20260330,20260401,603618.SH,杭电股份,26.71,28.38,0.06064664461002698,0.003081646501353549,0.0,0.0030863996551923948,0.0030863996551923948,up,high,True,False,0.05756499810867343,1.587562265209808,0.06252339947585162,0.06252339947585162,0.05943699982065922,1,是
15,20260330,20260401,601068.SH,中铝国际,6.28,5.85,-0.07092831923634223,0.0030440487440994766,0.0,0.0030486865652015415,0.0030486865652015415,up,high,True,False,-0.0739723679804417,-0.4491457516294659,-0.06847133757961787,0.06847133757961787,0.07152002414481942,0,否
16,20260330,20260401,600602.SH,云赛智联,23.33,23.32,-0.0004287245510468452,0.002173897195929453,0.0,0.002176261823614062,0.002176261823614062,up,high,True,True,-0.002602621746976298,-0.06077218834491305,-0.0004286326618087033,0.0004286326618087033,0.0026048944854227653,0,否
