rank,trade_date,target_date,ts_code,name,close_T,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260514,20260518,001259.SZ,利仁科技,55.0,0.0,0.02031351365480912,0.02031351365480912,up,high,1.0,ehx:coldstart_v1,-0.06213273485961285,-0.013614541114099894,0.02010994639707123,0.05383443390824236,0.10235262765375618,51.686697691605644,54.25627446742517,56.1172432510145,58.042042528818335,60.92757190415326,1,1,0.9006346162980116,0.0,0.0,,,,,,,,
2,20260514,20260518,603779.SH,威龙股份,9.02,0.0,0.019885771997185327,0.019885771997185327,up,high,1.0,ehx:coldstart_v1,-0.0625520484697089,-0.014033854724195945,0.01969063278697518,0.0534151202981463,0.10193331404366013,8.473064805043556,8.894298730123467,9.19936966341461,9.514904409217914,9.987932837924056,2,2,0.8857204991937465,0.0,0.0,,,,,,,,
3,20260514,20260518,003018.SZ,金富科技,53.76,0.0,0.015070729506871739,0.015070729506871739,up,high,1.0,ehx:coldstart_v1,-0.06728438694754413,-0.01876619320203117,0.014958294309139954,0.04868278182031108,0.09720097556582491,50.26179819182158,52.760536844370634,54.57020241828942,56.44193880659524,59.24791987361959,3,3,0.7178338641592191,0.0,0.0,,,,,,,,
4,20260514,20260518,603007.SH,花王股份,9.26,0.0,0.013316175143951564,0.013316175143951564,up,high,1.0,ehx:coldstart_v1,-0.06901438707375054,-0.0204961933282376,0.013228294182933524,0.04695278169410465,0.09547097543961847,8.642480716622243,9.07213706393629,9.383307781832992,9.705151532444471,10.187637996028878,4,4,0.6566576173102255,0.0,0.0,,,,,,,,
5,20260514,20260518,605399.SH,晨光新材,15.22,0.0,0.008995240177960336,0.008995240177960336,up,high,1.0,ehx:coldstart_v1,-0.07328765726208691,-0.024769463516573956,0.008955023994597166,0.04267951150576829,0.09119770525128211,14.144455292449809,14.847639389119221,15.356907555508556,15.883643418849614,16.673290331252453,5,5,0.5059990856144746,0.0,0.0,,,,,,,,
6,20260514,20260518,600156.SH,华升股份,14.19,0.0,0.0055672867473842615,0.0055672867473842615,up,high,1.0,ehx:coldstart_v1,-0.07669083457050618,-0.028172640824993236,0.005551846686177888,0.03927633419734901,0.08779452794286284,13.142439582620423,13.795808999459705,14.26899979894538,14.758420855948154,15.492127925134248,6,6,0.3864762428415959,0.0,0.0,,,,,,,,
7,20260514,20260518,002990.SZ,盛视科技,69.41,0.0,0.003406572540696156,0.003406572540696156,up,high,1.0,ehx:coldstart_v1,-0.07884189794034255,-0.030323704194829593,0.0034007833163415316,0.03712527082751266,0.08564346457302648,64.14775224580119,67.33682374298462,69.64645020004971,72.03529593231461,75.61649248256408,7,7,0.3111383744506278,0.0,0.0,,,,,,,,
8,20260514,20260518,603610.SH,麒盛科技,18.84,0.0,0.002406311339759868,0.002406311339759868,up,high,1.0,ehx:coldstart_v1,-0.07983926044797303,-0.03132106670246007,0.0024034208087110507,0.03612790831988218,0.084646102065396,17.39430769445275,18.259056480490663,18.885334905641077,19.533094433400922,20.504171868361702,8,8,0.2762621532088394,0.0,0.0,,,,,,,,
9,20260514,20260518,600509.SH,天富能源,10.33,0.0,0.002359675449391678,0.002359675449391678,up,high,1.0,ehx:coldstart_v1,-0.07988578546953057,-0.031367591724017624,0.002356895787153502,0.036081383298324624,0.08459957704383846,9.536881046363058,10.011002031934709,10.354375447392217,10.70952643537112,11.24194486481984,9,9,0.2746360943066583,0.0,0.0,,,,,,,,
10,20260514,20260518,603118.SH,共进股份,17.7,0.0,0.0018929747271051933,0.0018929747271051933,flat,high,1.0,ehx:coldstart_v1,-0.08035149594837711,-0.03183330220286416,0.0018911853083069684,0.03561567281947809,0.08413386656499192,16.333417191967133,17.145424369068458,17.733505652669763,18.341757892012826,19.25360866236444,10,10,0.2583635870566219,0.0,0.0,,,,,,,,
