rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,t1_up_rate,T+1上涨率,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up,open_T_actual,high_T_actual,close_T_actual,t_limit_price_est,t_up_actual,t_limitup_actual,t_touch_limitup_actual,t_limitup_verify_ready,t_open_ret,t_intraday_ret,t_close_ret,t_high_profit_hit,open_T2_actual,high_T2_actual,low_T2_actual,close_T2_actual,t1_open_ret,t1_low_ret,t1_close_ret,t1_high_ret,t1_up_hit,t1_high_profit_hit,t1_accept_hit,t1_fail_hit,t1_big_drawdown_hit,t1_limitdown_risk_hit,t_limitup_verify_reason,t_limitup_verify_trade_date,d_analysis_trade_date
11,20260709,20260709,20260710,20260713,002185.SZ,华天科技,1→2,半导体,23.73,TOP20,0,1,TOP20,只观察不追,≤23.85,只观察不追,≤23.85,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤23.85,只观察不追,≤23.85,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.390726,0.390726,51.7747,51.7747,0.544216,0.544216,50.3921,50.3921,0.407267,48.0153,0.717684,54.1656,0.4608904082738543,0.9452792678447104,0.5474424312840568,0.5428089474959762,0.4886053809057818,0.5585696034445573,0.5277841164744894,0.40518256122294255,0.6296122497974298,0.04941242511813909,0.07849565994381903,-0.001718870535202819,0.022430721749111447,0.5205106638237256,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.50539,0.390726,historical_bin_blend_v1,43.0803,56.0357,61.3351,83.656,52.8396,52.8396,11,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.520885,0.600751,0.542809,0.573123,0.405284,0.266635,73.6486,40.7904,47.18,48.98,0.0,0.0,81.5408,81.5408,0.145611,63.868,49.8306,50.0408,55.6648,44.8572,0.448572,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,11,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.8956428781764689,0.8956428781764689,,0.07848762195069196,0.0,0.0816499663627956,0.0816499663627956,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
12,20260709,20260709,20260710,20260713,002067.SZ,景兴纸业,1→2,造纸,4.05,TOP20,0,1,TOP20,只观察不追,≤4.07,只观察不追,≤4.07,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤4.07,只观察不追,≤4.07,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.329665,0.329665,39.047,39.047,0.521253,0.521253,44.2688,44.2688,0.34173,38.5087,0.805847,51.8477,0.47069223537445387,0.967361714420059,0.4413298630089045,0.3940585162691767,0.4614237200058796,0.40515185140054766,0.4252031695291427,0.5779198419057037,0.6226208280503625,0.04836576499439207,0.09197089021896644,-0.027669543200209753,0.017050956114365374,0.4335745542148011,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.41145,0.329665,historical_bin_blend_v1,34.7336,46.089,39.6444,89.3225,42.6952,42.6952,37,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.507096,0.531402,0.394059,0.506146,0.451633,0.273903,96.4865,40.7904,47.18,48.98,0.0,0.0,84.7419,84.7419,0.155553,29.0694,43.8696,45.5624,47.8588,44.6751,0.446751,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,12,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.9617530267291576,0.9617530267291576,,0.10463385781550702,0.0,0.11030400678839168,0.11030400678839168,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
13,20260709,20260709,20260710,20260713,002975.SZ,博杰股份,1→2,自动化设,121.35,TOP20,0,1,TOP20,只观察不追,≤121.96,只观察不追,≤121.96,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤121.96,只观察不追,≤121.96,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.202132,0.202132,48.724,48.724,0.51176,0.51176,50.4355,50.4355,0.532931,48.2177,0.793607,61.4603,0.7965264625047173,0.9491565995943231,0.09929734720039249,0.4906155533905753,0.40406684620846833,0.45667756469604465,0.523208477165362,0.4458613896696471,0.8198724879831278,0.06140092928872422,0.09943038152610165,-0.02880210953216112,0.026977661003712954,0.46489268724911603,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.229387,0.202132,historical_bin_blend_v1,28.257,43.4703,60.0452,87.3948,43.4953,43.4953,34,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.591495,0.515153,0.490616,0.527193,0.414238,0.322558,93.8514,40.7904,47.18,48.98,0.0,0.0,83.5544,83.5544,0.159525,24.3471,62.5757,45.9391,49.7111,44.3933,0.443933,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,13,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.924706732039354,0.924706732039354,,0.09684688670685425,0.0,0.10169167706579081,0.10169167706579081,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
14,20260709,20260709,20260710,20260713,002632.SZ,道明光学,1→2,塑料,9.15,TOP20,0,1,TOP20,只观察不追,≤9.20,只观察不追,≤9.20,观察池：t1_accept<0.52；若竞价弱于预期不追,观察池：t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤9.20,只观察不追,≤9.20,观察池：t1_accept<0.52；若竞价弱于预期不追,观察池：t1_accept<0.52；若竞价弱于预期不追,0.507665,0.507665,70.9759,70.9759,0.538045,0.538045,59.8102,59.8102,0.662022,65.4012,0.792939,70.8886,0.6203179984768511,0.9452862000586784,0.7321236407625524,0.7469241161477742,0.4680078554719933,0.5902466005611583,0.48821210362546485,0.3605595306009207,0.6055200674943546,0.05853425135307448,0.10184415837100629,-0.03283508076498068,0.015369912667182597,0.6087453982164708,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.711093,0.507665,historical_bin_blend_v1,57.0941,43.5948,82.045,87.257,65.5794,65.5794,2,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.561081,0.716332,0.746924,0.486476,0.431469,0.265592,71.8919,40.7904,47.18,48.98,0.0,0.0,83.5315,83.5315,0.150095,17.9006,38.109,59.8362,45.7147,43.7126,0.437126,0,0,WATCH,t1_accept<0.52,professional_score_rule_guarded,14,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.8792540236089316,0.8792540236089316,,0.07730952999767228,0.0,0.08037643355810888,0.08037643355810888,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
15,20260709,20260709,20260710,20260713,002436.SZ,兴森科技,1→2,元件,44.45,TOP20,0,1,TOP20,只观察不追,≤44.67,只观察不追,≤44.67,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤44.67,只观察不追,≤44.67,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.420366,0.420366,57.636,57.636,0.548857,0.548857,58.2588,58.2588,0.683126,58.4397,0.740241,68.7366,0.7591962278892294,0.9251717337977495,0.4943623618699776,0.5710028038320136,0.5070148757658957,0.6390032652547443,0.48780207927206204,0.31058226077019513,0.6019313896784577,0.0597050673085503,0.0880256752547599,-0.0007962489477453863,0.029145815183575317,0.5750039503670814,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.550991,0.420366,historical_bin_blend_v1,46.308,59.4505,73.5005,88.0102,58.372,58.372,6,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.607752,0.615941,0.571003,0.558532,0.406638,0.258736,57.2643,40.7904,47.18,48.98,0.0,0.0,83.9876,83.9876,0.144117,65.8939,69.3567,51.5796,58.5379,43.4416,0.434416,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,15,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.8706466221578659,0.8706466221578659,,0.06813006304648188,0.0,0.07050453250539788,0.07050453250539788,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
16,20260709,20260709,20260710,20260713,603156.SH,养元饮品,1→2,饮料乳品,48.71,TOP20,0,1,TOP20,只观察不追,≤48.95,只观察不追,≤48.95,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤48.95,只观察不追,≤48.95,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.312675,0.312675,49.2199,49.2199,0.586626,0.586626,52.7748,52.7748,0.271392,53.2904,0.645865,48.6854,0.7676377686428991,0.9276626186358445,0.4543373451985824,0.46506298253242495,0.5427584943801651,0.518345196882725,0.6357420348512152,0.2411782602852362,0.7350844701916612,0.061582094363986935,0.08760424107744902,-0.003870413932762092,0.04402503973621765,0.5700685214437022,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.399454,0.312675,historical_bin_blend_v1,35.8057,62.6684,61.9644,88.5653,49.7458,49.7458,19,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.637309,0.539731,0.465063,0.608316,0.360795,0.290321,57.2643,40.7904,47.18,48.98,0.0,0.0,83.9596,83.9596,0.142814,60.6054,89.5073,47.068,62.0203,43.4345,0.434345,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,16,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.7846270153377276,0.7846270153377276,,0.06813006304648188,0.0,0.07050453250539788,0.07050453250539788,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
17,20260709,20260709,20260710,20260713,603666.SH,亿嘉和,1→2,自动化设,28.45,TOP20,0,1,TOP20,只观察不追,≤28.59,只观察不追,≤28.59,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤28.59,只观察不追,≤28.59,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.28064,0.28064,31.8562,31.8562,0.580683,0.580683,43.1665,43.1665,0.035456,27.8475,0.686136,33.6607,0.5086784211935722,0.804370210365791,0.48504455549867853,0.3452864695336111,0.5288819634104254,0.44324852084683697,0.610281035666393,0.33812181749697257,0.7367444522800178,0.050479764581415974,0.07419476542847506,0.000514682009998712,0.03755337563290666,0.49227044585927826,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.350168,0.28064,historical_bin_blend_v1,29.6069,62.9071,31.5462,85.9435,38.4922,38.4922,51,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.560522,0.450557,0.345286,0.613626,0.374465,0.291043,66.1811,40.7904,47.18,48.98,0.0,0.0,82.7226,82.7226,0.145433,67.1546,84.1062,41.7468,61.9231,43.2018,0.432018,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,18,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.8439359027405302,0.8439359027405302,,0.0699611941166217,0.0,0.07246656243434521,0.07246656243434521,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
18,20260709,20260709,20260710,20260713,000672.SZ,上峰材料,1→2,水泥,21.8,TOP20,0,1,TOP20,只观察不追,≤21.91,只观察不追,≤21.91,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤21.91,只观察不追,≤21.91,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.351462,0.351462,39.8027,39.8027,0.518688,0.518688,44.2946,44.2946,0.107009,42.3049,0.69677,40.7792,0.4844279931133109,0.9306284597204206,0.5898306095169047,0.3813448722941449,0.475021361694963,0.49563799961282967,0.472289752258826,0.44700697942338746,0.6630851946244767,0.04772494415415886,0.08113771198217722,0.0014018587441298389,0.03517050416802569,0.4847319890753582,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.444984,0.351462,historical_bin_blend_v1,36.1497,59.0561,40.6384,90.3503,44.7303,44.7303,32,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.509095,0.524386,0.381345,0.560851,0.434615,0.284187,67.5604,40.7904,47.18,48.98,0.0,0.0,85.1012,85.1012,0.154752,69.1701,82.5328,44.3012,59.5821,42.7306,0.427306,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,19,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.8255184584901167,0.8255184584901167,,0.07015852867901107,0.0,0.07267821803691644,0.07267821803691644,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
19,20260709,20260709,20260710,20260713,603061.SH,金海通,1→2,半导体,487.54,TOP20,0,1,TOP20,只观察不追,≤489.98,只观察不追,≤489.98,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤489.98,只观察不追,≤489.98,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.25986,0.25986,53.0871,53.0871,0.50661,0.50661,51.631,51.631,0.941976,71.7458,0.873109,83.9269,0.597434825087992,0.969990427353704,0.05086633616523709,0.4064804013058589,0.4230421011463789,0.5297020603564474,0.39726178979754234,0.40948682270774855,0.65711714099061,0.03389585892836313,0.09232552202797388,-0.026806552481043577,0.023643472778757873,0.3945676138044228,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.318199,0.25986,historical_bin_blend_v1,31.3353,44.9525,63.2036,66.5714,43.852,43.852,33,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.532041,0.51148,0.40648,0.497698,0.418606,0.277277,91.6554,40.7904,47.18,48.98,0.0,0.0,72.0736,72.0736,0.15035,31.0778,51.9411,44.0539,48.3185,42.6706,0.426706,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,20,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.9346872481476499,0.9346872481476499,,0.09482559540455404,0.0,0.0994670862915152,0.0994670862915152,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
20,20260709,20260709,20260710,20260713,000892.SZ,欢瑞世纪,1→2,影视院线,3.82,TOP20,0,1,TOP20,只观察不追,≤3.84,只观察不追,≤3.84,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤3.84,只观察不追,≤3.84,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.291329,0.291329,35.3392,35.3392,0.469897,0.469897,40.4006,40.4006,0.192278,30.5386,0.709805,41.5837,0.47069223537445387,0.967361714420059,0.4413298630089045,0.3853952201222779,0.414841550599798,0.40515185140054766,0.3990933390411034,0.6117909277322372,0.6771774342014343,0.04785233520636126,0.09197089021896644,-0.024299093031754836,0.016692867213583987,0.420444957016838,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.366614,0.291329,historical_bin_blend_v1,31.4467,43.3544,27.69,90.3933,37.8228,37.8228,53,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.47012,0.514482,0.385395,0.486288,0.479249,0.29915,95.6081,40.7904,47.18,48.98,0.0,0.0,85.0153,85.0153,0.166078,33.5659,42.8868,43.6941,46.5298,42.4485,0.424485,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,21,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.8957627497144471,0.8957627497144471,,0.10227415101529824,0.0,0.10768710364963016,0.10768710364963016,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
21,20260709,20260709,20260710,20260713,603933.SH,睿能科技,1→2,其他电子,23.2,FULL,0,0,Outside TOP20,只观察不追,≤23.32,只观察不追,≤23.32,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤23.32,只观察不追,≤23.32,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.378003,0.378003,42.7702,42.7702,0.51841,0.51841,46.0448,46.0448,0.228108,46.8973,0.708995,46.8083,0.5110718083622176,0.9220611900139746,0.596262263122106,0.4001882602405993,0.47124463872166616,0.46225072686326146,0.46970624901438424,0.476056521063728,0.699545958430442,0.04862535844259512,0.07657019230846729,0.005037304356549631,0.034212707210472926,0.4879808554904408,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.485816,0.378003,historical_bin_blend_v1,38.6966,59.3063,46.7432,87.2133,47.3616,47.3616,23,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.516355,0.538326,0.400188,0.558758,0.447361,0.296407,65.0901,40.7904,47.18,48.98,0.0,0.0,83.4231,83.4231,0.159735,72.8656,79.6183,45.3883,59.3337,41.8097,0.418097,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,24,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.8407467651839355,0.8407467651839355,,0.06928112940224967,0.0,0.0717374637131465,0.0717374637131465,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
22,20260709,20260709,20260710,20260713,600418.SH,江淮汽车,1→2,商用车,24.45,FULL,0,0,Outside TOP20,只观察不追,≤24.57,只观察不追,≤24.57,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤24.57,只观察不追,≤24.57,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.365577,0.365577,40.8805,40.8805,0.45594,0.45594,44.3582,44.3582,0.264773,42.1729,0.702178,47.0124,0.5114295730597386,0.8991516975031573,0.5532383096899148,0.4001882602405993,0.3634870423760483,0.4433605880958225,0.4623472668197087,0.5400407153274827,0.7175293698083626,0.05024995961593438,0.07657019230846729,0.004611356997346987,0.03394004970775226,0.4610984621634372,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.466699,0.365577,historical_bin_blend_v1,37.613,51.8026,41.8256,88.2271,45.1545,45.1545,31,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.471477,0.527438,0.400188,0.539011,0.474299,0.308036,73.6486,40.7904,47.18,48.98,0.0,0.0,83.9228,83.9228,0.167142,71.4238,77.7821,44.6613,56.6007,41.656,0.41656,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,25,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.8553402022861305,0.8553402022861305,,0.07848762195069196,0.0,0.0816499663627956,0.0816499663627956,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
23,20260709,20260709,20260710,20260713,002346.SZ,柘中股份,1→2,电网设备,19.83,FULL,0,0,Outside TOP20,只观察不追,≤19.93,只观察不追,≤19.93,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤19.93,只观察不追,≤19.93,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.390201,0.390201,47.8969,47.8969,0.481355,0.481355,46.645,46.645,0.366508,44.8736,0.715057,51.9566,0.4679068512537571,0.9500653836875714,0.5637564056368514,0.49912512722355634,0.4273440719521715,0.48810728364690514,0.41321829222911727,0.4527195015989174,0.7608957063102099,0.046458446653267246,0.09547578948654867,0.0006025361724585911,0.03213904440584854,0.4763662548257727,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.504582,0.390201,historical_bin_blend_v1,41.8684,54.4551,51.9814,86.8125,50.11,50.11,17,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.47759,0.586176,0.499125,0.523784,0.458134,0.316056,67.5604,40.7904,47.18,48.98,0.0,0.0,83.1896,83.1896,0.165997,68.0586,71.9865,47.5618,55.9879,41.1352,0.411352,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,26,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.839603555629668,0.839603555629668,,0.07015852867901107,0.0,0.07267821803691644,0.07267821803691644,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
