rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason,trade_action_raw,trade_action,final_trade_score,decision_support_score,risk_quality_score,t1_weight_mode,market_mode,final_action,final_reason,final_rank
44,20260702,20260702,20260703,20260706,002826.SZ,易明医药,2→3,化学制药,18.18,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,冲高至19.11附近优先兑现；强势放量再看20.07；弱于17.91止损,冲高至19.11附近优先兑现；强势放量再看20.07；弱于17.91止损,放弃,不建议买入,放弃,不建议买入,冲高至19.11附近优先兑现；强势放量再看20.07；弱于17.91止损,冲高至19.11附近优先兑现；强势放量再看20.07；弱于17.91止损,0.349343,0.349343,67.3905,67.3905,0.643037,0.643037,54.8609,54.8609,0.136702,58.3032,0.641796,42.5348,0.5903363319329159,0.9355117673855928,0.572447530705096,0.7344865276071243,0.6647446053151791,0.6335162047372574,0.596271928735379,0.3554096495402254,0.4112445050850937,0.0778747894405975,0.098802470960372,0.0340655503075585,0.0409326598370306,0.627829838846399,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.441724,0.349343,historical_bin_blend_v1,45.1125,65.0898,57.03,66.0437,51.633,51.633,47,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.628281,0.652122,0.734487,0.582855,0.430582,0.212648,28.6676,32.7337,60.65,74.65,0.292,0.0,76.272,0.0,0.182847,68.6237,49.1905,55.5806,61.1434,34.787,0.34787,1,0,ELIGIBLE,ok,professional_score_rule_guarded,82,5511.0,0.4011976047904191,-0.0073967290649395,-0.0049825610363727,110.0,0.0199600798403193,256.0,0.0464525494465614,3454589984.6078005,0.3273367100065912,0.0,0.0511764131876542,0.0511764131876542,up,high,0.958392,ehx:model_v1,-0.0700028757197051,0.0007384069850537,0.0499099305090823,0.0990814540331109,0.169822736737871,16.950870899866583,18.193429196484335,19.110387191751556,20.073560331838586,21.545022717478,0.7532076671515388,0.7532076671515388,56,92,92,0.5961444229275118,0.0,0.591152,,,,,,,,,放弃,REJECT,45.0238,50.0,81.79641020604568,FROZEN_NEGATIVE_IC,CAUTION,REJECT,premium_reject,1
9,20260702,20260702,20260703,20260706,002971.SZ,和远气体,2→3,化学制品,75.02,TOP10,1,1,TOP10,放弃,不建议买入,放弃,不建议买入,冲高至82.33附近优先兑现；强势放量再看86.14；弱于73.89止损,冲高至82.33附近优先兑现；强势放量再看86.14；弱于73.89止损,放弃,不建议买入,放弃,不建议买入,冲高至82.33附近优先兑现；强势放量再看86.14；弱于73.89止损,冲高至82.33附近优先兑现；强势放量再看86.14；弱于73.89止损,0.295898,0.295898,64.6207,64.6207,0.769613,0.769613,65.1213,65.1213,0.498968,46.6286,0.788298,59.8274,0.9029632408107896,0.9723696051246457,0.3199312243885795,0.7661535497944124,0.7843835442050948,0.7082895083673894,0.7221682719641388,0.245628704367046,0.53796868975135,0.1045227891233601,0.1258618470504553,0.0453064608872548,0.084249138698067,0.696113453455968,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.373642,0.295898,historical_bin_blend_v1,41.5575,80.7467,74.5171,90.4071,57.5317,57.5317,25,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.806951,0.654602,0.766154,0.783783,0.213047,0.200339,87.5532,32.7337,56.13,71.13,0.334,0.0,89.1961,0.0,0.148543,80.8917,97.9255,60.8087,79.3916,59.2423,0.592423,1,0,ELIGIBLE,ok,professional_score_rule_guarded,9,5511.0,0.4011976047904191,-0.0073967290649395,-0.0049825610363727,110.0,0.0199600798403193,256.0,0.0464525494465614,3454589984.6078005,0.3273367100065912,0.0,0.0974394540423302,0.0974394540423302,up,high,0.965833,ehx:model_v1,-0.0173586577285814,0.0477342794707966,0.0929796972858176,0.1382251151008387,0.2033180523002179,73.72899100622116,78.68787080155147,82.32990784225561,86.1405151298192,91.9341717933231,0.9171390453310178,0.9171390453310178,11,19,19,0.6236779646868553,0.0,0.560796,,,,22.0,,,0.8708146448508147,,放弃,REJECT,43.8194,50.0,80.9158825369808,FROZEN_NEGATIVE_IC,CAUTION,REJECT,premium_reject;t1_drawdown_risk,2
37,20260702,20260702,20260703,20260706,603338.SH,浙江鼎力,1→2,工程机械,46.97,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,冲高至50.28附近优先兑现；强势放量再看53.11；弱于46.27止损,冲高至50.28附近优先兑现；强势放量再看53.11；弱于46.27止损,放弃,不建议买入,放弃,不建议买入,冲高至50.28附近优先兑现；强势放量再看53.11；弱于46.27止损,冲高至50.28附近优先兑现；强势放量再看53.11；弱于46.27止损,0.292262,0.292262,62.4251,62.4251,0.705449,0.705449,60.0551,60.0551,0.208203,48.661,0.662863,45.4514,0.7659848447158704,0.8997285804629921,0.4365545727476408,0.7160109504625005,0.7130255132572125,0.7812817602588608,0.7228480864928534,0.237173865856374,0.44173973270404,0.0924544519536158,0.0979175358667162,0.0318370142834952,0.0798478763270352,0.6847914828082531,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.368049,0.292262,historical_bin_blend_v1,40.1736,71.979,65.5402,88.9146,53.8054,53.8054,38,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.722399,0.614902,0.716011,0.68737,0.318031,0.198113,47.789,32.7337,60.65,74.65,0.292,0.0,88.8402,0.0,0.16739,64.5163,96.4982,55.414,71.8817,45.1223,0.451223,1,0,ELIGIBLE,ok,professional_score_rule_guarded,41,5511.0,0.4011976047904191,-0.0073967290649395,-0.0049825610363727,110.0,0.0199600798403193,256.0,0.0464525494465614,3454589984.6078005,0.3273367100065912,0.0,0.0705045325053978,0.0705045325053978,up,high,0.946935,ehx:model_v1,-0.0654840571161009,0.0133401697953675,0.0681300630464818,0.1229199562975962,0.2017441832090661,43.992758592151446,47.60078581569863,50.28159789177854,53.11338968939248,57.46943741331019,0.7991849806902953,0.7991849806902953,29,69,69,0.5964307302484135,0.0,0.533504,,,,35.0,,,0.8580287390312894,,放弃,REJECT,42.8183,50.0,83.26499468511399,FROZEN_NEGATIVE_IC,CAUTION,REJECT,premium_reject,3
2,20260702,20260702,20260703,20260706,603818.SH,曲美家居,,家居用品,3.4,TOP10,1,1,TOP10,放弃,不建议买入,放弃,不建议买入,冲高至3.77附近优先兑现；强势放量再看4.02；弱于3.35止损,冲高至3.77附近优先兑现；强势放量再看4.02；弱于3.35止损,放弃,不建议买入,放弃,不建议买入,冲高至3.77附近优先兑现；强势放量再看4.02；弱于3.35止损,冲高至3.77附近优先兑现；强势放量再看4.02；弱于3.35止损,0.305568,0.305568,51.0614,51.0614,0.717301,0.717301,53.934,53.934,0.038992,36.0634,0.728257,37.1105,0.6027226320442596,0.9622225442956798,0.5383173533502628,0.6106002905623289,0.7499241823013735,0.712253306535582,0.6367665849072078,0.4036767589509307,0.3013607824464185,0.0842550967867356,0.1016087043216251,0.0297151178673571,0.0731052456513677,0.6351414092796019,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.38852,0.305568,historical_bin_blend_v1,38.0978,72.3436,43.8283,88.1578,47.2733,47.2733,59,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.685219,0.599243,0.6106,0.720991,0.277737,0.151529,96.5426,32.7337,47.18,48.98,0.0,0.0,83.6867,0.0,0.083329,60.44,86.9252,55.3671,71.1696,62.5004,0.625004,1,0,ELIGIBLE,ok,professional_score_rule_guarded,2,5511.0,0.4011976047904191,-0.0073967290649395,-0.0049825610363727,110.0,0.0199600798403193,256.0,0.0464525494465614,3454589984.6078005,0.3273367100065912,0.0,0.1085617814415112,0.1085617814415112,up,high,0.933731,ehx:model_v1,-0.0551373652792465,0.0381915398614774,0.1030634827940336,0.1679354257265898,0.2612643308673156,3.2176074851328824,3.532362715259387,3.769110056901138,4.021724767862668,4.415140966284342,0.8580448991551526,0.8580448991551526,64,6,6,0.2944446487301034,0.0,0.310263,,,,93.0,,,0.8534956396621158,,放弃,REJECT,42.5005,50.0,90.93124079127186,FROZEN_NEGATIVE_IC,CAUTION,REJECT,premium_reject,4
15,20260702,20260702,20260703,20260706,000572.SZ,海马汽车,1→2,乘用车,4.15,TOP20,0,1,TOP20,放弃,不建议买入,放弃,不建议买入,冲高至4.56附近优先兑现；强势放量再看4.76；弱于4.09止损,冲高至4.56附近优先兑现；强势放量再看4.76；弱于4.09止损,放弃,不建议买入,放弃,不建议买入,冲高至4.56附近优先兑现；强势放量再看4.76；弱于4.09止损,冲高至4.56附近优先兑现；强势放量再看4.76；弱于4.09止损,0.308725,0.308725,48.3754,48.3754,0.727897,0.727897,54.402,54.402,0.149184,27.7415,0.728011,39.3612,0.5915016176114757,0.9402320201744756,0.4980303601649034,0.6213140947891523,0.7613689469382616,0.712253306535582,0.6541667677667052,0.3716026857018721,0.259528541161499,0.0772732199783719,0.1021415332374308,0.0418252531959304,0.069239043785698,0.6326664802056917,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.393376,0.308725,historical_bin_blend_v1,38.2494,76.601,44.3444,87.5411,47.7002,47.7002,56,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.689706,0.598079,0.621314,0.741716,0.27005,0.1339,88.5904,32.7337,60.65,74.65,0.292,0.0,88.3052,0.0,0.144627,77.8019,81.9944,55.1987,74.4311,56.3331,0.563331,1,0,ELIGIBLE,ok,professional_score_rule_guarded,15,5511.0,0.4011976047904191,-0.0073967290649395,-0.0049825610363727,110.0,0.0199600798403193,256.0,0.0464525494465614,3454589984.6078005,0.3273367100065912,0.0,0.0979126551461602,0.0979126551461602,up,high,0.973138,ehx:model_v1,-0.0116769684306013,0.0503184357610861,0.0934107908759327,0.1365031459907792,0.1984985501824678,4.101822412520022,4.364164534773067,4.556337518856565,4.7569727081381705,5.061216575923297,0.9281408339484806,0.9281408339484806,59,18,18,0.5497473290745908,0.0,0.470085,,,,82.0,,,0.822788304349032,,放弃,REJECT,41.3408,50.0,83.07067430285693,FROZEN_NEGATIVE_IC,CAUTION,REJECT,premium_reject,5
92,20260702,20260702,20260703,20260706,600449.SH,宁夏建材,1→2,水泥,12.39,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,0.332091,0.332091,46.2977,46.2977,0.483534,0.483534,46.0495,46.0495,0.118794,36.0638,0.658743,38.5982,0.6216951786769161,0.9269423808984518,0.5422066065976723,0.5312027983865748,0.4672637434011135,0.5744624291435588,0.3791616805351008,0.5339253801768489,0.49623790237528,0.0732332827331626,0.0970403705378544,0.0058880777786223,0.0221542269161882,0.5161687693545522,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.415183,0.332091,historical_bin_blend_v1,38.102,38.3558,29.4807,88.6528,41.6013,41.6013,85,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.522219,0.57033,0.531203,0.428565,0.522255,0.256903,63.4138,32.7337,58.39,72.89,0.313,0.0,88.4248,0.0,0.220865,23.0649,20.2028,48.5356,43.2524,30.7745,0.307745,0,1,EXCLUDED,t1_accept<0.45,professional_score_rule_guarded,89,5511.0,0.4011976047904191,-0.0073967290649395,-0.0049825610363727,110.0,0.0199600798403193,256.0,0.0464525494465614,3454589984.6078005,0.3273367100065912,0.0,0.0754734609984375,0.0754734609984375,up,high,0.952319,ehx:model_v1,-0.0546739890954847,0.0205049214029057,0.0727609934550707,0.1250170655072356,0.2001959760056275,11.730774720297024,12.646678569780676,13.325116181770642,14.039948930303613,15.136146204433317,0.8261743807388089,0.8261743807388089,91,51,51,0.5668494777547683,0.0,0.492699,,,,72.0,,,0.851102612540592,,放弃,REJECT,39.5771,50.0,77.63874027359446,FROZEN_NEGATIVE_IC,CAUTION,REJECT,premium_reject;premium_excluded;premium_gate:t1_accept<0.45;t1_drawdown_risk,6
90,20260702,20260702,20260703,20260706,603778.SH,国晟科技,1→2,光伏设备,12.89,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,0.305563,0.305563,41.6436,41.6436,0.485819,0.485819,43.9635,43.9635,0.029891,24.4286,0.67017,32.2894,0.6094986054227572,0.9243525796545514,0.5422066065976723,0.5312027983865748,0.4672637434011135,0.5701269686004304,0.3791616805351008,0.5339253801768489,0.49623790237528,0.0732332827331626,0.0964800168234985,0.0058880777786223,0.0221542269161882,0.5133664216927656,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.388512,0.305563,historical_bin_blend_v1,35.7265,38.4129,25.8372,87.1838,39.1792,39.1792,92,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.520449,0.560054,0.531203,0.428953,0.521805,0.255597,63.4138,32.7337,47.18,48.98,0.0,0.0,83.4038,0.0,0.164156,23.0649,20.2028,46.1352,41.3644,34.5623,0.345623,0,1,EXCLUDED,t1_accept<0.45,professional_score_rule_guarded,83,5511.0,0.4011976047904191,-0.0073967290649395,-0.0049825610363727,110.0,0.0199600798403193,256.0,0.0464525494465614,3454589984.6078005,0.3273367100065912,0.0,0.0754734609984375,0.0754734609984375,up,high,0.963511,ehx:model_v1,-0.0417218704459896,0.0258160756231191,0.0727609934550707,0.1197059112870222,0.1872438573561323,12.363269584092349,13.227101815625208,13.86285291226986,14.529160926258829,15.544325840350757,0.8520825416259824,0.8520825416259824,93,53,53,0.565122372538283,0.0,0.463611,,,,85.0,,,0.8224758127754566,,放弃,REJECT,38.8169,50.0,87.02874027359447,FROZEN_NEGATIVE_IC,CAUTION,REJECT,premium_reject;premium_excluded;premium_gate:t1_accept<0.45;t1_drawdown_risk,7
93,20260702,20260702,20260703,20260706,000506.SZ,招金黄金,1→2,贵金属,12.61,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,0.303494,0.303494,39.495,39.495,0.473784,0.473784,43.2184,43.2184,0.019281,19.0571,0.609993,29.0776,0.6216951786769161,0.9269423808984518,0.5422066065976723,0.5312027983865748,0.4672637434011135,0.5744624291435588,0.3791616805351008,0.5339253801768489,0.49623790237528,0.0732332827331626,0.0970403705378544,0.0058880777786223,0.0221542269161882,0.5161687693545522,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.385329,0.303494,historical_bin_blend_v1,35.3627,38.112,24.1225,87.8878,38.6095,38.6095,94,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.515199,0.560035,0.531203,0.425974,0.524545,0.256248,63.4138,32.7337,60.65,74.65,0.292,0.0,88.4097,0.0,0.217353,23.0649,20.2028,47.5294,43.1097,30.7724,0.307724,0,1,EXCLUDED,t1_accept<0.45,professional_score_rule_guarded,90,5511.0,0.4011976047904191,-0.0073967290649395,-0.0049825610363727,110.0,0.0199600798403193,256.0,0.0464525494465614,3454589984.6078005,0.3273367100065912,0.0,0.0754734609984375,0.0754734609984375,up,high,0.962968,ehx:model_v1,-0.0431537845026866,0.0252289040111986,0.0727609934550707,0.1202930828989427,0.1886757714128293,12.07740516817706,12.932183559725164,13.561720343190297,14.221902884187816,15.2284581088259,0.8490793611769207,0.8490793611769207,94,52,52,0.5520977880688202,0.0,0.465705,,,,83.0,,,0.8335986322444566,,放弃,REJECT,37.5824,50.0,78.26874027359447,FROZEN_NEGATIVE_IC,CAUTION,REJECT,premium_reject;premium_excluded;premium_gate:t1_accept<0.45;t1_drawdown_risk,8
94,20260702,20260702,20260703,20260706,002559.SZ,亚威股份,2→3,通用设备,15.38,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.357257,0.357257,51.5693,51.5693,0.580806,0.580806,50.9322,50.9322,0.29722,42.5762,0.667902,45.7333,0.6025172305391645,0.901089634037408,0.5210482528573597,0.5756467953247886,0.6086825995832436,0.640678058546034,0.4497991677894195,0.4254375152988746,0.4242337217892564,0.0726912251392209,0.0961178829365544,0.0204313029070672,0.0276653511767389,0.5592155999593232,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.4539,0.357257,historical_bin_blend_v1,41.2411,50.5873,39.4522,66.8403,44.2481,44.2481,68,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.586885,0.58815,0.575647,0.506904,0.444047,0.216735,61.3832,32.7337,38.25,63.25,0.748,1.0,74.8572,0.0,0.26825,35.9503,24.9219,49.3236,49.9667,26.8595,0.268595,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,94,5511.0,0.4011976047904191,-0.0073967290649395,-0.0049825610363727,110.0,0.0199600798403193,256.0,0.0464525494465614,3454589984.6078005,0.3273367100065912,0.0,0.0744383176568217,0.0744383176568217,up,high,0.981151,ehx:model_v1,-0.0261042804955737,0.0316521446094257,0.0717980298284851,0.1119439150475444,0.169700340152545,14.983711087892358,15.87459620717765,16.52486132556192,17.201763009605482,18.22452663610876,0.8861445391949297,0.8861445391949297,75,55,55,0.6229796510206633,0.0,0.414821,,,,,,,,,放弃,REJECT,35.0332,50.0,21.93610005262432,FROZEN_NEGATIVE_IC,CAUTION,REJECT,premium_reject;premium_excluded;premium_gate:intraday_hard_risk=1;minute_hard_risk;minute_risk_penalty,9
89,20260702,20260702,20260703,20260706,002674.SZ,兴业科技,1→2,纺织制造,28.25,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.254271,0.254271,50.5006,50.5006,0.65751,0.65751,50.541,50.541,0.021896,34.6888,0.619414,32.9631,0.5282266632787763,0.7033943882594366,0.4329036911762957,0.6104185478950576,0.6556940363331089,0.6834865135162898,0.6919832586281167,0.3586826587185901,0.4907892263226177,0.0769113240258722,0.0849379486885094,0.0240648373621088,0.0661263800010957,0.5965523601696613,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.309601,0.254271,historical_bin_blend_v1,34.3451,62.2544,37.9599,83.5184,42.4904,42.4904,78,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.621311,0.508239,0.610419,0.632649,0.37304,0.22368,54.5847,32.7337,51.61,67.61,0.506,1.0,84.5882,0.0,0.221437,47.7281,77.2833,48.9389,63.3939,35.7383,0.357383,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,81,5511.0,0.4011976047904191,-0.0073967290649395,-0.0049825610363727,110.0,0.0199600798403193,256.0,0.0464525494465614,3454589984.6078005,0.3273367100065912,0.0,0.0724665624343452,0.0724665624343452,up,high,0.947385,ehx:model_v1,-0.0561300178727314,0.0182561494971313,0.0699611941166217,0.121666238736112,0.1960524061059762,26.70800784478431,28.770472681349567,30.29718038877025,31.9049029773058,34.36868615750922,0.8192841287585871,0.8192841287585871,77,64,64,0.5257471841737014,0.0,0.363969,,,,91.0,,,0.7747684155318338,,放弃,REJECT,32.6284,50.0,29.531867855994975,FROZEN_NEGATIVE_IC,CAUTION,REJECT,premium_reject;premium_excluded;premium_gate:intraday_hard_risk=1;minute_hard_risk;minute_risk_penalty;t1_drawdown_risk,10
