rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260310,20260312,600498.SH,烽火通信,,,,,,,,,,,,,,,,,,
2,20260310,20260312,601869.SH,长飞光纤,,,,,,,,,,,,,,,,,,
3,20260310,20260312,000537.SZ,绿发电力,,,,,,,,,,,,,,,,,,
4,20260310,20260312,002281.SZ,光迅科技,,,,,,,,,,,,,,,,,,
5,20260310,20260312,002384.SZ,东山精密,,,,,,,,,,,,,,,,,,
6,20260310,20260312,003021.SZ,兆威机电,,,,,,,,,,,,,,,,,,
7,20260310,20260312,601789.SH,宁波建工,,,,,,,,,,,,,,,,,,
8,20260310,20260312,002298.SZ,中电鑫龙,,,,,,,,,,,,,,,,,,
9,20260310,20260312,002335.SZ,科华数据,,,,,,,,,,,,,,,,,,
10,20260310,20260312,002729.SZ,好利科技,,,,,,,,,,,,,,,,,,
11,20260310,20260312,001267.SZ,汇绿生态,,,,,,,,,,,,,,,,,,
12,20260310,20260312,600345.SH,长江通信,,,,,,,,,,,,,,,,,,
13,20260310,20260312,002025.SZ,航天电器,,,,,,,,,,,,,,,,,,
14,20260310,20260312,300257.SZ,开山股份,,,,,,,,,,,,,,,,,,
15,20260310,20260312,001332.SZ,锡装股份,,,,,,,,,,,,,,,,,,
16,20260310,20260312,601778.SH,晶科科技,,,,,,,,,,,,,,,,,,
17,20260310,20260312,605287.SH,德才股份,,,,,,,,,,,,,,,,,,
18,20260310,20260312,001389.SZ,广合科技,,,,,,,,,,,,,,,,,,
19,20260310,20260312,002445.SZ,中南文化,,,,,,,,,,,,,,,,,,
20,20260310,20260312,002294.SZ,信立泰,,,,,,,,,,,,,,,,,,
21,20260310,20260312,605268.SH,王力安防,,,,,,,,,,,,,,,,,,
22,20260310,20260312,000949.SZ,新乡化纤,,,,,,,,,,,,,,,,,,
23,20260310,20260312,600108.SH,亚盛集团,,,,,,,,,,,,,,,,,,
24,20260310,20260312,002969.SZ,嘉美包装,,,,,,,,,,,,,,,,,,
25,20260310,20260312,002993.SZ,奥海科技,,,,,,,,,,,,,,,,,,
26,20260310,20260312,300629.SZ,新劲刚,,,,,,,,,,,,,,,,,,
27,20260310,20260312,603017.SH,中衡设计,,,,,,,,,,,,,,,,,,
28,20260310,20260312,002536.SZ,飞龙股份,,,,,,,,,,,,,,,,,,
29,20260310,20260312,688048.SH,长光华芯,,,,,,,,,,,,,,,,,,
30,20260310,20260312,603803.SH,瑞斯康达,,,,,,,,,,,,,,,,,,
