rank,trade_date,base_date,buy_date,target_date,ts_code,name,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
21,20260610,20260610,20260611,20260612,000025.SZ,特  力Ａ,15.64,FULL,0,0,TOP20以外,只观察不追,≤15.80,只观察不追,≤15.80,冲高至17.10附近优先兑现；强势放量再看17.68；弱于15.41止损,冲高至17.10附近优先兑现；强势放量再看17.68；弱于15.41止损,只观察不追,≤15.80,只观察不追,≤15.80,冲高至17.10附近优先兑现；强势放量再看17.68；弱于15.41止损,冲高至17.10附近优先兑现；强势放量再看17.68；弱于15.41止损,0.416561,0.416561,47.4968,47.4968,0.828681,0.828681,55.8036,55.8036,0.416561,47.4968,0.828681,55.8036,,,,,,,,rule_fallback:model_missing,0.0,0.09312083210877495,0.09312083210877495,up,high,1.0,ehx:model_v1,0.006794072704615281,0.05531226645012823,0.08903675396129936,0.12276124147247047,0.1712794352179843,15.746621082663584,16.529456002260584,17.09640981418124,17.682809917910134,18.56190143904776,0.9625221302101723,0.9625221302101723,21,18,18,0.1185477901673754,0.0,0.0,,,,,,,,
22,20260610,20260610,20260611,20260612,688456.SH,有研粉材,115.98,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至127.09附近优先兑现；强势放量再看131.45；弱于114.24止损,冲高至127.09附近优先兑现；强势放量再看131.45；弱于114.24止损,放弃,不建议买入,放弃,不建议买入,冲高至127.09附近优先兑现；强势放量再看131.45；弱于114.24止损,冲高至127.09附近优先兑现；强势放量再看131.45；弱于114.24止损,0.348238,0.348238,45.4471,45.4471,0.840824,0.840824,52.8619,52.8619,0.348238,45.4471,0.840824,52.8619,,,,,,,,rule_fallback:model_missing,0.0,0.09581604396397647,0.09581604396397647,up,high,1.0,ehx:model_v1,0.009256650083348916,0.05777484382886187,0.09149933134003299,0.12522381885120412,0.17374201259671795,117.05857055027039,122.87807533061658,127.09274477894198,131.451975724596,137.98704101301698,0.9663740307040058,0.9663740307040058,22,14,14,0.0639838591137134,0.0,0.0,,,,,,,,
23,20260610,20260610,20260611,20260612,002165.SZ,红 宝 丽,7.3,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至7.94附近优先兑现；强势放量再看8.21；弱于7.19止损,冲高至7.94附近优先兑现；强势放量再看8.21；弱于7.19止损,放弃,不建议买入,放弃,不建议买入,冲高至7.94附近优先兑现；强势放量再看8.21；弱于7.19止损,冲高至7.94附近优先兑现；强势放量再看8.21；弱于7.19止损,0.343646,0.343646,45.3094,45.3094,0.820399,0.820399,52.1332,52.1332,0.343646,45.3094,0.820399,52.1332,,,,,,,,rule_fallback:model_missing,0.0,0.08784603637607427,0.08784603637607427,up,high,1.0,ehx:model_v1,0.0019569464797300345,0.050475140225242986,0.08419962773641411,0.11792411524758523,0.16644230899309906,7.314299696608942,7.67792622860235,7.941276065545342,8.213658697875134,8.621996385852366,0.9539084461905223,0.9539084461905223,23,19,19,0.1224897877825031,0.0,0.0,,,,,,,,
24,20260610,20260610,20260611,20260612,600573.SH,惠泉啤酒,13.01,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至14.08附近优先兑现；强势放量再看14.56；弱于12.81止损,冲高至14.08附近优先兑现；强势放量再看14.56；弱于12.81止损,放弃,不建议买入,放弃,不建议买入,冲高至14.08附近优先兑现；强势放量再看14.56；弱于12.81止损,冲高至14.08附近优先兑现；强势放量再看14.56；弱于12.81止损,0.344132,0.344132,45.324,45.324,0.799335,0.799335,51.6296,51.6296,0.344132,45.324,0.799335,51.6296,,,,,,,,rule_fallback:model_missing,0.0,0.082066085969213,0.082066085969213,up,high,1.0,ehx:model_v1,-0.0033704250919980028,0.04514776865351495,0.07887225616468607,0.1125967436758572,0.161114937421371,12.9662245818768,13.610833563368413,14.077679778459462,14.56053863432891,15.284408093767633,0.9426534301789575,0.9426534301789575,24,25,25,0.1668959530811215,0.0,0.0,,,,,,,,
25,20260610,20260610,20260611,20260612,002757.SZ,南兴股份,23.13,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至24.93附近优先兑现；强势放量再看25.79；弱于22.78止损,冲高至24.93附近优先兑现；强势放量再看25.79；弱于22.78止损,放弃,不建议买入,放弃,不建议买入,冲高至24.93附近优先兑现；强势放量再看25.79；弱于22.78止损,冲高至24.93附近优先兑现；强势放量再看25.79；弱于22.78止损,0.321907,0.321907,44.6572,44.6572,0.778022,0.778022,50.0411,50.0411,0.321907,44.6572,0.778022,50.0411,,,,,,,,rule_fallback:model_missing,0.0,0.07795259609854273,0.07795259609854273,up,high,1.0,ehx:model_v1,-0.007179183671321948,0.041339010074191,0.07506349758536213,0.10878798509653326,0.15730617884204706,22.96454012575494,24.106210064248597,24.933043547759294,25.788237093164096,27.07028562950704,0.9333571232158739,0.9333571232158739,25,31,31,0.1865891057063877,0.0,0.0,,,,,,,,
26,20260610,20260610,20260611,20260612,600178.SH,东安动力,9.61,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至10.53附近优先兑现；强势放量再看10.90；弱于9.47止损,冲高至10.53附近优先兑现；强势放量再看10.90；弱于9.47止损,放弃,不建议买入,放弃,不建议买入,冲高至10.53附近优先兑现；强势放量再看10.90；弱于9.47止损,冲高至10.53附近优先兑现；强势放量再看10.90；弱于9.47止损,0.281752,0.281752,43.4526,43.4526,0.846111,0.846111,49.836,49.836,0.281752,43.4526,0.846111,49.836,,,,,,,,rule_fallback:model_missing,0.0,0.09612300253741024,0.09612300253741024,up,high,1.0,ehx:model_v1,0.00953672956450996,0.05805492331002291,0.09177941082119404,0.12550389833236517,0.174022092077879,9.702086374609689,10.184420455497216,10.533742054384511,10.895045246135377,11.436686644914849,0.9667907093878463,0.9667907093878463,26,12,12,0.0254250145159876,0.0,0.0,,,,,,,,
27,20260610,20260610,20260611,20260612,600206.SH,有研新材,32.24,FULL,0,0,TOP20以外,只观察不追,≤32.56,只观察不追,≤32.56,冲高至34.07附近优先兑现；强势放量再看35.23；弱于31.76止损,冲高至34.07附近优先兑现；强势放量再看35.23；弱于31.76止损,只观察不追,≤32.56,只观察不追,≤32.56,冲高至34.07附近优先兑现；强势放量再看35.23；弱于31.76止损,冲高至34.07附近优先兑现；强势放量再看35.23；弱于31.76止损,0.350577,0.350577,45.5173,45.5173,0.647269,0.647269,48.1341,48.1341,0.350577,45.5173,0.647269,48.1341,,,,,,,,rule_fallback:model_missing,0.0,0.05663850687443129,0.05663850687443129,up,high,1.0,ehx:model_v1,-0.02715003203636126,0.021368161709151692,0.055092649220322816,0.08881713673149394,0.13733533047700777,31.3764585996135,32.93632260574682,34.06602546163167,35.234476679252914,36.98614000902043,0.8647372043856599,0.8647372043856599,27,69,69,0.3644734102775288,0.0,0.0,,,,,,,,
28,20260610,20260610,20260611,20260612,002256.SZ,兆新股份,4.37,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至4.73附近优先兑现；强势放量再看4.89；弱于4.30止损,冲高至4.73附近优先兑现；强势放量再看4.89；弱于4.30止损,放弃,不建议买入,放弃,不建议买入,冲高至4.73附近优先兑现；强势放量再看4.89；弱于4.30止损,冲高至4.73附近优先兑现；强势放量再看4.89；弱于4.30止损,0.255604,0.255604,42.6681,42.6681,0.79657,0.79657,47.3555,47.3555,0.255604,42.6681,0.79657,47.3555,,,,,,,,rule_fallback:model_missing,0.0,0.08185932297650256,0.08185932297650256,up,high,1.0,ehx:model_v1,-0.003561525018534198,0.04495666872697875,0.07868115623814988,0.112405643749321,0.16092383749483483,4.354463818341177,4.570943678701325,4.727725241407316,4.889884349787097,5.132982358033369,0.9422126980729946,0.9422126980729946,28,26,26,0.1187817197049448,0.0,0.0,,,,,,,,
29,20260610,20260610,20260611,20260612,002459.SZ,晶澳科技,9.15,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至9.93附近优先兑现；强势放量再看10.27；弱于9.01止损,冲高至9.93附近优先兑现；强势放量再看10.27；弱于9.01止损,放弃,不建议买入,放弃,不建议买入,冲高至9.93附近优先兑现；强势放量再看10.27；弱于9.01止损,冲高至9.93附近优先兑现；强势放量再看10.27；弱于9.01止损,0.235153,0.235153,42.0546,42.0546,0.808729,0.808729,46.688,46.688,0.235153,42.0546,0.808729,46.688,,,,,,,,rule_fallback:model_missing,0.0,0.08495552063444982,0.08495552063444982,up,high,1.0,ehx:model_v1,-0.0007036899115299561,0.047814503833982995,0.08153899134515412,0.11526347885632524,0.16378167260183907,9.143563502224378,9.598130914592893,9.927343013805217,10.267846957985293,10.778307526356905,0.9485316072246369,0.9485316072246369,29,23,23,0.0821791928980248,0.0,0.0,,,,,,,,
30,20260610,20260610,20260611,20260612,603687.SH,大胜达,19.18,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至20.56附近优先兑现；强势放量再看21.27；弱于18.89止损,冲高至20.56附近优先兑现；强势放量再看21.27；弱于18.89止损,放弃,不建议买入,放弃,不建议买入,冲高至20.56附近优先兑现；强势放量再看21.27；弱于18.89止损,冲高至20.56附近优先兑现；强势放量再看21.27；弱于18.89止损,0.248726,0.248726,42.4618,42.4618,0.762317,0.762317,46.1724,46.1724,0.248726,42.4618,0.762317,46.1724,,,,,,,,rule_fallback:model_missing,0.0,0.07198871645782666,0.07198871645782666,up,high,1.0,ehx:model_v1,-0.012727144355795195,0.035791049389717756,0.06951553690088888,0.10324002441206001,0.15175821815757384,18.937440192248346,19.87890499237574,20.560743581661114,21.265968965240088,22.323195338927636,0.917782730735958,0.917782730735958,30,34,34,0.1899096495485666,0.0,0.0,,,,,,,,
31,20260610,20260610,20260611,20260612,000558.SZ,天府文旅,3.89,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至4.22附近优先兑现；强势放量再看4.37；弱于3.83止损,冲高至4.22附近优先兑现；强势放量再看4.37；弱于3.83止损,放弃,不建议买入,放弃,不建议买入,冲高至4.22附近优先兑现；强势放量再看4.37；弱于3.83止损,冲高至4.22附近优先兑现；强势放量再看4.37；弱于3.83止损,0.209333,0.209333,41.28,41.28,0.815517,0.815517,45.6313,45.6313,0.209333,41.28,0.815517,45.6313,,,,,,,,rule_fallback:model_missing,0.0,0.08540291239915493,0.08540291239915493,up,high,1.0,ehx:model_v1,-0.0002914153634805683,0.04822677838203238,0.0819512658932035,0.11567575340437464,0.16419394714988844,3.8888665593950846,4.082199498847042,4.222217329232713,4.367037715895079,4.5841426809065045,0.9493960064901997,0.9493960064901997,31,20,20,0.0612388087366311,0.0,0.0,,,,,,,,
32,20260610,20260610,20260611,20260612,300264.SZ,佳创视讯,9.34,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至10.13附近优先兑现；强势放量再看10.48；弱于9.20止损,冲高至10.13附近优先兑现；强势放量再看10.48；弱于9.20止损,放弃,不建议买入,放弃,不建议买入,冲高至10.13附近优先兑现；强势放量再看10.48；弱于9.20止损,冲高至10.13附近优先兑现；强势放量再看10.48；弱于9.20止损,0.201644,0.201644,41.0493,41.0493,0.808729,0.808729,45.0963,45.0963,0.201644,41.0493,0.808729,45.0963,,,,,,,,rule_fallback:model_missing,0.0,0.08495552063444982,0.08495552063444982,up,high,1.0,ehx:model_v1,-0.0007036899115299561,0.047814503833982995,0.08153899134515412,0.11526347885632524,0.16378167260183907,9.333429848172207,9.797436365278427,10.133484562725762,10.481059080610123,11.002119376630983,0.9485316072246369,0.9485316072246369,32,24,24,0.059136136919426,0.0,0.0,,,,,,,,
33,20260610,20260610,20260611,20260612,002960.SZ,青鸟智控,9.28,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至10.07附近优先兑现；强势放量再看10.41；弱于9.14止损,冲高至10.07附近优先兑现；强势放量再看10.41；弱于9.14止损,放弃,不建议买入,放弃,不建议买入,冲高至10.07附近优先兑现；强势放量再看10.41；弱于9.14止损,冲高至10.07附近优先兑现；强势放量再看10.41；弱于9.14止损,0.172905,0.172905,40.1872,40.1872,0.808729,0.808729,43.7312,43.7312,0.172905,40.1872,0.808729,43.7312,,,,,,,,rule_fallback:model_missing,0.0,0.08495552063444982,0.08495552063444982,up,high,1.0,ehx:model_v1,-0.0007036899115299561,0.047814503833982995,0.08153899134515412,0.11526347885632524,0.16378167260183907,9.273472054714997,9.734497801904048,10.068387231487694,10.413728936623334,10.931441950228642,0.9485316072246369,0.9485316072246369,33,22,22,0.0369706510162192,0.0,0.0,,,,,,,,
34,20260610,20260610,20260611,20260612,003030.SZ,祖名股份,23.42,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至25.25附近优先兑现；强势放量再看26.11；弱于23.07止损,冲高至25.25附近优先兑现；强势放量再看26.11；弱于23.07止损,放弃,不建议买入,放弃,不建议买入,冲高至25.25附近优先兑现；强势放量再看26.11；弱于23.07止损,冲高至25.25附近优先兑现；强势放量再看26.11；弱于23.07止损,0.186397,0.186397,40.5919,40.5919,0.778022,0.778022,43.6044,43.6044,0.186397,40.5919,0.778022,43.6044,,,,,,,,rule_fallback:model_missing,0.0,0.07795259609854273,0.07795259609854273,up,high,1.0,ehx:model_v1,-0.007179183671321948,0.041339010074191,0.07506349758536213,0.10878798509653326,0.15730617884204706,23.25246561803635,24.408449619745017,25.245649800627874,26.11156561702997,27.40968825953545,0.9333571232158739,0.9333571232158739,34,32,32,0.1012004611094181,0.0,0.0,,,,,,,,
35,20260610,20260610,20260611,20260612,002657.SZ,中科金财,20.68,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至22.36附近优先兑现；强势放量再看23.12；弱于20.37止损,冲高至22.36附近优先兑现；强势放量再看23.12；弱于20.37止损,放弃,不建议买入,放弃,不建议买入,冲高至22.36附近优先兑现；强势放量再看23.12；弱于20.37止损,冲高至22.36附近优先兑现；强势放量再看23.12；弱于20.37止损,0.174397,0.174397,40.2319,40.2319,0.789391,0.789391,43.3186,43.3186,0.174397,40.2319,0.789391,43.3186,,,,,,,,rule_fallback:model_missing,0.0,0.0811111277951309,0.0811111277951309,up,high,1.0,ehx:model_v1,-0.004253346962700258,0.04426484678281269,0.07798933429398382,0.11171382180515493,0.16023201555066877,20.592227580412395,21.615959258313953,22.357378122803304,23.12422736149219,24.273836066257868,0.9405948505918065,0.9405948505918065,35,28,28,0.067556966837935,0.0,0.0,,,,,,,,
36,20260610,20260610,20260611,20260612,605006.SH,山东玻纤,21.07,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至22.78附近优先兑现；强势放量再看23.56；弱于20.75止损,冲高至22.78附近优先兑现；强势放量再看23.56；弱于20.75止损,放弃,不建议买入,放弃,不建议买入,冲高至22.78附近优先兑现；强势放量再看23.56；弱于20.75止损,冲高至22.78附近优先兑现；强势放量再看23.56；弱于20.75止损,0.170783,0.170783,40.1235,40.1235,0.789391,0.789391,43.147,43.147,0.170783,40.1235,0.789391,43.147,,,,,,,,rule_fallback:model_missing,0.0,0.0811111277951309,0.0811111277951309,up,high,1.0,ehx:model_v1,-0.004253346962700258,0.04426484678281269,0.07798933429398382,0.11171382180515493,0.16023201555066877,20.98057229783797,22.023610327498794,22.779011462643407,23.560322558348183,24.731611504644743,0.9405948505918065,0.9405948505918065,36,29,29,0.0645907325378165,0.0,0.0,,,,,,,,
37,20260610,20260610,20260611,20260612,600229.SH,城市传媒,6.13,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至6.52附近优先兑现；强势放量再看6.75；弱于6.04止损,冲高至6.52附近优先兑现；强势放量再看6.75；弱于6.04止损,放弃,不建议买入,放弃,不建议买入,冲高至6.52附近优先兑现；强势放量再看6.75；弱于6.04止损,冲高至6.52附近优先兑现；强势放量再看6.75；弱于6.04止损,0.204344,0.204344,41.1303,41.1303,0.69978,0.69978,42.5009,42.5009,0.204344,41.1303,0.69978,42.5009,,,,,,,,rule_fallback:model_missing,0.0,0.06398464262708556,0.06398464262708556,up,high,1.0,ehx:model_v1,-0.020221724062557338,0.028296469682955613,0.06202095719412674,0.09574544470529786,0.1442636384508117,6.0072857598921,6.305934786889952,6.522225859304035,6.745935630069279,7.0813062437932635,0.8925897981127546,0.8925897981127546,37,54,54,0.2212920752109923,0.0,0.0,,,,,,,,
38,20260610,20260610,20260611,20260612,603155.SH,新亚强,22.84,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至24.64附近优先兑现；强势放量再看25.49；弱于22.50止损,冲高至24.64附近优先兑现；强势放量再看25.49；弱于22.50止损,放弃,不建议买入,放弃,不建议买入,冲高至24.64附近优先兑现；强势放量再看25.49；弱于22.50止损,冲高至24.64附近优先兑现；强势放量再看25.49；弱于22.50止损,0.154771,0.154771,39.6431,39.6431,0.783143,0.783143,42.2302,42.2302,0.154771,39.6431,0.783143,42.2302,,,,,,,,rule_fallback:model_missing,0.0,0.07902612009565195,0.07902612009565195,up,high,1.0,ehx:model_v1,-0.006183787585409842,0.04233440616010311,0.07605889367127423,0.10978338118244535,0.15830157492795918,22.699198084796297,23.827676684385615,24.64495658298469,25.490268859288967,26.757504062842383,0.9358923967596682,0.9358923967596682,38,30,30,0.0667384887023105,0.0,0.0,,,,,,,,
39,20260610,20260610,20260611,20260612,002971.SZ,和远气体,47.95,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至51.29附近优先兑现；强势放量再看53.05；弱于47.23止损,冲高至51.29附近优先兑现；强势放量再看53.05；弱于47.23止损,放弃,不建议买入,放弃,不建议买入,冲高至51.29附近优先兑现；强势放量再看53.05；弱于47.23止损,冲高至51.29附近优先兑现；强势放量再看53.05；弱于47.23止损,0.16902,0.16902,40.0706,40.0706,0.753711,0.753711,42.1712,42.1712,0.16902,40.0706,0.753711,42.1712,,,,,,,,rule_fallback:model_missing,0.0,0.0696609197795124,0.0696609197795124,up,high,1.0,ehx:model_v1,-0.01490098040778648,0.03361721333772647,0.0673417008488976,0.10106618836006873,0.14958438210558256,47.24079503663972,49.589346118809445,51.29024110342762,53.04947611418303,55.6868026968511,0.9109831518486173,0.9109831518486173,39,36,36,0.1505955726856759,0.0,0.0,,,,,,,,
40,20260610,20260610,20260611,20260612,600665.SH,天地源,3.7,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至3.98附近优先兑现；强势放量再看4.11；弱于3.64止损,冲高至3.98附近优先兑现；强势放量再看4.11；弱于3.64止损,放弃,不建议买入,放弃,不建议买入,冲高至3.98附近优先兑现；强势放量再看4.11；弱于3.64止损,冲高至3.98附近优先兑现；强势放量再看4.11；弱于3.64止损,0.135602,0.135602,39.0681,39.0681,0.770545,0.770545,41.0047,41.0047,0.135602,39.0681,0.770545,41.0047,,,,,,,,rule_fallback:model_missing,0.0,0.07512382085793162,0.07512382085793162,up,high,1.0,ehx:model_v1,-0.009806844116592703,0.03871134962892025,0.07243583714009137,0.10616032465126249,0.15467851839677632,3.6638920188274966,3.846040468257623,3.9779581371743475,4.114400530028858,4.318945771271828,0.9262916485930104,0.9262916485930104,40,33,33,0.0784244549906573,0.0,0.0,,,,,,,,
41,20260610,20260610,20260611,20260612,603160.SH,汇顶科技,59.98,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至63.92附近优先兑现；强势放量再看66.11；弱于59.08止损,冲高至63.92附近优先兑现；强势放量再看66.11；弱于59.08止损,放弃,不建议买入,放弃,不建议买入,冲高至63.92附近优先兑现；强势放量再看66.11；弱于59.08止损,冲高至63.92附近优先兑现；强势放量再看66.11；弱于59.08止损,0.131383,0.131383,38.9415,38.9415,0.736976,0.736976,39.9651,39.9651,0.131383,38.9415,0.736976,39.9651,,,,,,,,rule_fallback:model_missing,0.0,0.06566248609557888,0.06566248609557888,up,high,1.0,ehx:model_v1,-0.018646022817956978,0.029872170927555973,0.0635966584387271,0.09732114594989821,0.14583933969541205,58.871973794819255,61.79876276308394,63.91843591601281,66.11081302083912,69.39747704380471,0.8983015671815987,0.8983015671815987,41,39,39,0.1464254100790997,0.0,0.0,,,,,,,,
42,20260610,20260610,20260611,20260612,603938.SH,三孚股份,59.98,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至63.92附近优先兑现；强势放量再看66.11；弱于59.08止损,冲高至63.92附近优先兑现；强势放量再看66.11；弱于59.08止损,放弃,不建议买入,放弃,不建议买入,冲高至63.92附近优先兑现；强势放量再看66.11；弱于59.08止损,冲高至63.92附近优先兑现；强势放量再看66.11；弱于59.08止损,0.115301,0.115301,38.459,38.459,0.736976,0.736976,39.2012,39.2012,0.115301,38.459,0.736976,39.2012,,,,,,,,rule_fallback:model_missing,0.0,0.06566248609557888,0.06566248609557888,up,high,1.0,ehx:model_v1,-0.018646022817956978,0.029872170927555973,0.0635966584387271,0.09732114594989821,0.14583933969541205,58.871973794819255,61.79876276308394,63.91843591601281,66.11081302083912,69.39747704380471,0.8983015671815987,0.8983015671815987,42,40,40,0.1289729390316051,0.0,0.0,,,,,,,,
43,20260610,20260610,20260611,20260612,603661.SH,恒林股份,36.75,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至39.11附近优先兑现；强势放量再看40.45；弱于36.20止损,冲高至39.11附近优先兑现；强势放量再看40.45；弱于36.20止损,放弃,不建议买入,放弃,不建议买入,冲高至39.11附近优先兑现；强势放量再看40.45；弱于36.20止损,冲高至39.11附近优先兑现；强势放量再看40.45；弱于36.20止损,0.123605,0.123605,38.7082,38.7082,0.712705,0.712705,38.9889,38.9889,0.123605,38.7082,0.712705,38.9889,,,,,,,,rule_fallback:model_missing,0.0,0.06412222636627048,0.06412222636627048,up,high,1.0,ehx:model_v1,-0.020092422530401027,0.028425771215111924,0.06215025872628305,0.09587474623745418,0.14439293998296798,36.01897212563656,37.80963623064782,39.106491818960436,40.44782904170821,42.458671420496394,0.8930670366688673,0.8930670366688673,43,46,46,0.149995536090837,0.0,0.0,,,,,,,,
44,20260610,20260610,20260611,20260612,600698.SH,湖南天雁,6.86,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至7.28附近优先兑现；强势放量再看7.52；弱于6.76止损,冲高至7.28附近优先兑现；强势放量再看7.52；弱于6.76止损,放弃,不建议买入,放弃,不建议买入,冲高至7.28附近优先兑现；强势放量再看7.52；弱于6.76止损,冲高至7.28附近优先兑现；强势放量再看7.52；弱于6.76止损,0.128237,0.128237,38.8471,38.8471,0.678096,0.678096,38.3436,38.3436,0.128237,38.8471,0.678096,38.3436,,,,,,,,rule_fallback:model_missing,0.0,0.06054660630285449,0.06054660630285449,up,high,1.0,ehx:model_v1,-0.023458239719449665,0.025059954026063286,0.05878444153723441,0.09250892904840553,0.14102712279391935,6.700949293907854,7.03408343577752,7.275349719237583,7.524891340922743,7.8989873248753275,0.8801403782393781,0.8801403782393781,44,60,60,0.1822424126138359,0.0,0.0,,,,,,,,
45,20260610,20260610,20260611,20260612,001332.SZ,锡装股份,47.48,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至50.79附近优先兑现；强势放量再看52.53；弱于46.77止损,冲高至50.79附近优先兑现；强势放量再看52.53；弱于46.77止损,放弃,不建议买入,放弃,不建议买入,冲高至50.79附近优先兑现；强势放量再看52.53；弱于46.77止损,冲高至50.79附近优先兑现；强势放量再看52.53；弱于46.77止损,0.086129,0.086129,37.5839,37.5839,0.753711,0.753711,38.2339,38.2339,0.086129,37.5839,0.753711,38.2339,,,,,,,,rule_fallback:model_missing,0.0,0.0696609197795124,0.0696609197795124,up,high,1.0,ehx:model_v1,-0.01490098040778648,0.03361721333772647,0.0673417008488976,0.10106618836006873,0.14958438210558256,46.77774657642656,49.10327744986595,50.787500471131246,52.52949167677602,55.140967508790204,0.9109831518486173,0.9109831518486173,45,37,37,0.0604385050542385,0.0,0.0,,,,,,,,
46,20260610,20260610,20260611,20260612,002081.SZ,金 螳 螂,5.94,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至6.32附近优先兑现；强势放量再看6.54；弱于5.85止损,冲高至6.32附近优先兑现；强势放量再看6.54；弱于5.85止损,放弃,不建议买入,放弃,不建议买入,冲高至6.32附近优先兑现；强势放量再看6.54；弱于5.85止损,冲高至6.32附近优先兑现；强势放量再看6.54；弱于5.85止损,0.111166,0.111166,38.335,38.335,0.69978,0.69978,38.0749,38.0749,0.111166,38.335,0.69978,38.0749,,,,,,,,rule_fallback:model_missing,0.0,0.06398464262708556,0.06398464262708556,up,high,1.0,ehx:model_v1,-0.020221724062557338,0.028296469682955613,0.06202095719412674,0.09574544470529786,0.1442636384508117,5.821089300776359,6.110481669514897,6.320068777204889,6.536844639904,6.861820405894288,0.8925897981127546,0.8925897981127546,46,55,55,0.1369638811132593,0.0,0.0,,,,,,,,
47,20260610,20260610,20260611,20260612,600593.SH,大连圣亚,39.35,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至41.87附近优先兑现；强势放量再看43.31；弱于38.76止损,冲高至41.87附近优先兑现；强势放量再看43.31；弱于38.76止损,放弃,不建议买入,放弃,不建议买入,冲高至41.87附近优先兑现；强势放量再看43.31；弱于38.76止损,冲高至41.87附近优先兑现；强势放量再看43.31；弱于38.76止损,0.100782,0.100782,38.0235,38.0235,0.712705,0.712705,37.9048,37.9048,0.100782,38.0235,0.712705,37.9048,,,,,,,,rule_fallback:model_missing,0.0,0.06412222636627048,0.06412222636627048,up,high,1.0,ehx:model_v1,-0.020092422530401027,0.028425771215111924,0.06215025872628305,0.09587474623745418,0.14439293998296798,38.567253146770035,40.48460369186372,41.87320960751274,43.30944415758417,45.46255021487165,0.8930670366688673,0.8930670366688673,47,51,51,0.1230583663687263,0.0,0.0,,,,,,,,
48,20260610,20260610,20260611,20260612,002669.SZ,康达新材,19.13,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至20.51附近优先兑现；强势放量再看21.21；弱于18.84止损,冲高至20.51附近优先兑现；强势放量再看21.21；弱于18.84止损,放弃,不建议买入,放弃,不建议买入,冲高至20.51附近优先兑现；强势放量再看21.21；弱于18.84止损,冲高至20.51附近优先兑现；强势放量再看21.21；弱于18.84止损,0.074204,0.074204,37.2261,37.2261,0.762317,0.762317,37.8826,37.8826,0.074204,37.2261,0.762317,37.8826,,,,,,,,rule_fallback:model_missing,0.0,0.07198871645782666,0.07198871645782666,up,high,1.0,ehx:model_v1,-0.012727144355795195,0.035791049389717756,0.06951553690088888,0.10324002441206001,0.15175821815757384,18.88807251708607,19.827083029413345,20.50714414583822,21.210531089939668,22.265001399045133,0.917782730735958,0.917782730735958,48,35,35,0.0236707596301683,0.0,0.0,,,,,,,,
