rank,trade_date,base_date,buy_date,target_date,ts_code,name,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason,trade_action_raw,trade_action,final_trade_score,decision_support_score,risk_quality_score,t1_weight_mode,market_mode,final_action,final_reason,final_rank
14,20260630,20260630,20260701,20260702,603078.SH,江化微,半导体,49.42,TOP20,0,1,TOP20,放弃,不建议买入,放弃,不建议买入,冲高至52.90附近优先兑现；强势放量再看55.25；弱于48.68止损,冲高至52.90附近优先兑现；强势放量再看55.25；弱于48.68止损,放弃,不建议买入,放弃,不建议买入,冲高至52.90附近优先兑现；强势放量再看55.25；弱于48.68止损,冲高至52.90附近优先兑现；强势放量再看55.25；弱于48.68止损,0.327448,0.327448,55.7115,55.7115,0.674731,0.674731,60.1593,60.1593,0.164587,36.5702,0.634083,39.6087,0.9500318954015868,0.9588240916209144,0.51237564325727,0.6847242251923149,0.6649159172156213,0.721758401373787,0.7288432061508989,0.1363275354712732,0.4548657433708591,0.1196616721039908,0.1193512985469954,0.0202140984916808,0.0570723383644172,0.7126922788220615,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.408039,0.327448,historical_bin_blend_v1,41.4724,70.7544,67.3837,84.8365,54.4766,54.4766,18,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.751815,0.632853,0.684724,0.683108,0.292684,0.193794,51.4032,55.4589,47.18,48.98,0.0,0.0,82.1619,0.0,0.105047,75.5481,70.8667,56.6436,68.2679,51.6519,0.516519,1,0,ELIGIBLE,ok,professional_score_rule_guarded,23,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.0705045325053978,0.0705045325053978,up,high,0.970257,ehx:model_v1,-0.0377380215663012,0.024717727227661,0.0681300630464818,0.1115423988653027,0.1739981476592661,47.5897393912654,50.656772210484704,52.90433399641677,55.25161658494146,58.81243712206848,0.855091849130369,0.855091849130369,22,91,91,0.6728217168976486,0.0,0.6068235093625394,,,,10.0,,,0.7827301431937641,,放弃,REJECT,47.718,80.0,93.40642953422231,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;t1_drawdown_risk,1
19,20260630,20260630,20260701,20260702,603120.SH,肯特催化,化工原料,53.35,TOP20,0,1,TOP20,放弃,不建议买入,放弃,不建议买入,冲高至57.11附近优先兑现；强势放量再看59.77；弱于52.55止损,冲高至57.11附近优先兑现；强势放量再看59.77；弱于52.55止损,放弃,不建议买入,放弃,不建议买入,冲高至57.11附近优先兑现；强势放量再看59.77；弱于52.55止损,冲高至57.11附近优先兑现；强势放量再看59.77；弱于52.55止损,0.348656,0.348656,56.3701,56.3701,0.642023,0.642023,60.4427,60.4427,0.402119,45.1056,0.672284,52.3966,0.9426306777187676,0.9331489108317996,0.4571881213231369,0.6387976772054231,0.6380102319043327,0.6883880156229532,0.6266416724738113,0.2745837762610664,0.6694690984641426,0.1115706527137271,0.1122833084260276,0.0118951615584004,0.0362812184784239,0.6651991013289927,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.440667,0.348656,historical_bin_blend_v1,42.2386,62.9871,68.3544,87.1487,54.8983,54.8983,17,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.726193,0.616765,0.638798,0.610692,0.365667,0.270131,51.4032,55.4589,47.18,48.98,0.0,0.0,83.4039,0.0,0.137965,67.9778,25.9897,55.247,58.4562,44.6313,0.446313,1,0,ELIGIBLE,ok,professional_score_rule_guarded,62,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.0705045325053978,0.0705045325053978,up,high,0.965781,ehx:model_v1,-0.0428123247338878,0.0226369551615233,0.0681300630464818,0.1136231709314403,0.1790724508268528,51.11416462440869,54.57145440325827,57.11141680916298,59.76959869618571,63.81232978993796,0.8437786304312942,0.8437786304312942,20,89,89,0.7046568355374128,0.0,0.6476369542782234,,,,2.0,,,0.8207125940633868,,放弃,REJECT,47.6731,80.0,89.18655237144257,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;t1_drawdown_risk,2
133,20260630,20260630,20260701,20260702,000566.SZ,海南海药,化学制药,4.99,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.432352,0.432352,45.0259,45.0259,0.597354,0.597354,56.992,56.992,0.619845,53.5972,0.682428,61.6685,0.8252529767119084,0.9600990963871064,0.5478241719753376,0.393117787766363,0.5490579750929452,0.5358035191596705,0.6355478199822755,0.2597503130455083,0.5158772285431995,0.0880198389106221,0.1082809677240065,0.0036961609168302,0.046731722756091,0.5890429059981436,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.56943,0.432352,historical_bin_blend_v1,42.7081,53.6278,56.3681,65.6054,49.2688,49.2688,33,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.661166,0.565997,0.393118,0.604754,0.329073,0.221371,82.6978,55.4589,38.25,63.25,0.748,1.0,73.8694,0.0,0.268544,45.2447,46.1061,50.537,56.9939,34.954,0.34954,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,113,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.091479291985757,0.091479291985757,up,high,0.94587,ehx:model_v1,-0.045888292080484,0.0328227235091388,0.0875339247580379,0.142245126006937,0.2209561415965613,4.766191782963021,5.156502983028789,5.446481667008928,5.752767456296598,6.223870943485815,0.8597360734903374,0.8597360734903374,38,38,38,0.6204939667054199,0.0,0.5431836280784095,,,,,,,,,放弃,REJECT,37.0038,50.0,23.504973018885387,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;premium_excluded;premium_gate:intraday_hard_risk=1;minute_hard_risk;minute_risk_penalty;t1_drawdown_risk,3
132,20260630,20260630,20260701,20260702,688286.SH,敏芯股份,半导体,115.07,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,0.140514,0.140514,37.4497,37.4497,0.467563,0.467563,47.5705,47.5705,0.322128,46.8255,0.701453,48.5724,0.9532681128398228,0.9639757620031324,0.1038778569932342,0.3119910969098756,0.3288768881845794,0.5449377547322712,0.5855608019902659,0.3248961088227843,0.6474365891595673,0.1048631446069263,0.1081576603695129,-0.0171264844553249,0.0458962131533476,0.4796510604819426,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.169353,0.140514,historical_bin_blend_v1,19.4778,32.543,26.7864,66.0239,27.2474,27.2474,132,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.60356,0.432815,0.311991,0.489817,0.426134,0.277882,78.9568,55.4589,47.18,48.98,0.0,0.0,71.6355,0.0,0.151919,15.3225,43.7581,40.3104,44.2149,38.1043,0.381043,0,1,EXCLUDED,t1_accept<0.45,professional_score_rule_guarded,96,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.0887462009950827,0.0887462009950827,up,high,0.957825,ehx:model_v1,-0.030217826058323,0.0377694897957873,0.0850267598513536,0.1322840299069199,0.2002713457610315,111.64484573988187,119.49925399484944,125.28202534850416,131.34463480499832,140.58495733866616,0.887542692915855,0.887542692915855,125,46,46,0.6311772696989151,0.0,0.578420598323426,,,,,,,,,放弃,REJECT,32.2827,50.0,88.65219247606257,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;premium_excluded;premium_gate:t1_accept<0.45;t1_drawdown_risk,4
135,20260630,20260630,20260701,20260702,002654.SZ,万润科技,互联网,22.26,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.285183,0.285183,37.9693,37.9693,0.569844,0.569844,48.8999,48.8999,0.130975,33.6232,0.61169,35.4121,0.8047290148277186,0.9575545895162698,0.4540928659324104,0.4086677096155829,0.5557594610426462,0.6008341496429377,0.567353276614447,0.2785654436054976,0.3802426975324464,0.0984716079832586,0.1031019439180522,0.0078288085886061,0.0569952056931292,0.5673685328941876,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.357158,0.285183,historical_bin_blend_v1,31.6861,57.4441,31.9902,66.4506,37.2972,37.2972,85,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.635612,0.517902,0.408668,0.57896,0.375437,0.190801,63.494,55.4589,38.25,63.25,0.748,1.0,74.5454,0.0,0.27048,53.2306,70.3766,45.1275,60.0948,30.4498,0.304498,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,130,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.0726782180369164,0.0726782180369164,up,high,0.970016,ehx:model_v1,-0.0362441181428453,0.0265269899321196,0.070158528679011,0.1137900674259024,0.1765611755008686,21.46765164996217,22.85839248218091,23.877817133501765,24.94270546388626,26.558571023857443,0.8609426590459766,0.8609426590459766,108,74,74,0.5991282747474274,0.0,0.5212290837078146,,,,,,,,,放弃,REJECT,30.6152,50.0,24.579091370593066,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;premium_excluded;premium_gate:intraday_hard_risk=1;minute_hard_risk;minute_risk_penalty,5
136,20260630,20260630,20260701,20260702,000026.SZ,飞亚达,服饰,21.54,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.280487,0.280487,37.1822,37.1822,0.578516,0.578516,49.085,49.085,0.106897,31.6554,0.666257,35.3303,0.8047290148277186,0.9575545895162698,0.4540928659324104,0.4086677096155829,0.5496087845133827,0.6166840337939229,0.5719190393006369,0.2802635608930459,0.3634646232090162,0.0984716079832586,0.1031019439180522,0.0078288085886061,0.0548458735445617,0.5696395744984667,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.349934,0.280487,historical_bin_blend_v1,31.2693,56.875,32.9568,66.5782,37.2659,37.2659,86,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.641856,0.516211,0.408668,0.580545,0.374471,0.1855,63.494,55.4589,38.25,63.25,0.748,1.0,74.6475,0.0,0.269014,53.2306,65.3073,45.071,59.6847,30.446,0.30446,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,131,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.0726782180369164,0.0726782180369164,up,high,0.973662,ehx:model_v1,-0.0328715876821129,0.0279099319722634,0.070158528679011,0.1124071253857586,0.1731886450401361,20.84345695832448,22.14964797748467,23.10548881651518,24.102577792332657,25.613007214568288,0.8686571394774005,0.8686571394774005,103,75,75,0.5895354480816888,0.0,0.5387788530417976,,,,,,,,,放弃,REJECT,30.3646,50.0,24.721400354514145,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;premium_excluded;premium_gate:intraday_hard_risk=1;minute_hard_risk;minute_risk_penalty,6
131,20260630,20260630,20260701,20260702,300873.SZ,海晨股份,仓储物流,33.77,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.225241,0.225241,38.6686,38.6686,0.639343,0.639343,49.958,49.958,0.032955,35.2145,0.534048,29.8135,0.8293243538771253,0.8931695247047543,0.3643622170639173,0.4097141204953347,0.6468622924521792,0.6062144844985693,0.7070359832101669,0.2303536416309635,0.3902842902599157,0.0943135209231057,0.0974593908952873,0.0078693723998648,0.058553942567019,0.5972557874637794,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.26494,0.225241,historical_bin_blend_v1,27.4591,64.7691,35.5753,64.5669,35.9878,35.9878,102,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.692538,0.478671,0.409714,0.661739,0.302046,0.183572,72.8777,55.4589,49.35,65.85,0.527,1.0,73.5065,0.0,0.209866,54.8792,76.2089,46.9506,65.5883,40.7536,0.407536,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,81,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.083487936693145,0.083487936693145,up,high,0.916198,ehx:model_v1,-0.1168038619050282,-0.0005921403168554,0.0801854082849922,0.1609629568868398,0.2771746784750147,30.047184792790823,33.75000934072157,36.58938762212752,39.6676419566785,44.556030649617234,0.7484261846063431,0.7484261846063431,97,61,61,0.4501696576341578,0.0,0.4066645257285259,,,,,,,,,放弃,REJECT,29.9854,50.0,31.831852472936394,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;premium_excluded;premium_gate:intraday_hard_risk=1;minute_hard_risk;minute_risk_penalty,7
130,20260630,20260630,20260701,20260702,300518.SZ,新迅达,互联网,33.05,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.229467,0.229467,36.1212,36.1212,0.650295,0.650295,50.1323,50.1323,0.054626,28.8458,0.588808,30.4869,0.8293243538771253,0.8931695247047543,0.3643622170639173,0.4097141204953347,0.6468622924521792,0.608031229322462,0.7070359832101669,0.2246209182007899,0.3902842902599157,0.0937766054024867,0.0974593908952873,0.0078693723998648,0.058553942567019,0.5975101317391244,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.271441,0.229467,historical_bin_blend_v1,27.5086,65.0429,35.4857,64.9827,36.0588,36.0588,101,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.700423,0.480193,0.409714,0.66474,0.297833,0.181379,72.8777,55.4589,51.61,67.61,0.506,1.0,74.1559,0.0,0.204298,54.8792,76.2089,47.1476,66.085,41.6083,0.416083,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,78,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.083487936693145,0.083487936693145,up,high,0.928076,ehx:model_v1,-0.0681347984280828,0.0193651275923209,0.0801854082849922,0.1410056889776634,0.2285056149980688,30.87314671957448,33.69625467325645,35.809276307708444,38.05480110819347,41.53461522173872,0.8130647544497774,0.8130647544497774,92,60,60,0.533832826517542,0.0,0.4727481699468948,,,,,,,,,放弃,REJECT,29.8851,50.0,32.54784332438899,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;premium_excluded;premium_gate:intraday_hard_risk=1;minute_hard_risk;minute_risk_penalty,8
134,20260630,20260630,20260701,20260702,002009.SZ,天奇股份,工程机械,20.68,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.270353,0.270353,32.2477,32.2477,0.576219,0.576219,47.6617,47.6617,0.039751,25.1978,0.609069,29.5662,0.8036262072222667,0.9575545895162698,0.4605951962694753,0.3694766924609818,0.5469485068768862,0.6166840337939229,0.6143352023160732,0.2813738133487641,0.3852515761288191,0.0917279180201979,0.1006033296093709,0.0111352062983519,0.055161527470727,0.5724517195793986,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.334342,0.270353,historical_bin_blend_v1,29.3408,60.1989,24.5285,66.0996,34.268,34.268,111,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.639893,0.498454,0.369477,0.611029,0.363142,0.19063,63.494,55.4589,38.25,63.25,0.748,1.0,74.2647,0.0,0.26798,65.8857,67.9713,43.4609,62.4304,30.9891,0.309891,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,129,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.0726782180369164,0.0726782180369164,up,high,0.959988,ehx:model_v1,-0.0490826187646318,0.0212624259944451,0.070158528679011,0.119054631363577,0.1893996761226552,19.68947897453529,21.124414896122108,22.182985549003437,23.29460249133948,24.99227371652224,0.8334256221435239,0.8334256221435239,122,77,77,0.5648221913126151,0.0,0.497778855303446,,,,,,,,,放弃,REJECT,29.131,50.0,24.486877038480348,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;premium_excluded;premium_gate:intraday_hard_risk=1;minute_hard_risk;minute_risk_penalty,9
138,20260630,20260630,20260701,20260702,300540.SZ,蜀道装备,专用机械,37.9,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.210091,0.210091,39.1352,39.1352,0.583116,0.583116,47.3182,47.3182,0.011208,36.7556,0.52206,29.0979,0.8280881985698079,0.9063678846722362,0.3403858144258478,0.4072154452133888,0.5730129599827791,0.5267182248487396,0.6541893622284028,0.2890417684657728,0.4229822250971766,0.0953924828622505,0.0976326091870213,0.0072252885148877,0.0498155984292866,0.5602800318954534,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.241632,0.210091,historical_bin_blend_v1,26.37,56.3329,27.2221,65.5283,32.8766,32.8766,117,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.651708,0.476013,0.407215,0.559441,0.419626,0.215158,38.4133,55.4589,33.73,59.73,0.79,1.0,73.174,0.0,0.293563,51.1841,51.6818,41.0412,55.8633,20.2812,0.202812,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,138,5504.0,0.5523255813953488,0.012191438364667,0.0048355944647876,287.0,0.0521438953488372,412.0,0.0748546511627906,3293173351.5814,0.5545888420233221,0.0,0.066851905286006,0.066851905286006,up,high,0.943665,ehx:model_v1,-0.0669009902594788,0.010742790058702,0.0647121672658402,0.1186815444729784,0.1963253247911607,35.44740759555354,38.30934656854932,40.43368721033964,42.67582738583608,46.12137169739491,0.790670304490209,0.790670304490209,127,128,128,0.4932515789112003,0.0,0.4417252265792094,,,,,,,,,放弃,REJECT,27.5828,50.0,22.73455122204163,FROZEN_NEGATIVE_IC,NORMAL,REJECT,premium_reject;premium_excluded;premium_gate:intraday_hard_risk=1;minute_hard_risk;minute_risk_penalty,10
