rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260309,20260311,002112.SZ,三变科技,,,,,,,,,,,,,,,,,,
2,20260309,20260311,688158.SH,优刻得-W,,,,,,,,,,,,,,,,,,
3,20260309,20260311,002261.SZ,拓维信息,,,,,,,,,,,,,,,,,,
4,20260309,20260311,002300.SZ,太阳电缆,,,,,,,,,,,,,,,,,,
5,20260309,20260311,600268.SH,国电南自,,,,,,,,,,,,,,,,,,
6,20260309,20260311,000066.SZ,中国长城,,,,,,,,,,,,,,,,,,
7,20260309,20260311,000533.SZ,顺钠股份,,,,,,,,,,,,,,,,,,
8,20260309,20260311,002015.SZ,协鑫能科,,,,,,,,,,,,,,,,,,
9,20260309,20260311,600821.SH,金开新能,,,,,,,,,,,,,,,,,,
10,20260309,20260311,600602.SH,云赛智联,,,,,,,,,,,,,,,,,,
11,20260309,20260311,003035.SZ,南网能源,,,,,,,,,,,,,,,,,,
12,20260309,20260311,300113.SZ,顺网科技,,,,,,,,,,,,,,,,,,
13,20260309,20260311,601789.SH,宁波建工,,,,,,,,,,,,,,,,,,
14,20260309,20260311,601877.SH,正泰电器,,,,,,,,,,,,,,,,,,
15,20260309,20260311,000862.SZ,银星能源,,,,,,,,,,,,,,,,,,
16,20260309,20260311,002068.SZ,黑猫股份,,,,,,,,,,,,,,,,,,
17,20260309,20260311,605268.SH,王力安防,,,,,,,,,,,,,,,,,,
18,20260309,20260311,301606.SZ,绿联科技,,,,,,,,,,,,,,,,,,
19,20260309,20260311,002445.SZ,中南文化,,,,,,,,,,,,,,,,,,
20,20260309,20260311,301179.SZ,泽宇智能,,,,,,,,,,,,,,,,,,
21,20260309,20260311,002575.SZ,群兴玩具,,,,,,,,,,,,,,,,,,
22,20260309,20260311,601969.SH,海南矿业,,,,,,,,,,,,,,,,,,
23,20260309,20260311,002730.SZ,电光科技,,,,,,,,,,,,,,,,,,
24,20260309,20260311,000815.SZ,美利云,,,,,,,,,,,,,,,,,,
25,20260309,20260311,002903.SZ,宇环数控,,,,,,,,,,,,,,,,,,
26,20260309,20260311,601567.SH,三星医疗,,,,,,,,,,,,,,,,,,
27,20260309,20260311,000973.SZ,佛塑科技,,,,,,,,,,,,,,,,,,
28,20260309,20260311,001339.SZ,智微智能,,,,,,,,,,,,,,,,,,
29,20260309,20260311,688229.SH,博睿数据,,,,,,,,,,,,,,,,,,
30,20260309,20260311,301396.SZ,宏景科技,,,,,,,,,,,,,,,,,,
