rank,trade_date,target_date,ts_code,name,close_T,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260327,20260331,600310.SH,广西能源,6.6,0.0,0.025479842928924402,0.025479842928924402,up,high,1.0,ehx:coldstart_v1,-0.057082038766542186,-0.008563845021029234,0.02516064249014189,0.05888513000131301,0.10740332374682685,6.233809422804686,6.543719953620535,6.768166963330901,7.000312416820183,7.348329237648416,1,1,0.850715717763733,0.0,0.0,,,,,,,,
2,20260327,20260331,600996.SH,贵广网络,10.02,0.0,0.018306768642372608,0.018306768642372608,up,high,1.0,ehx:coldstart_v1,-0.06410146408106084,-0.015583270335547884,0.01814121717562324,0.05186570468679436,0.10038389843230819,9.397856502047073,9.865065956097117,10.203433821796573,10.553407571637862,11.078064634537109,2,2,0.6465403042294882,0.0,0.0,,,,,,,,
3,20260327,20260331,603324.SH,盛剑科技,25.5,0.0,0.013079173455205227,0.013079173455205227,up,high,1.0,ehx:coldstart_v1,-0.06924830163537923,-0.020730107889866282,0.012994379621304841,0.046718867132475965,0.09523706087798979,23.79392153881159,24.976823734587427,25.833518923107732,26.71959841820892,28.04794908909742,3,3,0.4977412863341057,0.0,0.0,,,,,,,,
4,20260327,20260331,600666.SH,奥瑞德,6.08,0.0,0.011998996508533467,0.011998996508533467,up,high,1.0,ehx:coldstart_v1,-0.07031510198426014,-0.021796908238747185,0.011927579272423938,0.04565206678359506,0.09417026052910889,5.667168407643747,5.948908680776046,6.152953898771884,6.363997787149318,6.680380563483699,4,4,0.4669949750641461,0.0,0.0,,,,,,,,
5,20260327,20260331,000767.SZ,晋控电力,5.09,0.0,0.011836273226040053,0.011836273226040053,up,high,1.0,ehx:coldstart_v1,-0.07047590882983448,-0.02195771508432154,0.011766772426849587,0.04549125993802071,0.09400945368353454,4.743626472322317,4.979453347723989,5.1502466307205435,5.326898055862375,5.591721968838449,5,5,0.46236319625251,0.0,0.0,,,,,,,,
6,20260327,20260331,688068.SH,热景生物,132.13,0.0,0.011480721170607174,0.011480721170607174,up,high,1.0,ehx:coldstart_v1,-0.07082736345615094,-0.022309169710637993,0.01141531780053313,0.04513980531170425,0.09365799905721808,123.09530872125806,129.2149267396065,133.64694768827232,138.23098520487684,145.10306535595214,6,6,0.4522427116386728,0.0,0.0,,,,,,,,
7,20260327,20260331,600110.SH,诺德股份,8.66,0.0,0.010930184696705354,0.010930184696705354,up,high,1.0,ehx:coldstart_v1,-0.07137179929350067,-0.022853605547987724,0.010870881963183402,0.044595369474354524,0.09311356321986836,8.063461439164474,8.46433215004679,8.754655399473469,9.054936621680929,9.505097995665714,7,7,0.4365721626196378,0.0,0.0,,,,,,,,
8,20260327,20260331,600539.SH,狮头股份,14.21,0.0,0.009421912490694632,0.009421912490694632,up,high,1.0,ehx:coldstart_v1,-0.0728648781368446,-0.024346684391331655,0.00937780311983947,0.04310229063101059,0.09162048437652442,13.211412824781302,13.868211209790829,14.343885376492773,14.835874979226425,15.573432639091667,8,8,0.3936404865931116,0.0,0.0,,,,,,,,
9,20260327,20260331,002432.SZ,九安医疗,68.64,0.0,0.0053371038747422744,0.0053371038747422744,up,high,1.0,ehx:coldstart_v1,-0.07691976924758064,-0.028401575502067684,0.005322912009103441,0.03904739952027456,0.08756559326578839,63.55817866749105,66.71793982677087,69.00633880996232,71.37322897438429,74.92151121679223,9,9,0.2773699092851435,0.0,0.0,,,,,,,,
10,20260327,20260331,600268.SH,国电南自,14.99,0.0,0.004909987143244113,0.004909987143244113,up,high,1.0,ehx:coldstart_v1,-0.07734470878842985,-0.0288265150429169,0.004897972468254224,0.038622459979425344,0.08714065372493918,13.874305486130943,14.564059228389807,15.06360070727723,15.580276261576993,16.354841436575654,10,10,0.2652123974851432,0.0,0.0,,,,,,,,
11,20260327,20260331,000546.SZ,金圆股份,6.61,0.0,0.004446449763581645,0.004446449763581645,up,high,1.0,ehx:coldstart_v1,-0.07780608774476755,-0.0292878939992546,0.004436593511916523,0.03816108102308765,0.08667927476860147,6.115200556819626,6.419214510739425,6.639391032937275,6.867119522879159,7.20851472959273,11,11,0.2520182031410803,0.0,0.0,,,,,,,,
12,20260327,20260331,002068.SZ,黑猫股份,9.2,0.0,0.004107831679279273,0.004107831679279273,up,high,1.0,ehx:coldstart_v1,-0.07814326368334082,-0.02962506993782787,0.004099417573343252,0.03782390508451437,0.0863420988300282,8.508453684466213,8.931446948926428,9.237792051449368,9.554644669985835,10.029648764689126,12,12,0.2423797295061103,0.0,0.0,,,,,,,,
13,20260327,20260331,002445.SZ,中南文化,4.44,0.0,0.003775263518347155,0.003775263518347155,up,high,1.0,ehx:coldstart_v1,-0.07847452616049273,-0.029956332414979785,0.0037681550961913375,0.03749264260736246,0.08601083635287629,4.1048937121678595,4.308966327000577,4.456762170021462,4.6096273520801985,4.838792532254046,13,13,0.2329134617561802,0.0,0.0,,,,,,,,
14,20260327,20260331,603076.SH,乐惠国际,28.12,0.0,0.0031804529279410533,0.0031804529279410533,up,high,1.0,ehx:coldstart_v1,-0.07906727527094642,-0.03054908152543347,0.003175405985737655,0.03689989349690878,0.0854180872424226,25.982254653375566,27.27394866987269,28.209434336333704,29.177006791647578,30.62752621711135,14,14,0.2159826879457928,0.0,0.0,,,,,,,,
15,20260327,20260331,000155.SZ,川能动力,16.16,0.0,0.0019083303356435273,0.0019083303356435273,flat,high,1.0,ehx:coldstart_v1,-0.08033616947014811,-0.03181797572463516,0.00190651178653596,0.035630999297707085,0.08414919304322091,14.912546172135587,15.653915499711712,16.190838618224,16.746177987622417,17.57870534886887,15,15,0.1797728083359356,0.0,0.0,,,,,,,,
16,20260327,20260331,600844.SH,金煤科技,4.99,0.0,0.001874291179233562,0.001874291179233562,flat,high,1.0,ehx:coldstart_v1,-0.0803701443694688,-0.031851950623955835,0.0018725368872152884,0.03559702439838641,0.08411521814390024,4.604645869254465,4.833563397650388,4.999352712984376,5.170828536349327,5.427893535897678,16,16,0.1788039129141509,0.0,0.0,,,,,,,,
17,20260327,20260331,002361.SZ,神剑股份,13.64,0.0,0.0017409581613482738,0.0017409581613482738,flat,high,1.0,ehx:coldstart_v1,-0.08050323680637851,-0.03198504306086555,0.00173944445030557,0.035463931961476694,0.08398212570699051,12.584972149698386,13.21062736863207,13.663746669320792,14.1324077830459,14.83499294417188,17,17,0.1750087028024229,0.0,0.0,,,,,,,,
18,20260327,20260331,605299.SH,舒华体育,19.25,0.0,0.0016138164487893487,0.0016138164487893487,flat,high,1.0,ehx:coldstart_v1,-0.08063016561034371,-0.03211197186483076,0.0016125156463403663,0.03533700315751149,0.08385519690302531,17.758795159125533,18.641664246249206,19.281065966639193,19.942398913481775,20.933824703691133,18,18,0.1713897228919765,0.0,0.0,,,,,,,,
19,20260327,20260331,600227.SH,赤天化,4.27,0.0,0.0011351695885538752,0.0011351695885538752,flat,high,1.0,ehx:coldstart_v1,-0.08110815548594538,-0.03258996174043243,0.0011345257707386933,0.034859013281909816,0.08337720702742364,3.937341194388695,4.133084024622205,4.274847174143124,4.421472743697696,4.641283917259478,19,19,0.1577654501295059,0.0,0.0,,,,,,,,
20,20260327,20260331,002773.SZ,康弘药业,27.65,0.0,0.0009603608263792561,0.0009603608263792561,flat,high,1.0,ehx:coldstart_v1,-0.08128278128173107,-0.03276458753621812,0.0009598999749530039,0.034684387486124124,0.08320258123163796,25.491446045346482,26.758739772080684,27.676553976849387,28.62584884631494,30.048967746703863,20,20,0.1527896684938232,0.0,0.0,,,,,,,,
