rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,premium_limit_regime,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,t_limitup_prob_engine,t1_continue_up_rate_engine,t_limitup_rank_score,t_touch_rank_score,t1_rank_score,t_limit_model_can_rank,t_touch_model_can_rank,t1_model_can_rank,t_return_model_can_rank,t1_return_model_can_rank,t_limit_gate_status,t_touch_gate_status,t1_gate_status,t_return_gate_status,t1_return_gate_status,t_limit_prob_gate_status,t_touch_prob_gate_status,t1_prob_gate_status,t_limit_model_probability_ready,t_touch_model_probability_ready,t1_model_probability_ready,model_gate_version,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,t1_continue_up_rate_raw_before_calibration,t1_continue_up_rate_calibrated,t1_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score_raw,t1_accept_score,t1_evidence_score,premium_t1_component_weight,premium_attack_component_weight,premium_execution_component_weight,premium_market_component_weight,premium_final_score,premium_final_score_raw,premium_rank_score,premium_rank_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_candidate_state,premium_exclude_reason,premium_rank_mode,rank_premium_final,rank_premium_score,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,turnover_rate,turnover_rate_f,volume_ratio,circ_mv,float_mv,total_mv,pe_ttm,pb,returns_1d,volatility_5d,volatility_10d,volatility_20d,max_drawdown_20d,tail_risk_score,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,open_times,fd_amount,seal_amount,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,auction_strength_score,auction_amount,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,factor_intraday_available,factor_auction_available,factor_intraday_quality,factor_intraday_confidence,factor_intraday_soft_risk,factor_intraday_risk,factor_intraday_hard_risk,factor_late_withdraw,factor_reseal,factor_open_board_count,factor_auction_strength,factor_intraday_attack_edge,factor_intraday_execution_edge,factor_intraday_risk_penalty,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260819,20260819,20260820,20260821,600127.SH,金健米业,3→4,农产品加,7.82,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤7.86,只观察不追,≤7.86,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤7.86,只观察不追,≤7.86,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.230549,0.230549,70.5356,70.5356,0.493771,0.493771,92.8261,92.8261,0.945977,70.5356,0.824959,83.4227,0.7394613395798612,0.9002357727405554,0.8557096965281216,0.8996115265622446,0.47059712462071424,0.31498812561763967,0.43642742424703845,0.5760383996823485,0.7312909289869044,0.06482113643749057,0.09335918294323342,0.017325352148843114,-0.006517419888974881,0.6283360506321732,limitup_probability_engine:model_v2_target_gated,0.945977,0.824959,96.25,96.25,100.0,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.945977,0.230549,validated_platt_v1,0.824959,0.493771,validated_base_rate_v1,84.8951,74.8443,82.3214,76.5929,82.853,82.853,2,0.6150987706941566,0.05,0.21661371507228935,0.11828751423355409,0.230549,0.230549,0.230549,0.51728,0.471581,0.143535,60.2362,7.1628,87.076,93.336,0.0469,0.0,85.7182,85.7182,0.124904,50.0,50.0,71.1002,55.8629,50.0,0.0,0.08,0.462,0.1675,0.0905,51.4111,0.514111,59.2716,0.592716,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,1,1,5539.0,0.08070048745260877,-0.041258547720365774,-0.03924221921515558,42.0,0.00758259613648673,96.0,0.01733164831196967,2506041047.8094006,0.07162845278931215,4.5608,5.7979,0.83,,,501874.4624,,,9.9859,0.0603594001456348,0.055213014504284,0.043768943517548,-0.0712025316455696,0.1282537989568327,3.0,1.0,1.0,1.0,3.0,0.0,0.0,434089920.0,434089920.0,09:30:00,15:00:00,1.0,,0.0,0.0,,0.086079,0.0,31.0,,,,,,,1.0,35893800.0,7.82,6.4,1.0,0.0,3.25,1,1.0,0.858,1.0,0.07,0.07,0,0.0,0.65,0.0,1.0,0.8707600000000001,0.93336,0.046900000000000004,0.0,0.04895362269065976,0.04895362269065976,up,high,0.986264,ehx:coldstart_v1,-0.046287004485431334,0.009214561303152659,0.04779311746510063,0.08637167362704859,0.1418732394156336,7.466284979518512,7.8923908822880975,8.20281732944096,8.5254535848166,9.012006951885214,0.7983080195749102,0.7983080195749102,1,1,1,0.2187414274646114,0.0,0.343577,,,,7,,,0.6472877455262883,
2,20260819,20260819,20260820,20260821,002953.SZ,日丰股份,2→3,电网设备,11.73,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤11.79,只观察不追,≤11.79,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤11.79,只观察不追,≤11.79,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.262671,0.262671,81.7625,81.7625,0.493771,0.493771,91.0358,91.0358,0.99,81.7625,0.734279,86.3245,0.5677635636247067,0.8740700585249103,0.49075680474325717,0.7259264535622855,0.3998121714521157,0.45388267168445906,0.6347566001500058,0.3881634095939512,0.4236627564968637,0.019533413944471993,0.06750033863765881,-0.03144507145801647,0.004335059636936216,0.5531504969453208,limitup_probability_engine:model_v2_target_gated,0.99,0.734279,90.7812,92.5,90.625,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.99,0.262671,validated_platt_v1,0.734279,0.493771,validated_base_rate_v1,82.4814,70.1568,86.5575,83.472,82.8653,82.8653,1,0.6150987706941566,0.05,0.21661371507228935,0.11828751423355409,0.262671,0.262671,0.262671,0.513879,0.476852,0.151322,58.5357,7.1628,84.7899,92.3931,0.05581,0.0,89.002,89.002,0.13517,50.0,50.0,69.612,54.9285,50.0,0.0,0.08,0.462,0.1675,0.0905,49.9069,0.499069,58.1465,0.581465,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,2,2,5539.0,0.08070048745260877,-0.041258547720365774,-0.03924221921515558,42.0,0.00758259613648673,96.0,0.01733164831196967,2506041047.8094006,0.07162845278931215,8.637,11.7185,4.13,,,576622.9881,,,10.0375,0.0530488004376946,0.0421219687576674,0.0386987263392483,-0.0993184031158714,0.1599017514697604,2.0,9.0,1.0,9.0,2.0,0.0,1.0,96303464.0,96303464.0,09:30:00,15:00:00,1.0,,1.1083,0.0,,0.031652,0.0,31.0,,,,,,,1.0,82474368.99,11.73,9.59,1.0,0.0,1.9718514173284647,1,1.0,0.838716,1.0,0.083299,0.0832992,0,0.0,0.583504,0.0,1.0,0.84789864,0.92393082,0.05581037999999999,0.0,0.03956080363183867,0.03956080363183867,up,high,0.94489,ehx:coldstart_v1,-0.13667452255960205,-0.03315618839865596,0.03879831975759479,0.11075282791384554,0.2142711620747935,10.231540346209648,11.347454824764704,12.194048226601469,13.103802962772818,14.53298400057307,0.6419549013443737,0.6419549013443737,3,3,3,0.2335038227062873,0.0,0.302884,,,,4,,,0.7753983534805913,
3,20260819,20260819,20260820,20260821,603395.SH,红四方,3→4,农化制品,29.0,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤29.14,只观察不追,≤29.14,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤29.14,只观察不追,≤29.14,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.262671,0.262671,81.4188,81.4188,0.493771,0.493771,86.2973,86.2973,0.99,81.4188,0.727727,86.1108,0.6428199807853475,0.8946244722078276,0.37987585372838695,0.6757865915498829,0.6827770498212866,0.5780911669596565,0.6646411158932265,0.36778985511884343,0.5070532860774536,-0.0006419087281085238,0.08062187429798381,0.0038216725737568904,0.015131358901511828,0.6016608783884307,limitup_probability_engine:model_v2_target_gated,0.99,0.727727,82.0312,89.375,87.5,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.99,0.262671,validated_platt_v1,0.727727,0.493771,validated_base_rate_v1,76.747,68.5943,83.8513,83.8722,78.7211,78.7211,5,0.6150987706941566,0.05,0.21661371507228935,0.11828751423355409,0.262671,0.262671,0.262671,0.514946,0.475199,0.151513,59.0691,7.1628,85.9784,92.4999,0.077027,0.0,89.2034,89.2034,0.132734,50.0,50.0,68.1776,55.8876,50.0,0.0,0.08,0.462,0.1675,0.0905,49.6283,0.496283,56.9015,0.569015,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,3,3,5539.0,0.08070048745260877,-0.041258547720365774,-0.03924221921515558,42.0,0.00758259613648673,96.0,0.01733164831196967,2506041047.8094006,0.07162845278931215,18.1107,18.1107,3.69,,,754000.0,,,10.0152,0.055452799006457,0.049321044380903,0.0388458476353824,-0.069628363947031,0.1152179976029501,,,0.0,,,0.0,1.0,121144919.0,121144919.0,09:30:00,15:00:00,1.0,,3.4138,1.0,1.0,0.014664,0.0,31.0,,,,,,,1.0,86150300.0,29.0,23.72,1.0,0.0,1.7790779362027112,1,1.0,0.8488,1.0,0.114966,0.114966,0,0.0,0.675172,1.0,1.0,0.85978416,0.9249993999999999,0.07702722,0.0,0.03991214559872911,0.03991214559872911,up,high,0.940309,ehx:coldstart_v1,-0.12960156578090684,-0.03005649810400704,0.03913623419919754,0.10832896650240212,0.20787403417930372,25.474915552980406,28.141330496174554,30.15745222236314,32.318014411854,35.70068456763598,0.6485836577622812,0.6485836577622812,5,2,2,0.2045059971259583,0.0,0.303968,,,,10,,,0.7840206832901795,
4,20260819,20260819,20260820,20260821,601011.SH,宝泰隆,1→2,焦炭Ⅱ,3.04,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤3.06,只观察不追,≤3.06,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤3.06,只观察不追,≤3.06,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.235731,0.235731,71.5832,71.5832,0.493771,0.493771,91.4874,91.4874,0.959024,71.5832,0.749322,82.5688,0.6660648804403774,0.8189024883306645,0.6059740526987462,0.864787405104314,0.4188458843728479,0.5097569170365155,0.5156415989947303,0.6009159576355642,0.8651752396971228,0.05782426763945278,0.10106096717729947,-0.017400742035804093,0.002587053877550696,0.6004657047779894,limitup_probability_engine:model_v2_target_gated,0.959024,0.749322,93.75,95.0,93.75,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.959024,0.235731,validated_platt_v1,0.749322,0.493771,validated_base_rate_v1,83.3621,71.7193,81.6999,79.445,81.9566,81.9566,3,0.6150987706941566,0.05,0.21661371507228935,0.11828751423355409,0.235731,0.235731,0.235731,0.511272,0.480894,0.150188,57.232,7.1628,79.6826,89.7821,0.068058,0.0,86.4365,86.4365,0.145853,50.0,50.0,67.7145,53.8157,50.0,0.0,0.08,0.462,0.1675,0.0905,47.2716,0.472716,55.9428,0.559428,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,4,4,5539.0,0.08070048745260877,-0.041258547720365774,-0.03924221921515558,42.0,0.00758259613648673,96.0,0.01733164831196967,2506041047.8094006,0.07162845278931215,3.8014,5.5324,1.85,,,582362.008,,,10.1449,0.0440579928367271,0.0339897313095195,0.0287617186485995,-0.039840637450199,0.0804152240277533,3.0,5.0,1.0,5.0,3.0,0.0,0.0,141757209.0,141757209.0,09:31:00,15:00:00,1.0,,2.6316,0.0,,0.056214,0.0,31.0,,,,,,,0.9500000000000008,21836269.0,3.04,2.48,1.0,0.0,2.5765618538205173,1,1.0,0.804711,1.0,0.101579,0.101579,0,0.0,0.492105,0.0,0.9500000000000008,0.7968258200000004,0.8978207200000001,0.06805793,0.0,0.03561063320247798,0.03561063320247798,up,high,0.960535,ehx:coldstart_v1,-0.08724047920070176,-0.015131180545026865,0.03499123651584153,0.08511365357670993,0.15722295223238614,2.7860283082992616,2.9943474704951365,3.148256324935533,3.310076063369375,3.5575797481925497,0.6811338395788065,0.6811338395788065,2,5,5,0.2398468730529285,0.0,0.301137,,,,3,,,0.705019597659379,
5,20260819,20260819,20260820,20260821,002412.SZ,汉森制药,1→2,中药Ⅱ,8.42,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤8.46,只观察不追,≤8.46,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤8.46,只观察不追,≤8.46,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.232895,0.232895,64.4451,64.4451,0.493771,0.493771,89.7511,89.7511,0.952336,64.4451,0.641129,77.9831,0.866733350847264,0.8699917510744312,0.7429987602967653,0.8064310125264131,0.7249201623425466,0.532292288088538,0.7095109399239803,0.2957425644967714,0.5656033184268897,0.0736026501291596,0.09009267758084256,-0.013603773777280594,0.06324615350269618,0.7366926730552993,limitup_probability_engine:model_v2_target_gated,0.952336,0.641129,95.0,90.0,84.375,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.952336,0.232895,validated_platt_v1,0.641129,0.493771,validated_base_rate_v1,82.3392,67.0318,74.9171,81.5339,79.8709,79.8709,4,0.6150987706941566,0.05,0.21661371507228935,0.11828751423355409,0.232895,0.232895,0.232895,0.509179,0.484138,0.149351,56.1856,7.1628,53.6776,73.0612,0.078411,0.0,84.6876,84.6876,0.148116,50.0,50.0,62.6293,52.4762,50.0,0.0,0.08,0.462,0.1675,0.0905,44.1937,0.441937,53.113,0.53113,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,5,5,5539.0,0.08070048745260877,-0.041258547720365774,-0.03924221921515558,42.0,0.00758259613648673,96.0,0.01733164831196967,2506041047.8094006,0.07162845278931215,6.3794,11.111,1.13,,,423694.4,,,10.0654,0.0369016670120475,0.0302700537778494,0.0379370946973609,-0.1111111111111111,0.1684507935421604,1.0,10.0,1.0,10.0,1.0,0.0,1.0,86021043.0,86021043.0,09:34:00,15:00:00,1.0,,3.9192,0.0,,0.024989,0.0,31.0,,,,,,,0.3558823529411761,3450999.0,8.42,6.89,1.0,0.0,1.948164110790686,1,1.0,0.693188,1.0,0.117031,0.117031,0,0.0,0.414846,0.0,0.3558823529411761,0.5367758870588234,0.7306123305882353,0.07841076999999999,0.0,0.028224478985012857,0.028224478985012857,up,high,0.972602,ehx:coldstart_v1,-0.07724613327163304,-0.015255518248059385,0.027833507966270158,0.0709225341805997,0.1329131492041745,7.7940739503378875,8.292523369683652,8.657650113053808,9.038853692482274,9.616909713412621,0.6684688153378682,0.6684688153378682,4,6,6,0.2576218137084151,0.0,0.282907,,,,1,,,0.7306589284321218,
6,20260819,20260819,20260820,20260821,000505.SZ,京粮控股,3→4,农产品加,7.47,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤7.51,只观察不追,≤7.51,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤7.51,只观察不追,≤7.51,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.216349,0.216349,83.3401,83.3401,0.493771,0.493771,74.395,74.395,0.885296,83.3401,0.760115,82.8589,0.6454418903228757,0.8303434160875167,0.23326515014661067,0.4689991135316291,0.43926100759722336,0.4556337143516314,0.3344590471046091,0.6073651365940036,0.8227242016456503,-0.0023223890978323414,0.06830559634213855,-0.00927969944664055,0.00791047600792778,0.4253841959433297,limitup_probability_engine:model_v2_target_gated,0.885296,0.760115,66.875,71.5625,96.875,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.885296,0.216349,validated_platt_v1,0.760115,0.493771,validated_base_rate_v1,64.0302,73.2818,83.7541,79.6601,70.6141,70.6141,6,0.6150987706941566,0.05,0.21661371507228935,0.11828751423355409,0.216349,0.216349,0.216349,0.512452,0.479064,0.153548,57.8224,7.1628,60.934,78.2522,0.083494,0.0,84.2557,84.2557,0.135041,50.0,50.0,57.3226,54.5457,50.0,0.0,0.08,0.462,0.1675,0.0905,43.3045,0.433045,50.1319,0.501319,0,0,WATCH,RANK_ONLY,t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,6,6,5539.0,0.08070048745260877,-0.041258547720365774,-0.03924221921515558,42.0,0.00758259613648673,96.0,0.01733164831196967,2506041047.8094006,0.07162845278931215,10.7362,22.9813,2.7,,,543031.7994,,,10.0147,0.0542622351885886,0.0506971324884371,0.0396157582006466,-0.0539629005059021,0.1020844752675995,3.0,1.0,1.0,1.0,3.0,0.0,0.0,59900025.0,59900025.0,09:32:00,15:00:00,1.0,,4.5515,0.0,,0.03109,0.0,31.0,,,,,,,0.5737113402061851,21703720.5,7.47,6.11,1.0,0.0,2.3879899008021197,1,1.0,0.71486,1.0,0.124618,0.1246184,0,0.0,0.376908,0.0,0.5737113402061851,0.6093395224742266,0.782521668041237,0.08349416,0.0,0.03674263715660052,0.03674263715660052,up,high,0.934476,ehx:coldstart_v1,-0.1114048718654963,-0.02439554918727012,0.036083718268738,0.09656298572474611,0.18357230840297387,6.682486356008144,7.289970139761076,7.744467499559805,8.227300757325711,8.975218751896708,0.6563127137556183,0.6563127137556183,6,4,4,0.16695751881526,0.0,0.323403,,,,21,,,0.7223611878712541,
7,20260819,20260819,20260820,20260821,601015.SH,陕西黑猫,1→2,焦炭Ⅱ,3.71,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤3.73,只观察不追,≤3.73,观察池：t_attack<0.55;t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤3.73,只观察不追,≤3.73,观察池：t_attack<0.55;t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.196108,0.196108,64.6074,64.6074,0.493771,0.493771,72.8085,72.8085,0.691079,64.6074,0.632608,67.4591,0.7268325996625626,0.8108821588087466,0.38685307125112556,0.4315129194358267,0.5390704564536192,0.6487553385551843,0.666523621458241,0.3765082447614724,0.428544565997716,0.03684160148956029,0.06800573040968236,-0.0020661536257681303,0.05816196858809371,0.5691058234670768,limitup_probability_engine:model_v2_target_gated,0.691079,0.632608,79.0625,64.6875,81.25,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.691079,0.196108,validated_platt_v1,0.632608,0.493771,validated_base_rate_v1,67.6078,65.4693,71.2644,82.4902,70.0533,70.0533,7,0.6150987706941566,0.05,0.21661371507228935,0.11828751423355409,0.196108,0.196108,0.196108,0.502922,0.493836,0.158063,53.0572,7.1628,64.3939,78.392,0.057736,0.0,85.8435,85.8435,0.148057,50.0,50.0,54.5021,52.6632,50.0,0.0,0.08,0.462,0.1675,0.0905,40.0127,0.400127,47.5229,0.475229,0,0,WATCH,RANK_ONLY,t_attack<0.55;t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,7,7,5539.0,0.08070048745260877,-0.041258547720365774,-0.03924221921515558,42.0,0.00758259613648673,96.0,0.01733164831196967,2506041047.8094006,0.07162845278931215,7.6814,19.7744,3.77,,,757766.6096,,,10.089,0.0448845743571391,0.0450467205525915,0.0343320521444861,-0.0670391061452514,0.1253874296396813,3.0,5.0,1.0,5.0,3.0,0.0,1.0,40756783.0,40756783.0,10:16:00,15:00:00,1.0,,1.3477,0.0,,0.021752,0.0,31.0,,,,,,,0.5034124629080118,1426980.0,3.71,3.03,1.0,0.0,1.8438901852408829,1,1.0,0.742512,1.0,0.086173,0.086173,0,0.0,0.569137,0.0,0.5034124629080118,0.6439394866468843,0.7839202325816024,0.05773591,0.0,0.006212975294977141,0.006212975294977141,up,high,0.933916,ehx:coldstart_v1,-0.17231705357058782,-0.06700650397119229,0.006193754335782184,0.07939401264275667,0.18470456224215406,3.1227524956555635,3.4695516310221985,3.733050138344365,4.016560298682502,4.46262179112193,0.5227557458997962,0.5227557458997962,7,9,9,0.2072971403477308,0.0,0.281264,,,,9,,,0.7662020193862571,
8,20260819,20260819,20260820,20260821,002333.SZ,罗普斯金,1→2,装修建材,6.34,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤6.37,只观察不追,≤6.37,观察池：t_attack<0.55;t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,只观察不追,≤6.37,只观察不追,≤6.37,观察池：t_attack<0.55;t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_evidence<0.35；若竞价弱于预期不追,0.157859,0.157859,38.7042,38.7042,0.493771,0.493771,58.136,58.136,0.138056,38.7042,0.568257,37.1186,0.7723157502010489,0.7878723367383352,0.40123479505088283,0.6676387706678871,0.6315162914096781,0.511491539966872,0.5434199856461941,0.34185277501000727,0.7243312497671508,0.02756664988254642,0.08199775771599166,-0.012173256064543852,-0.007688460015034425,0.5867663949741655,limitup_probability_engine:model_v2_target_gated,0.138056,0.568257,70.0,70.3125,71.875,True,True,False,True,False,ACTIVE,ACTIVE,SHADOW,ACTIVE,SHADOW,SHADOW,SHADOW,SHADOW,False,False,False,premium_target_gate_v4_walkforward_provenance,True,t_limit_active__t_touch_active__t1_shadow,partial,0.138056,0.157859,validated_platt_v1,0.568257,0.493771,validated_base_rate_v1,60.4272,60.7818,51.9725,81.046,61.0525,61.0525,9,0.6150987706941566,0.05,0.21661371507228935,0.11828751423355409,0.157859,0.157859,0.157859,0.500447,0.497672,0.155044,51.8198,7.1628,87.076,93.336,0.0469,0.0,87.973,87.973,0.146133,50.0,50.0,53.1303,53.7192,50.0,0.0,0.08,0.462,0.1675,0.0905,39.6806,0.396806,45.0236,0.450236,0,0,WATCH,RANK_ONLY,t_attack<0.55;t1_accept<0.52;t1_evidence<0.35,model_validated_professional_score,8,8,5539.0,0.08070048745260877,-0.041258547720365774,-0.03924221921515558,42.0,0.00758259613648673,96.0,0.01733164831196967,2506041047.8094006,0.07162845278931215,2.1165,6.6395,2.0,,,427902.3232,,,10.0694,0.0404384178510241,0.0303355935116219,0.0252993903604575,-0.0155339805825243,0.0457422719735936,,,0.0,,,0.0,0.0,86305259.0,86305259.0,09:30:00,15:00:00,1.0,,0.0,0.0,,0.026789,0.0,31.0,,,,,,,1.0,12181232.2,6.34,5.18,1.0,0.0,2.198818850711852,1,1.0,0.858,1.0,0.07,0.07,0,0.0,0.65,0.0,1.0,0.8707600000000001,0.93336,0.046900000000000004,0.0,0.0031711138466022776,0.0031711138466022776,up,high,0.961719,ehx:coldstart_v1,-0.11929331662520451,-0.04704969032680678,0.0031660964694061214,0.05338188326561902,0.12562550956401805,5.627050707223149,6.048613535672112,6.360104861787458,6.687637359267594,7.188656359717495,0.5169604903499958,0.5169604903499958,10,11,11,0.1535971061700359,0.0,0.208682,,,,24,,,0.7290121351030283,
