rank,trade_date,base_date,buy_date,target_date,ts_code,name,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
26,20260629,20260629,20260630,20260701,920367.BJ,新赣江,化学制药,21.19,FULL,0,0,Outside TOP20,只观察不追,≤21.30,只观察不追,≤21.30,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤21.30,只观察不追,≤21.30,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.362703,0.362703,58.4355,58.4355,0.638381,0.638381,57.2407,57.2407,0.437089,56.4146,0.572249,54.3483,0.7187982283746247,0.9631715659448822,0.4730736799032499,0.5978282840265322,0.6679691658230562,0.6022115161565513,0.6261909840502794,0.25956120436962,0.4276348276458389,0.07620706217725466,0.1035135734027931,0.0036599357642575054,0.01757605583417033,0.6132529612214634,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.462278,0.362703,historical_bin_blend_v1,42.7191,65.4146,66.0047,89.6,55.0384,55.0384,24,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.660898,0.615479,0.597828,0.612444,0.351545,0.203829,57.0862,41.7819,47.18,48.98,0.0,0.0,84.4056,84.4056,0.119228,61.1775,41.3213,53.5094,59.4942,46.8999,0.468999,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,22,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.07267821803691644,0.07267821803691644,up,high,0.924465,ehx:model_v1,-0.0778687638941058,0.009458360549596749,0.07015852867901107,0.13085869680842538,0.2181858212521295,19.602568594426145,21.39137349033739,22.730051440202264,24.152504218937466,26.356507106989486,0.7821837054588305,0.7821837054588305,25,66,66,0.6623216872973672,0.0,0.6243787366466187,,,,5.0,,,0.8806723091258208,
27,20260629,20260629,20260630,20260701,603336.SH,宏辉果蔬,农业综合,8.2,FULL,0,0,Outside TOP20,只观察不追,≤8.24,只观察不追,≤8.24,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤8.24,只观察不追,≤8.24,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.360889,0.360889,43.9026,43.9026,0.702347,0.702347,54.1997,54.1997,0.257335,40.2389,0.704619,44.3708,0.6145426122404098,0.9569002049766492,0.5461255718630107,0.46345116248419027,0.7079866828111937,0.6605471523521746,0.6881228569427796,0.2669258833300019,0.5772956731536452,0.08732387441470829,0.10785330725840442,-0.006879132942047045,0.023740384037363386,0.6122917674475137,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.459488,0.360889,historical_bin_blend_v1,38.7164,65.4014,54.2661,65.4303,47.1994,47.1994,33,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.677762,0.564695,0.463451,0.664156,0.286193,0.229847,82.5236,41.7819,58.39,72.89,0.313,0.0,75.4645,75.4645,0.175002,43.3867,47.4117,53.0262,63.1263,46.6422,0.466422,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,23,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.09762060659773199,0.09762060659773199,up,high,0.940867,ehx:model_v1,-0.045354324448098435,0.036351730415758725,0.09314475204587756,0.1499377736759964,0.23164382853985505,7.836402230164284,8.503568378922148,9.000488974101403,9.526447976089422,10.337499198432893,0.8656828378165642,0.8656828378165642,33,30,30,0.5533641581230965,0.0,0.5079819079169368,,,,,,,,
28,20260629,20260629,20260630,20260701,603318.SH,水发燃气,供气供热,9.69,FULL,0,0,Outside TOP20,只观察不追,≤9.74,只观察不追,≤9.74,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤9.74,只观察不追,≤9.74,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.349934,0.349934,33.6894,33.6894,0.682427,0.682427,51.0036,51.0036,0.329386,33.0325,0.764574,49.0986,0.6247326118454434,0.9623949055988615,0.49116895740316363,0.34127264332731183,0.7139329315193884,0.5699346783340403,0.5473951387975948,0.37268457675249284,0.5079283361590619,0.0749178846932382,0.10506113045011461,-0.004849094602810538,0.016682317827335594,0.5446863985361181,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.442634,0.349934,historical_bin_blend_v1,34.7071,65.5781,46.6287,91.0053,45.849,45.849,36,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.666273,0.518305,0.341273,0.620845,0.332148,0.216734,84.6698,41.7819,56.13,71.13,0.334,0.0,89.6007,89.6007,0.185246,47.9646,38.6078,48.2718,61.3366,45.4079,0.454079,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,25,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.0980433387754594,0.0980433387754594,up,high,0.974352,ehx:model_v1,-0.008887355809643033,0.051532561942349925,0.09352981295999559,0.13552706397764125,0.19594698172963532,9.604263073816583,10.202440821051951,10.6400399527342,11.09640841652117,11.787520742160604,0.9334669073829875,0.9334669073829875,37,26,26,0.6069272269806998,0.0,0.5492072602711053,,,,50.0,,,0.875429919295323,
29,20260629,20260629,20260630,20260701,688120.SH,华海清科,半导体,316.32,FULL,0,0,Outside TOP20,只观察不追,≤317.90,只观察不追,≤317.90,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤317.90,只观察不追,≤317.90,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.083574,0.083574,33.6451,33.6451,0.54529,0.54529,44.7614,44.7614,0.06967,36.8448,0.69992,35.912,0.8393308006155729,0.9687697269865483,0.0869317577380634,0.3151200608732927,0.47471622236190936,0.6145924014546615,0.5768498228773279,0.31084804518130404,0.5357663243065904,0.09339093042604185,0.11501271285873531,-0.013962783387402016,0.04188354773587728,0.48501964215316684,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.081753,0.083574,historical_bin_blend_v1,15.054,50.1652,34.1493,65.6242,27.585,27.585,98,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.627621,0.414785,0.31512,0.573304,0.361282,0.233839,86.2028,41.7819,47.18,48.98,0.0,0.0,71.3158,71.3158,0.128378,31.5093,81.2176,39.2453,56.6743,45.233,0.45233,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,26,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.0994670862915152,0.0994670862915152,up,high,0.946407,ehx:model_v1,-0.03483347385122357,0.04165751290759429,0.09482559540455404,0.1479936779015138,0.22448466466033304,305.4911733036225,329.77541835115426,347.7834287357321,366.77480058379456,395.9306319563242,0.8855034290883669,0.8855034290883669,70,24,24,0.5303671240087287,0.0,0.4664906934669549,,,,,,,,
30,20260629,20260629,20260630,20260701,605499.SH,东鹏饮料,软饮料,121.99,FULL,0,0,Outside TOP20,只观察不追,≤122.60,只观察不追,≤122.60,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤122.60,只观察不追,≤122.60,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.084361,0.084361,29.7267,29.7267,0.542726,0.542726,44.4209,44.4209,0.073733,27.1082,0.727832,36.0553,0.8421010114814318,0.9665085039985585,0.08692079489129137,0.3147229175167399,0.45849393495036184,0.5850246170900218,0.5799514282373492,0.42351373372446843,0.7320742867769522,0.0966917454733387,0.1176036339669827,-0.010538695834556073,0.04076348684450516,0.47966247488289215,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.082964,0.084361,historical_bin_blend_v1,14.7117,50.5211,30.2889,85.9759,28.7172,28.7172,95,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.626551,0.414293,0.314723,0.581963,0.387017,0.293212,88.6557,41.7819,47.18,48.98,0.0,0.0,82.6794,82.6794,0.147774,38.0268,78.1315,38.9557,57.6891,45.1886,0.451886,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,27,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.10169167706579081,0.10169167706579081,up,high,0.957078,ehx:model_v1,-0.024881232198971176,0.04693097488261248,0.09684688670685425,0.14676279853109603,0.21857500561268095,118.99218776961109,127.85157861282595,134.39536768525582,141.27408555472564,151.79244279655083,0.9046727663349012,0.9046727663349012,74,20,20,0.51676256572855,0.0,0.4655973667792157,,,,94.0,,,0.8073556941868314,
31,20260629,20260629,20260630,20260701,002255.SZ,海陆重工,专用机械,9.7,FULL,0,0,Outside TOP20,只观察不追,≤9.75,只观察不追,≤9.75,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤9.75,只观察不追,≤9.75,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.386423,0.386423,43.5197,43.5197,0.690579,0.690579,54.3692,54.3692,0.516505,57.6084,0.805335,61.6268,0.6247326118454434,0.9623949055988615,0.49116895740316363,0.34127264332731183,0.7139329315193884,0.5699346783340403,0.5473951387975948,0.37268457675249284,0.5079283361590619,0.0749178846932382,0.10506113045011461,-0.004849094602810538,0.016682317827335594,0.5446863985361181,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.49877,0.386423,historical_bin_blend_v1,38.3173,65.7819,54.4137,65.8359,47.0732,47.0732,34,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.672142,0.531441,0.341273,0.623011,0.330233,0.218685,84.6698,41.7819,56.13,71.13,0.334,0.0,75.4721,75.4721,0.185331,47.9646,38.6078,50.135,60.8625,44.3795,0.443795,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,28,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.0980433387754594,0.0980433387754594,up,high,0.952453,ehx:model_v1,-0.03534026218475923,0.04068526590274906,0.09352981295999559,0.1463743600172421,0.22239988810475175,9.363186057465555,10.102785232370236,10.651020386121955,11.229005928196903,12.115986435528864,0.8837184878979741,0.8837184878979741,32,27,27,0.5887444556513398,0.0,0.5614029306569551,,,,,,,,
32,20260629,20260629,20260630,20260701,605178.SH,时空科技,装修装饰,97.35,FULL,0,0,Outside TOP20,只观察不追,≤97.84,只观察不追,≤97.84,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤97.84,只观察不追,≤97.84,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.135594,0.135594,44.5926,44.5926,0.463018,0.463018,46.0327,46.0327,0.34102,52.4948,0.843423,56.4447,0.7961581612787092,0.9712655277278454,0.08496781017626724,0.39324409898145307,0.33217811417162024,0.47037317082476726,0.44654347787630644,0.3864010787775964,0.7555065174971346,0.09413564623483288,0.11260852084114337,-0.03381442421348679,0.028505922537235336,0.4231876061736838,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.161783,0.135594,historical_bin_blend_v1,21.3004,33.4674,43.7367,91.4912,35.2873,35.2873,69,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.556297,0.462336,0.393244,0.465085,0.425919,0.306958,98.1604,41.7819,47.18,48.98,0.0,0.0,85.8312,85.8312,0.158854,6.0966,57.9998,42.7624,45.0334,43.0093,0.430093,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,31,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.12,0.12,up,high,0.968357,ehx:model_v1,0.0037182204639457928,0.06838174661034047,0.11332868530700317,0.15827562400366588,0.22293915015006172,97.7126425368166,104.2398483947009,109.03200000000001,114.0444581134323,121.66262947520643,0.9554956883623269,0.9554956883623269,62,7,7,0.4669268083970158,0.0,0.4578461543394496,,,,103.0,,,0.8861334601055793,
33,20260629,20260629,20260630,20260701,688548.SH,广钢气体,化工原料,46.49,FULL,0,0,Outside TOP20,只观察不追,≤46.72,只观察不追,≤46.72,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤46.72,只观察不追,≤46.72,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.201564,0.201564,40.2049,40.2049,0.600136,0.600136,49.0232,49.0232,0.030518,35.2269,0.593975,33.0748,0.7653092145081629,0.9491030713368417,0.31336903383777004,0.4352356161953129,0.5700787612992135,0.6316710642614883,0.6711894489947339,0.25291948614709553,0.5955014886667838,0.09067864750812758,0.1119390311242618,0.006832356960002554,0.04361656481919629,0.566282648670963,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.228514,0.201564,historical_bin_blend_v1,26.3673,65.2432,47.5192,86.7113,40.7239,40.7239,43,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.646385,0.494997,0.435236,0.629051,0.363626,0.250522,49.7069,41.7819,47.18,48.98,0.0,0.0,83.0386,83.0386,0.13285,68.5415,85.0957,43.3569,65.2345,42.8884,0.428884,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,32,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.07050453250539788,0.07050453250539788,up,high,0.951497,ehx:model_v1,-0.05515237629532824,0.017576785570600877,0.06813006304648188,0.11868334052236287,0.19141250238829333,43.99539016301271,47.31436841108523,49.76775571617595,52.34835827259337,56.2974779823014,0.8183254590766399,0.8183254590766399,45,80,80,0.5935016457110119,0.0,0.5227774837961178,,,,58.0,,,0.8216747113712038,
34,20260629,20260629,20260630,20260701,600222.SH,太龙药业,中成药,7.25,FULL,0,0,Outside TOP20,只观察不追,≤7.29,只观察不追,≤7.29,观察池：t1_high_profit<0.50；若竞价弱于预期不追,观察池：t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤7.29,只观察不追,≤7.29,观察池：t1_high_profit<0.50；若竞价弱于预期不追,观察池：t1_high_profit<0.50；若竞价弱于预期不追,0.439935,0.439935,59.6831,59.6831,0.668393,0.668393,58.5339,58.5339,0.624402,54.9302,0.78673,64.8502,0.751800948176857,0.9650354545814145,0.5993891371500957,0.6285167502085134,0.6842215664546372,0.41874559557599705,0.5388993627429599,0.43590442500474047,0.5683003640352404,0.08089541988978546,0.10744407437159756,-0.004501726297835536,0.007886776335983517,0.6059721706250945,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.606893,0.439935,historical_bin_blend_v1,48.9569,63.1851,67.8853,66.4271,56.4161,56.4161,21,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.691747,0.654853,0.628517,0.586512,0.383539,0.245279,73.0189,41.7819,60.65,74.65,0.292,0.0,76.5787,76.5787,0.193975,50.8254,23.7783,59.9167,57.0011,42.8786,0.428786,0,0,WATCH,t1_high_profit<0.50,professional_score_rule_guarded,33,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.09006443139272666,0.09006443139272666,up,high,0.969345,ehx:model_v1,-0.023410202714483408,0.04127488201907203,0.08623680586351817,0.1311987297079643,0.19588381444152092,7.082247254374736,7.555504352074862,7.902967127597267,8.266409032340954,8.81879538748145,0.9021100904149362,0.9021100904149362,22,45,45,0.6375411714718132,0.0,0.5981089915254847,,,,,,,,
35,20260629,20260629,20260630,20260701,603459.SH,红板科技,元器件,102.01,FULL,0,0,Outside TOP20,只观察不追,≤102.52,只观察不追,≤102.52,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤102.52,只观察不追,≤102.52,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.106873,0.106873,38.9987,38.9987,0.45644,0.45644,44.378,44.378,0.193732,38.5101,0.744694,44.1441,0.8389548147850896,0.9712655277278454,0.08496781017626724,0.39324409898145307,0.33217811417162024,0.5162466941396848,0.499213490589272,0.4352127055852905,0.7515204717227807,0.09413564623483288,0.1141160639943797,-0.028077786187729766,0.02391994563737176,0.44784729961151387,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.117597,0.106873,historical_bin_blend_v1,18.6731,34.0765,35.4747,86.0889,31.2013,31.2013,90,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.563544,0.451997,0.393244,0.487135,0.431707,0.310018,98.1604,41.7819,47.18,48.98,0.0,0.0,82.6058,82.6058,0.160746,13.9018,48.0773,41.7666,45.2128,42.2617,0.422617,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,35,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.12,0.12,up,high,0.941265,ehx:model_v1,-0.022350762649477343,0.057691882393807306,0.11332868530700317,0.16896548822019902,0.24900813326348514,99.75528981043516,108.06822385963113,114.25120000000001,120.78792669337162,130.85357905575992,0.9152626114522457,0.9152626114522457,75,6,6,0.5271541496436989,0.0,0.4681162233875602,,,,91.0,,,0.8176098968126133,
36,20260629,20260629,20260630,20260701,603880.SH,南卫股份,医疗保健,7.74,FULL,0,0,Outside TOP20,只观察不追,≤7.78,只观察不追,≤7.78,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤7.78,只观察不追,≤7.78,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.380236,0.380236,49.5677,49.5677,0.614458,0.614458,54.7791,54.7791,0.735442,66.1859,0.749103,72.6753,0.6077536790737846,0.9440274887012673,0.38374131707894615,0.38488903933886626,0.6142857808762487,0.5340321620181631,0.5071198122034657,0.47233115480035265,0.566449247194938,0.07047971372715231,0.1012144308959142,-0.02701008884027685,0.012445560659552785,0.5022398200476209,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.489252,0.380236,historical_bin_blend_v1,39.2618,51.0191,58.4199,84.1149,49.6326,49.6326,31,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.612581,0.539773,0.384889,0.51958,0.426785,0.257282,75.7783,41.7819,47.18,48.98,0.0,0.0,81.5007,81.5007,0.147105,15.4397,31.24,48.1137,48.7046,42.1651,0.421651,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,36,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.09289829527921169,0.09289829527921169,up,high,0.939898,ehx:model_v1,-0.05045287671601509,0.03171743334065714,0.08883315388521229,0.14594887442976745,0.22811918448644114,7.359182188585194,7.989427626203577,8.4590328054611,8.956240590900595,9.723259211445571,0.8529216615935388,0.8529216615935388,31,41,41,0.6203211143226617,0.0,0.5820925558004318,,,,40.0,,,0.7879766341347119,
37,20260629,20260629,20260630,20260701,002366.SZ,融发核电,专用机械,5.97,FULL,0,0,Outside TOP20,只观察不追,≤6.00,只观察不追,≤6.00,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤6.00,只观察不追,≤6.00,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.394633,0.394633,44.9983,44.9983,0.643603,0.643603,53.4437,53.4437,0.761072,59.7944,0.81157,72.1033,0.5473120625237194,0.9614634855450239,0.4043997679014407,0.3513424186245619,0.6330826540001646,0.4657217688445277,0.5323734859396495,0.5084586162541583,0.5064572327860102,0.07470124179260962,0.10239855896653545,-0.031345108704936134,0.01119266979161524,0.48783023284264554,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.511401,0.394633,historical_bin_blend_v1,39.2376,51.1168,54.5461,65.7161,46.6566,46.6566,35,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.616642,0.537761,0.351342,0.546832,0.395335,0.232705,93.8679,41.7819,60.65,74.65,0.292,0.0,76.0099,76.0099,0.193316,9.5762,28.1152,50.454,50.7649,42.036,0.42036,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,37,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.10715135414620218,0.10715135414620218,up,high,0.949032,ehx:model_v1,-0.03053923116137572,0.0475272068542709,0.1017903689931906,0.15605353113211032,0.23411996914775834,5.7904366094321436,6.260588149286437,6.609693584252827,6.978265976926211,7.544862714937387,0.8971094505943387,0.8971094505943387,34,11,11,0.6287145250026868,0.0,0.5802197152028981,,,,,,,,
