rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,t1_continue_up_rate_raw_before_calibration,t1_continue_up_rate_calibrated,t1_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,intraday_hard_risk_flag.1,intraday_hard_risk_flag.2,intraday_hard_risk_flag.3,intraday_hard_risk_flag.4,intraday_hard_risk_flag.5,intraday_hard_risk_flag.6,intraday_hard_risk_flag.7,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_rank_score,premium_rank_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,rank_premium_score,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,turnover_rate,turnover_rate_f,volume_ratio,circ_mv,float_mv,total_mv,pe_ttm,pb,returns_1d,volatility_5d,volatility_10d,volatility_20d,max_drawdown_20d,tail_risk_score,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,open_times,fd_amount,seal_amount,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag.8,intraday_hard_risk_flag.9,intraday_hard_risk_flag.10,intraday_hard_risk_flag.11,intraday_hard_risk_flag.12,intraday_hard_risk_flag.13,intraday_hard_risk_flag.14,intraday_hard_risk_flag.15,auction_strength_score,auction_amount,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,factor_intraday_available,factor_auction_available,factor_intraday_quality,factor_intraday_confidence,factor_intraday_soft_risk,factor_intraday_risk,factor_intraday_hard_risk,factor_late_withdraw,factor_reseal,factor_open_board_count,factor_auction_strength,factor_intraday_attack_edge,factor_intraday_execution_edge,factor_intraday_risk_penalty,t1_up_rate,T+1上涨率,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up,open_T_actual,high_T_actual,close_T_actual,t_limit_price_est,t_up_actual,t_limitup_actual,t_touch_limitup_actual,t_limitup_verify_ready,t_open_ret,t_intraday_ret,t_close_ret,t_high_profit_hit,open_T2_actual,high_T2_actual,low_T2_actual,close_T2_actual,t1_open_ret,t1_low_ret,t1_close_ret,t1_high_ret,t1_up_hit,t1_high_profit_hit,t1_accept_hit,t1_fail_hit,t1_big_drawdown_hit,t1_limitdown_risk_hit,t_limitup_verify_reason,t_limitup_verify_trade_date,d_analysis_trade_date,low_T_actual,entry_price_proxy,entry_price_proxy_type,t_fill_proxy,t1_verify_ready,label_matured,t1_verify_reason
1,20260728,20260728,20260729,20260730,002173.SZ,创新医疗,2→3,医疗服务,22.76,TOP10,1,1,TOP10,只观察不追,≤22.87,只观察不追,≤22.87,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤22.87,只观察不追,≤22.87,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.261177,0.261177,74.3721,74.3721,0.479906,0.479906,86.2161,86.2161,0.99,74.3721,0.817553,86.2161,0.6786196643324303,0.9820748204411816,0.5199766532148075,0.7226950452075763,0.5987595307670368,0.6418228150486732,0.5984211490628557,0.3864969362672507,0.2980117718577788,0.0679172853239645,0.0809698495342887,0.0524295011649894,0.0394793058310348,0.6247443026184856,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.99,0.261177,validated_platt_v1,0.817553,0.479906,validated_platt_v1,30.9431,48.493,83.9675,79.5842,49.4883,49.4883,1,0.5707320138467877,0.1063941362402568,0.2219757718151568,0.1008980780977985,0.261177,0.261177,0.261177,0.511256,0.477278,0.147009,60.7773,32.2294,87.945,93.311,0.069362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.2691,87.2691,0.136737,50.0,50.0,43.0969,54.5135,40.8289,0.408289,42.9938,0.429938,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,1,1,5523.0,0.470034401593337,-0.0074750126229383,-0.0006067961165049,82.0,0.0148470034401593,151.0,0.0273402136520007,2039129397.02345,0.3222942734047857,8.8146,10.9856,0.64,,,1004363.0668,,,10.0048,0.052996671524074,0.0648405499722925,0.0608825348838686,-0.1821465428276574,0.2685254216046027,,,0.0,,,0.0,1.0,248764524.0,248764524.0,09:30:00,15:00:00,1.0,,2.4605,1.0,1.0,0.025837,0.0,31.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,142246650.0,22.76,18.62,1.0,0.0,1.7098191646749954,1,1.0,0.865388,1.0,0.103525,0.1035253999999999,0,0.0,0.732373,1.0,1.0,0.8794498000000001,0.93311046,0.0693618499999999,0.8045555738465229,0.8045555738465229,,0.0548422643203039,0.0,0.0563739736664739,0.0563739736664739,up,high,,,,,,,,,,24.0,24.0,20.48,25.04,0,0,0,1,0.054481546572934914,0.054481546572934914,-0.10017574692442888,1,20.18,21.4,18.78,19.05,-0.15916666666666668,-0.21749999999999992,-0.20624999999999993,-0.10833333333333339,0,0,0,1,1,1,ok,20260729,20260728,20.48,24.0,t_open_daily_proxy,0,1,1,ok
2,20260728,20260728,20260729,20260730,301421.SZ,波长光电,1→2,光学光电,82.12,TOP10,1,1,TOP10,只观察不追,≤82.53,只观察不追,≤82.53,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤82.53,只观察不追,≤82.53,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.261177,0.261177,78.5852,78.5852,0.493608,0.493608,86.9096,86.9096,0.99,78.5852,0.847269,86.9096,0.8213210978030675,0.9788550216275644,0.3076713209781561,0.6791311343145463,0.4710424818898642,0.640002941669531,0.5985941460336749,0.3591016183717007,0.5180905959686548,0.0850228060930918,0.1023604734057262,0.0030538470948019,0.0461470123247692,0.587144805375998,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.99,0.261177,validated_platt_v1,0.847269,0.493608,validated_platt_v1,31.3644,49.5206,87.1511,66.5421,49.2288,49.2288,3,0.5707320138467877,0.1063941362402568,0.2219757718151568,0.1008980780977985,0.261177,0.261177,0.261177,0.51617,0.473259,0.146083,59.7228,32.2294,87.076,93.336,0.0469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0342,80.0342,0.139767,50.0,50.0,42.663,53.932,39.2579,0.392579,41.7506,0.417506,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,2,2,5523.0,0.470034401593337,-0.0074750126229383,-0.0006067961165049,82.0,0.0148470034401593,151.0,0.0273402136520007,2039129397.02345,0.3222942734047857,9.7426,9.7711,0.67,,,950276.216,,,20.0058,0.0849749934548443,0.1136447431193739,0.0949899070533954,-0.5162809917355371,0.6520547888246558,4.0,3.0,1.0,3.0,4.0,0.0,0.0,219416510.0,219416510.0,09:30:00,15:00:00,1.0,,0.0,0.0,,0.044795,0.0,31.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47200194.52,82.12,54.74,1.0,0.0,2.4350657324599174,1,1.0,0.858,1.0,0.07,0.07,0,0.0,0.65,0.0,1.0,0.8707600000000001,0.93336,0.0469,0.7562088869903114,0.7562088869903114,,0.0445589743654785,0.0,0.0455666365212179,0.0455666365212179,up,high,,,,,,,,,,81.3,81.3,75.3,98.54,0,0,0,1,-0.009985387238188093,-0.009985387238188093,-0.08304919629810048,0,70.41,75.27,66.61,66.68,-0.1339483394833948,-0.18068880688806888,-0.17982779827798268,-0.07416974169741697,0,0,0,1,1,1,ok,20260729,20260728,71.0,81.3,t_open_daily_proxy,1,1,1,ok
3,20260728,20260728,20260729,20260730,600775.SH,南京熊猫,2→3,通信设备,10.35,TOP10,1,1,TOP10,只观察不追,≤10.40,只观察不追,≤10.40,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤10.40,只观察不追,≤10.40,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,0.247313,0.247313,76.8493,76.8493,0.437803,0.437803,84.0825,84.0825,0.982953,76.8493,0.698353,84.0825,0.6345504667335874,0.9747022735778572,0.6240884873666422,0.6633035494874086,0.5735704085210992,0.5826505251009304,0.3697807951011017,0.443430968365137,0.3747198163435557,0.0680913283235901,0.0928024611557504,0.038456924874285,0.0271663889591812,0.5685106693833312,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.982953,0.247313,validated_platt_v1,0.698353,0.437803,validated_platt_v1,29.9431,45.3352,84.7981,85.3931,49.352,49.352,2,0.5707320138467877,0.1063941362402568,0.2219757718151568,0.1008980780977985,0.247313,0.247313,0.247313,0.484917,0.507051,0.161605,58.3967,32.2294,74.6359,85.1644,0.04923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.6945,88.6945,0.141684,50.0,50.0,40.6308,52.1058,38.4181,0.384181,41.1516,0.411516,0,0,WATCH,t_attack<0.55;t1_high_profit<0.50,professional_score_rule_guarded,3,3,5523.0,0.470034401593337,-0.0074750126229383,-0.0006067961165049,82.0,0.0148470034401593,151.0,0.0273402136520007,2039129397.02345,0.3222942734047857,8.4407,12.9158,2.63,,,945822.8475,,,9.9894,0.0531320084562123,0.0473045710385728,0.0427250507715212,-0.1424180327868853,0.209648876163745,,,0.0,,,0.0,1.0,114157229.0,114157229.0,09:53:00,15:00:00,1.0,,0.2899,0.0,,0.01336,0.0,31.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6986716259298624,25888660.0,10.35,8.47,1.0,0.0,1.596285330581913,1,1.0,0.807757,1.0,0.073478,0.0734782,0,0.0,0.632609,0.0,0.6986716259298624,0.7463588453347505,0.8516444651859725,0.04923031,0.6465663288028204,0.6465663288028204,,0.0340980558366203,0.0,0.0346860587611858,0.0346860587611858,up,high,,,,,,,,,,9.9,9.98,9.63,11.39,0,0,0,1,-0.04347826086956519,-0.03574879227053129,-0.06956521739130428,0,9.43,9.85,9.43,9.55,-0.04747474747474756,-0.04747474747474756,-0.03535353535353536,-0.005050505050505083,0,0,0,1,1,0,ok,20260729,20260728,9.46,9.9,t_open_daily_proxy,1,1,1,ok
4,20260728,20260728,20260729,20260730,002309.SZ,中利集团,2→3,电网设备,3.37,TOP10,1,1,TOP10,只观察不追,≤3.39,只观察不追,≤3.39,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤3.39,只观察不追,≤3.39,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,0.21381,0.21381,71.4918,71.4918,0.442456,0.442456,80.8234,80.8234,0.934427,71.4918,0.713606,80.8234,0.7105477811110857,0.9816739107507546,0.5475512559220701,0.7275011686781949,0.4411189585969625,0.4493296769069202,0.3384099918209347,0.562354302792403,0.4388184610410648,0.0737119401626327,0.0938971580284171,0.0052006522240573,0.0410318158010145,0.5352028209892097,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.934427,0.21381,validated_platt_v1,0.713606,0.442456,validated_platt_v1,26.3921,45.6842,79.6164,81.3165,45.8009,45.8009,6,0.5707320138467877,0.1063941362402568,0.2219757718151568,0.1008980780977985,0.21381,0.21381,0.21381,0.484025,0.509656,0.157476,56.7582,32.2294,74.8884,86.1229,0.061215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.8913,86.8913,0.143401,50.0,50.0,37.9665,52.1453,36.9529,0.369529,39.1649,0.391649,0,0,WATCH,t_attack<0.55;t1_high_profit<0.50,professional_score_rule_guarded,4,4,5523.0,0.470034401593337,-0.0074750126229383,-0.0006067961165049,82.0,0.0148470034401593,151.0,0.0273402136520007,2039129397.02345,0.3222942734047857,6.7865,6.7865,0.64,,,1013583.2398,,,10.1307,0.058941945272657,0.0668309010765532,0.0563595148046954,-0.1330935251798559,0.2173517560018908,,,0.0,,,0.0,0.0,136028321.0,136028321.0,09:32:00,15:00:00,1.0,,1.7804,0.0,,0.021848,0.0,31.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7833333333333334,48456460.0,3.37,2.75,1.0,0.0,2.114732391200452,1,1.0,0.794521,1.0,0.091365,0.091365,0,0.0,0.5431750000000001,0.0,0.7833333333333334,0.7488836200000001,0.8612289866666667,0.06121455,0.6549785600350138,0.6549785600350138,,0.0264761318715906,0.0,0.0268297384651415,0.0268297384651415,up,high,,,,,,,,,,3.26,3.33,3.28,3.71,0,0,0,1,-0.03264094955489627,-0.011869436201780381,-0.02670623145400597,0,3.21,3.33,3.16,3.19,-0.015337423312883347,-0.030674846625766805,-0.021472392638036797,0.021472392638036908,0,1,0,0,0,0,ok,20260729,20260728,3.12,3.26,t_open_daily_proxy,1,1,1,ok
5,20260728,20260728,20260729,20260730,002388.SZ,新亚制程,3→4,其他电子,5.28,TOP10,1,1,TOP10,只观察不追,≤5.31,只观察不追,≤5.31,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤5.31,只观察不追,≤5.31,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,0.188621,0.188621,68.6293,68.6293,0.414701,0.414701,73.9905,73.9905,0.817152,68.6293,0.615791,73.9905,0.5699096613777975,0.9750259950752732,0.5628745083165496,0.6338359406594609,0.3731103716381659,0.4651681824071107,0.323617235744742,0.5232076831019288,0.5031729493617726,0.0564520214660608,0.081006435757212,-0.0145799409997527,0.005224233326212,0.4873973457657833,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.817152,0.188621,validated_platt_v1,0.615791,0.414701,validated_platt_v1,23.8388,43.6026,73.9645,93.1721,44.0638,44.0638,10,0.5707320138467877,0.1063941362402568,0.2219757718151568,0.1008980780977985,0.188621,0.188621,0.188621,0.467478,0.528018,0.168168,55.5969,32.2294,71.0001,84.1828,0.071264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8106,92.8106,0.144868,50.0,50.0,36.4671,51.979,36.6579,0.366579,38.5094,0.385094,0,0,WATCH,t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50,professional_score_rule_guarded,5,5,5523.0,0.470034401593337,-0.0074750126229383,-0.0006067961165049,82.0,0.0148470034401593,151.0,0.0273402136520007,2039129397.02345,0.3222942734047857,21.6498,24.3445,2.21,,,269648.3328,,,10.0,0.054999440391545,0.0637367351486825,0.0584820155815247,-0.3186003683241252,0.4006540212433001,,,0.0,,,0.0,5.0,31686336.0,31686336.0,09:35:00,15:00:00,3.0,,3.0303,0.0,,0.006967,0.0,31.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7500000000000003,29425032.0,5.28,4.32,1.0,0.0,1.1933923446059025,1,1.0,0.767773,1.0,0.106364,0.106364,0,0.0,0.468182,0.0,0.7500000000000003,0.7100010200000001,0.8418282600000002,0.07126388,0.5956602094190593,0.5956602094190593,,0.0216266649061593,0.0,0.0218622162220757,0.0218622162220757,up,high,,,,,,,,,,5.04,5.29,4.94,5.81,0,0,0,1,-0.045454545454545525,0.0018939393939394478,-0.06439393939393934,0,4.99,5.07,4.45,4.45,-0.009920634920634885,-0.11706349206349198,-0.11706349206349198,0.005952380952380931,0,0,0,1,1,1,ok,20260729,20260728,4.81,5.04,t_open_daily_proxy,1,1,1,ok
6,20260728,20260728,20260729,20260730,603221.SH,爱丽家居,6→7,家居用品,16.94,TOP10,1,1,TOP10,只观察不追,≤17.02,只观察不追,≤17.02,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤17.02,只观察不追,≤17.02,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,0.248375,0.248375,76.3454,76.3454,0.44978,0.44978,83.2808,83.2808,0.983644,76.3454,0.736594,83.2808,0.6405636067624224,0.961110228466143,0.5014513922539376,0.5963995224797718,0.4757695293768758,0.3742012666666186,0.3027436809289522,0.4936492717184342,0.4059374388743859,0.0611488448491286,0.0875122811576241,0.007475194694105,0.030010508853342,0.4805312710515879,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.983644,0.248375,validated_platt_v1,0.736594,0.44978,validated_platt_v1,29.9883,46.2335,83.1843,65.8702,47.1453,47.1453,5,0.5707320138467877,0.1063941362402568,0.2219757718151568,0.1008980780977985,0.248375,0.248375,0.248375,0.492293,0.498764,0.156714,59.0152,32.2294,87.076,93.336,0.0469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.4909,79.4909,0.170697,50.0,50.0,42.1047,52.556,35.3199,0.353199,38.2763,0.382763,0,0,WATCH,t_attack<0.55;t1_high_profit<0.50,professional_score_rule_guarded,6,6,5523.0,0.470034401593337,-0.0074750126229383,-0.0006067961165049,82.0,0.0148470034401593,151.0,0.0273402136520007,2039129397.02345,0.3222942734047857,0.3274,1.2255,1.87,,,410405.38,,,10.0,0.0001751394790628,0.0747289683917343,0.060094563343497,-0.2066390041493776,0.291109403021663,2.0,9.0,1.0,9.0,2.0,0.0,0.0,354483052.0,354483052.0,09:30:00,15:00:00,1.0,,0.0,0.0,,0.018661,0.0,31.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4101174.0,16.94,13.86,1.0,0.0,2.54898691608488,1,1.0,0.858,1.0,0.07,0.07,0,0.0,0.65,0.0,1.0,0.8707600000000001,0.93336,0.0469,0.6886114748328502,0.6886114748328502,,0.0387542539115282,0.0,0.0395149955147831,0.0395149955147831,up,high,,,,,,,,,,18.63,18.63,18.63,18.63,1,1,1,1,0.09976387249114516,0.09976387249114516,0.09976387249114516,1,20.49,20.49,20.49,20.49,0.0998389694041868,0.0998389694041868,0.0998389694041868,0.0998389694041868,1,1,1,0,0,0,ok,20260729,20260728,18.63,18.63,t_open_daily_proxy,0,1,1,ok
7,20260728,20260728,20260729,20260730,300067.SZ,安诺其,1→2,化学制品,5.62,TOP10,1,1,TOP10,只观察不追,≤5.65,只观察不追,≤5.65,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤5.65,只观察不追,≤5.65,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,0.245866,0.245866,87.131,87.131,0.427665,0.427665,84.0133,84.0133,0.981961,87.131,0.663452,84.0133,0.5292791582121003,0.9859842233651244,0.5352062658307047,0.6856691638138981,0.2945942099106514,0.4676837844944506,0.2621332205010885,0.6193425099797114,0.583369061954246,0.0564641035318635,0.0825720237466858,-0.0198222862423166,0.0026951816216348,0.4604600058548606,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.981961,0.245866,validated_platt_v1,0.663452,0.427665,validated_platt_v1,30.841,44.5749,90.3114,64.9217,48.9419,48.9419,4,0.5707320138467877,0.1063941362402568,0.2219757718151568,0.1008980780977985,0.245866,0.245866,0.245866,0.473563,0.521989,0.167646,55.3175,32.2294,79.6945,87.1201,0.090815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.619,77.619,0.161187,50.0,50.0,41.3877,50.3338,34.3513,0.343513,37.999,0.37999,0,0,WATCH,t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50,professional_score_rule_guarded,7,7,5523.0,0.470034401593337,-0.0074750126229383,-0.0006067961165049,82.0,0.0148470034401593,151.0,0.0273402136520007,2039129397.02345,0.3222942734047857,16.5217,20.398,4.26,,,648758.5252,,,20.0855,0.0842342264418055,0.0687981725915504,0.0562732989056874,-0.2243816254416961,0.2962087941156558,3.0,6.0,1.0,6.0,3.0,0.0,1.0,65452363.0,65452363.0,13:13:00,15:00:00,3.0,,1.6014,1.0,9.0,0.012675,0.0,31.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8602564102564102,9954900.0,5.62,3.74,1.0,0.0,1.805205460609265,1,1.0,0.787074,1.0,0.114217,0.171375,0,0.0,0.6789149999999999,1.0,0.8602564102564102,0.7969447876923077,0.8712006620512821,0.09081489,0.5717345706551262,0.5717345706551262,,0.0214531595679266,0.0,0.0216849330528557,0.0216849330528557,up,high,,,,,,,,,,5.5,6.03,5.89,6.74,1,0,0,1,-0.02135231316725983,0.07295373665480431,0.04804270462633453,1,5.6,5.66,5.36,5.38,0.018181818181818077,-0.025454545454545396,-0.021818181818181848,0.029090909090909056,0,1,0,0,0,0,ok,20260729,20260728,5.21,5.5,t_open_daily_proxy,1,1,1,ok
8,20260728,20260728,20260729,20260730,600895.SH,张江高科,1→2,房地产开发,31.04,TOP10,1,1,TOP10,只观察不追,≤31.20,只观察不追,≤31.20,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤31.20,只观察不追,≤31.20,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,0.23036,0.23036,50.9159,50.9159,0.433834,0.433834,75.8877,75.8877,0.966595,50.9159,0.684956,75.8877,0.6902028819909,0.9298799704910676,0.3899661215146119,0.6747497440045522,0.5358593788922557,0.6738392098423537,0.5762365145617693,0.4117986856954662,0.3407356655255544,0.0490901054478618,0.076766974216048,0.0187521760537173,0.0268691724858118,0.5869954850069197,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.966595,0.23036,validated_platt_v1,0.684956,0.433834,validated_platt_v1,25.824,45.0376,65.3036,77.1343,41.8088,41.8088,16,0.5707320138467877,0.1063941362402568,0.2219757718151568,0.1008980780977985,0.23036,0.23036,0.23036,0.482031,0.510483,0.155026,57.9706,32.2294,87.076,93.336,0.0469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0284,86.0284,0.148435,50.0,50.0,37.661,51.6488,36.3403,0.363403,37.7075,0.377075,0,0,WATCH,t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50,professional_score_rule_guarded,8,8,5523.0,0.470034401593337,-0.0074750126229383,-0.0006067961165049,82.0,0.0148470034401593,151.0,0.0273402136520007,2039129397.02345,0.3222942734047857,0.9998,1.9509,0.76,,,4807132.5184,,,9.9929,0.0459304014395948,0.0563318818980394,0.0451236008545614,-0.2739798622151563,0.3474752772473528,,,0.0,,,0.0,0.0,1185613928.0,1185613928.0,09:30:00,15:00:00,1.0,,0.0,0.0,,0.037199,0.0,31.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,131580609.0,31.04,25.4,1.0,0.0,3.0,1,1.0,0.858,1.0,0.07,0.07,0,0.0,0.65,0.0,1.0,0.8707600000000001,0.93336,0.0469,0.7151167051997557,0.7151167051997557,,0.03197948619144,0.0,0.0324963246559284,0.0324963246559284,up,high,,,,,,,,,,32.0,33.36,31.35,34.14,1,0,0,1,0.030927835051546504,0.07474226804123707,0.009987113402061931,1,30.09,33.58,29.51,32.48,-0.059687500000000004,-0.07781249999999995,0.014999999999999902,0.04937499999999995,1,1,1,0,1,0,ok,20260729,20260728,31.05,32.0,t_open_daily_proxy,0,1,1,ok
