rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
11,20260515,20260519,002971.SZ,和远气体,41.21,38.52,-0.06750335842080109,0.001601225494368079,0.0,0.0016025081404204794,0.0016025081404204794,flat,high,True,False,-0.06910458391516916,-2.7560393604667297,-0.06527541858772135,0.06527541858772135,0.06687792672814183,0,否
12,20260515,20260519,002348.SZ,高乐股份,13.72,15.29,0.10834439764323164,0.0008789365400182748,0.0,0.0008793229179312279,0.0008793229179312279,flat,high,False,False,0.10746546110321337,1.5579356895659835,0.11443148688046634,0.11443148688046634,0.1135521639625351,1,是
13,20260515,20260519,603363.SH,傲农生物,3.5,3.52,0.005698021114637796,0.0008224735508299818,0.0,0.0008228118749487446,0.0008228118749487446,flat,high,True,True,0.004875547563807814,0.017120158437679667,0.005714285714285783,0.005714285714285783,0.004891473839337038,1,是
14,20260515,20260519,688549.SH,中巨芯-U,16.79,17.2,0.02412591272995787,0.0004197724065581877,0.0,0.0004198605233240725,0.0004198605233240725,flat,high,True,True,0.023706140323399683,0.4029505418133894,0.024419297200714674,0.024419297200714674,0.0239994366773906,1,是
15,20260515,20260519,605099.SH,共创草坪,53.56,44.94,-0.1754742540657887,0.00037571163710391914,0.0,0.00037578222556107157,0.00037578222556107157,flat,high,False,False,-0.17584996570289263,-8.64012689600105,-0.16094100074682605,0.16094100074682605,0.1613167829723871,0,否
16,20260515,20260519,600081.SH,东风科技,12.94,12.41,-0.04182068985623863,0.00028449541189045176,0.0,0.0002845358845481493,0.0002845358845481493,flat,high,True,False,-0.042105185268129085,-0.5336818943460528,-0.04095826893353938,0.04095826893353938,0.04124280481808753,0,否
17,20260515,20260519,002892.SZ,科力尔,11.34,11.79,0.03891541624967341,0.0002216601839662612,0.0,0.00022168475240008686,0.00022168475240008686,flat,high,True,False,0.038693756065707144,0.4474860949077808,0.03968253968253954,0.03968253968253954,0.039460854930139455,1,是
18,20260515,20260519,002031.SZ,巨轮智能,8.4,8.38,-0.0023837913552762504,0.000137076006463477,0.0,0.00013708540180853822,0.00013708540180853822,flat,high,True,True,-0.0025208673617397276,-0.021151517375191276,-0.0023809523809523725,0.0023809523809523725,0.0025180377827609107,0,否
19,20260515,20260519,603520.SH,司太立,13.56,13.13,-0.032224594197544726,-1.9371788552884914e-05,0.0,-1.9371600921000634e-05,-1.9371600921000634e-05,flat,high,True,True,-0.03220522240899184,-0.4297373210915101,-0.03171091445427732,0.03171091445427732,0.03169154285335632,1,否
20,20260515,20260519,002918.SZ,蒙娜丽莎,18.63,16.77,-0.1051816087783796,-0.00012893084979424599,0.0,-0.0001289225385694266,-0.0001289225385694266,flat,high,False,False,-0.10505267792858536,-1.8575981731064495,-0.0998389694041868,0.0998389694041868,0.09971004686561737,1,否
21,20260515,20260519,002395.SZ,双象股份,21.19,17.17,-0.21036569737082356,-0.00044469009890073713,0.0,-0.0004445912389132692,-0.0004445912389132692,flat,high,False,False,-0.2099210072719228,-4.010579111647427,-0.18971212836243512,0.18971212836243512,0.18926753712352185,1,否
22,20260515,20260519,002066.SZ,瑞泰科技,26.06,26.87,0.030608850930700954,-0.0006482049806035384,0.0,-0.0006479949411404254,-0.0006479949411404254,flat,high,True,True,0.03125705591130449,0.8268867481661211,0.03108211818879525,0.03108211818879525,0.03173011312993568,0,是
23,20260515,20260519,002421.SZ,达实智能,3.21,3.88,0.1895642164932575,-0.0007314943486132673,0.0,-0.0007312268718454642,-0.0007312268718454642,flat,high,False,False,0.19029571084187077,0.6723472382586237,0.20872274143302172,0.20872274143302172,0.20945396830486718,0,是
24,20260515,20260519,002979.SZ,雷赛智能,59.8,66.39,0.10454078177448194,-0.0009391585003935346,0.0,-0.00093871762907592,-0.00093871762907592,flat,high,False,False,0.10547994027487548,6.646135314218746,0.11020066889632107,0.11020066889632107,0.111139386525397,0,是
25,20260515,20260519,603278.SH,大业股份,16.96,16.47,-0.029317086174208144,-0.001388487044701808,0.0,-0.0013875235425534992,-0.0013875235425534992,flat,high,True,True,-0.027928599129506335,-0.4664676007182962,-0.028891509433962348,0.028891509433962348,0.027503985891408848,1,否
26,20260515,20260519,603505.SH,金石资源,20.37,21.56,0.05677651580208176,-0.0014434439060514634,0.0,-0.0014424026419588662,-0.0014424026419588662,flat,high,True,False,0.05821995970813323,1.2193817418167008,0.05841924398625409,0.05841924398625409,0.05986164662821295,0,是
27,20260515,20260519,300878.SZ,维康药业,36.2,33.85,-0.06712011947344146,-0.0015929749377478512,0.0,-0.0015917068266174982,-0.0015917068266174982,flat,high,True,False,-0.06552714453569361,-2.292380212876452,-0.06491712707182329,0.06491712707182329,0.0633254202452058,1,否
28,20260515,20260519,603386.SH,骏亚科技,16.92,16.63,-0.01728806097324108,-0.0016147801181250452,0.0,-0.001613477062187411,-0.001613477062187411,flat,high,True,True,-0.015673280855116035,-0.2626999681077926,-0.017139479905437516,0.017139479905437516,0.015526002843250106,1,否
29,20260515,20260519,001333.SZ,光华股份,26.05,26.85,0.030248052755497735,-0.0017163757058705313,0.0,-0.0017149035754520953,-0.0017149035754520953,flat,high,True,True,0.031964428461368266,0.8446732381405297,0.030710172744721653,0.030710172744721653,0.032425076320173746,0,是
30,20260515,20260519,600088.SH,中视传媒,18.65,15.92,-0.1582699656735875,-0.0020996204177217014,0.0,-0.002097417756626205,-0.002097417756626205,down,high,False,False,-0.1561703452558658,-2.69088315883892,-0.14638069705093826,0.14638069705093826,0.14428327929431206,1,否
