rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,t1_up_rate,T+1上涨率,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up,open_T_actual,high_T_actual,close_T_actual,t_limit_price_est,t_up_actual,t_limitup_actual,t_touch_limitup_actual,t_limitup_verify_ready,t_open_ret,t_intraday_ret,t_close_ret,t_high_profit_hit,open_T2_actual,high_T2_actual,low_T2_actual,close_T2_actual,t1_open_ret,t1_low_ret,t1_close_ret,t1_high_ret,t1_up_hit,t1_high_profit_hit,t1_accept_hit,t1_fail_hit,t1_big_drawdown_hit,t1_limitdown_risk_hit,t_limitup_verify_reason,t_limitup_verify_trade_date,d_analysis_trade_date
11,20260708,20260708,20260709,20260710,603496.SH,恒为科技,1→2,计算机设,24.54,TOP20,0,1,TOP20,只观察不追,≤24.79,只观察不追,≤24.79,冲高至26.00附近优先兑现；强势放量再看27.13；弱于24.17止损,冲高至26.00附近优先兑现；强势放量再看27.13；弱于24.17止损,只观察不追,≤24.79,只观察不追,≤24.79,冲高至26.00附近优先兑现；强势放量再看27.13；弱于24.17止损,冲高至26.00附近优先兑现；强势放量再看27.13；弱于24.17止损,0.410573,0.410573,58.6662,58.6662,0.747682,0.747682,62.3252,62.3252,0.226841,41.3886,0.651486,43.8412,0.745517551629819,0.9669831505278412,0.6683885933456724,0.7018465696555317,0.7739377022904025,0.7839854716939001,0.7668780610171398,0.2603241191615212,0.3058149063723965,0.0790602747910923,0.0899530508284744,0.0578134983397356,0.0853842088722642,0.7382834138017039,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.535924,0.410573,historical_bin_blend_v1,48.0611,80.1598,68.5331,86.0682,59.3415,59.3415,12,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.747076,0.671226,0.701847,0.736086,0.309987,0.155432,38.5472,20.4759,47.18,48.98,0.0,0.0,82.8732,82.8732,0.103993,88.1123,93.2292,55.1713,74.7908,49.3495,0.493495,1,0,ELIGIBLE,ok,professional_score_rule_guarded,14,5516.0,0.2864394488759971,-0.0153421863551349,-0.0141152751423149,81.0,0.0146845540246555,144.0,0.0261058738216098,2581003635.30677,0.2047592609870344,0.8212815345672115,0.8212815345672115,,0.0579497985531029,0.0,0.059661797819521,0.059661797819521,up,high,,,,,,,,,,25.5,26.01,25.81,26.99,1,0,0,1,0.03911980440097795,0.05990220048899775,0.05175224123879385,1,,,,,,,,,,,,,,,ok,20260709,20260708
12,20260708,20260708,20260709,20260710,001229.SZ,魅视科技,2→3,计算机设,42.7,TOP20,0,1,TOP20,只观察不追,≤43.13,只观察不追,≤43.13,冲高至45.55附近优先兑现；强势放量再看48.03；弱于42.06止损,冲高至45.55附近优先兑现；强势放量再看48.03；弱于42.06止损,只观察不追,≤43.13,只观察不追,≤43.13,冲高至45.55附近优先兑现；强势放量再看48.03；弱于42.06止损,冲高至45.55附近优先兑现；强势放量再看48.03；弱于42.06止损,0.424034,0.424034,69.1374,69.1374,0.806595,0.806595,69.3137,69.3137,0.654637,66.9516,0.717377,68.342,0.7804106546355192,0.963054484516602,0.5146314505415231,0.7059452607735239,0.8409932206940189,0.7923586123387204,0.8022937972649627,0.1923717936037618,0.2323151926684775,0.060218163972422,0.0934538060081214,0.0423001592494168,0.0682739644863073,0.7351868367332075,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.556633,0.424034,historical_bin_blend_v1,50.1512,81.7145,79.8158,78.2928,62.5383,62.5383,7,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.799263,0.676448,0.705945,0.749853,0.267574,0.127739,43.3526,20.4759,60.65,74.65,0.292,0.0,83.0241,83.0241,0.134826,75.4625,80.3299,59.4314,75.9419,48.9232,0.489232,1,0,ELIGIBLE,ok,professional_score_rule_guarded,15,5516.0,0.2864394488759971,-0.0153421863551349,-0.0141152751423149,81.0,0.0146845540246555,144.0,0.0261058738216098,2581003635.30677,0.2047592609870344,0.7955983288849633,0.7955983288849633,,0.0647121672658402,0.0,0.066851905286006,0.066851905286006,up,high,,,,,,,,,,46.89,46.89,45.47,46.97,1,0,0,1,0.09812646370023415,0.09812646370023415,0.06487119437939093,1,,,,,,,,,,,,,,,ok,20260709,20260708
13,20260708,20260708,20260709,20260710,920857.BJ,泓禧科技,1→2,消费电子,19.0,TOP20,0,1,TOP20,只观察不追,≤19.19,只观察不追,≤19.19,冲高至20.35附近优先兑现；强势放量再看22.23；弱于18.64止损,冲高至20.35附近优先兑现；强势放量再看22.23；弱于18.64止损,只观察不追,≤19.19,只观察不追,≤19.19,冲高至20.35附近优先兑现；强势放量再看22.23；弱于18.64止损,冲高至20.35附近优先兑现；强势放量再看22.23；弱于18.64止损,0.43527,0.43527,63.5172,63.5172,0.615078,0.615078,58.7906,58.7906,0.413006,55.3902,0.532539,51.7777,0.7002199104745304,0.975333780361786,0.6428815048148151,0.6893527745266423,0.6822558498290587,0.7381490386238243,0.5333175881787462,0.2960868726679463,0.3700830410555533,0.0698711206947374,0.0922390834313763,0.0347669340133423,0.0753344783185952,0.6575749006954978,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.573919,0.43527,historical_bin_blend_v1,50.0995,67.1772,68.1103,85.2788,59.4773,59.4773,11,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.638918,0.677958,0.689353,0.6195,0.355826,0.19032,60.8726,20.4759,47.18,48.98,0.0,0.0,81.8782,81.8782,0.119919,65.1404,86.4517,55.6133,64.9925,48.8256,0.488256,1,0,ELIGIBLE,ok,professional_score_rule_guarded,16,5516.0,0.2864394488759971,-0.0153421863551349,-0.0141152751423149,81.0,0.0146845540246555,144.0,0.0261058738216098,2581003635.30677,0.2047592609870344,0.7006198079184423,0.7006198079184423,,0.0687852252841989,0.0,0.0712061164509587,0.0712061164509587,up,high,,,,,,,,,,19.0,20.3,19.3,24.7,1,0,0,1,0.0,0.06842105263157894,0.015789473684210575,1,,,,,,,,,,,,,,,ok,20260709,20260708
14,20260708,20260708,20260709,20260710,002910.SZ,庄园牧场,1→2,饮料乳品,12.87,TOP20,0,1,TOP20,只观察不追,≤13.00,只观察不追,≤13.00,冲高至13.84附近优先兑现；强势放量再看14.44；弱于12.68止损,冲高至13.84附近优先兑现；强势放量再看14.44；弱于12.68止损,只观察不追,≤13.00,只观察不追,≤13.00,冲高至13.84附近优先兑现；强势放量再看14.44；弱于12.68止损,冲高至13.84附近优先兑现；强势放量再看14.44；弱于12.68止损,0.414725,0.414725,53.0968,53.0968,0.527969,0.527969,52.5792,52.5792,0.164684,30.0864,0.660668,38.7605,0.7654769539654286,0.9732335485109872,0.704152584368398,0.6843712647520104,0.5199595208985764,0.6196747551878227,0.4394326433536173,0.4420165221487995,0.3579772480750966,0.073693795284542,0.0999859448940265,0.0402371421041919,0.0580394970604095,0.6214680465832297,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.542312,0.414725,historical_bin_blend_v1,47.4886,57.0097,47.6914,86.0825,52.4231,52.4231,27,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.594471,0.66818,0.684371,0.566853,0.422536,0.194419,70.9193,20.4759,60.65,74.65,0.292,0.0,87.4961,87.4961,0.185389,73.5067,65.1574,56.2114,61.0773,43.6589,0.436589,1,0,ELIGIBLE,ok,professional_score_rule_guarded,20,5516.0,0.2864394488759971,-0.0153421863551349,-0.0141152751423149,81.0,0.0146845540246555,144.0,0.0261058738216098,2581003635.30677,0.2047592609870344,0.8762359690190945,0.8762359690190945,,0.0727609934550707,0.0,0.0754734609984375,0.0754734609984375,up,high,,,,,,,,,,12.44,12.68,11.58,14.16,0,0,0,1,-0.03341103341103335,-0.01476301476301467,-0.10023310023310017,0,,,,,,,,,,,,,,,ok,20260709,20260708
15,20260708,20260708,20260709,20260710,002152.SZ,广电运通,1→2,计算机设,10.08,TOP20,0,1,TOP20,只观察不追,≤10.18,只观察不追,≤10.18,冲高至10.96附近优先兑现；强势放量再看11.63；弱于9.93止损,冲高至10.96附近优先兑现；强势放量再看11.63；弱于9.93止损,只观察不追,≤10.18,只观察不追,≤10.18,冲高至10.96附近优先兑现；强势放量再看11.63；弱于9.93止损,冲高至10.96附近优先兑现；强势放量再看11.63；弱于9.93止损,0.42861,0.42861,56.4891,56.4891,0.493975,0.493975,52.5609,52.5609,0.365621,47.5936,0.720696,52.4416,0.7706757397354803,0.9816217865282596,0.648553941891922,0.624194592147701,0.4739215701471186,0.512033748031551,0.3567172950843453,0.3884237127859873,0.4328538354110814,0.0678482311883064,0.0952565875796057,0.0268861292830266,0.0454327341697189,0.5647096809984474,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.563674,0.42861,historical_bin_blend_v1,47.7443,47.8996,48.8935,83.1222,51.9342,51.9342,30,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.571451,0.653864,0.624195,0.495915,0.434597,0.221867,76.3021,20.4759,60.65,74.65,0.292,0.0,85.5472,85.5472,0.193598,53.3626,47.9387,55.2431,52.9218,40.5747,0.405747,1,0,ELIGIBLE,ok,professional_score_rule_guarded,27,5516.0,0.2864394488759971,-0.0153421863551349,-0.0141152751423149,81.0,0.0146845540246555,144.0,0.0261058738216098,2581003635.30677,0.2047592609870344,0.8291273655618101,0.8291273655618101,,0.0836707399078023,0.0,0.0872708399686287,0.0872708399686287,up,high,,,,,,,,,,10.32,11.0,10.6,11.09,1,0,0,1,0.023809523809523725,0.09126984126984117,0.051587301587301626,1,,,,,,,,,,,,,,,ok,20260709,20260708
16,20260708,20260708,20260709,20260710,000948.SZ,南天信息,1→2,软件开发,12.72,TOP20,0,1,TOP20,只观察不追,≤12.85,只观察不追,≤12.85,冲高至13.68附近优先兑现；强势放量再看14.56；弱于12.53止损,冲高至13.68附近优先兑现；强势放量再看14.56；弱于12.53止损,只观察不追,≤12.85,只观察不追,≤12.85,冲高至13.68附近优先兑现；强势放量再看14.56；弱于12.53止损,冲高至13.68附近优先兑现；强势放量再看14.56；弱于12.53止损,0.421596,0.421596,58.6641,58.6641,0.523287,0.523287,53.8124,53.8124,0.396101,49.883,0.692252,53.6342,0.7544974649320587,0.9755119592383016,0.620074270620815,0.6451809318418152,0.5216281391325521,0.5311789576514561,0.3917660371493187,0.4748754277196167,0.4117206008638172,0.0727932115503469,0.0953305054232548,0.0288029817262115,0.0465340748692469,0.5763980624738326,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.552882,0.421596,historical_bin_blend_v1,47.8346,51.6844,53.5318,84.431,53.5065,53.5065,24,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.588026,0.657183,0.645181,0.515249,0.452695,0.2202,70.9193,20.4759,60.65,74.65,0.292,0.0,86.2449,86.2449,0.196489,55.2759,50.9683,55.5007,54.9313,40.0594,0.400594,1,0,ELIGIBLE,ok,professional_score_rule_guarded,29,5516.0,0.2864394488759971,-0.0153421863551349,-0.0141152751423149,81.0,0.0146845540246555,144.0,0.0261058738216098,2581003635.30677,0.2047592609870344,0.7837656815265517,0.7837656815265517,,0.0727609934550707,0.0,0.0754734609984375,0.0754734609984375,up,high,,,,,,,,,,12.85,13.99,13.56,13.99,1,0,1,1,0.010220125786163381,0.09984276729559749,0.0660377358490567,1,,,,,,,,,,,,,,,ok,20260709,20260708
17,20260708,20260708,20260709,20260710,001208.SZ,华菱线缆,1→2,电网设备,14.85,TOP20,0,1,TOP20,只观察不追,≤15.00,只观察不追,≤15.00,冲高至15.86附近优先兑现；强势放量再看16.61；弱于14.63止损,冲高至15.86附近优先兑现；强势放量再看16.61；弱于14.63止损,只观察不追,≤15.00,只观察不追,≤15.00,冲高至15.86附近优先兑现；强势放量再看16.61；弱于14.63止损,冲高至15.86附近优先兑现；强势放量再看16.61；弱于14.63止损,0.401502,0.401502,59.4827,59.4827,0.615841,0.615841,56.3165,56.3165,0.224634,43.1557,0.724487,45.7553,0.794674276486155,0.9746746328281188,0.6493984802987972,0.7036741263421331,0.6519819033105848,0.6368947284342031,0.4494122918105129,0.3635449696994548,0.3801069790848534,0.0707254428421471,0.0994980747578653,0.0346405059806712,0.066307409373494,0.6428461432424056,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.521969,0.401502,historical_bin_blend_v1,47.5225,64.141,59.8563,82.9193,55.5168,55.5168,21,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.665914,0.670772,0.703674,0.563923,0.416032,0.199584,48.4545,20.4759,60.65,74.65,0.292,0.0,85.7143,85.7143,0.185354,63.7493,72.9855,56.2146,62.8188,39.6017,0.396017,1,0,ELIGIBLE,ok,professional_score_rule_guarded,32,5516.0,0.2864394488759971,-0.0153421863551349,-0.0141152751423149,81.0,0.0146845540246555,144.0,0.0261058738216098,2581003635.30677,0.2047592609870344,0.8310258586816328,0.8310258586816328,,0.0658756096226397,0.0,0.0680938483055139,0.0680938483055139,up,high,,,,,,,,,,14.71,14.98,14.54,16.34,0,0,0,1,-0.00942760942760934,0.008754208754208737,-0.020875420875420936,0,,,,,,,,,,,,,,,ok,20260709,20260708
18,20260708,20260708,20260709,20260710,002350.SZ,北京科锐,1→2,电网设备,15.07,TOP20,0,1,TOP20,只观察不追,≤15.22,只观察不追,≤15.22,冲高至16.10附近优先兑现；强势放量再看17.01；弱于14.84止损,冲高至16.10附近优先兑现；强势放量再看17.01；弱于14.84止损,只观察不追,≤15.22,只观察不追,≤15.22,冲高至16.10附近优先兑现；强势放量再看17.01；弱于14.84止损,冲高至16.10附近优先兑现；强势放量再看17.01；弱于14.84止损,0.44029,0.44029,64.6119,64.6119,0.590684,0.590684,55.9052,55.9052,0.455165,61.0716,0.671088,58.362,0.652607085894649,0.974213348232281,0.6358479857929663,0.6697210810885081,0.6295212180414534,0.5251190747316691,0.4409177278257366,0.3705736618024332,0.410609719298472,0.0710686225324886,0.0982950178784162,0.0320088483972435,0.057875369580468,0.5889104724313166,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.581643,0.44029,historical_bin_blend_v1,50.217,61.2848,62.1005,85.6476,57.7386,57.7386,17,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.608022,0.672384,0.669721,0.540174,0.431797,0.214021,48.4545,20.4759,60.65,74.65,0.292,0.0,87.0267,87.0267,0.191368,61.6276,63.7553,55.5885,59.6313,37.828,0.37828,1,0,ELIGIBLE,ok,professional_score_rule_guarded,34,5516.0,0.2864394488759971,-0.0153421863551349,-0.0141152751423149,81.0,0.0146845540246555,144.0,0.0261058738216098,2581003635.30677,0.2047592609870344,0.7900518850224185,0.7900518850224185,,0.0658756096226397,0.0,0.0680938483055139,0.0680938483055139,up,high,,,,,,,,,,15.23,15.46,14.69,16.58,0,0,0,1,0.010617120106171107,0.02587923025879224,-0.025215660252156602,1,,,,,,,,,,,,,,,ok,20260709,20260708
19,20260708,20260708,20260709,20260710,603285.SH,键邦股份,1→2,化学制品,48.42,TOP20,0,1,TOP20,只观察不追,≤48.66,只观察不追,≤48.66,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤48.66,只观察不追,≤48.66,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.384036,0.384036,45.3521,45.3521,0.74743,0.74743,58.7889,58.7889,0.069396,26.1235,0.616222,32.9203,0.7830358916435195,0.9374633927172344,0.6775422274991778,0.5817113850268792,0.7989063078008152,0.8202205423411181,0.7391488981594561,0.21769817849832,0.3504194092795293,0.0779305545586786,0.0923117561998893,0.0446106935743267,0.0795207406606583,0.730485421701748,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.495098,0.384036,historical_bin_blend_v1,42.6566,80.0581,56.3779,86.9392,53.3422,53.3422,25,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.7574,0.610159,0.581711,0.742992,0.269062,0.159315,55.9284,20.4759,47.18,48.98,0.0,0.0,83.337,83.337,0.097481,80.199,91.0581,52.4025,74.3161,52.5265,0.525265,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,8,5516.0,0.2864394488759971,-0.0153421863551349,-0.0141152751423149,81.0,0.0146845540246555,144.0,0.0261058738216098,2581003635.30677,0.2047592609870344,0.8574516228333606,0.8574516228333606,,0.0681300630464818,0.0,0.0705045325053978,0.0705045325053978,up,high,,,,,,,,,,48.89,49.0,44.78,53.26,0,0,0,1,0.009706732755059955,0.011978521272201448,-0.07517554729450637,0,,,,,,,,,,,,,,,ok,20260709,20260708
20,20260708,20260708,20260709,20260710,603881.SH,数据港,1→2,通信服务,24.21,TOP20,0,1,TOP20,只观察不追,≤24.33,只观察不追,≤24.33,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤24.33,只观察不追,≤24.33,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.399886,0.399886,40.8413,40.8413,0.682349,0.682349,53.4118,53.4118,0.073247,27.4057,0.709741,35.6093,0.6200613806101661,0.951699142893808,0.7107272581235037,0.4979842470736703,0.6995495203006595,0.7350627389252437,0.6225936425228956,0.4007916418363504,0.4375605424508537,0.0711797656103175,0.0849894103407259,0.0351214105730042,0.056509207562888,0.6445838793000535,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.519483,0.399886,historical_bin_blend_v1,41.8396,68.2862,42.0048,85.443,48.4372,48.4372,33,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.664908,0.589709,0.497984,0.673896,0.334719,0.198612,74.2708,20.4759,47.18,48.98,0.0,0.0,82.4513,82.4513,0.117944,67.9521,60.6485,50.4779,65.0398,50.236,0.50236,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,11,5516.0,0.2864394488759971,-0.0153421863551349,-0.0141152751423149,81.0,0.0146845540246555,144.0,0.0261058738216098,2581003635.30677,0.2047592609870344,0.8728327496415823,0.8728327496415823,,0.0784876219506919,0.0,0.0816499663627956,0.0816499663627956,up,high,,,,,,,,,,24.3,24.6,24.42,26.63,1,0,0,1,0.0037174721189590088,0.01610904584882289,0.00867410161090465,0,,,,,,,,,,,,,,,ok,20260709,20260708
21,20260708,20260708,20260709,20260710,001365.SZ,天海电子,2→3,汽车零部件,47.81,FULL,0,0,Outside TOP20,只观察不追,≤48.05,只观察不追,≤48.05,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤48.05,只观察不追,≤48.05,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.372473,0.372473,44.9655,44.9655,0.732597,0.732597,57.6061,57.6061,0.010099,25.1571,0.542059,28.5627,0.7830358916435195,0.9374633927172344,0.6775422274991778,0.5817113850268792,0.7989063078008152,0.8202205423411181,0.7391488981594561,0.21769817849832,0.3504194092795293,0.0779305545586786,0.0923117561998893,0.0446106935743267,0.0795207406606583,0.730485421701748,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.477309,0.372473,historical_bin_blend_v1,41.7854,79.6873,53.646,88.0126,52.2672,52.2672,28,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.74672,0.605996,0.581711,0.739051,0.272545,0.164541,55.9284,20.4759,60.65,74.65,0.292,0.0,88.1952,88.1952,0.143817,80.199,91.0581,54.4547,76.6525,49.8121,0.498121,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,13,5516.0,0.2864394488759971,-0.0153421863551349,-0.0141152751423149,81.0,0.0146845540246555,144.0,0.0261058738216098,2581003635.30677,0.2047592609870344,0.7725337521817137,0.7725337521817137,,0.0681300630464818,0.0,0.0705045325053978,0.0705045325053978,up,high,,,,,,,,,,45.89,51.99,47.34,52.59,0,0,0,1,-0.04015896256013385,0.08742940807362465,-0.0098305793766994,1,,,,,,,,,,,,,,,ok,20260709,20260708
22,20260708,20260708,20260709,20260710,603183.SH,建研院,1→2,专业服务,4.05,FULL,0,0,Outside TOP20,只观察不追,≤4.07,只观察不追,≤4.07,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤4.07,只观察不追,≤4.07,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.373095,0.373095,43.4624,43.4624,0.507463,0.507463,48.3025,48.3025,0.324548,39.8198,0.708076,48.9645,0.6257454612021099,0.9827505284341936,0.5441446346014699,0.4589084481879146,0.4739429166128839,0.5409685900854898,0.4207174453778629,0.5984272080753948,0.4506497461560043,0.0698260914973811,0.1001650832377555,0.0197868662232593,0.0468197127868323,0.5102366689680556,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.478266,0.373095,historical_bin_blend_v1,39.4694,47.1754,35.2441,88.1324,44.32,44.32,40,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.540582,0.574691,0.458908,0.540045,0.441998,0.228642,98.6458,20.4759,47.18,48.98,0.0,0.0,83.6861,83.6861,0.143861,45.8753,52.4057,48.3975,52.5207,47.637,0.47637,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,17,5516.0,0.2864394488759971,-0.0153421863551349,-0.0141152751423149,81.0,0.0146845540246555,144.0,0.0261058738216098,2581003635.30677,0.2047592609870344,0.8378364030570091,0.8378364030570091,,0.104633857815507,0.0,0.1103040067883916,0.1103040067883916,up,high,,,,,,,,,,4.06,4.3,4.25,4.46,1,0,0,1,0.0024691358024691024,0.06172839506172845,0.04938271604938271,1,,,,,,,,,,,,,,,ok,20260709,20260708
23,20260708,20260708,20260709,20260710,301321.SZ,翰博高新,1→2,光学光电,49.81,FULL,0,0,Outside TOP20,只观察不追,≤50.06,只观察不追,≤50.06,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤50.06,只观察不追,≤50.06,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.375647,0.375647,46.1762,46.1762,0.719272,0.719272,57.0483,57.0483,0.034601,28.1839,0.506707,29.3072,0.7830358916435195,0.9374633927172344,0.6740168332315352,0.5817113850268792,0.7989063078008152,0.784277377827383,0.7141279230583149,0.2500765568515139,0.4354440391477419,0.0779305545586786,0.0923918789590445,0.0446106935743267,0.0765519591790928,0.7198146126814211,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.482192,0.375647,historical_bin_blend_v1,42.135,79.1354,52.7057,86.6725,52.0579,52.0579,29,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.737126,0.607139,0.581711,0.725379,0.288752,0.193008,55.9284,20.4759,60.65,74.65,0.292,0.0,87.3606,87.3606,0.160997,80.199,88.161,53.752,74.7696,47.1408,0.471408,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,18,5516.0,0.2864394488759971,-0.0153421863551349,-0.0141152751423149,81.0,0.0146845540246555,144.0,0.0261058738216098,2581003635.30677,0.2047592609870344,0.7636278246815242,0.7636278246815242,,0.0681300630464818,0.0,0.0705045325053978,0.0705045325053978,up,high,,,,,,,,,,52.0,53.69,52.73,59.77,1,0,0,1,0.04396707488456131,0.0778960048183095,0.05862276651274834,1,,,,,,,,,,,,,,,ok,20260709,20260708
