rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260421,20260423,600961.SH,株冶集团,26.73,29.16,0.0870113769896297,0.022083577718105547,0.0,0.022329224843697832,0.022329224843697832,up,high,True,False,0.06492779927152414,1.833139819927954,0.09090909090909083,0.09090909090909083,0.068579866065393,1,是
2,20260421,20260423,300067.SZ,安诺其,5.05,7.27,0.3643680482581595,0.018071874054918256,0.0,0.018236158521391304,0.018236158521391304,up,high,False,False,0.3462961742032412,2.1279073994669737,0.43960396039603955,0.43960396039603955,0.42136780187464823,1,是
3,20260421,20260423,603030.SH,全筑股份,2.57,2.47,-0.03968774826724246,0.01769375659994144,0.0,0.01785121843743459,0.01785121843743459,up,high,True,False,-0.0573815048671839,-0.14587763138420673,-0.03891050583657574,0.03891050583657574,0.05676172427401033,0,否
4,20260421,20260423,301022.SZ,海泰科,33.4,34.77,0.04019904603711543,0.007252835472716073,0.0,0.00727920098694796,0.00727920098694796,up,high,True,True,0.03294621056439936,1.1268746870359436,0.04101796407185643,0.04101796407185643,0.03373876308490847,1,是
5,20260421,20260423,002950.SZ,奥美医疗,14.38,14.12,-0.01824612022780472,0.004572521380279809,0.0,0.004582991308073389,0.004582991308073389,up,high,True,True,-0.022818641608084528,-0.3259034150100977,-0.018080667593880495,0.018080667593880495,0.022663658901953883,0,否
6,20260421,20260423,002982.SZ,湘佳股份,15.54,14.36,-0.0789707813194233,0.004567318735419145,0.0,0.004577764833132308,0.004577764833132308,up,high,False,False,-0.08353810005484244,-1.251138465506875,-0.07593307593307597,0.07593307593307597,0.08051084076620828,0,否
7,20260421,20260423,003018.SZ,金富科技,47.45,54.77,0.14346607373969306,0.004458991273154745,0.0,0.004468947367287067,0.004468947367287067,up,high,False,False,0.1390070824665383,7.107948447422231,0.1542676501580611,0.1542676501580611,0.14979870279077404,1,是
8,20260421,20260423,000690.SZ,宝新能源,5.27,5.48,0.039074738406653375,0.0037704083412806967,0.0,0.0037775252725786405,0.0037775252725786405,up,high,True,False,0.03530433006537268,0.19009244181351104,0.039848197343453684,0.039848197343453684,0.03607067207087504,1,是
9,20260421,20260423,600736.SH,苏州高新,6.92,8.37,0.19023811487180564,0.003638063144789827,0.0,0.0036446889290832007,0.0036446889290832007,up,high,False,False,0.18660005172701583,1.4247787526107443,0.2095375722543351,0.2095375722543351,0.2058928833252519,1,是
10,20260421,20260423,603898.SH,好莱客,14.5,13.8,-0.049480057263369695,0.0025833735699706474,0.0,0.002586713354823049,0.002586713354823049,up,high,True,False,-0.05206343083334034,-0.737507343644932,-0.0482758620689655,0.0482758620689655,0.05086257542378855,0,否
11,20260421,20260423,603017.SH,中衡设计,15.63,16.46,0.05174105081553843,0.002054145330109283,0.0,0.002056256531952205,0.002056256531952205,up,high,True,False,0.04968690548542915,0.7978607104055868,0.05310300703774784,0.05310300703774784,0.051046750505795636,1,是
12,20260421,20260423,600103.SH,青山纸业,5.2,5.14,-0.011605546120308003,0.001448379228835842,0.0,0.0014494286366167571,0.0014494286366167571,flat,high,True,True,-0.013053925349143845,-0.06753702891040714,-0.011538461538461608,0.011538461538461608,0.012987890175078365,0,否
13,20260421,20260423,603815.SH,交建股份,7.07,7.24,0.023760726489143662,0.0006706932599321481,0.0,0.0006709182249479694,0.0006709182249479694,flat,high,True,True,0.023090033229211514,0.16525660814961718,0.0240452616690241,0.0240452616690241,0.02337434344407613,1,是
14,20260421,20260423,002361.SZ,神剑股份,22.69,22.99,0.013135039983339638,0.0005874803672829335,0.0,0.0005876529676720301,0.0005876529676720301,flat,high,True,True,0.012547559616056705,0.2866661541635196,0.01322168356103992,0.01322168356103992,0.01263403059336789,1,是
15,20260421,20260423,603738.SH,泰晶科技,34.67,37.0,0.06504315294729231,0.0005416796774063538,0.0,0.0005418264123360584,0.0005418264123360584,flat,high,True,False,0.06450147326988595,2.3112148782843107,0.0672050764349581,0.0672050764349581,0.06666325002262204,1,是
16,20260421,20260423,002201.SZ,九鼎新材,13.93,14.8,0.060582392978355076,8.959372247201928e-05,0.0,8.959773610943716e-05,8.959773610943716e-05,flat,high,True,False,0.06049279925588306,0.8687519035359959,0.06245513280689163,0.06245513280689163,0.0623655350707822,1,是
17,20260421,20260423,600308.SH,华泰股份,4.14,3.99,-0.03690455693545075,1.2434817097366161e-05,0.0,1.243489441002474e-05,1.243489441002474e-05,flat,high,True,False,-0.03691699175254812,-0.15005148046285655,-0.03623188405797084,0.03623188405797084,0.036244318952380866,0,否
18,20260421,20260423,002846.SZ,英联股份,16.29,16.15,-0.008631372945288304,-0.00014825143051607997,0.0,-0.00014824044181579183,-0.00014824044181579183,flat,high,True,True,-0.008483121514772225,-0.13758516320282155,-0.008594229588704816,0.008594229588704816,0.008445989146889024,1,否
19,20260421,20260423,000819.SZ,岳阳兴长,17.08,16.67,-0.024297491597720912,-0.000480681414960629,0.0,-0.000480565906157671,-0.000480565906157671,flat,high,True,True,-0.023816810182760283,-0.4017919343228229,-0.024004683840749164,0.024004683840749164,0.02352411793459149,1,否
20,20260421,20260423,003027.SZ,同兴科技,25.15,24.15,-0.04057351644716647,-0.0006126282733532636,0.0,-0.0006124406549680061,-0.0006124406549680061,flat,high,True,False,-0.03996088817381321,-0.984597117527553,-0.03976143141153077,0.03976143141153077,0.03914899075656276,1,否
21,20260421,20260423,603178.SH,圣龙股份,21.08,19.08,-0.09968405765302109,-0.0009184211265191399,0.0,-0.0009179995069209818,-0.0009179995069209818,flat,high,False,False,-0.09876563652650194,-1.9806485703941057,-0.09487666034155595,0.09487666034155595,0.09395866083463497,1,否
22,20260421,20260423,301486.SZ,致尚科技,209.06,205.45,-0.017418596775142427,-0.0009302267117336103,0.0,-0.000929794184992371,-0.000929794184992371,flat,high,True,True,-0.01648837006340882,-3.415617227685516,-0.017267770018176698,0.017267770018176698,0.016337975833184328,1,否
23,20260421,20260423,603016.SH,新宏泰,55.23,52.76,-0.045752956063982254,-0.0012278801551903892,0.0,-0.001227126618801649,-0.001227126618801649,flat,high,True,False,-0.044525075908791865,-2.402225796843581,-0.04472207133804085,0.04472207133804085,0.0434949447192392,1,否
24,20260421,20260423,600032.SH,浙江新能,10.86,12.04,0.10314812537488564,-0.0016517173863004313,0.0,-0.001650354051856035,-0.001650354051856035,flat,high,False,False,0.10479984276118608,1.1979228450031574,0.10865561694290982,0.10865561694290982,0.11030597099476586,0,是
25,20260421,20260423,001268.SZ,联合精密,37.19,37.71,0.013885403333287102,-0.0016777712212940994,0.0,-0.0016763645499594706,-0.0016763645499594706,flat,high,True,True,0.015563174554581201,0.5823439976129947,0.01398225329389624,0.01398225329389624,0.01565861784385571,0,是
26,20260421,20260423,605365.SH,立达信,27.65,32.0,0.14611017483138278,-0.001740737201493669,0.0,-0.0017392229972293392,-0.0017392229972293392,flat,high,False,False,0.14785091203287645,4.398089515873391,0.15732368896925863,0.15732368896925863,0.15906291196648797,0,是
27,20260421,20260423,002342.SZ,巨力索具,21.42,18.96,-0.121993568192727,-0.0017753293397166057,0.0,-0.0017737543747494199,-0.0017737543747494199,flat,high,False,False,-0.12021823885301039,-2.4220061812928684,-0.11484593837535018,0.11484593837535018,0.11307218400060076,1,否
28,20260421,20260423,000715.SZ,中兴商业,6.27,6.61,0.052807299218765785,-0.0019665483689074136,0.0,-0.0019646159795837052,-0.0019646159795837052,flat,high,True,False,0.0547738475876732,0.352318142191991,0.05422647527910707,0.05422647527910707,0.056191091258690776,0,是
29,20260421,20260423,300533.SZ,冰川网络,30.58,30.78,0.006518927909817005,-0.001994688994414904,0.0,-0.0019927009244028373,-0.0019927009244028373,flat,high,True,True,0.008513616904231908,0.26093679426824323,0.0065402223675605775,0.0065402223675605775,0.008532923291963415,0,是
