rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260506,20260508,600673.SH,东阳光,38.94,39.9,0.02435432395176406,0.025934513223587703,0.0,0.02627373891391937,0.02627373891391937,up,high,True,True,-0.0015801892718236427,-0.06309939330802194,0.024653312788905923,0.024653312788905923,0.0016204261250134452,1,是
2,20260506,20260508,000066.SZ,中国长城,21.8,23.09,0.057489653571360655,0.02572073193057613,0.0,0.02605436423696707,0.02605436423696707,up,high,True,True,0.03176892164078453,0.7220148596341183,0.059174311926605494,0.059174311926605494,0.033119947689638427,1,是
3,20260506,20260508,002044.SZ,美年健康,5.97,6.17,0.032951910512785725,0.012395465291631288,0.0,0.012472607479787536,0.012472607479787536,up,high,True,True,0.020556445221154435,0.12553853334566778,0.03350083752093802,0.03350083752093802,0.021028230041150484,1,是
4,20260506,20260508,603399.SH,永杉锂业,21.33,23.99,0.11752254436834395,0.01174909375484953,0.0,0.011818385462564347,0.011818385462564347,up,high,False,False,0.10577345061349441,2.407913838083502,0.12470698546647907,0.12470698546647907,0.11288860000391472,1,是
5,20260506,20260508,002149.SZ,西部材料,69.86,72.44,0.036265393636526616,0.010690718219648362,0.0,0.010748068136071098,0.010748068136071098,up,high,True,True,0.025574675416878252,1.829139960014075,0.036931004866876505,0.036931004866876505,0.026182936730805406,1,是
6,20260506,20260508,300042.SZ,朗科科技,62.72,63.85,0.01785620643639601,0.00961598525565207,0.0,0.009662367392641995,0.009662367392641995,up,high,True,True,0.00824022118074394,0.5239763171335028,0.018016581632653184,0.018016581632653184,0.008354214240011188,1,是
7,20260506,20260508,000620.SZ,盈新发展,3.08,3.04,-0.013072081567352775,0.009361082428140566,0.0,0.009405034399208832,0.009405034399208832,up,high,True,True,-0.02243316399549334,-0.06896750594956336,-0.012987012987012991,0.012987012987012991,0.022392047386221824,0,否
8,20260506,20260508,000402.SZ,金 融 街,3.49,3.27,-0.06511175130517387,0.009152705345951135,0.0,0.009194719436563538,0.009194719436563538,up,high,True,False,-0.07426445665112501,-0.2520895708336073,-0.06303724928366772,0.06303724928366772,0.07223196872023126,0,否
9,20260506,20260508,603937.SH,丽岛新材,16.78,18.88,0.11791545967829432,0.008637030897820145,0.0,0.008674437666098257,0.008674437666098257,up,high,False,False,0.10927842878047418,1.9544429359628666,0.12514898688915355,0.12514898688915355,0.1164745492230553,1,是
10,20260506,20260508,603045.SH,福达合金,51.35,62.14,0.1907249675903341,0.007259324093212928,0.0,0.007285736860621919,0.007285736860621919,up,high,False,False,0.1834656434971212,10.415877412207067,0.21012658227848102,0.21012658227848102,0.2028408454178591,1,是
