rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,premium_limit_regime,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,t1_continue_up_rate_raw_before_calibration,t1_continue_up_rate_calibrated,t1_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_rank_score,premium_rank_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,rank_premium_score,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,turnover_rate,turnover_rate_f,volume_ratio,circ_mv,float_mv,total_mv,pe_ttm,pb,returns_1d,volatility_5d,volatility_10d,volatility_20d,max_drawdown_20d,tail_risk_score,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,open_times,fd_amount,seal_amount,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,auction_strength_score,auction_amount,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,factor_intraday_available,factor_auction_available,factor_intraday_quality,factor_intraday_confidence,factor_intraday_soft_risk,factor_intraday_risk,factor_intraday_hard_risk,factor_late_withdraw,factor_reseal,factor_open_board_count,factor_auction_strength,factor_intraday_attack_edge,factor_intraday_execution_edge,factor_intraday_risk_penalty,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260807,20260807,20260810,20260811,600721.SH,百花医药,4→5,医疗服务,10.54,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤10.59,只观察不追,≤10.59,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤10.59,只观察不追,≤10.59,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.251676,0.251676,87.3441,87.3441,0.50366,0.50366,91.5873,91.5873,0.99,87.3441,0.902299,91.5873,0.6530167794076922,0.983517664780598,0.4290971504321491,0.5042151788878189,0.5698754535831749,0.5604157651040228,0.3602853657045486,0.4354336483929324,0.6784920263854977,0.015621335827332133,0.08934206911183913,0.02024598260143941,0.025727379462025173,0.5057527797503398,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.99,0.251676,validated_platt_v1,0.902299,0.50366,validated_base_rate_v1,31.3852,50.2745,92.4065,79.6718,51.3873,51.3873,1,0.5745508699384557,0.11182163496296019,0.21561890288027658,0.09800859221830753,0.251676,0.251676,0.251676,0.526876,0.459303,0.142301,62.5,45.0354,61.7062,58.7011,0.0,0.0,81.0485,81.0485,0.115981,50.0,50.0,42.2303,53.7863,42.7528,0.427528,44.9115,0.449115,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,1,1,5533.0,0.5149105367793241,0.008826080731613076,0.0011235955056179137,158.0,0.02855593710464486,242.0,0.0437375745526839,2680569225.6537,0.45035446765468945,15.6205,19.6931,1.46,,,405313.1704,,,10.0209,0.0303116894352356,0.0468169672404135,0.059747961159655,-0.2057761732851986,0.2962817217660545,8.0,2.0,1.0,2.0,8.0,0.0,1.0,159984499.0,159984499.0,,,,,,,,,,,,,,,,,0.8696242171189972,66562475.0,10.54,8.62,1.0,0.0,1.9956825138427177,0,1.0,0.745444,0.0,0.0,0.0,0,0.0,0.5,0.0,0.8696242171189972,0.617062398162839,0.5870113234237995,0.0,0.0,0.08,0.08,up,high,0.969934,ehx:coldstart_v1,-0.033468996928858505,0.03167802770959166,0.07696104113612832,0.12224405456266499,0.18739107920111633,10.193074776102728,10.879231130986263,11.3832,11.910514693537271,12.712282121562474,0.8741713981442417,0.8741713981442417,1,1,1,0.3334136955551623,0.0,0.442996,,,,1,,,0.7034476295776311,
2,20260807,20260807,20260810,20260811,002194.SZ,武汉凡谷,2→3,通信设备,11.1,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤11.16,只观察不追,≤11.16,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤11.16,只观察不追,≤11.16,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.237762,0.237762,79.9535,79.9535,0.50366,0.50366,84.8192,84.8192,0.978676,79.9535,0.723777,84.8192,0.79784842539431,0.9769846071691723,0.5752126859011696,0.5814761503995601,0.5699193669214645,0.71489756866144,0.39839007625626466,0.34996438952620434,0.5610287916240578,0.05123083988847191,0.09714512259127485,0.038811305741625626,0.04756156820891736,0.5997395703299755,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.978676,0.237762,validated_platt_v1,0.723777,0.50366,validated_base_rate_v1,29.3939,50.2745,87.2941,79.4557,49.1197,49.1197,2,0.5745508699384557,0.11182163496296019,0.21561890288027658,0.09800859221830753,0.237762,0.237762,0.237762,0.519065,0.471409,0.150441,58.5948,45.0354,54.5629,53.9207,0.0,0.0,79.8094,79.8094,0.123951,50.0,50.0,38.4554,52.1851,39.358,0.39358,41.7984,0.417984,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,2,2,5533.0,0.5149105367793241,0.008826080731613076,0.0011235955056179137,158.0,0.02855593710464486,242.0,0.0437375745526839,2680569225.6537,0.45035446765468945,12.0475,15.2561,3.14,,,758447.349,,,10.0099,0.0420805255470563,0.0361026547192442,0.0388074169489823,-0.0495283018867924,0.1091517903901714,4.0,6.0,1.0,6.0,4.0,0.0,1.0,68393249.0,68393249.0,,,,,,,,,,,,,,,,,0.6878592666005943,42300925.0,11.1,9.08,1.0,0.0,1.855029083750113,0,1.0,0.718179,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6878592666005943,0.545628715976214,0.5392070333201189,0.0,0.0,0.03399798806217222,0.03399798806217222,up,high,0.939877,ehx:coldstart_v1,-0.1244984601814871,-0.031328577668855176,0.03343283030307957,0.09819423827501432,0.19136412078764792,9.800629792346482,10.757643558922048,11.47737766749011,12.245265182907822,13.440993172201225,0.636156044528999,0.636156044528999,2,3,3,0.2158631118639174,0.0,0.295431,,,,6,,,0.7163075834309146,
3,20260807,20260807,20260810,20260811,002971.SZ,和远气体,3→4,化学制品,45.38,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤45.61,只观察不追,≤45.61,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤45.61,只观察不追,≤45.61,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.204416,0.204416,73.7926,73.7926,0.50366,0.50366,79.157,79.157,0.863709,73.7926,0.742042,79.157,0.8732964728317459,0.9641268244872728,0.4747713183293029,0.6561322260621252,0.5197657846787677,0.7927337384869892,0.7069891737764492,0.16341575136658187,0.5497735223550246,0.06350960627617966,0.09782681021160776,0.027513714157148834,0.07915816646556115,0.6727811265774246,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.863709,0.204416,validated_platt_v1,0.742042,0.50366,validated_base_rate_v1,25.7767,50.2745,80.8857,79.8598,45.6992,45.6992,7,0.5745508699384557,0.11182163496296019,0.21561890288027658,0.09800859221830753,0.204416,0.204416,0.204416,0.517768,0.473421,0.146454,57.9461,45.0354,60.8778,58.1468,0.0,0.0,81.0575,81.0575,0.117436,50.0,50.0,37.4793,53.3927,40.1344,0.401344,41.5256,0.415256,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,3,3,5533.0,0.5149105367793241,0.008826080731613076,0.0011235955056179137,158.0,0.02855593710464486,242.0,0.0437375745526839,2680569225.6537,0.45035446765468945,9.2737,12.3156,0.98,,,955816.25,,,10.0121,0.0500546921516802,0.0692762153706407,0.0632393137304299,-0.3427640952574802,0.442385595599598,4.0,4.0,1.0,4.0,4.0,0.0,1.0,87996358.0,87996358.0,,,,,,,,,,,,,,,,,0.848545454545455,36071800.0,45.38,37.13,1.0,0.0,1.885132882107808,0,1.0,0.742282,0.0,0.0,0.0,0,0.0,0.5,0.0,0.848545454545455,0.6087784036363638,0.581467530909091,0.0,0.0,0.028877885287732975,0.028877885287732975,up,high,0.970481,ehx:coldstart_v1,-0.07983300636079786,-0.015941523138802042,0.028468776619928544,0.07287907637865913,0.1367705596006561,41.898015917009005,44.66230941941668,46.690478434357324,48.81074903577297,52.0311219688136,0.6672655138763874,0.6672655138763874,6,4,4,0.1902471458938691,0.0,0.297898,,,,18,,,0.7060453303381975,
4,20260807,20260807,20260810,20260811,600206.SH,有研新材,3→4,半导体,48.17,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤48.41,只观察不追,≤48.41,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤48.41,只观察不追,≤48.41,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.21947,0.21947,76.5479,76.5479,0.50366,0.50366,81.9293,81.9293,0.940862,76.5479,0.721174,81.9293,0.8568325141526109,0.9552663038549923,0.4998565080068271,0.6476409749325077,0.5738510955023152,0.6914082212774514,0.702111588273249,0.15189294001369738,0.5904100934593095,0.058714229745597146,0.09486280132349226,0.021906342925742447,0.0766999891820132,0.6653852019817172,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.940862,0.21947,validated_platt_v1,0.721174,0.50366,validated_base_rate_v1,27.4071,50.2745,84.5728,74.1477,46.8712,46.8712,3,0.5745508699384557,0.11182163496296019,0.21561890288027658,0.09800859221830753,0.21947,0.21947,0.21947,0.515767,0.476522,0.148145,56.9455,45.0354,57.1154,55.6289,0.0,0.0,77.397,77.397,0.118366,50.0,50.0,38.1014,52.9554,39.5088,0.395088,41.3494,0.413494,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,4,4,5533.0,0.5149105367793241,0.008826080731613076,0.0011235955056179137,158.0,0.02855593710464486,242.0,0.0437375745526839,2680569225.6537,0.45035446765468945,10.8334,16.1903,0.95,,,4077847.2461,,,10.0023,0.0645710062436547,0.0827973995353814,0.0800030833053439,-0.3861111111111112,0.4947042896347324,4.0,5.0,1.0,5.0,4.0,0.0,0.0,254260528.0,254260528.0,,,,,,,,,,,,,,,,,0.7528088604704266,120421100.0,48.17,39.41,1.0,0.0,2.640458863705394,0,1.0,0.727921,0.0,0.0,0.0,0,0.0,0.5,0.0,0.7528088604704266,0.5711538097693536,0.5562885920940853,0.0,0.0,0.02648713592125749,0.02648713592125749,up,high,0.965409,ehx:coldstart_v1,-0.08557577168598432,-0.019668811344688005,0.026142425417085616,0.07195366217885923,0.13786062252015674,44.219269205395825,47.2318101428291,49.44588533732698,51.76374924862539,55.29027550038645,0.6498446753190469,0.6498446753190469,3,7,7,0.2098028301318281,0.0,0.315235,,,,9,,,0.6208989879450267,
5,20260807,20260807,20260810,20260811,603228.SH,景旺电子,2→3,元件,94.95,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤95.42,只观察不追,≤95.42,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤95.42,只观察不追,≤95.42,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.225395,0.225395,63.8629,63.8629,0.50366,0.50366,79.9643,79.9643,0.957577,63.8629,0.754554,79.9643,0.8568138874005418,0.9708218740864115,0.07686140491847329,0.5961365751771771,0.24565718179331805,0.484884179463062,0.2958530674230128,0.37873201842990517,0.8476666054250568,0.059059464530123125,0.10307507862624853,-0.02525278543507241,0.047897191356775844,0.4248898087062668,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.957577,0.225395,validated_platt_v1,0.754554,0.50366,validated_base_rate_v1,26.6718,50.2745,75.6059,70.6906,44.1764,44.1764,11,0.5745508699384557,0.11182163496296019,0.21561890288027658,0.09800859221830753,0.225395,0.225395,0.225395,0.520526,0.469146,0.144537,59.3249,45.0354,65.2656,61.0831,0.0,0.0,76.5442,76.5442,0.122245,50.0,50.0,37.4055,52.5802,39.1714,0.391714,40.4227,0.404227,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,5,5,5533.0,0.5149105367793241,0.008826080731613076,0.0011235955056179137,158.0,0.02855593710464486,242.0,0.0437375745526839,2680569225.6537,0.45035446765468945,3.4774,8.0919,0.68,,,9506356.9695,,,9.9977,0.0458095148184045,0.0737325532690627,0.061096439793592,-0.1738971484279794,0.2660175564599488,11.0,1.0,1.0,1.0,11.0,0.0,1.0,651183906.0,651183906.0,,,,,,,,,,,,,,,,,0.9601946246524568,280281671.0,94.95,77.69,1.0,0.0,2.75,0,1.0,0.759029,0.0,0.0,0.0,0,0.0,0.5,0.0,0.9601946246524568,0.6526564448748844,0.6108311049304913,0.0,0.0,0.040233400788464074,0.040233400788464074,up,high,0.974709,ehx:coldstart_v1,-0.06492676683435616,-0.003353688814190098,0.03944511180908118,0.08224391243235246,0.14381699045251967,88.98107177465168,94.6321006128592,98.77016140486468,103.08917080740966,109.63617980068116,0.7329097500049472,0.7329097500049472,5,2,2,0.2670737776277739,0.0,0.342617,,,,2,,,0.5627044720544232,
6,20260807,20260807,20260810,20260811,600601.SH,方正科技,2→3,元件,12.87,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤12.93,只观察不追,≤12.93,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤12.93,只观察不追,≤12.93,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.202025,0.202025,76.5525,76.5525,0.50366,0.50366,78.387,78.387,0.84497,76.5525,0.697357,78.387,0.6664617645287464,0.9720893310025852,0.5813112110052955,0.5213629342015115,0.4589708669490217,0.562699086790345,0.35597719112799525,0.4615521778981411,0.6068930180875521,0.04111508912376565,0.09459622791288591,0.032186102832377515,0.036682480476488324,0.5222464368174797,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.84497,0.202025,validated_platt_v1,0.697357,0.50366,validated_base_rate_v1,25.8375,50.2745,81.1857,84.5161,46.2552,46.2552,5,0.5745508699384557,0.11182163496296019,0.21561890288027658,0.09800859221830753,0.202025,0.202025,0.202025,0.516367,0.475592,0.151238,57.2457,45.0354,49.8504,50.767,0.0,0.0,82.0707,82.0707,0.124879,50.0,50.0,35.2522,51.9722,38.186,0.38186,40.2033,0.402033,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,6,6,5533.0,0.5149105367793241,0.008826080731613076,0.0011235955056179137,158.0,0.02855593710464486,242.0,0.0437375745526839,2680569225.6537,0.45035446765468945,10.1032,14.4532,1.69,,,5500307.1123,,,10.0,0.0430680423272209,0.0676202377541163,0.0667075186947051,-0.3127474267616786,0.4143508438278193,11.0,1.0,1.0,1.0,11.0,0.0,13.0,87007377.0,87007377.0,,,,,,,,,,,,,,,,,0.5679487179487175,75277107.0,12.87,10.53,1.0,0.0,1.4550427105347674,0,1.0,0.700192,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5679487179487175,0.49850377846153826,0.5076703835897435,0.0,0.0,0.026827120869184286,0.026827120869184286,up,high,0.942928,ehx:coldstart_v1,-0.10990628833525218,-0.02945043617725104,0.026473582666794945,0.08239760151084093,0.16285345366884355,11.530465809784692,12.496499754191944,13.215265045586403,13.975371796931679,15.146242407387973,0.6252479139884336,0.6252479139884336,8,6,6,0.1888966481091611,0.0,0.300503,,,,19,,,0.792517380042908,
7,20260807,20260807,20260810,20260811,002428.SZ,云南锗业,4→5,小金属,100.08,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤100.58,只观察不追,≤100.58,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤100.58,只观察不追,≤100.58,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.197422,0.197422,78.6666,78.6666,0.50366,0.50366,75.5184,75.5184,0.802446,78.6666,0.650796,75.5184,0.8764668980535606,0.9770716219059702,0.02191571866141276,0.40408983904993034,0.29922831192411253,0.4762229307750098,0.366342259513357,0.3942728250343578,0.8412828759413952,0.030668031849697283,0.09787694065605741,-0.013083204861897294,0.02731706356523125,0.4081948711372326,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.802446,0.197422,validated_platt_v1,0.650796,0.50366,validated_base_rate_v1,25.6346,50.2745,79.7423,78.1725,45.2057,45.2057,9,0.5745508699384557,0.11182163496296019,0.21561890288027658,0.09800859221830753,0.197422,0.197422,0.197422,0.509833,0.48572,0.155766,53.9784,45.0354,60.8175,58.1064,0.0,0.0,79.7928,79.7928,0.123698,50.0,50.0,37.2775,53.0172,38.3962,0.383962,40.0986,0.400986,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,7,7,5533.0,0.5149105367793241,0.008826080731613076,0.0011235955056179137,158.0,0.02855593710464486,242.0,0.0437375745526839,2680569225.6537,0.45035446765468945,18.2697,22.8394,2.12,,,6536424.96,,,10.0022,0.0316451955371028,0.0768462411605492,0.0765767395853121,-0.347894903450459,0.4436193991967719,,,0.0,,,0.0,1.0,195346152.0,195346152.0,,,,,,,,,,,,,,,,,0.8470103319410857,394188600.0,100.08,81.88,1.0,0.0,1.7999861486134456,0,1.0,0.742052,0.0,0.0,0.0,0,0.0,0.5,0.0,0.8470103319410857,0.6081751594987909,0.5810639063882171,0.0,0.0,0.016013646278816362,0.016013646278816362,up,high,0.933002,ehx:coldstart_v1,-0.1329293765586159,-0.04513686994849937,0.015886780442877772,0.07691043083425492,0.16470293744437303,87.62273441878243,95.66313367758896,101.68264571958393,108.08092985309165,117.99860514645316,0.5696940806466244,0.5696940806466244,12,15,15,0.1242365302026779,0.0,0.242596,,,,50,,,0.7002675673189178,
8,20260807,20260807,20260810,20260811,001267.SZ,汇绿生态,4→5,通信设备,42.69,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤42.90,只观察不追,≤42.90,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤42.90,只观察不追,≤42.90,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.184912,0.184912,69.3184,69.3184,0.50366,0.50366,66.2579,66.2579,0.639993,69.3184,0.610578,66.2579,0.6499271667437467,0.9036554994403228,0.05800261252034685,0.1141923364762795,0.5354246285003533,0.5594556470835362,0.5098294459706428,0.4113770393492464,0.721524436648333,-0.001346770599242751,0.045261581891647654,0.02469731355729025,0.05906098213467074,0.40094726187961466,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.639993,0.184912,validated_platt_v1,0.610578,0.50366,validated_base_rate_v1,23.5739,50.2745,70.7436,85.0656,42.757,42.757,14,0.5745508699384557,0.11182163496296019,0.21561890288027658,0.09800859221830753,0.184912,0.184912,0.184912,0.507141,0.489892,0.155989,52.6328,45.0354,58.5817,56.6101,0.0,0.0,83.4003,83.4003,0.124498,50.0,50.0,35.1128,52.9879,37.7481,0.377481,39.0004,0.390004,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,8,8,5533.0,0.5149105367793241,0.008826080731613076,0.0011235955056179137,158.0,0.02855593710464486,242.0,0.0437375745526839,2680569225.6537,0.45035446765468945,11.8479,18.6338,1.82,,,3351179.9415,,,9.9974,0.0490168974500434,0.0815255810103179,0.0747151440361841,-0.3639136555607696,0.4709401842986693,4.0,6.0,1.0,6.0,4.0,0.0,7.0,88981755.0,88981755.0,,,,,,,,,,,,,,,,,0.7901185261530521,70611018.0,42.69,34.93,1.0,0.0,1.511646121287893,0,1.0,0.733518,0.0,0.0,0.0,0,0.0,0.5,0.0,0.7901185261530521,0.5858166294150988,0.5661012652306104,0.0,0.0,0.012668421613494085,0.012668421613494085,up,high,0.939854,ehx:coldstart_v1,-0.1271149825325901,-0.04469819556219384,0.012588848499520232,0.0698758925612343,0.15229267953163209,37.594197558601,40.823851459942,43.23081491868006,45.779692304804044,49.712548209599845,0.558915175129676,0.558915175129676,17,19,19,0.1633610908278862,0.0,0.261179,,,,31,,,0.8026258127932612,
9,20260807,20260807,20260810,20260811,600272.SH,开开实业,2→3,医药商业,12.97,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤13.03,只观察不追,≤13.03,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤13.03,只观察不追,≤13.03,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.219566,0.219566,70.1337,70.1337,0.50366,0.50366,77.6147,77.6147,0.94118,70.1337,0.596345,77.6147,0.6794403760064156,0.9849854374334399,0.542125526810693,0.40078290938295014,0.4766317653277354,0.6520141940620567,0.39522459668499377,0.47261221760193795,0.5869101367645985,0.03321831290766582,0.09019913965850175,0.01149299086996511,0.04054630607049386,0.5210624816599212,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.94118,0.219566,validated_platt_v1,0.596345,0.50366,validated_base_rate_v1,26.7743,50.2745,76.6565,78.6624,45.2432,45.2432,8,0.5745508699384557,0.11182163496296019,0.21561890288027658,0.09800859221830753,0.219566,0.219566,0.219566,0.511374,0.483331,0.155068,54.7492,45.0354,47.415,49.1373,0.0,0.0,78.4487,78.4487,0.127114,50.0,50.0,35.0648,51.4823,36.8732,0.368732,38.9657,0.389657,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,9,9,5533.0,0.5149105367793241,0.008826080731613076,0.0011235955056179137,158.0,0.02855593710464486,242.0,0.0437375745526839,2680569225.6537,0.45035446765468945,9.8265,16.4478,3.31,,,340659.5143,,,10.0085,0.0467397319214213,0.0386017387435167,0.0378297481939481,-0.1345987920621225,0.1865540319431645,2.0,10.0,1.0,10.0,2.0,0.0,1.0,52439007.0,52439007.0,,,,,,,,,,,,,,,,,0.5059796437659034,6345080.0,12.97,10.61,1.0,0.0,1.830528720867988,0,1.0,0.690897,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5059796437659034,0.47415001175572524,0.49137266875318064,0.0,0.0,0.019030021969026048,0.019030021969026048,up,high,0.932876,ehx:coldstart_v1,-0.14148004752008372,-0.04689432648354559,0.018851215994050267,0.08459675847164612,0.17918247950818597,11.258900268076447,12.375821274202874,13.216819384938269,14.114967466297012,15.51522000326988,0.5766757370832523,0.5766757370832523,9,13,13,0.2346229775721546,0.0,0.278384,,,,5,,,0.707872764559769,
