rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260519,20260521,603779.SH,威龙股份,12.0,14.52,0.1906203596086497,0.026092374858852706,0.0,0.02643576095276938,0.02643576095276938,up,high,False,False,0.164527984749797,2.202770868566766,0.20999999999999996,0.20999999999999996,0.18356423904723057,1,是
2,20260519,20260521,002421.SZ,达实智能,3.88,3.96,0.020408871631207033,0.017932199139152064,0.0,0.01809394640368372,0.01809394640368372,up,high,True,True,0.002476672492054969,0.009795487953707216,0.020618556701030855,0.020618556701030855,0.002524610297347133,1,是
3,20260519,20260521,605488.SH,福莱新材,38.52,38.44,-0.002079002827833213,0.01524126247853106,0.0,0.015358002855692755,0.015358002855692755,up,high,True,True,-0.017320265306364272,-0.671590270001289,-0.0020768431983386737,0.0020768431983386737,0.01743484605403143,0,否
4,20260519,20260521,600863.SH,华能蒙电,5.42,5.58,0.02909296094166477,0.011770162143469496,0.0,0.011839703070085129,0.011839703070085129,up,high,True,True,0.017322798798195274,0.09582880936013805,0.029520295202952074,0.029520295202952074,0.017680592132866945,1,是
5,20260519,20260521,603115.SH,海星股份,91.6,105.74,0.1435519791272196,0.011338323534593969,0.0,0.011402845952980108,0.011402845952980108,up,high,False,False,0.13221365559262563,13.095499310707027,0.15436681222707427,0.15436681222707427,0.14296396627409416,1,是
6,20260519,20260521,000417.SZ,合百集团,8.66,9.31,0.07237436871463192,0.008932994840579623,0.0,0.008973013111234125,0.008973013111234125,up,high,True,False,0.0634413738740523,0.572293706456712,0.07505773672055427,0.07505773672055427,0.06608472360932015,1,是
7,20260519,20260521,600310.SH,广西能源,5.62,5.2,-0.07767303831821802,0.008318735997401738,0.0,0.008353432826218633,0.008353432826218633,up,high,False,False,-0.08599177431561976,-0.46694629248334873,-0.07473309608540923,0.07473309608540923,0.08308652891162786,0,否
8,20260519,20260521,600903.SH,贵州燃气,9.69,9.99,0.03049016675778742,0.00800746561635597,0.0,0.008039611113189933,0.008039611113189933,up,high,True,True,0.02248270114143145,0.22209616831318968,0.03095975232198156,0.03095975232198156,0.022920141208791628,1,是
9,20260519,20260521,002484.SZ,江海股份,58.69,55.51,-0.05570616986817317,0.00789583670874952,0.0,0.007927091032941003,0.007927091032941003,up,high,True,False,-0.06360200657692269,-3.6452409727233075,-0.054182995399556955,0.054182995399556955,0.062110086432497956,0,否
10,20260519,20260521,000910.SZ,大亚圣象,7.06,6.75,-0.04490254662071219,0.007080387818640725,0.0,0.007105513028209815,0.007105513028209815,up,high,True,False,-0.05198293443935292,-0.3601649219791607,-0.04390934844192629,0.04390934844192629,0.051014861470136105,0,否
11,20260519,20260521,603316.SH,诚邦股份,22.52,27.25,0.19064971783776355,0.006369274239291984,0.0,0.006389601199538641,0.006389601199538641,up,high,False,False,0.18428044359847157,4.586106180986391,0.21003552397868575,0.21003552397868575,0.20364592277914711,1,是
12,20260519,20260521,600835.SH,上海机电,25.99,25.68,-0.011999369831638426,0.004944324770240897,0.0,0.0049565681139968724,0.0049565681139968724,up,high,True,True,-0.016943694601879323,-0.43882120528277824,-0.011927664486340861,0.011927664486340861,0.016884232600337733,0,否
13,20260519,20260521,301120.SZ,新特电气,24.9,23.04,-0.07763596764297141,0.004873675307195533,0.0,0.004885570980059932,0.004885570980059932,up,high,False,False,-0.08250964295016694,-1.9816507174034932,-0.07469879518072287,0.07469879518072287,0.0795843661607828,0,否
14,20260519,20260521,002208.SZ,合肥城建,25.12,23.29,-0.07564025770374833,0.00398264356801593,0.0,0.003990584831818779,0.003990584831818779,up,high,True,False,-0.07962290127176426,-1.9302434909752861,-0.0728503184713376,0.0728503184713376,0.07684090330315638,0,否
15,20260519,20260521,603999.SH,读者传媒,7.45,7.02,-0.05945081435374847,0.003743822940790494,0.0,0.0037508397997897667,0.0037508397997897667,up,high,True,False,-0.06319463729453896,-0.4579437565084348,-0.0577181208053692,0.0577181208053692,0.06146896060515897,0,否
16,20260519,20260521,600831.SH,广电网络,4.39,4.0,-0.09303486596718927,0.003300500459649157,0.0,0.003305953108464246,0.003305953108464246,up,high,False,False,-0.09633536642683843,-0.40451313414615786,-0.08883826879271062,0.08883826879271062,0.09214422190117487,0,否
17,20260519,20260521,603938.SH,三孚股份,48.87,50.58,0.034392529959755655,0.0028743958086497046,0.0,0.002878530845243524,0.002878530845243524,up,high,True,True,0.03151813415110595,1.5693261975929502,0.03499079189686927,0.03499079189686927,0.03211226105162574,1,是
18,20260519,20260521,605218.SH,伟时电子,21.29,20.69,-0.028586987147936352,0.002802626486580442,0.0,0.0028065575157363693,0.0028065575157363693,up,high,True,True,-0.0313896136345168,-0.6597516095100247,-0.028182245185533028,0.028182245185533028,0.030988802701269396,0,否
19,20260519,20260521,002173.SZ,创新医疗,25.39,23.38,-0.08247443967266475,0.0026431355570550523,0.0,0.002646631719439989,0.002646631719439989,up,high,False,False,-0.0851175752297198,-2.0771979793565833,-0.07916502560063021,0.07916502560063021,0.0818116573200702,0,否
20,20260519,20260521,002150.SZ,正泰电源,32.7,33.99,0.03869128580481685,0.002514511063780226,0.0,0.002517675098169188,0.002517675098169188,up,high,True,False,0.03617677474103662,1.207672024289863,0.03944954128440359,0.03944954128440359,0.036931866186234404,1,是
21,20260519,20260521,603466.SH,风语筑,11.17,10.98,-0.017156176999724725,0.0024602557259377636,0.0,0.0024632846385134214,0.0024632846385134214,up,high,True,True,-0.019616432725662488,-0.2175148894121932,-0.017009847806624845,0.017009847806624845,0.019473132445138267,0,否
22,20260519,20260521,603311.SH,金海高科,27.95,31.2,0.11000089521432849,0.0020870470037950713,0.0,0.0020892264022984055,0.0020892264022984055,up,high,False,False,0.10791384821053342,3.1916061220557594,0.11627906976744184,0.11627906976744184,0.11418984336514344,1,是
23,20260519,20260521,002375.SZ,亚厦股份,4.87,4.44,-0.09243956065036495,0.0020037214111109864,0.0,0.0020057302023195832,0.0020057302023195832,up,high,False,False,-0.09444328206147594,-0.4397679060852955,-0.08829568788501019,0.08829568788501019,0.09030141808732978,0,否
24,20260519,20260521,001259.SZ,利仁科技,73.21,88.0,0.1840047908196553,0.0016060719149207777,0.0,0.0016073623391643004,0.0016073623391643004,flat,high,False,False,0.18239871890473452,14.67232500314978,0.20202158175112706,0.20202158175112706,0.20041421941196275,1,是
25,20260519,20260521,000586.SZ,汇源通信,20.57,17.98,-0.13457367462139158,0.0014777674067324206,0.0,0.0014788598430426037,0.0014788598430426037,flat,high,False,False,-0.136051442028124,-2.6204201469713873,-0.12591152163344677,0.12591152163344677,0.12739038147648937,0,否
26,20260519,20260521,600246.SH,万通发展,13.92,15.41,0.10168999442575079,0.0014687646219542238,0.0,0.001469843784992399,0.001469843784992399,flat,high,False,False,0.10022122980379657,1.4695397745129046,0.10704022988505746,0.10704022988505746,0.10557038610006506,1,是
27,20260519,20260521,002246.SZ,北化股份,24.72,22.64,-0.08789437925450772,0.001294425117619994,0.0,0.0012952632474056266,0.0012952632474056266,flat,high,False,False,-0.08918880437212771,-2.1120189074758677,-0.08414239482200636,0.08414239482200636,0.08543765806941199,0,否
