rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
1,20260602,20260604,603890.SH,春秋电子,30.02,29.36,-0.022230622459001117,0.021193598275918758,0.0,0.021419777605141542,0.021419777605141542,up,high,True,False,-0.043424220734919874,-1.3030217237063475,-0.021985343104596988,0.021985343104596988,0.04340512070973853,0,否
2,20260602,20260604,600280.SH,中央商场,3.87,3.59,-0.07510230454150303,0.015739226429768674,0.0,0.015863740447809773,0.015863740447809773,up,high,False,False,-0.0908415309712717,-0.34139267553302366,-0.07235142118863058,0.07235142118863058,0.08821516163644036,0,否
3,20260602,20260604,002579.SZ,中京电子,20.76,20.61,-0.007251663395320348,0.015554024933030786,0.0,0.015675618383378748,0.015675618383378748,up,high,True,True,-0.022805688328351136,-0.47542583763894797,-0.007225433526011682,0.007225433526011682,0.02290105190939043,0,否
4,20260602,20260604,000055.SZ,方大集团,4.19,3.72,-0.11897706564899117,0.014000925530198122,0.0,0.014099397517674304,0.014099397517674304,up,high,False,False,-0.1329779911791893,-0.5290764755990547,-0.11217183770883055,0.11217183770883055,0.12627123522650485,0,否
5,20260602,20260604,002897.SZ,意华股份,88.2,96.15,0.08630250902204306,0.011752398027777923,0.0,0.011821728792187515,0.011821728792187515,up,high,True,False,0.07455011099426515,6.9073235205290615,0.09013605442176864,0.09013605442176864,0.07831432562958113,1,是
6,20260602,20260604,002384.SZ,东山精密,210.93,237.8,0.11990365937750183,0.008486607301719259,0.0,0.008522720641085809,0.008522720641085809,up,high,False,False,0.11141705207578258,25.072302535175766,0.12738823306310154,0.12738823306310154,0.11886551242201573,1,是
7,20260602,20260604,603373.SH,安邦护卫,48.65,49.7,0.02135312447056906,0.007355655479662362,0.0,0.0073827747660273856,0.0073827747660273856,up,high,True,True,0.0139974689909067,0.6908280076327742,0.021582733812949728,0.021582733812949728,0.014199959046922343,1,是
8,20260602,20260604,002975.SZ,博杰股份,148.58,143.6,-0.034091877109536435,0.00580733328191016,0.0,0.005824228531448322,0.005824228531448322,up,high,True,False,-0.039899210391446595,-5.845363875202594,-0.03351729707901474,0.03351729707901474,0.039341525610463064,0,否
9,20260602,20260604,002951.SZ,金时科技,21.34,24.79,0.14985710017349188,0.00437296087035518,0.0,0.004382536216191767,0.004382536216191767,up,high,False,False,0.1454841393031367,3.3564766771464676,0.16166822867853803,0.16166822867853803,0.15728569246234625,1,是
10,20260602,20260604,600403.SH,大有能源,6.12,7.4,0.18991790368588948,0.004053439920210587,0.0,0.004061666218984423,0.004061666218984423,up,high,False,False,0.1858644637656789,1.2551426027398147,0.20915032679738577,0.20915032679738577,0.20508866057840133,1,是
11,20260602,20260604,600360.SH,华微电子,12.77,13.71,0.07102682352977514,0.003745904674885109,0.0,0.003752929344310414,0.003752929344310414,up,high,True,False,0.06728091885489003,0.8920750922731582,0.07361002349256074,0.07361002349256074,0.06985709414825032,1,是
12,20260602,20260604,301566.SZ,达利凯普,37.3,38.6,0.03425894982101534,0.0030707545464297784,0.0,0.003075474142842905,0.003075474142842905,up,high,True,True,0.031188195274585565,1.185284814471963,0.034852546916890104,0.034852546916890104,0.0317770727740472,1,是
13,20260602,20260604,603311.SH,金海高科,34.1,38.53,0.12213977434859509,0.0028660632667790674,0.0,0.002870174352709553,0.002870174352709553,up,high,False,False,0.11927371108181602,4.332127054572602,0.12991202346041053,0.12991202346041053,0.12704184910770097,1,是
14,20260602,20260604,000960.SZ,锡业股份,43.19,41.84,-0.03175616721594216,0.002378978477967457,0.0,0.0023818104925887613,0.0023818104925887613,up,high,True,False,-0.034135145693909616,-1.4528703951749051,-0.03125723547117376,0.03125723547117376,0.03363904596376252,0,否
15,20260602,20260604,002962.SZ,五方光电,20.9,20.5,-0.0193242728264027,0.0022939379392112325,0.0,0.0022965710278414044,0.0022965710278414044,up,high,True,True,-0.021618210765613932,-0.44799833448188053,-0.019138755980861122,0.019138755980861122,0.021435327008702525,0,否
16,20260602,20260604,000700.SZ,模塑科技,15.07,17.8,0.1664924446596354,0.001545265168307247,0.0,0.0015464597057405606,0.0015464597057405606,flat,high,False,False,0.16494717949132814,2.70669485223449,0.18115461181154613,0.18115461181154613,0.17960815210580558,1,是
17,20260602,20260604,603678.SH,火炬电子,58.61,64.55,0.09653478680431352,0.0014951107115474286,0.0,0.0014962289467930433,0.0014962289467930433,flat,high,False,False,0.09503967609276609,5.852306021428461,0.10134789285104917,0.10134789285104917,0.09985166390425612,1,是
18,20260602,20260604,603267.SH,鸿远电子,78.98,81.11,0.026611602223749833,0.0012019455836068326,0.0,0.0012026682096898838,0.0012026682096898838,flat,high,True,True,0.025409656640143,2.0350132647986783,0.02696885287414519,0.02696885287414519,0.025766184664455304,1,是
19,20260602,20260604,600362.SH,江西铜业,47.48,46.05,-0.030580807040151474,0.001034177410543208,0.0,0.0010347123563951917,0.0010347123563951917,flat,high,True,True,-0.03161498445069468,-1.4791281426816454,-0.03011794439764115,0.03011794439764115,0.03115265675403634,0,否
