rank,trade_date,target_date,ts_code,name,close_T,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260429,20260501,603013.SH,亚普股份,20.03,0.0,0.03053697578946708,0.03053697578946708,up,high,1.0,ehx:coldstart_v1,-0.05216267914546288,-0.00364448539994993,0.030080002111221193,0.06380448962239232,0.11232268336790614,19.01196410120478,19.957133817959665,20.641655625063027,21.3496562597713,22.411043102942536,1,1,0.8950797638306763,0.0,0.0,,,,,,,,
2,20260429,20260501,605099.SH,共创草坪,44.02,0.0,0.025224297547510866,0.025224297547510866,up,high,1.0,ehx:coldstart_v1,-0.057331265729800684,-0.00881307198428773,0.024911415526883394,0.05863590303805452,0.10715409678356834,41.56725884419286,43.63375308218446,45.13037357804143,46.67832756575734,48.99891587578491,2,2,0.7604929981442187,0.0,0.0,,,,,,,,
3,20260429,20260501,603399.SH,永杉锂业,17.63,0.0,0.011684714727845675,0.011684714727845675,up,high,1.0,ehx:coldstart_v1,-0.07062570564378405,-0.0221075118982711,0.011616975612900026,0.04534146312407115,0.09385965686958497,16.427820848243258,17.24452125307151,17.836001520651916,18.44776932778201,19.364890400464585,3,3,0.4174929937299321,0.0,0.0,,,,,,,,
4,20260429,20260501,920125.BJ,鸿仕达,67.08,0.0,0.009985099929257439,0.009985099929257439,up,high,1.0,ehx:coldstart_v1,-0.07230710305762553,-0.023788909312112572,0.009935578199058551,0.04366006571022968,0.0921782594557435,62.40084605750847,65.50307103960293,67.74980050325459,70.07359190007558,73.55726337429196,4,4,0.374436432003995,0.0,0.0,,,,,,,,
5,20260429,20260501,001266.SZ,宏英智能,39.52,0.0,0.009901190402974856,0.009901190402974856,up,high,1.0,ehx:coldstart_v1,-0.07239018647349152,-0.02387199272797857,0.009852494783192552,0.04357698229436367,0.0920951760398775,36.760234857401265,38.587750446167355,39.91129504472557,41.280236700228485,43.33246178448782,5,5,0.3723107411116933,0.0,0.0,,,,,,,,
6,20260429,20260501,600156.SH,华升股份,11.17,0.0,0.008730638751928449,0.008730638751928449,up,high,1.0,ehx:coldstart_v1,-0.0735499341454949,-0.025031740399981954,0.00869274711118917,0.04241723462236029,0.09093542836787412,10.37793252236028,10.893865936206724,11.26752123485904,11.653992762665318,12.233364834899248,6,6,0.3426570045953125,0.0,0.0,,,,,,,,
7,20260429,20260501,002842.SZ,翔鹭钨业,34.99,0.0,0.007752781856598126,0.007752781856598126,up,high,1.0,ehx:coldstart_v1,-0.07451979778234623,-0.02600160403683328,0.007722883474337842,0.04144737098550896,0.0899655647310228,32.47733653171917,34.091930100654686,35.26126983716237,36.47071746475569,38.28383984982409,7,7,0.3178848292718829,0.0,0.0,,,,,,,,
8,20260429,20260501,000402.SZ,金 融 街,2.88,0.0,0.007704822066501655,0.007704822066501655,up,high,1.0,ehx:coldstart_v1,-0.0745673897436082,-0.02604919599809525,0.007675291513075874,0.041399779024247,0.08991797276976082,2.673057382568393,2.805947013313679,2.9021898875515246,3.0017338543608316,3.150963461664795,8,8,0.3166698577004616,0.0,0.0,,,,,,,,
9,20260429,20260501,605168.SH,三人行,48.5,0.0,0.007365090511260209,0.007365090511260209,up,high,1.0,ehx:coldstart_v1,-0.07490458058382649,-0.026386386838313527,0.0073381006728575945,0.04106258818402872,0.08958078192954254,44.99985274175905,47.236996565696984,48.85720688979612,50.532989788046244,53.04521058703879,9,9,0.3080633942296491,0.0,0.0,,,,,,,,
10,20260429,20260501,000716.SZ,黑芝麻,5.18,0.0,0.006647573074127307,0.006647573074127307,up,high,1.0,ehx:coldstart_v1,-0.07561710586280071,-0.027098912117287762,0.006625575393883362,0.04035006290505449,0.08886825665056831,4.802746541455366,5.041512539753523,5.21443442852398,5.393287469776981,5.661411897271763,10,10,0.2898864321044602,0.0,0.0,,,,,,,,
11,20260429,20260501,600186.SH,莲花控股,10.82,0.0,0.006609446931186077,0.006609446931186077,up,high,1.0,ehx:coldstart_v1,-0.07565498095034982,-0.02713678720483688,0.0065877003063342454,0.04031218781750537,0.0888303815630192,10.031611855157673,10.530328120624084,10.891514215795434,11.265088851366547,11.825126771814244,11,11,0.2889205775894933,0.0,0.0,,,,,,,,
12,20260429,20260501,603139.SH,康惠股份,36.78,0.0,0.006574144036478548,0.006574144036478548,up,high,1.0,ehx:coldstart_v1,-0.07569005265952682,-0.02717185891401386,0.006552628597157262,0.04027711610832838,0.08879530985384221,34.09886729275985,35.79407440388194,37.02179701766168,38.291630032156874,40.19527812021968,12,12,0.2880262447875304,0.0,0.0,,,,,,,,
13,20260429,20260501,688531.SH,日联科技,100.5,0.0,0.006408394035589134,0.006408394035589134,up,high,1.0,ehx:coldstart_v1,-0.07585473367203352,-0.02733653992652056,0.006387947584650561,0.040112435095821686,0.0886306288413355,93.15856057834914,97.78988903270655,101.14404360057672,104.61324434526993,109.81403633079469,13,13,0.2838272785568897,0.0,0.0,,,,,,,,
14,20260429,20260501,000980.SZ,众泰汽车,2.29,0.0,0.005689233595982806,0.005689233595982806,up,high,1.0,ehx:coldstart_v1,-0.07656957022902162,-0.02805137648350868,0.005673111027662445,0.03939759853883357,0.0879157922843474,2.1212005961766836,2.2266549593343314,2.3030283449348006,2.382021307494702,2.5004422340504306,14,14,0.2656086940373373,0.0,0.0,,,,,,,,
