rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason,trade_action_raw,trade_action,final_trade_score,decision_support_score,risk_quality_score,t1_weight_mode,market_mode,final_action,final_reason,final_rank
2,20260703,20260703,20260706,20260707,603278.SH,大业股份,1→2,通用设备,12.11,TOP10,1,1,TOP10,限价竞价,≤12.52,限价竞价,≤12.52,冲高至13.37附近优先兑现；强势放量再看14.05；弱于11.93止损,冲高至13.37附近优先兑现；强势放量再看14.05；弱于11.93止损,限价竞价,≤12.52,限价竞价,≤12.52,冲高至13.37附近优先兑现；强势放量再看14.05；弱于11.93止损,冲高至13.37附近优先兑现；强势放量再看14.05；弱于11.93止损,0.481098,0.481098,62.3144,62.3144,0.605344,0.605344,65.8078,65.8078,0.948836,66.2623,0.837562,83.7098,0.9285438794409948,0.9681455382548456,0.5508131516530004,0.5968244335029786,0.5837140011195242,0.7033007420000194,0.4671537560351864,0.3132159310689924,0.5471911897375046,0.0486368891966439,0.0818192638797488,0.0222512838030045,0.0316940519214284,0.6353889902011691,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.67022,0.481098,historical_bin_blend_v1,51.6133,64.2452,76.2775,87.3908,62.3769,62.3769,4,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.69584,0.659133,0.596824,0.637957,0.309264,0.224369,95.787,57.1394,47.18,48.98,0.0,0.0,83.4855,88.0,0.119029,76.5363,55.8182,59.2835,62.879,58.2528,0.582528,1,0,ELIGIBLE,ok,professional_score_rule_guarded,2,5516.0,0.6874546773023931,0.0111620674428973,0.0121399672649203,174.0,0.0315445975344452,347.0,0.0629079042784626,3205261678.23458,0.5713937968448013,0.0,0.1043928576723361,0.1043928576723361,up,high,0.95968,ehx:model_v1,-0.0205118199196115,0.0501673702454114,0.0992957338964273,0.1484240975474432,0.2191032877124674,11.864132080390185,12.73302392811946,13.374197506411988,14.047657488925642,15.076463893735944,0.9135972127180504,0.9135972127180504,4,8,8,0.7222738553269585,0.0,0.627078,,,,6.0,,,0.8277234967293053,,限价竞价,BUY_LIMIT,66.2538,80.0,89.82984913659007,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,t1_drawdown_risk,1
12,20260703,20260703,20260706,20260707,002090.SZ,金智科技,1→2,电网设备,9.59,TOP20,0,1,TOP20,限价竞价,≤9.91,限价竞价,≤9.91,冲高至10.53附近优先兑现；强势放量再看11.05；弱于9.45止损,冲高至10.53附近优先兑现；强势放量再看11.05；弱于9.45止损,限价竞价,≤9.91,限价竞价,≤9.91,冲高至10.53附近优先兑现；强势放量再看11.05；弱于9.45止损,冲高至10.53附近优先兑现；强势放量再看11.05；弱于9.45止损,0.494205,0.494205,67.8176,67.8176,0.625997,0.625997,63.7385,63.7385,0.811952,64.3594,0.847595,76.2114,0.8173315867311428,0.96831442912621,0.6382860209678164,0.701230454203677,0.6004425018284234,0.5765977970805228,0.5049402373592417,0.3326896533912675,0.6057965616288854,0.0394809254513252,0.0824542099561998,-0.0098544515514155,0.0184525840870202,0.6399817313775018,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.690386,0.494205,historical_bin_blend_v1,54.9867,51.7832,78.4683,66.1504,61.7018,61.7018,6,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.679571,0.701485,0.70123,0.560886,0.344751,0.248254,93.6806,57.1394,60.65,74.65,0.292,0.0,76.3573,88.0,0.183231,23.8387,35.1042,64.0999,52.384,48.4701,0.484701,1,0,ELIGIBLE,ok,professional_score_rule_guarded,14,5516.0,0.6874546773023931,0.0111620674428973,0.0121399672649203,174.0,0.0315445975344452,347.0,0.0629079042784626,3205261678.23458,0.5713937968448013,0.0,0.0980433387754594,0.0980433387754594,up,high,0.961439,ehx:model_v1,-0.0241593797632878,0.0452701058401767,0.0935298129599955,0.1417895200798143,0.2112190056832803,9.361087869708491,10.034117084152628,10.530235618856654,11.050883825520122,11.845403411653969,0.9044269374871936,0.9044269374871936,7,11,11,0.6357162508458093,0.0,0.568541,,,,,,,,,限价竞价,BUY_LIMIT,63.326,50.0,80.19168958284213,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,t1_drawdown_risk,2
9,20260703,20260703,20260706,20260707,603730.SH,岱美股份,1→2,汽车零部件,13.0,TOP10,1,1,TOP10,只观察不追,≤13.13,只观察不追,≤13.13,冲高至14.16附近优先兑现；强势放量再看15.10；弱于12.80止损,冲高至14.16附近优先兑现；强势放量再看15.10；弱于12.80止损,只观察不追,≤13.13,只观察不追,≤13.13,冲高至14.16附近优先兑现；强势放量再看15.10；弱于12.80止损,冲高至14.16附近优先兑现；强势放量再看15.10；弱于12.80止损,0.469418,0.469418,70.3571,70.3571,0.597023,0.597023,65.7418,65.7418,0.966912,85.6714,0.803251,88.2828,0.8992814736385513,0.972106489065872,0.5173967422549681,0.6014750129623581,0.5782561868113604,0.6156635201777965,0.4733261660063637,0.3664843655933756,0.4750750467176277,0.042587100174053,0.0829403569422451,0.0206511270417526,0.0190038304460728,0.6130520731145656,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.652251,0.469418,historical_bin_blend_v1,51.6604,60.8106,80.7328,85.5264,63.0522,63.0522,3,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.681655,0.657711,0.601475,0.596358,0.363673,0.219039,80.7407,57.1394,47.18,48.98,0.0,0.0,82.2048,18.0,0.12765,71.2547,37.0706,58.4479,57.6732,52.1806,0.521806,1,0,ELIGIBLE,ok,professional_score_rule_guarded,9,5516.0,0.6874546773023931,0.0111620674428973,0.0121399672649203,174.0,0.0315445975344452,347.0,0.0629079042784626,3205261678.23458,0.5713937968448013,0.0,0.0888663638216927,0.0888663638216927,up,high,0.930883,ehx:model_v1,-0.0723286150987725,0.0205666190587509,0.0851371218401421,0.1497076246215334,0.2426028587790586,12.09292707410444,13.270134401578416,14.155262729682008,15.099429808524867,16.56931045051916,0.8130855874865011,0.8130855874865011,5,32,32,0.6982894840609245,0.0,0.646243,,,,4.0,,,0.8145454487652857,,只观察不追,WATCH_ONLY,56.6635,80.0,89.75198404892308,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,premium_watch_only;t1_drawdown_risk,3
6,20260703,20260703,20260706,20260707,603596.SH,伯特利,1→2,汽车零部件,27.65,TOP10,1,1,TOP10,只观察不追,≤27.93,只观察不追,≤27.93,冲高至30.07附近优先兑现；强势放量再看31.44；弱于27.24止损,冲高至30.07附近优先兑现；强势放量再看31.44；弱于27.24止损,只观察不追,≤27.93,只观察不追,≤27.93,冲高至30.07附近优先兑现；强势放量再看31.44；弱于27.24止损,冲高至30.07附近优先兑现；强势放量再看31.44；弱于27.24止损,0.442263,0.442263,72.0923,72.0923,0.638511,0.638511,68.7359,68.7359,0.955309,78.8177,0.839972,87.0842,0.887271643139278,0.8630667091169507,0.4258365762490293,0.6760877723219146,0.5533293965579303,0.6747601291432231,0.6647397649846997,0.2160087467941796,0.5083092808176325,0.0453680938070419,0.0732214888699533,0.0111757092198481,0.0174945305041589,0.6494140096565031,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.584678,0.442263,historical_bin_blend_v1,51.2217,55.3422,82.885,86.4537,63.0599,63.0599,2,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.708164,0.644265,0.676088,0.629062,0.306202,0.211816,79.537,57.1394,47.18,48.98,0.0,0.0,83.0466,18.0,0.115716,50.4355,34.2229,59.6111,56.1258,53.0248,0.530248,1,0,ELIGIBLE,ok,professional_score_rule_guarded,6,5516.0,0.6874546773023931,0.0111620674428973,0.0121399672649203,174.0,0.0315445975344452,347.0,0.0629079042784626,3205261678.23458,0.5713937968448013,0.0,0.0873911509503896,0.0873911509503896,up,high,0.968983,ehx:model_v1,-0.0254697865329457,0.0389817800580025,0.0837813878911542,0.1285809957243058,0.1930325623152554,26.954653159625234,28.74913006067278,30.066365323778275,31.443954021394887,33.53730127520091,0.8964154538401159,0.8964154538401159,2,35,35,0.7461161631968933,0.0,0.670481,,,,2.0,,,0.8082966840006791,,只观察不追,WATCH_ONLY,56.4274,80.0,91.67677598991098,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,premium_watch_only;t1_drawdown_risk,4
11,20260703,20260703,20260706,20260707,002520.SZ,日发精机,1→2,通用设备,7.72,TOP20,0,1,TOP20,只观察不追,≤7.80,只观察不追,≤7.80,冲高至8.44附近优先兑现；强势放量再看8.81；弱于7.60止损,冲高至8.44附近优先兑现；强势放量再看8.81；弱于7.60止损,只观察不追,≤7.80,只观察不追,≤7.80,冲高至8.44附近优先兑现；强势放量再看8.81；弱于7.60止损,冲高至8.44附近优先兑现；强势放量再看8.81；弱于7.60止损,0.469132,0.469132,65.3963,65.3963,0.665039,0.665039,66.0856,66.0856,0.868051,67.251,0.838849,80.52,0.8732165101379772,0.9552255954374472,0.5591360954019013,0.6415977667438004,0.6322984977154238,0.5898786165085966,0.5980207109053487,0.3010612926427756,0.5315440878401637,0.0369905529235965,0.0775816934878073,-0.0011237712054409,0.0080653901919761,0.6511880498486188,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.651811,0.469132,historical_bin_blend_v1,51.8659,57.352,78.497,84.655,62.3044,62.3044,5,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.723329,0.667326,0.641598,0.610336,0.319614,0.220771,86.7593,57.1394,60.65,74.65,0.292,0.0,86.7068,18.0,0.17266,41.4315,21.2413,61.9269,55.5342,49.6286,0.496286,1,0,ELIGIBLE,ok,professional_score_rule_guarded,12,5516.0,0.6874546773023931,0.0111620674428973,0.0121399672649203,174.0,0.0315445975344452,347.0,0.0629079042784626,3205261678.23458,0.5713937968448013,0.0,0.0928982952792116,0.0928982952792116,up,high,0.973132,ehx:model_v1,-0.0158126528447331,0.0459220261321436,0.0888331538852122,0.1317442816382809,0.1934789606151589,7.598886407230227,8.082784182069835,8.437174839555514,8.807103798607098,9.367940966389018,0.9186887692112068,0.9186887692112068,3,22,22,0.6882377891606563,0.0,0.611134,,,,9.0,,,0.7783909888795674,,只观察不追,WATCH_ONLY,55.4494,80.0,81.40863973195674,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,premium_watch_only;t1_drawdown_risk,5
1,20260703,20260703,20260706,20260707,002765.SZ,蓝黛科技,1→2,汽车零部件,7.91,TOP10,1,1,TOP10,只观察不追,≤7.99,只观察不追,≤7.99,冲高至8.68附近优先兑现；强势放量再看9.13；弱于7.79止损,冲高至8.68附近优先兑现；强势放量再看9.13；弱于7.79止损,只观察不追,≤7.99,只观察不追,≤7.99,冲高至8.68附近优先兑现；强势放量再看9.13；弱于7.79止损,冲高至8.68附近优先兑现；强势放量再看9.13；弱于7.79止损,0.465357,0.465357,66.8459,66.8459,0.73363,0.73363,69.6103,69.6103,0.832515,67.1182,0.825119,78.9554,0.8916414274037932,0.9653129978184204,0.5660710449524601,0.6666433753104593,0.709068981791399,0.6889274829500666,0.7144749630223867,0.1465354321555318,0.4348526055144864,0.0439009397365719,0.0802138391553006,0.0299633391672235,0.0330899025007726,0.7076656827420816,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.646004,0.465357,historical_bin_blend_v1,52.1899,75.8405,80.1075,87.3286,64.4012,64.4012,1,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.777873,0.677808,0.666643,0.759034,0.19777,0.169041,91.5741,57.1394,60.65,74.65,0.292,0.0,88.0549,18.0,0.139348,84.8041,60.4383,63.9085,72.6786,60.6526,0.606526,1,0,ELIGIBLE,ok,professional_score_rule_guarded,1,5516.0,0.6874546773023931,0.0111620674428973,0.0121399672649203,174.0,0.0315445975344452,347.0,0.0629079042784626,3205261678.23458,0.5713937968448013,0.0,0.0976206065977319,0.0976206065977319,up,high,0.95774,ehx:model_v1,-0.0287884794760384,0.0431447316085162,0.0931447520458775,0.1431447724832388,0.2150779835677948,7.685529709285115,8.258743963071678,8.68217899818806,9.127324020896468,9.808072443661084,0.8955331881565458,0.8955331881565458,1,14,14,0.6552305875797608,0.0,0.589211,,,,17.0,,,0.8278101107936011,,只观察不追,WATCH_ONLY,53.0015,50.0,84.69344246252216,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,premium_watch_only,6
43,20260703,20260703,20260706,20260707,600841.SH,动力新科,1→2,汽车零部件,6.71,FULL,0,0,Outside TOP20,只观察不追,≤6.74,只观察不追,≤6.74,观察池：t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤6.74,只观察不追,≤6.74,观察池：t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,0.458663,0.458663,68.0128,68.0128,0.578638,0.578638,62.1474,62.1474,0.853493,71.9044,0.81948,79.0249,0.860887108398374,0.964965122315683,0.5423671764123347,0.6541835129733542,0.5277241887471422,0.492810041899394,0.4979741824964376,0.3538686040725168,0.5700098250104152,0.0395268710881793,0.0800530347469047,-0.0148473248277675,-0.0062251283775351,0.5997247621314669,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.635705,0.458663,historical_bin_blend_v1,51.6003,44.6114,76.7336,65.709,58.7904,58.7904,13,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.657668,0.670815,0.654184,0.506638,0.396699,0.250816,83.4491,57.1394,60.65,74.65,0.292,0.0,76.0042,18.0,0.193145,19.9751,12.2584,60.8411,45.4888,42.0061,0.420061,0,0,WATCH,t1_accept<0.52;t1_high_profit<0.50,professional_score_rule_guarded,42,5516.0,0.6874546773023931,0.0111620674428973,0.0121399672649203,174.0,0.0315445975344452,347.0,0.0629079042784626,3205261678.23458,0.5713937968448013,0.0,0.0900644313927266,0.0900644313927266,up,high,0.94883,ehx:model_v1,-0.0454077534342541,0.0322545520250888,0.0862368058635181,0.1402190597019474,0.2178813651612919,6.412128002764257,6.929956270499562,7.314332334645195,7.7200281521804754,8.34347933768209,0.8593713721544504,0.8593713721544504,12,26,26,0.6699982088762585,0.0,0.608912,,,,,,,,,只观察不追,WATCH_ONLY,51.4513,50.0,80.2318726888081,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,premium_watch_only;premium_gate:t1_accept<0.52;t1_high_profit<0.50;t1_drawdown_risk,7
7,20260703,20260703,20260706,20260707,603915.SH,国茂股份,1→2,通用设备,16.03,TOP10,1,1,TOP10,只观察不追,≤16.19,只观察不追,≤16.19,冲高至17.39附近优先兑现；强势放量再看18.27；弱于15.79止损,冲高至17.39附近优先兑现；强势放量再看18.27；弱于15.79止损,只观察不追,≤16.19,只观察不追,≤16.19,冲高至17.39附近优先兑现；强势放量再看18.27；弱于15.79止损,冲高至17.39附近优先兑现；强势放量再看18.27；弱于15.79止损,0.447227,0.447227,62.2201,62.2201,0.601186,0.601186,61.1715,61.1715,0.595026,55.3663,0.744623,64.395,0.8779121052183552,0.96771968737682,0.6280045982946899,0.667893189299993,0.5821437625938012,0.5830665671335923,0.5283311068756202,0.3506085757173052,0.4557232609288054,0.0402879822910802,0.0841083278979629,0.0262477400615751,0.0233474435913385,0.6467235844573062,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.618111,0.447227,historical_bin_blend_v1,50.4444,64.4887,72.5172,86.0263,60.6513,60.6513,9,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.678669,0.672405,0.667893,0.624883,0.35413,0.208577,75.9259,57.1394,47.18,48.98,0.0,0.0,82.7195,18.0,0.12363,82.5167,44.9578,58.8265,60.7907,52.8758,0.528758,1,0,ELIGIBLE,ok,professional_score_rule_guarded,7,5516.0,0.6874546773023931,0.0111620674428973,0.0121399672649203,174.0,0.0315445975344452,347.0,0.0629079042784626,3205261678.23458,0.5713937968448013,0.0,0.0846014507164138,0.0846014507164138,up,high,0.958495,ehx:model_v1,-0.0397597153156133,0.0316066093491737,0.0812125929828571,0.1308185766165405,0.2021849012813289,15.405155887946162,16.544745781361446,17.386161254984117,18.270368561652003,19.621911351175,0.8652561353173256,0.8652561353173256,14,40,40,0.6728675454437839,0.0,0.586123,,,,19.0,,,0.8073690663499157,,只观察不追,WATCH_ONLY,51.399,50.0,90.18363875495237,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,premium_watch_only;t1_drawdown_risk,8
4,20260703,20260703,20260706,20260707,002283.SZ,天润工业,1→2,汽车零部件,10.24,TOP10,1,1,TOP10,只观察不追,≤10.34,只观察不追,≤10.34,冲高至11.17附近优先兑现；强势放量再看11.69；弱于10.09止损,冲高至11.17附近优先兑现；强势放量再看11.69；弱于10.09止损,只观察不追,≤10.34,只观察不追,≤10.34,冲高至11.17附近优先兑现；强势放量再看11.69；弱于10.09止损,冲高至11.17附近优先兑现；强势放量再看11.69；弱于10.09止损,0.44587,0.44587,63.8497,63.8497,0.651454,0.651454,65.2873,65.2873,0.769335,63.1393,0.828881,75.4346,0.915842094472462,0.969199444573691,0.5503189688968066,0.6432322178558078,0.6241501703592238,0.6419806175796626,0.5695817028318233,0.2157274087984673,0.492658245841463,0.0402202808864561,0.0823350976050495,0.0246686647626758,0.0237670131747421,0.6580007971412064,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.616024,0.44587,historical_bin_blend_v1,50.0658,67.4105,76.458,86.2876,61.6094,61.6094,7,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.725483,0.663453,0.643232,0.666107,0.27754,0.201319,85.5556,57.1394,60.65,74.65,0.292,0.0,87.5691,18.0,0.160807,80.2506,45.682,61.3279,65.364,53.92,0.5392,1,0,ELIGIBLE,ok,professional_score_rule_guarded,4,5516.0,0.6874546773023931,0.0111620674428973,0.0121399672649203,174.0,0.0315445975344452,347.0,0.0629079042784626,3205261678.23458,0.5713937968448013,0.0,0.0912896236784611,0.0912896236784611,up,high,0.968277,ehx:model_v1,-0.0221136339041043,0.0424692516227732,0.0873601378707388,0.1322510241187044,0.1968339096455831,10.01604178032388,10.68425188880817,11.174805746467442,11.687882761552128,12.467628052091044,0.9053401399153564,0.9053401399153564,6,25,25,0.6644658682729759,0.0,0.599587,,,,12.0,,,0.8061210783493254,,只观察不追,WATCH_ONLY,51.2,50.0,83.07750640960836,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,premium_watch_only;t1_drawdown_risk,9
17,20260703,20260703,20260706,20260707,605068.SH,明新旭腾,1→2,汽车零部件,19.11,TOP20,0,1,TOP20,只观察不追,≤19.30,只观察不追,≤19.30,冲高至20.47附近优先兑现；强势放量再看21.43；弱于18.82止损,冲高至20.47附近优先兑现；强势放量再看21.43；弱于18.82止损,只观察不追,≤19.30,只观察不追,≤19.30,冲高至20.47附近优先兑现；强势放量再看21.43；弱于18.82止损,冲高至20.47附近优先兑现；强势放量再看21.43；弱于18.82止损,0.424734,0.424734,65.7559,65.7559,0.576758,0.576758,62.8386,62.8386,0.72533,63.1308,0.754371,70.123,0.8906803584240207,0.9610785371593004,0.4858736375666123,0.6750592420609731,0.5206107097312551,0.6774776045631622,0.5581903283670812,0.2877932036433966,0.5337279120330302,0.0364927626422771,0.0746414052017338,0.0199906982452818,0.025800723637153,0.6351596276827043,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.557711,0.424734,historical_bin_blend_v1,49.3075,58.1624,76.4906,66.3493,58.3664,58.3664,14,0.5810016180667515,0.0661576392526181,0.2425780105929333,0.1102627320876969,0.664656,0.665028,0.675059,0.588763,0.380306,0.23514,59.8194,57.1394,47.18,48.98,0.0,0.0,71.8959,18.0,0.134186,70.4602,47.4789,56.6634,57.2565,45.6306,0.456306,1,0,ELIGIBLE,ok,professional_score_rule_guarded,23,5516.0,0.6874546773023931,0.0111620674428973,0.0121399672649203,174.0,0.0315445975344452,347.0,0.0629079042784626,3205261678.23458,0.5713937968448013,0.0,0.0712061164509587,0.0712061164509587,up,high,0.967124,ehx:model_v1,-0.0428751066029811,0.0229977167705902,0.0687852252841989,0.1145727337978076,0.1804455571713801,18.307973066348502,19.55457892310666,20.47074888537782,21.42984318793104,22.88901990458177,0.8445334584181217,0.8445334584181217,9,63,63,0.7337652040904349,0.0,0.658502,,,,,,,,,只观察不追,WATCH_ONLY,50.8507,50.0,90.34582282501876,FROZEN_NEGATIVE_IC,NORMAL,WATCH_ONLY,premium_watch_only;t1_drawdown_risk,10
