rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,premium_limit_regime,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,t1_continue_up_rate_raw_before_calibration,t1_continue_up_rate_calibrated,t1_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,intraday_hard_risk_flag.1,intraday_hard_risk_flag.2,intraday_hard_risk_flag.3,intraday_hard_risk_flag.4,intraday_hard_risk_flag.5,intraday_hard_risk_flag.6,intraday_hard_risk_flag.7,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_rank_score,premium_rank_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,rank_premium_score,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,turnover_rate,turnover_rate_f,volume_ratio,circ_mv,float_mv,total_mv,pe_ttm,pb,returns_1d,volatility_5d,volatility_10d,volatility_20d,max_drawdown_20d,tail_risk_score,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,open_times,fd_amount,seal_amount,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag.8,intraday_hard_risk_flag.9,intraday_hard_risk_flag.10,intraday_hard_risk_flag.11,intraday_hard_risk_flag.12,intraday_hard_risk_flag.13,intraday_hard_risk_flag.14,intraday_hard_risk_flag.15,auction_strength_score,auction_amount,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,factor_intraday_available,factor_auction_available,factor_intraday_quality,factor_intraday_confidence,factor_intraday_soft_risk,factor_intraday_risk,factor_intraday_hard_risk,factor_late_withdraw,factor_reseal,factor_open_board_count,factor_auction_strength,factor_intraday_attack_edge,factor_intraday_execution_edge,factor_intraday_risk_penalty,t1_up_rate,T+1上涨率,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up,open_T_actual,high_T_actual,close_T_actual,t_limit_price_est,t_up_actual,t_limitup_actual,t_touch_limitup_actual,t_limitup_verify_ready,t_open_ret,t_intraday_ret,t_close_ret,t_high_profit_hit,open_T2_actual,high_T2_actual,low_T2_actual,close_T2_actual,t1_open_ret,t1_low_ret,t1_close_ret,t1_high_ret,t1_up_hit,t1_high_profit_hit,t1_accept_hit,t1_fail_hit,t1_big_drawdown_hit,t1_limitdown_risk_hit,t_limitup_verify_reason,t_limitup_verify_trade_date,d_analysis_trade_date,low_T_actual,entry_price_proxy,entry_price_proxy_type,t_fill_proxy,t1_verify_ready,label_matured,t1_verify_reason
1,20260803,20260803,20260804,20260805,002131.SZ,利欧股份,2→3,通用设备,5.13,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤5.16,只观察不追,≤5.16,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤5.16,只观察不追,≤5.16,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.250283,0.250283,91.9589,91.9589,0.47658,0.47658,90.7033,90.7033,0.983923,91.9589,0.797962,90.7033,0.7629211956069667,0.9591081619160556,0.6737586728863738,0.6317398606471007,0.3078423663036542,0.5444781292501413,0.2059621483388629,0.5329279094372827,0.6900031072953935,0.0577658376835256,0.0943877013800339,-0.0302912740446315,-0.0075915525807858,0.5201980530776413,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.983923,0.250283,validated_platt_v1,0.797962,0.47658,validated_platt_v1,31.7214,48.2435,95.1753,89.1066,52.9725,52.9725,1,0.6096881661073221,0.0616281842988438,0.2259700090957608,0.1027136404980731,0.250283,0.250283,0.250283,0.507785,0.481785,0.154066,59.8941,52.9272,62.4193,59.1783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0714,86.0714,0.126616,50.0,50.0,42.0346,51.8593,41.3319,0.413319,44.242,0.44242,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,1,1,5524.0,0.7239319333816076,0.0118095841805789,0.0134284538963929,112.0,0.0202751629254163,175.0,0.031679942070963,2009875283.56777,0.5292723743464265,24.002,25.2317,2.73,,,3473922.4731,,,10.0858,0.0409530429072256,0.0414559151493223,0.0463749935785524,-0.1735357917570499,0.246978472564271,6.0,2.0,1.0,2.0,6.0,0.0,22.0,198366029.0,198366029.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8877682403433471,284950500.0,5.13,4.19,1.0,0.0,1.9271736403065416,0,1.0,0.748165,0.0,0.0,0.0,0,0.0,0.5,0.0,0.8877682403433471,0.624192866523605,0.5917829480686694,0.0,0.6959838528803141,0.6959838528803141,,0.0464435008984092,0.0,0.047538892390251,0.047538892390251,up,high,,,,,,,,,,5.28,5.62,5.43,5.64,1,0,0,1,0.02923976608187151,0.09551656920077978,0.058479532163742576,1,5.28,5.7,5.28,5.67,0.0,0.0,0.07386363636363624,0.07954545454545459,1,1,1,0,0,0,ok,20260804,20260803,5.27,5.28,t_open_daily_proxy,0,1,1,ok
2,20260803,20260803,20260804,20260805,002354.SZ,天娱数科,2→3,广告营销,7.16,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤7.20,只观察不追,≤7.20,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤7.20,只观察不追,≤7.20,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.262523,0.262523,67.9941,67.9941,0.468004,0.468004,83.7856,83.7856,0.99,67.9941,0.764452,83.7856,0.8578449317212139,0.9822370707357924,0.5911556694910083,0.8228972591185667,0.2302509697222588,0.5174543719324525,0.2039071585754807,0.5458669472322062,0.6172725283244933,0.0594771857941766,0.0953568137839338,-0.0483592362187818,-0.0224323742196364,0.5379438492239265,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.99,0.262523,validated_platt_v1,0.764452,0.468004,validated_platt_v1,30.4265,47.6003,79.0318,85.4131,48.1161,48.1161,4,0.6096881661073221,0.0616281842988438,0.2259700090957608,0.1027136404980731,0.262523,0.262523,0.262523,0.50257,0.487617,0.14954,59.4841,52.9272,66.83,62.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.9176,84.9176,0.12667,50.0,50.0,40.6612,51.6253,40.6352,0.406352,42.5054,0.425054,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,2,2,5524.0,0.7239319333816076,0.0118095841805789,0.0134284538963929,112.0,0.0202751629254163,175.0,0.031679942070963,2009875283.56777,0.5292723743464265,7.7387,7.7387,0.71,,,1184683.4328,,,9.9846,0.0600342552056617,0.0554576028055201,0.0586075504672379,-0.320321469575201,0.4119882467041039,,,0.0,,,0.0,2.0,249308715.0,249308715.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225113400.04,7.16,5.86,1.0,0.0,2.129769000999344,0,1.0,0.765,0.0,0.0,0.0,0,0.0,0.5,0.0,1.0,0.6683,0.6213,0.0,0.7628005679376235,0.7628005679376235,,0.0442022915888205,0.0,0.0451937674120703,0.0451937674120703,up,high,,,,,,,,,,7.29,7.88,7.88,7.88,1,1,1,1,0.018156424581005526,0.1005586592178771,0.1005586592178771,1,7.51,8.13,7.51,7.92,0.030178326474622708,0.030178326474622708,0.08641975308641969,0.11522633744855981,1,1,1,0,0,0,ok,20260804,20260803,7.24,7.29,t_open_daily_proxy,0,1,1,ok
3,20260803,20260803,20260804,20260805,601611.SH,中国核建,1→2,基础建设,11.61,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤11.67,只观察不追,≤11.67,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤11.67,只观察不追,≤11.67,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.262523,0.262523,76.2,76.2,0.463064,0.463064,85.1243,85.1243,0.99,76.2,0.743447,85.1243,0.8708301903952477,0.9844122462179142,0.5127809171487238,0.6734555849022184,0.5520890591097628,0.6160445072186888,0.4054061679520514,0.4826312629261021,0.6081664979977648,0.0314306800821057,0.0914374125119347,-0.0118288354285114,0.0153956208903787,0.6014228258186634,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.99,0.262523,validated_platt_v1,0.743447,0.463064,validated_platt_v1,31.2471,47.2298,84.5435,82.9961,49.5908,49.5908,3,0.6096881661073221,0.0616281842988438,0.2259700090957608,0.1027136404980731,0.262523,0.262523,0.262523,0.502322,0.486705,0.154769,60.6259,52.9272,53.0378,52.9001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6015,81.6015,0.135656,50.0,50.0,39.1622,50.0003,38.6148,0.386148,41.3588,0.413588,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,3,3,5524.0,0.7239319333816076,0.0118095841805789,0.0134284538963929,112.0,0.0202751629254163,175.0,0.031679942070963,2009875283.56777,0.5292723743464265,2.5283,7.6038,2.49,,,3499061.5062,,,10.0474,0.0389107362368255,0.0336843873012184,0.0307011099884776,-0.0609874152952566,0.1066934684206723,,,0.0,,,0.0,0.0,274584499.0,274584499.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6490521327014218,40725670.0,11.61,9.5,1.0,0.0,2.877181083668904,0,1.0,0.712358,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6490521327014218,0.5303775277725118,0.5290007865402844,0.0,0.7309943933962377,0.7309943933962377,,0.0528752248950518,0.0,0.0542980867575005,0.0542980867575005,up,high,,,,,,,,,,12.3,12.77,12.12,12.77,1,0,1,1,0.05943152454780365,0.09991386735572783,0.043927648578811374,1,11.76,12.97,11.7,12.7,-0.04390243902439028,-0.0487804878048782,0.03252032520325199,0.05447154471544713,1,1,1,0,1,0,ok,20260804,20260803,11.86,12.3,t_open_daily_proxy,0,1,1,ok
4,20260803,20260803,20260804,20260805,600468.SH,百利电气,1→2,电网设备,6.22,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤6.25,只观察不追,≤6.25,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤6.25,只观察不追,≤6.25,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.234555,0.234555,81.8909,81.8909,0.478746,0.478746,87.714,87.714,0.969893,81.8909,0.805829,87.714,0.8638795542170837,0.9682537465929204,0.5932056627033915,0.7441896507746721,0.295451019832845,0.5370504756499395,0.2885560995746738,0.4307974628382732,0.5478517493774018,0.0579827899285019,0.0924397831082849,-0.0395890307196627,-0.0126112024293382,0.5556071124521578,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.969893,0.234555,validated_platt_v1,0.805829,0.478746,validated_platt_v1,29.299,48.406,88.5463,87.9874,49.8928,49.8928,2,0.6096881661073221,0.0616281842988438,0.2259700090957608,0.1027136404980731,0.234555,0.234555,0.234555,0.506783,0.483908,0.150463,58.8377,52.9272,49.8058,50.7372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.1757,84.1757,0.134205,50.0,50.0,37.5749,50.4799,38.3514,0.383514,41.2367,0.412367,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,4,4,5524.0,0.7239319333816076,0.0118095841805789,0.0134284538963929,112.0,0.0202751629254163,175.0,0.031679942070963,2009875283.56777,0.5292723743464265,4.6084,10.4552,1.38,,,676571.3566,,,10.0885,0.0430226196674569,0.0458921957958756,0.0390443568555956,-0.0551330798479087,0.110947923484585,8.0,1.0,1.0,1.0,8.0,0.0,1.0,95821196.0,95821196.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5668141592920353,2107008.0,6.22,5.09,1.0,0.0,2.05610810461566,0,1.0,0.700022,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5668141592920353,0.4980579373451327,0.507372071858407,0.0,0.727366154489155,0.727366154489155,,0.041988938884799,0.0,0.0428829432385893,0.0428829432385893,up,high,,,,,,,,,,6.44,6.84,6.72,6.84,1,0,1,1,0.03536977491961424,0.09967845659163999,0.08038585209003224,1,6.5,7.01,6.38,6.74,0.009316770186335255,-0.009316770186335477,0.04658385093167694,0.08850931677018625,1,1,1,0,0,0,ok,20260804,20260803,6.35,6.44,t_open_daily_proxy,0,1,1,ok
5,20260803,20260803,20260804,20260805,001223.SZ,欧克科技,2→3,自动化设,36.17,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤36.35,只观察不追,≤36.35,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤36.35,只观察不追,≤36.35,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,0.221951,0.221951,73.1061,73.1061,0.441219,0.441219,80.5329,80.5329,0.949614,73.1061,0.636608,80.5329,0.8078796298847484,0.8687285578496254,0.4102995186149733,0.6095383255555865,0.584161201003603,0.691614168592929,0.7363821636465145,0.1919367355646623,0.4920181284655385,0.068113409105456,0.0785349999758256,0.0354477834660983,0.0444538499481089,0.6426833632916611,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.949614,0.221951,validated_platt_v1,0.636608,0.441219,validated_platt_v1,27.2862,45.5914,79.1578,88.6067,46.4342,46.4342,7,0.6096881661073221,0.0616281842988438,0.2259700090957608,0.1027136404980731,0.221951,0.221951,0.221951,0.481197,0.513714,0.160845,55.6613,52.9272,71.3819,82.2641,0.055244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1108,90.1108,0.143798,50.0,50.0,39.1157,51.9,38.3096,0.383096,40.3407,0.403407,0,0,WATCH,t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50,professional_score_rule_guarded,5,5,5524.0,0.7239319333816076,0.0118095841805789,0.0134284538963929,112.0,0.0202751629254163,175.0,0.031679942070963,2009875283.56777,0.5292723743464265,4.8895,10.4444,1.52,,,472715.8576,,,10.0061,0.0578843479314832,0.0522922582586035,0.0535349122470643,-0.2884910485933504,0.3704615103256916,,,0.0,,,0.0,0.0,56006206.0,56006206.0,13:01:00,15:00:00,1.0,,0.6635,0.0,,0.006502,0.0,31.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6543795620437953,2084200.0,36.17,29.59,1.0,0.0,2.1789160883086263,1,1.0,0.760861,1.0,0.077962,0.09,0,0.0,0.610188,0.0,0.6543795620437953,0.7138187023357664,0.8226413324087591,0.05524404,0.6308449646946642,0.6308449646946642,,0.0252184976862768,0.0,0.0255391739826578,0.0255391739826578,up,high,,,,,,,,,,37.0,39.79,39.46,39.79,1,0,1,1,0.02294719380702226,0.10008294166436271,0.09095935858446214,1,37.99,39.27,36.9,38.45,0.026756756756756817,-0.002702702702702786,0.039189189189189344,0.0613513513513515,1,1,1,0,0,0,ok,20260804,20260803,35.27,37.0,t_open_daily_proxy,0,1,1,ok
6,20260803,20260803,20260804,20260805,000815.SZ,美利云,2→3,IT服务Ⅱ,16.7,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤16.78,只观察不追,≤16.78,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤16.78,只观察不追,≤16.78,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,0.227723,0.227723,67.1015,67.1015,0.458771,0.458771,81.8176,81.8176,0.960245,67.1015,0.724195,81.8176,0.7953907748775255,0.9389612398216384,0.3929908166889451,0.6309400377386222,0.5447718115662895,0.5888008094553705,0.4215055999469378,0.3482565867713549,0.5012584320292237,0.0592703199222005,0.0833833427003924,0.0176032457621903,0.0328446156235491,0.5578603794525642,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.960245,0.227723,validated_platt_v1,0.724195,0.458771,validated_platt_v1,27.2052,46.9078,77.908,90.711,46.3997,46.3997,8,0.6096881661073221,0.0616281842988438,0.2259700090957608,0.1027136404980731,0.227723,0.227723,0.227723,0.491186,0.502838,0.155233,56.1581,52.9272,68.7043,81.3002,0.126909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2377,91.2377,0.153506,50.0,50.0,38.4874,52.6459,37.6235,0.376235,39.8175,0.398175,0,0,WATCH,t_attack<0.55;t1_high_profit<0.50,professional_score_rule_guarded,6,6,5524.0,0.7239319333816076,0.0118095841805789,0.0134284538963929,112.0,0.0202751629254163,175.0,0.031679942070963,2009875283.56777,0.5292723743464265,13.3289,19.945,0.92,,,1161089.21,,,10.0132,0.0790317392420651,0.0792807131701529,0.0660350969671687,-0.2220969560315669,0.3152488070716645,3.0,5.0,1.0,5.0,3.0,0.0,6.0,93840723.0,93840723.0,09:34:00,15:00:00,5.0,,2.6347,2.0,5.0,0.006376,0.0,31.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7345849802371538,48652410.0,16.7,13.66,1.0,0.0,1.6926384757189568,1,1.0,0.726253,1.0,0.189417,0.189417,0,0.0,0.5529160000000001,2.0,0.7345849802371538,0.6870427328853754,0.8130015560474309,0.12690939,0.6525820602866511,0.6525820602866511,,0.0254715976692866,0.0,0.0257987707807554,0.0257987707807554,up,high,,,,,,,,,,18.0,18.37,18.37,18.37,1,1,1,1,0.07784431137724557,0.10000000000000009,0.10000000000000009,1,19.0,19.8,18.52,18.85,0.05555555555555558,0.028888888888888964,0.047222222222222276,0.10000000000000009,1,1,1,0,0,0,ok,20260804,20260803,17.69,18.0,t_open_daily_proxy,0,1,1,ok
7,20260803,20260803,20260804,20260805,002827.SZ,高争民爆,4→5,化学制品,38.06,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤38.25,只观察不追,≤38.25,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤38.25,只观察不追,≤38.25,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.186165,0.186165,68.8974,68.8974,0.469877,0.469877,74.7215,74.7215,0.782854,68.8974,0.772092,74.7215,0.7768287473944844,0.8961965673712253,0.6507504687934066,0.6091186611384795,0.5656810433570623,0.6717012174368715,0.624577327230737,0.3792835731126628,0.5317787230122419,0.0627831431517313,0.0758885162137648,0.0363330085908723,0.0472984453077261,0.6525722266532752,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.782854,0.186165,validated_platt_v1,0.772092,0.469877,validated_platt_v1,23.6446,47.7408,74.8679,71.3091,41.6003,41.6003,17,0.6096881661073221,0.0616281842988438,0.2259700090957608,0.1027136404980731,0.186165,0.186165,0.186165,0.50116,0.490294,0.149806,58.2991,52.9272,66.83,62.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1369,77.1369,0.12321,50.0,50.0,37.0606,52.1205,39.0592,0.390592,39.6945,0.396945,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,7,7,5524.0,0.7239319333816076,0.0118095841805789,0.0134284538963929,112.0,0.0202751629254163,175.0,0.031679942070963,2009875283.56777,0.5292723743464265,3.014,7.1381,1.06,,,1054437.076,,,10.0,0.0283005224733201,0.0518202243576128,0.0501508846969284,-0.0577603143418467,0.1267665790747953,4.0,3.0,1.0,3.0,4.0,0.0,0.0,127242192.0,127242192.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70430030.0,38.06,31.14,1.0,0.0,2.656484868131492,0,1.0,0.765,0.0,0.0,0.0,0,0.0,0.5,0.0,1.0,0.6683,0.6213,0.0,0.7376919487558135,0.7376919487558135,,0.0380413967751321,0.0,0.0387742338918134,0.0387742338918134,up,high,,,,,,,,,,41.87,41.87,41.87,41.87,1,1,1,1,0.10010509721492378,0.10010509721492378,0.10010509721492378,1,43.06,46.06,41.26,44.76,0.028421304036303052,-0.014568903749701434,0.06902316694530697,0.10007165034631016,1,1,1,0,0,0,ok,20260804,20260803,38.82,41.87,t_open_daily_proxy,0,1,1,ok
8,20260803,20260803,20260804,20260805,603577.SH,汇金通,1→2,电网设备,9.87,MAIN_BOARD_10PCT,TOP10,1,1,TOP10,只观察不追,≤9.92,只观察不追,≤9.92,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤9.92,只观察不追,≤9.92,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,0.237565,0.237565,63.7443,63.7443,0.458265,0.458265,81.2816,81.2816,0.973338,63.7443,0.721869,81.2816,0.8568548623811956,0.9845719906819428,0.6009025889184907,0.7734781059424126,0.5868336056065604,0.6176821990053482,0.4333058351108053,0.3349242063011295,0.4712160170788454,0.0661243892840113,0.0953593633665055,0.0082779531924005,0.0282267427220531,0.6414462178525578,limitup_probability_engine:shadow_gate_failed,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.973338,0.237565,validated_platt_v1,0.721869,0.458265,validated_platt_v1,27.7553,46.8699,75.3054,88.7762,45.9459,45.9459,9,0.6096881661073221,0.0616281842988438,0.2259700090957608,0.1027136404980731,0.237565,0.237565,0.237565,0.496972,0.493738,0.152983,59.1805,52.9272,47.8438,49.4242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.4009,84.4009,0.136529,50.0,50.0,35.5287,49.5878,37.284,0.37284,39.4495,0.394495,0,0,WATCH,t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50,professional_score_rule_guarded,8,8,5524.0,0.7239319333816076,0.0118095841805789,0.0134284538963929,112.0,0.0202751629254163,175.0,0.031679942070963,2009875283.56777,0.5292723743464265,1.5907,3.997,1.3,,,334730.2917,,,10.0334,0.0454872488066309,0.0394012937081592,0.0408667647160766,-0.1368110236220473,0.1960382210401451,8.0,1.0,1.0,1.0,8.0,0.0,1.0,46267204.0,46267204.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168896321070239,68932.0,9.87,8.07,1.0,0.0,1.897804105078234,0,1.0,0.692533,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5168896321070239,0.4784375275585286,0.4942417864214047,0.0,0.739339770043386,0.739339770043386,,0.0433532520643185,0.0,0.0443067332096092,0.0443067332096092,up,high,,,,,,,,,,10.22,10.24,9.95,10.86,1,0,0,1,0.03546099290780158,0.037487335359675855,0.008105369807497542,1,9.92,10.07,9.83,10.01,-0.02935420743639927,-0.03816046966731901,-0.020547945205479534,-0.014677103718199636,0,0,0,1,0,0,ok,20260804,20260803,9.93,10.22,t_open_daily_proxy,0,1,1,ok
