trade_date,industry,limit_up_count,rank
20260522,元器件,27,1
20260522,化工原料,16,2
20260522,电气设备,7,3
20260522,机械基件,6,4
20260522,专用机械,5,5
20260522,小金属,4,6
20260522,玻璃,4,7
20260522,医疗保健,3,8
20260522,汽车配件,3,9
20260522,供气供热,2,10
