prediction_id,signal_date,expected_buy_date,expected_exit_date,ts_code,name,industry,stage,stage_transition,stage_focus,source_rank,d_close,estimated_up_limit,recommended_max_price,max_auction_change_pct,take_profit_pct,stop_loss_pct,take_profit_price,stop_loss_price,latest_exit_time,exit_policy_version,predicted_net_return,predicted_return_lcb,predicted_return_ucb,predicted_outcome_q10,predicted_outcome_q90,predicted_fill_probability,predicted_exit_probability,predicted_profit_probability,predicted_big_loss_probability,predicted_continuation_limit_up_probability,max_big_loss_probability,big_loss_threshold,min_return_lcb,conservative_ev,selection_score,risk_gate_pass,selected,action,price_action,entry_rule,exit_rule,guidance_only,broker_connected,order_type,market_order_allowed,mechanism_limit_pct,decision_universe_rule,decision_universe_reason,minute_available,model_ready,model_promoted,model_reason,model_version,generated_at_utc,source_snapshot_sha256,feature_contract,actual_buy_date,actual_buy_price,actual_exit_date,actual_exit_price,actual_gross_return,actual_net_return,truth_source,verification_status,actual_fill,actual_fill_reason,price_guidance_success,direction_success,trade_success,risk_prediction_success,forecast_error,correct_rejection,missed_opportunity,exit_reason
20260720-001288.SZ-auction_v5_manual_guidance_4,20260720,20260721,20260722,001288.SZ,运机集团,专用设备,1→2,1→2,0.0,30.0,22.97,25.27,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0456674234282355,-0.0537135435014627,-0.0376213033550084,-0.1153257469867512,0.018488582817406,0.0198597393565473,0.9986515122327104,0.490500283140667,0.2430402718982397,0.1718344208898737,0.15,-0.03,0.0,-0.0010530836507403,-0.0010530836507403,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,22.75,20260722,25.11,0.10373626373626377,0.09923626373626376,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,0,,1,0.14490368716449925,0,1,fixed_open_0930
20260720-600236.SH-auction_v5_manual_guidance_4,20260720,20260721,20260722,600236.SH,桂冠电力,电力,2→3,2→3,1.0,42.0,11.68,12.85,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0539075324069635,-0.0619536524801907,-0.0458614123337364,-0.1235658559654792,0.010248473838678,0.025816519684296,0.9986515122327104,0.3218013656450864,0.4433921062645707,0.1316686131551865,0.15,-0.03,0.0,-0.0017368507657428,-0.0010785076999669,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,11.68,20260722,10.81,-0.074486301369863,-0.07898630136986301,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,0,-0.02507876896289951,1,0,fixed_open_0930
20260720-600126.SH-auction_v5_manual_guidance_4,20260720,20260721,20260722,600126.SH,杭钢股份,普钢,1→2,1→2,0.0,6.0,6.23,6.86,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.042632767700863,-0.0506788877740901,-0.0345866476276358,-0.1122910912593787,0.0215232385447786,0.0210524224628825,0.9986515122327104,0.6811695306742602,0.2862503190398819,0.2242007213295192,0.15,-0.03,0.0,-0.0010797303625055,-0.0010797303625055,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,6.3,20260722,6.41,0.0174603174603174,0.012960317460317398,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,0,,1,0.0555930851611804,0,1,fixed_open_0930
20260720-000596.SZ-auction_v5_manual_guidance_4,20260720,20260721,20260722,000596.SZ,古井贡酒,白酒Ⅱ,1→2,1→2,0.0,39.0,93.83,103.21,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0405954899488118,-0.0486416100220389,-0.0325493698755846,-0.1102538135073275,0.0235605162968298,0.02212178091162,0.9986515122327104,0.3803252499096755,0.273205645055654,0.1234601098226057,0.15,-0.03,0.0,-0.0010808499449071,-0.0010808499449071,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,93.58,20260722,93.05,-0.005663603334045697,-0.010163603334045698,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,1,0.0304318866147661,1,0,fixed_open_0930
20260720-002036.SZ-auction_v5_manual_guidance_4,20260720,20260721,20260722,002036.SZ,联创电子,光学光电,1→2,1→2,0.0,25.0,6.55,7.21,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0483577555358223,-0.0564038756090494,-0.0403116354625951,-0.118016079094338,0.0157982507098193,0.0190245178770119,0.9986515122327104,0.5919124361302232,0.3049183476275529,0.1929423916392139,0.15,-0.03,0.0,-0.0010952934378292,-0.0010952934378292,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,6.7,20260722,7.48,0.11641791044776117,0.11191791044776117,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,0,,1,0.16027566598358348,0,1,fixed_open_0930
20260720-600746.SH-auction_v5_manual_guidance_4,20260720,20260721,20260722,600746.SH,江苏索普,化学原料,1→2,1→2,0.0,26.0,6.64,7.3,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0471560396392864,-0.0552021597125135,-0.0391099195660592,-0.1168143631978021,0.0169999666063552,0.0220366965725835,0.9986515122327104,0.3360323000502824,0.2373696099273839,0.1327445487539683,0.15,-0.03,0.0,-0.0011975744099693,-0.0011975744099693,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,6.7,20260722,6.32,-0.05671641791044779,-0.06121641791044779,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,0,-0.01406037827116139,1,0,fixed_open_0930
20260720-000539.SZ-auction_v5_manual_guidance_4,20260720,20260721,20260722,000539.SZ,粤电力Ａ,电力,1→2,1→2,0.0,13.0,5.84,6.42,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0454141879641355,-0.0534603080373627,-0.0373680678909084,-0.1150725115226513,0.018741818281506,0.022705648970464,0.9986515122327104,0.5409198049348823,0.2825023241646056,0.2079786474391401,0.15,-0.03,0.0,-0.0012251214828612,-0.0012251214828612,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,5.92,20260722,5.85,-0.011824324324324342,-0.016324324324324343,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,1,0.02908986363981116,1,0,fixed_open_0930
20260720-600821.SH-auction_v5_manual_guidance_4,20260720,20260721,20260722,600821.SH,金开新能,电力,1→2,1→2,0.0,12.0,6.24,6.87,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0492174621482945,-0.0572635822215217,-0.0411713420750673,-0.1188757857068102,0.014938544097347,0.0210243805863157,0.9986515122327104,0.5790514585578852,0.3396580434352527,0.2522302260032431,0.15,-0.03,0.0,-0.0012504172109316,-0.0012504172109316,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,6.52,20260722,6.42,-0.015337423312883347,-0.019837423312883348,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,1,0.02938003883541115,1,0,fixed_open_0930
20260720-600722.SH-auction_v5_manual_guidance_4,20260720,20260721,20260722,600722.SH,金牛化工,化学原料,2→3,2→3,1.0,34.0,9.38,10.31,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0622555758009908,-0.0703016958742179,-0.0542094557277636,-0.1319138993595065,0.0019004304446508,0.0273685830501314,0.9986515122327104,0.2130645816628654,0.6323726310862745,0.1865837678979183,0.15,-0.03,0.0,-0.0022249064927911,-0.0012919876533015,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,9.56,20260722,8.77,-0.08263598326359833,-0.08713598326359834,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,0,-0.024880407462607536,1,0,fixed_open_0930
20260720-600726.SH-auction_v5_manual_guidance_4,20260720,20260721,20260722,600726.SH,华电能源,电力,1→2,1→2,0.0,7.0,5.83,6.41,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0522354940315251,-0.0602816141047522,-0.0441893739582979,-0.1218938175900408,0.0119205122141164,0.0212672899604429,0.9986515122327104,0.4677170573353355,0.2983445144216537,0.1849074635138357,0.15,-0.03,0.0,-0.0013026907107025,-0.0013026907107025,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,6.24,20260722,5.87,-0.059294871794871806,-0.06379487179487181,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,0,-0.011559377763346708,1,0,fixed_open_0930
20260720-600452.SH-auction_v5_manual_guidance_4,20260720,20260721,20260722,600452.SH,涪陵电力,电力,1→2,1→2,0.0,41.0,10.0,11.0,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0443636988488527,-0.0524098189220799,-0.0363175787756256,-0.1140220224073684,0.0197923073967888,0.0250732370306759,0.9986515122327104,0.5379541610385453,0.3007542844829409,0.2032310428533235,0.15,-0.03,0.0,-0.0013402585883508,-0.0013402585883508,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,10.07,20260722,9.9,-0.01688182720953324,-0.02138182720953324,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,1,0.022981871639319463,1,0,fixed_open_0930
20260720-002992.SZ-auction_v5_manual_guidance_4,20260720,20260721,20260722,002992.SZ,宝明科技,光学光电,1→2,1→2,0.0,29.0,35.86,39.45,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0569326262528281,-0.0649787463260552,-0.0488865061796009,-0.1265909498113438,0.0072233799928135,0.0174526023060299,0.9986515122327104,0.3615222624113247,0.739772366243605,0.1873586111312837,0.15,-0.03,0.0,-0.0013821278024155,-0.0013821278024155,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,37.11,20260722,35.6,-0.04068984101320394,-0.04518984101320394,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,0,0.01174278523962416,1,0,fixed_open_0930
20260720-002866.SZ-auction_v5_manual_guidance_4,20260720,20260721,20260722,002866.SZ,传艺科技,消费电子,1→2,1→2,0.0,43.0,14.85,16.34,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0601858702665488,-0.068231990339776,-0.0521397501933217,-0.1298441938250645,0.0039701359790927,0.0189500414428892,0.9986515122327104,0.49354497277987,0.6186263389289619,0.1573477911417911,0.15,-0.03,0.0,-0.0014934922735922,-0.0014934922735922,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,14.99,20260722,14.75,-0.016010673782521745,-0.020510673782521745,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,1,0.03967519648402705,1,0,fixed_open_0930
20260720-000889.SZ-auction_v5_manual_guidance_4,20260720,20260721,20260722,000889.SZ,中嘉博创,通信服务,1→2,1→2,0.0,18.0,3.45,3.79,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0610192498977006,-0.0690653699709277,-0.0529731298244734,-0.1306775734562163,0.003136756347941,0.0194053319468494,0.9986515122327104,0.4190650113157571,0.5803280574864861,0.1687351249485629,0.15,-0.03,0.0,-0.001523250949858,-0.001523250949858,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,3.53,20260722,4.16,0.178470254957507,0.173970254957507,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,0,,1,0.23498950485520761,0,1,fixed_open_0930
20260720-002440.SZ-auction_v5_manual_guidance_4,20260720,20260721,20260722,002440.SZ,闰土股份,化学制品,1→2,1→2,0.0,20.0,11.78,12.96,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0460270301324597,-0.0540731502056869,-0.0379809100592326,-0.1156853536909754,0.0181289761131818,0.0279118346057406,0.9986515122327104,0.4868191232503743,0.3495154588667834,0.1096687488964292,0.15,-0.03,0.0,-0.0015792493212282,-0.0015792493212282,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,12.01,20260722,12.0,-0.0008326394671107629,-0.0053326394671107625,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,1,0.04069439066534894,1,0,fixed_open_0930
20260720-600403.SH-auction_v5_manual_guidance_4,20260720,20260721,20260722,600403.SH,大有能源,煤炭开采,1→2,1→2,0.0,51.0,5.28,5.81,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0490180507459656,-0.0570641708191927,-0.0409719306727384,-0.1186763743044813,0.015137955499676,0.024959603562733,0.9986515122327104,0.4205199457972703,0.4956078937861787,0.198060201431024,0.15,-0.03,0.0,-0.0015962592965851,-0.0015962592965851,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,5.45,20260722,5.15,-0.05504587155963292,-0.05954587155963292,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,0,-0.010527820813667314,1,0,fixed_open_0930
20260720-600797.SH-auction_v5_manual_guidance_4,20260720,20260721,20260722,600797.SH,浙大网新,IT服务Ⅱ,1→2,1→2,0.0,16.0,6.85,7.53,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0434023221563572,-0.0514484422295843,-0.03535620208313,-0.1130606457148729,0.0207536840892843,0.0333666019263422,0.9986515122327104,0.5065287030677432,0.1645538516401098,0.1814975975687495,0.15,-0.03,0.0,-0.0016151558146903,-0.0016151558146903,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,6.91,20260722,6.78,-0.01881331403762665,-0.02331331403762665,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,1,0.020089008118730548,1,0,fixed_open_0930
20260720-601898.SH-auction_v5_manual_guidance_4,20260720,20260721,20260722,601898.SH,中煤能源,煤炭开采,1→2,1→2,0.0,50.0,13.79,15.16,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0476244498396782,-0.0556705699129053,-0.039578329766451,-0.1172827733981939,0.0165315564059634,0.0253561403751546,0.9986515122327104,0.2474950468505473,0.5726305135350116,0.0996943818137941,0.15,-0.03,0.0,-0.0016448728482091,-0.0016448728482091,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,13.8,20260722,13.68,-0.008695652173913104,-0.013195652173913105,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,1,0.03442879766576509,1,0,fixed_open_0930
20260720-000600.SZ-auction_v5_manual_guidance_4,20260720,20260721,20260722,000600.SZ,建投能源,电力,1→2,1→2,0.0,49.0,8.98,9.88,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0471601541262694,-0.0552062741994965,-0.0391140340530422,-0.1168184776847851,0.0169958521193722,0.033364438872903,0.9986515122327104,0.528766773613254,0.1989305101251142,0.0617279775002616,0.15,-0.03,0.0,-0.0017748378018174,-0.0017748378018174,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-21T11:13:00+00:00,db8795cc63f6a022b393b9e121dfdbc360ee280aad1256388a6b614f3f4ea6e9,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260721,8.98,20260722,8.9,-0.008908685968819552,-0.013408685968819552,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,1,0.03375146815744985,1,0,fixed_open_0930
