prediction_id,signal_date,expected_buy_date,expected_exit_date,ts_code,name,industry,stage,stage_transition,stage_focus,path_label_code,path_label,path_explanation,path_days_observed,path_data_coverage,path_strength_latest,path_strength_delta,path_gap_slope,path_first_seal_slope,path_open_times_slope,path_turnover_slope,path_amount_log_slope,path_seal_ratio_slope,path_one_price_ratio,path_weak_to_strong,path_strong_to_weak,path_acceleration_consensus,path_divergence_reseal,stage_pool_size,focus_pool_size,market_max_limit_times,same_industry_stage_count,stage_pool_share,stage_recent_promotion_rate,stage_recent_promotion_samples,market_median_return,market_up_ratio,market_return_dispersion,market_equal_weight_return,market_down_ratio,market_strong_up_ratio,market_strong_down_ratio,market_limit_up_count_log,market_limit_down_count_log,market_limit_up_down_log_ratio,market_failed_limit_up_rate,market_reseal_rate,market_prev_limit_up_mean_return,market_prev_limit_up_positive_rate,market_prev_limit_up_open_gap_mean,market_focus_promotion_rate,market_limit_up_industry_concentration,market_limit_up_amount_top3_share,market_amount_ratio_5d,market_sentiment_score,market_sentiment_delta,market_sentiment_coverage,market_sentiment_acceleration,market_sentiment_regime_code,market_sentiment_regime_label,market_sentiment_breadth_score,market_sentiment_limit_ecology_score,market_sentiment_promotion_score,market_sentiment_profit_effect_score,market_sentiment_liquidity_score,market_eligible_stock_count,market_limit_up_count,market_limit_down_count,market_touched_up_count,market_failed_limit_up_count,market_reseal_count,market_prev_limit_up_sample,market_2_to_3_promotion_rate,market_2_to_3_promotion_samples,market_3_to_4_promotion_rate,market_3_to_4_promotion_samples,market_focus_promotion_samples,market_max_streak,source_rank,d_close,estimated_up_limit,recommended_max_price,max_auction_change_pct,observation_max_price,observation_auction_change_pct,observation_price_basis,observation_price_is_formal,observation_rank,observation_risk_tier,observation_risk_label,observation_selected,observation_pool_size,trade_rank,trade_score,trade_predicted_conditional_net_return,trade_predicted_mean_return_lcb,trade_predicted_fill_probability,trade_predicted_big_loss_probability,trade_gate_pass,trade_shadow_selected,trade_selected,trade_selector_policy_ready,trade_selector_promoted,trade_selector_version,trade_selector_artifact_sha256,trade_model_reason,take_profit_pct,stop_loss_pct,take_profit_price,stop_loss_price,latest_exit_time,exit_policy_version,predicted_net_return,predicted_return_lcb,predicted_return_ucb,predicted_mean_return_lcb,predicted_mean_return_ucb,predicted_outcome_q10,predicted_outcome_q90,predicted_fill_probability,predicted_exit_probability,predicted_profit_probability,predicted_big_loss_probability,predicted_continuation_limit_up_probability,max_big_loss_probability,big_loss_threshold,min_return_lcb,conservative_ev,selection_score,shadow_rank,shadow_selected,gate_policy_ready,gate_stage_focus,gate_exit_probability,gate_fill_probability,gate_big_loss_probability,gate_mean_return_lcb,gate_conservative_ev,gate_selection_score,selection_policy_version,policy_max_big_loss_probability,policy_min_mean_return_lcb,policy_min_fill_probability,policy_min_exit_probability,policy_min_conservative_ev,policy_min_selection_score,policy_max_positions,risk_gate_pass,first_layer_selected,first_layer_shadow_selected,selected,action,price_action,entry_rule,exit_rule,guidance_only,broker_connected,order_type,market_order_allowed,mechanism_limit_pct,decision_universe_rule,decision_universe_reason,minute_available,model_ready,model_promoted,first_layer_model_promoted,model_reason,model_version,model_artifact_sha256,generated_at_utc,source_snapshot_sha256,feature_contract,actual_buy_date,actual_buy_price,actual_exit_date,actual_exit_price,actual_gross_return,actual_net_return,truth_source,verification_status,actual_fill,actual_fill_reason,price_guidance_success,direction_success,trade_success,risk_prediction_success,forecast_error,correct_rejection,missed_opportunity,exit_reason
20260806-603988.SH-auction_v12_top10_trade_selector_oos_1,20260806,20260807,20260810,603988.SH,中电电机,电机Ⅱ,2→3,2→3,1,WEAK_TO_STRONG,弱转强,路径强度0.43→0.73；竞价斜率+5.31pct/板；首封每板提前298分钟；炸板变化+3.0/板,2.0,1.0,0.7310268747015922,0.3033575630446382,0.0531217064993465,-297.6,3.0,-0.0114569999999999,0.0147130845071643,-0.0102610452555492,0.0,1.0,0.0,0.0,0.0,8.0,17.0,5.0,1.0,0.1142857142857142,0.1770833333333333,96.0,0.000557,0.5040665100307248,0.0313605954328109,0.0041681602034329,0.491417673235855,0.0514939605848696,0.0085823267641449,4.304065093204169,1.0986122886681096,3.20545280453606,0.2626262626262626,0.5285714285714286,0.0354437319587628,0.7628865979381443,0.0191918771435672,0.3333333333333333,0.0469387755102041,0.3712025317004139,1.1037647239715962,0.6270873284407676,-0.0457939005481046,1.0,-0.0338485968491814,EXPANSION,发酵,0.5420701822420004,0.8006637806637807,0.3333333333333333,0.8178170309278351,0.7075294479431924,3146.0,73.0,2.0,99.0,26.0,37.0,97.0,0.3214285714285714,28.0,0.5,2.0,30.0,5.0,42.0,22.72,25.0,,,22.83,0.4842,model_diagnostic_cap,0,3.0,2.0,高风险观察,1,17,6.0,0.0009173664519448,0.0185884376295543,0.0070355969649214,0.1303892841671765,0.3801893806899633,0,0,0,0,0,trade_selector_v1_nested_oos_top10,cb4eea8596f8ede6b048c49a0a25ed32eb71b79e0c78eba5c8346ce25bacff98,below_learned_policy,,,,,09:30,tplus1_open_0930_v1,0.0087803693412538,-0.0794164762711495,0.1251178521943323,0.0050847170845626,0.012476021597945,-0.0794164762711495,0.1251178521943323,0.1467389578784785,0.9989294843188968,0.3522870325815,0.3082424687783244,0.2594444161532511,0.35,-0.03,-0.05,-7.636743012077635e-05,0.0009235305324936,1.0,1,0,1,1,1,1,1,0,1,nested_temporal_utility_v1,0.35,-0.05,0.05,0.9,0.0,-0.0231108006057667,1,0,0,1,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1固定按9:30开盘集合竞价成交价退出；一字跌停无法成交时顺延至首个可成交开盘,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,0,selection_policy_not_ready,auction_v12_top10_trade_selector_oos_1,5c882fd0047dd9a1f6cbf6d5d472fb683723eaa05b58a2941275971ceb841a1c,2026-08-06T11:40:38+00:00,6b6e2c98b956774ecfc10c0540144d4d4ce8743115e25d059ec7e38cbf897912,D_CLOSE_STREAK_PATH_SENTIMENT_V12_OPEN0930_TOP10_META_SELECTOR_NO_T_LEAKAGE,20260807,22.01,20260810,22.42,0.01862789641072249,0.014127896410722488,tushare_stk_auction_o,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,1,0.005347527069468689,0,1,fixed_open_0930
20260806-603823.SH-auction_v12_top10_trade_selector_oos_1,20260806,20260807,20260810,603823.SH,百合花,化学制品,2→3,2→3,1,DIVERGENCE_RESEAL,分歧回封,路径强度0.60→0.53；竞价斜率+4.70pct/板；首封每板提前5分钟；炸板变化+40.0/板,2.0,1.0,0.531249689058006,-0.0717693785060292,0.0469783903400973,-5.083333333333371,40.0,0.0111259999999999,0.4252834548337816,-0.0748679886498278,0.0,0.0,0.0,0.0,1.0,8.0,17.0,5.0,2.0,0.1142857142857142,0.1770833333333333,96.0,0.000557,0.5040665100307248,0.0313605954328109,0.0041681602034329,0.491417673235855,0.0514939605848696,0.0085823267641449,4.304065093204169,1.0986122886681096,3.20545280453606,0.2626262626262626,0.5285714285714286,0.0354437319587628,0.7628865979381443,0.0191918771435672,0.3333333333333333,0.0469387755102041,0.3712025317004139,1.1037647239715962,0.6270873284407676,-0.0457939005481046,1.0,-0.0338485968491814,EXPANSION,发酵,0.5420701822420004,0.8006637806637807,0.3333333333333333,0.8178170309278351,0.7075294479431924,3146.0,73.0,2.0,99.0,26.0,37.0,97.0,0.3214285714285714,28.0,0.5,2.0,30.0,5.0,70.0,66.8,73.48,,,65.46,-2.006,model_diagnostic_cap,0,1.0,2.0,高风险观察,1,17,5.0,0.0013008926446419,0.027312219220086,0.0157593785554532,0.082547204514721,0.3346565156849116,0,0,0,0,0,trade_selector_v1_nested_oos_top10,cb4eea8596f8ede6b048c49a0a25ed32eb71b79e0c78eba5c8346ce25bacff98,below_learned_policy,,,,,09:30,tplus1_open_0930_v1,0.0026614145974387,-0.0855354310149645,0.1189988974505172,-0.0010342376592524,0.0063570668541299,-0.0855354310149645,0.1189988974505172,0.1467389578784785,0.9992842146936394,0.3522870325815,0.1935597385753968,0.1351132345923984,0.35,-0.03,-0.05,-0.0004668011047588,-0.0023588616943007,2.0,1,0,1,1,1,1,1,0,1,nested_temporal_utility_v1,0.35,-0.05,0.05,0.9,0.0,-0.0231108006057667,1,0,0,1,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1固定按9:30开盘集合竞价成交价退出；一字跌停无法成交时顺延至首个可成交开盘,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,0,selection_policy_not_ready,auction_v12_top10_trade_selector_oos_1,5c882fd0047dd9a1f6cbf6d5d472fb683723eaa05b58a2941275971ceb841a1c,2026-08-06T11:40:38+00:00,6b6e2c98b956774ecfc10c0540144d4d4ce8743115e25d059ec7e38cbf897912,D_CLOSE_STREAK_PATH_SENTIMENT_V12_OPEN0930_TOP10_META_SELECTOR_NO_T_LEAKAGE,20260807,69.13,20260810,67.53,-0.023144799652827786,-0.027644799652827786,tushare_stk_auction_o,COUNTERFACTUAL_READY,0,price_above_cap,1,0,,1,-0.030306214250266486,1,0,fixed_open_0930
20260806-601700.SH-auction_v12_top10_trade_selector_oos_1,20260806,20260807,20260810,601700.SH,风范股份,电网设备,4→5,4→5,0,DIVERGENCE_RESEAL,分歧回封,路径强度0.90→0.75；竞价斜率+2.54pct/板；首封每板提前2分钟；炸板变化+1.7/板,4.0,1.0,0.7519100769187161,-0.1447591124304198,0.0254382906272872,-1.561111111111131,1.6666666666666667,0.0422923333333333,0.6366252088566533,-0.0411178673643898,0.0,0.0,0.0,0.0,1.0,1.0,17.0,5.0,1.0,0.0142857142857142,,0.0,0.000557,0.5040665100307248,0.0313605954328109,0.0041681602034329,0.491417673235855,0.0514939605848696,0.0085823267641449,4.304065093204169,1.0986122886681096,3.20545280453606,0.2626262626262626,0.5285714285714286,0.0354437319587628,0.7628865979381443,0.0191918771435672,0.3333333333333333,0.0469387755102041,0.3712025317004139,1.1037647239715962,0.6270873284407676,-0.0457939005481046,1.0,-0.0338485968491814,EXPANSION,发酵,0.5420701822420004,0.8006637806637807,0.3333333333333333,0.8178170309278351,0.7075294479431924,3146.0,73.0,2.0,99.0,26.0,37.0,97.0,0.3214285714285714,28.0,0.5,2.0,30.0,5.0,17.0,7.16,7.87,,,7.7,7.5419,model_diagnostic_cap,0,,,,0,17,,,,,,,0,0,0,0,0,trade_selector_v1_nested_oos_top10,,outside_observation_top10,,,,,09:30,tplus1_open_0930_v1,0.0066643969928223,-0.0629512412846766,0.1024252694802176,0.0029687447361312,0.0103600492495135,-0.0629512412846766,0.1024252694802176,0.1467389578784785,0.990023389989056,0.3522870325815,0.2965855938919103,0.5284573824858312,0.35,-0.03,-0.05,-0.0004008910272771,-0.0025852623666036,,0,0,0,1,1,1,1,0,1,nested_temporal_utility_v1,0.35,-0.05,0.05,0.9,0.0,-0.0231108006057667,1,0,0,0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1固定按9:30开盘集合竞价成交价退出；一字跌停无法成交时顺延至首个可成交开盘,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,1.0,1,0,0,outside_stage_2_to_3_3_to_4_focus,auction_v12_top10_trade_selector_oos_1,5c882fd0047dd9a1f6cbf6d5d472fb683723eaa05b58a2941275971ceb841a1c,2026-08-06T11:40:38+00:00,6b6e2c98b956774ecfc10c0540144d4d4ce8743115e25d059ec7e38cbf897912,D_CLOSE_STREAK_PATH_SENTIMENT_V12_OPEN0930_TOP10_META_SELECTOR_NO_T_LEAKAGE,20260807,6.87,20260810,6.36,-0.07423580786026196,-0.07873580786026196,tushare_stk_auction_o,COUNTERFACTUAL_READY,0,price_above_cap,1,0,,0,-0.08540020485308426,1,0,fixed_open_0930
20260806-600206.SH-auction_v12_top10_trade_selector_oos_1,20260806,20260807,20260810,600206.SH,有研新材,半导体,2→3,2→3,1,DIVERGENCE_RESEAL,分歧回封,路径强度0.66→0.59；竞价斜率+1.63pct/板；首封每板推迟5分钟；炸板变化+3.0/板,2.0,1.0,0.5924781427074979,-0.0640235558265813,0.0163022214041148,4.649999999999977,3.0,0.01753,0.2495803157943079,-0.0189831161896684,0.0,0.0,0.0,0.0,1.0,8.0,17.0,5.0,1.0,0.1142857142857142,0.1770833333333333,96.0,0.000557,0.5040665100307248,0.0313605954328109,0.0041681602034329,0.491417673235855,0.0514939605848696,0.0085823267641449,4.304065093204169,1.0986122886681096,3.20545280453606,0.2626262626262626,0.5285714285714286,0.0354437319587628,0.7628865979381443,0.0191918771435672,0.3333333333333333,0.0469387755102041,0.3712025317004139,1.1037647239715962,0.6270873284407676,-0.0457939005481046,1.0,-0.0338485968491814,EXPANSION,发酵,0.5420701822420004,0.8006637806637807,0.3333333333333333,0.8178170309278351,0.7075294479431924,3146.0,73.0,2.0,99.0,26.0,37.0,97.0,0.3214285714285714,28.0,0.5,2.0,30.0,5.0,15.0,43.79,48.17,,,46.64,6.5083,model_diagnostic_cap,0,6.0,2.0,高风险观察,1,17,1.0,0.0035571109042923,0.0309861739176728,0.0194333332530399,0.1830417282498823,0.3525842805076832,1,1,0,0,0,trade_selector_v1_nested_oos_top10,cb4eea8596f8ede6b048c49a0a25ed32eb71b79e0c78eba5c8346ce25bacff98,shadow_policy_only,,,,,09:30,tplus1_open_0930_v1,0.0059698830728153,-0.0822269625395879,0.1223073659258939,0.0022742308161242,0.0096655353295065,-0.0822269625395879,0.1223073659258939,0.1467389578784785,0.9985967238668,0.3522870325815,0.3379721652906932,0.1254402417183693,0.35,-0.03,-0.05,-0.0006220918429094,-0.003465505526095,3.0,0,0,1,1,1,1,1,0,1,nested_temporal_utility_v1,0.35,-0.05,0.05,0.9,0.0,-0.0231108006057667,1,0,0,0,0,SHADOW_ONLY,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1固定按9:30开盘集合竞价成交价退出；一字跌停无法成交时顺延至首个可成交开盘,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,0,selection_policy_not_ready,auction_v12_top10_trade_selector_oos_1,5c882fd0047dd9a1f6cbf6d5d472fb683723eaa05b58a2941275971ceb841a1c,2026-08-06T11:40:38+00:00,6b6e2c98b956774ecfc10c0540144d4d4ce8743115e25d059ec7e38cbf897912,D_CLOSE_STREAK_PATH_SENTIMENT_V12_OPEN0930_TOP10_META_SELECTOR_NO_T_LEAKAGE,20260807,46.0,20260810,50.0,0.08695652173913038,0.08245652173913037,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,1,0.07648663866631507,0,1,fixed_open_0930
20260806-002425.SZ-auction_v12_top10_trade_selector_oos_1,20260806,20260807,20260810,002425.SZ,凯撒文化,游戏Ⅱ,3→4,3→4,1,DIVERGENCE_RESEAL,分歧回封,路径强度1.00→0.85；竞价斜率+4.34pct/板；首封每板提前7分钟；炸板变化+1.0/板,3.0,1.0,0.85,-0.15,0.0434392696640535,-6.800000000000011,1.0,0.0353215,0.5509305277339642,-0.0403676213421849,0.3333333333333333,0.0,0.0,0.0,1.0,9.0,17.0,5.0,2.0,0.1285714285714285,0.2941176470588235,17.0,0.000557,0.5040665100307248,0.0313605954328109,0.0041681602034329,0.491417673235855,0.0514939605848696,0.0085823267641449,4.304065093204169,1.0986122886681096,3.20545280453606,0.2626262626262626,0.5285714285714286,0.0354437319587628,0.7628865979381443,0.0191918771435672,0.3333333333333333,0.0469387755102041,0.3712025317004139,1.1037647239715962,0.6270873284407676,-0.0457939005481046,1.0,-0.0338485968491814,EXPANSION,发酵,0.5420701822420004,0.8006637806637807,0.3333333333333333,0.8178170309278351,0.7075294479431924,3146.0,73.0,2.0,99.0,26.0,37.0,97.0,0.3214285714285714,28.0,0.5,2.0,30.0,5.0,2.0,3.82,4.21,,,4.11,7.5916,model_diagnostic_cap,0,,,,0,17,,,,,,,0,0,0,0,0,trade_selector_v1_nested_oos_top10,,outside_observation_top10,,,,,09:30,tplus1_open_0930_v1,0.0035593285848491,-0.1035911288365355,0.1414259569046655,-0.000136323671842,0.0072549808415403,-0.1035911288365355,0.1414259569046655,0.1467389578784785,0.9979321128209088,0.3522870325815,0.4115177336402394,0.4892587117130085,0.35,-0.03,-0.05,-0.0013044503146821,-0.006296565266869,4.0,0,0,1,1,1,0,1,0,1,nested_temporal_utility_v1,0.35,-0.05,0.05,0.9,0.0,-0.0231108006057667,1,0,0,0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1固定按9:30开盘集合竞价成交价退出；一字跌停无法成交时顺延至首个可成交开盘,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,1.0,1,0,0,selection_policy_not_ready,auction_v12_top10_trade_selector_oos_1,5c882fd0047dd9a1f6cbf6d5d472fb683723eaa05b58a2941275971ceb841a1c,2026-08-06T11:40:38+00:00,6b6e2c98b956774ecfc10c0540144d4d4ce8743115e25d059ec7e38cbf897912,D_CLOSE_STREAK_PATH_SENTIMENT_V12_OPEN0930_TOP10_META_SELECTOR_NO_T_LEAKAGE,20260807,3.75,20260810,3.38,-0.09866666666666668,-0.10316666666666668,tushare_stk_auction_o,COUNTERFACTUAL_READY,0,price_above_cap,1,0,,0,-0.10672599525151578,1,0,fixed_open_0930
20260806-600272.SH-auction_v12_top10_trade_selector_oos_1,20260806,20260807,20260810,600272.SH,开开实业,医药商业,1→2,1→2,0,INSUFFICIENT,路径数据不足,连续涨停路径数据不足,1.0,1.0,0.5187827449791719,,,,,,,,0.0,0.0,0.0,0.0,0.0,51.0,17.0,5.0,2.0,0.7285714285714285,,0.0,0.000557,0.5040665100307248,0.0313605954328109,0.0041681602034329,0.491417673235855,0.0514939605848696,0.0085823267641449,4.304065093204169,1.0986122886681096,3.20545280453606,0.2626262626262626,0.5285714285714286,0.0354437319587628,0.7628865979381443,0.0191918771435672,0.3333333333333333,0.0469387755102041,0.3712025317004139,1.1037647239715962,0.6270873284407676,-0.0457939005481046,1.0,-0.0338485968491814,EXPANSION,发酵,0.5420701822420004,0.8006637806637807,0.3333333333333333,0.8178170309278351,0.7075294479431924,3146.0,73.0,2.0,99.0,26.0,37.0,97.0,0.3214285714285714,28.0,0.5,2.0,30.0,5.0,53.0,11.79,12.97,,,11.32,-3.9864,model_diagnostic_cap,0,,,,0,17,,,,,,,0,0,0,0,0,trade_selector_v1_nested_oos_top10,,outside_observation_top10,,,,,09:30,tplus1_open_0930_v1,-0.0015611692804189,-0.0711768075579179,0.0941997032069763,-0.00525682153711,0.0021344829762722,-0.0711768075579179,0.0941997032069763,0.1467389578784785,0.9976375957095442,0.3522870325815,0.204312301556266,0.0370463901939182,0.35,-0.03,-0.05,-0.0011458344168276,-0.0076619195837511,,0,0,0,1,1,1,1,0,1,nested_temporal_utility_v1,0.35,-0.05,0.05,0.9,0.0,-0.0231108006057667,1,0,0,0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1固定按9:30开盘集合竞价成交价退出；一字跌停无法成交时顺延至首个可成交开盘,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,0,outside_stage_2_to_3_3_to_4_focus,auction_v12_top10_trade_selector_oos_1,5c882fd0047dd9a1f6cbf6d5d472fb683723eaa05b58a2941275971ceb841a1c,2026-08-06T11:40:38+00:00,6b6e2c98b956774ecfc10c0540144d4d4ce8743115e25d059ec7e38cbf897912,D_CLOSE_STREAK_PATH_SENTIMENT_V12_OPEN0930_TOP10_META_SELECTOR_NO_T_LEAKAGE,20260807,11.9,20260810,14.27,0.1991596638655464,0.1946596638655464,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,0,,1,0.1962208331459653,0,1,fixed_open_0930
20260806-600892.SH-auction_v12_top10_trade_selector_oos_1,20260806,20260807,20260810,600892.SH,大晟文化,游戏Ⅱ,3→4,3→4,1,DIVERGENCE_RESEAL,分歧回封,路径强度0.83→0.66；竞价斜率+4.61pct/板；首封每板提前25分钟；炸板变化+5.0/板,3.0,1.0,0.6551650889801186,-0.1756411311155752,0.0461203041144901,-24.583333333333314,5.0,0.1111455,1.069042413326912,-0.1478045181906019,0.0,0.0,0.0,0.0,1.0,9.0,17.0,5.0,2.0,0.1285714285714285,0.2941176470588235,17.0,0.000557,0.5040665100307248,0.0313605954328109,0.0041681602034329,0.491417673235855,0.0514939605848696,0.0085823267641449,4.304065093204169,1.0986122886681096,3.20545280453606,0.2626262626262626,0.5285714285714286,0.0354437319587628,0.7628865979381443,0.0191918771435672,0.3333333333333333,0.0469387755102041,0.3712025317004139,1.1037647239715962,0.6270873284407676,-0.0457939005481046,1.0,-0.0338485968491814,EXPANSION,发酵,0.5420701822420004,0.8006637806637807,0.3333333333333333,0.8178170309278351,0.7075294479431924,3146.0,73.0,2.0,99.0,26.0,37.0,97.0,0.3214285714285714,28.0,0.5,2.0,30.0,5.0,56.0,4.58,5.04,,,4.92,7.4236,model_diagnostic_cap,0,9.0,2.0,高风险观察,1,17,4.0,0.001618751441134,0.0281153418012391,0.0165625011366062,0.0977359293613122,0.3758489648041339,0,0,0,0,0,trade_selector_v1_nested_oos_top10,cb4eea8596f8ede6b048c49a0a25ed32eb71b79e0c78eba5c8346ce25bacff98,below_learned_policy,,,,,09:30,tplus1_open_0930_v1,0.0010767065271805,-0.1060737508942041,0.1389433348469969,-0.0026189457295106,0.0047723587838717,-0.1060737508942041,0.1389433348469969,0.1467389578784785,0.9983167551690424,0.3522870325815,0.3571036233767759,0.3317077552624347,0.35,-0.03,-0.05,-0.0014263854923461,-0.0079152866814799,5.0,0,0,1,1,1,0,1,0,1,nested_temporal_utility_v1,0.35,-0.05,0.05,0.9,0.0,-0.0231108006057667,1,0,0,0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1固定按9:30开盘集合竞价成交价退出；一字跌停无法成交时顺延至首个可成交开盘,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,0,selection_policy_not_ready,auction_v12_top10_trade_selector_oos_1,5c882fd0047dd9a1f6cbf6d5d472fb683723eaa05b58a2941275971ceb841a1c,2026-08-06T11:40:38+00:00,6b6e2c98b956774ecfc10c0540144d4d4ce8743115e25d059ec7e38cbf897912,D_CLOSE_STREAK_PATH_SENTIMENT_V12_OPEN0930_TOP10_META_SELECTOR_NO_T_LEAKAGE,20260807,4.33,20260810,4.04,-0.06697459584295606,-0.07147459584295607,tushare_stk_auction_o,COUNTERFACTUAL_READY,0,price_above_cap,1,0,,0,-0.07255130237013657,1,0,fixed_open_0930
20260806-002428.SZ-auction_v12_top10_trade_selector_oos_1,20260806,20260807,20260810,002428.SZ,云南锗业,小金属,3→4,3→4,1,DIVERGENCE_RESEAL,分歧回封,路径强度0.90→0.77；竞价斜率+1.86pct/板；首封每板提前5分钟；炸板变化+2.5/板,3.0,1.0,0.7672849704608316,-0.1324490720923602,0.0186389069537875,-4.625,2.5,0.029764,0.4466218987217623,-0.0437381363845066,0.0,0.0,0.0,0.0,1.0,9.0,17.0,5.0,1.0,0.1285714285714285,0.2941176470588235,17.0,0.000557,0.5040665100307248,0.0313605954328109,0.0041681602034329,0.491417673235855,0.0514939605848696,0.0085823267641449,4.304065093204169,1.0986122886681096,3.20545280453606,0.2626262626262626,0.5285714285714286,0.0354437319587628,0.7628865979381443,0.0191918771435672,0.3333333333333333,0.0469387755102041,0.3712025317004139,1.1037647239715962,0.6270873284407676,-0.0457939005481046,1.0,-0.0338485968491814,EXPANSION,发酵,0.5420701822420004,0.8006637806637807,0.3333333333333333,0.8178170309278351,0.7075294479431924,3146.0,73.0,2.0,99.0,26.0,37.0,97.0,0.3214285714285714,28.0,0.5,2.0,30.0,5.0,1.0,90.98,100.08,,,90.98,0.0,model_diagnostic_cap,0,8.0,2.0,高风险观察,1,17,2.0,0.002372216085356,0.0233917077380445,0.0118388670734117,0.2003752614710644,0.3781101438546598,1,1,0,0,0,trade_selector_v1_nested_oos_top10,cb4eea8596f8ede6b048c49a0a25ed32eb71b79e0c78eba5c8346ce25bacff98,shadow_policy_only,,,,,09:30,tplus1_open_0930_v1,-0.0014952792257486,-0.1086457366471332,0.1363713490940677,-0.0051909314824397,0.0022003730309425,-0.1086457366471332,0.1363713490940677,0.1467389578784785,0.9984194362043196,0.3522870325815,0.3440633465545202,0.1177153822439635,0.35,-0.03,-0.05,-0.0017456371370633,-0.0111608919430699,6.0,0,0,1,1,1,1,1,0,1,nested_temporal_utility_v1,0.35,-0.05,0.05,0.9,0.0,-0.0231108006057667,1,0,0,0,0,SHADOW_ONLY,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1固定按9:30开盘集合竞价成交价退出；一字跌停无法成交时顺延至首个可成交开盘,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,0,selection_policy_not_ready,auction_v12_top10_trade_selector_oos_1,5c882fd0047dd9a1f6cbf6d5d472fb683723eaa05b58a2941275971ceb841a1c,2026-08-06T11:40:38+00:00,6b6e2c98b956774ecfc10c0540144d4d4ce8743115e25d059ec7e38cbf897912,D_CLOSE_STREAK_PATH_SENTIMENT_V12_OPEN0930_TOP10_META_SELECTOR_NO_T_LEAKAGE,20260807,96.95,20260810,104.33,0.07612171222279529,0.07162171222279529,tushare_stk_auction_o,COUNTERFACTUAL_READY,0,price_above_cap,1,0,,1,0.07311699144854389,0,1,fixed_open_0930
